Product code,Bureau of Meteorology station number,Year,Month,Mean minimum temperature (°C),Quality
IDCJAC0004,066037,1956,08,6.9,Y
IDCJAC0004,066037,1956,09,8.3,Y
IDCJAC0004,066037,1956,10,12.0,Y
IDCJAC0004,066037,1956,11,13.5,Y
IDCJAC0004,066037,1956,12,16.9,Y
IDCJAC0004,066037,1957,01,17.3,Y
IDCJAC0004,066037,1957,02,18.4,Y
IDCJAC0004,066037,1957,03,16.1,Y
IDCJAC0004,066037,1957,04,13.5,Y
IDCJAC0004,066037,1957,05,7.8,Y
IDCJAC0004,066037,1957,06,8.8,Y
IDCJAC0004,066037,1957,07,6.0,Y
IDCJAC0004,066037,1957,08,8.5,Y
IDCJAC0004,066037,1957,09,9.1,Y
IDCJAC0004,066037,1957,10,13.0,Y
IDCJAC0004,066037,1957,11,14.5,Y
IDCJAC0004,066037,1957,12,17.7,Y
IDCJAC0004,066037,1958,01,17.9,Y
IDCJAC0004,066037,1958,02,18.3,Y
IDCJAC0004,066037,1958,03,18.0,Y
IDCJAC0004,066037,1958,04,15.0,Y
IDCJAC0004,066037,1958,05,11.8,Y
IDCJAC0004,066037,1958,06,9.1,Y
IDCJAC0004,066037,1958,07,6.5,Y
IDCJAC0004,066037,1958,08,8.9,Y
IDCJAC0004,066037,1958,09,9.1,Y
IDCJAC0004,066037,1958,10,12.7,Y
IDCJAC0004,066037,1958,11,16.9,Y
IDCJAC0004,066037,1958,12,17.5,Y
IDCJAC0004,066037,1959,01,19.3,Y
IDCJAC0004,066037,1959,02,19.5,Y
IDCJAC0004,066037,1959,03,18.5,Y
IDCJAC0004,066037,1959,04,14.6,Y
IDCJAC0004,066037,1959,05,9.9,Y
IDCJAC0004,066037,1959,06,7.8,Y
IDCJAC0004,066037,1959,07,6.8,Y
IDCJAC0004,066037,1959,08,6.6,Y
IDCJAC0004,066037,1959,09,10.0,Y
IDCJAC0004,066037,1959,10,11.3,Y
IDCJAC0004,066037,1959,11,16.3,Y
IDCJAC0004,066037,1959,12,16.3,Y
IDCJAC0004,066037,1960,01,18.7,Y
IDCJAC0004,066037,1960,02,17.8,Y
IDCJAC0004,066037,1960,03,15.9,Y
IDCJAC0004,066037,1960,04,12.9,Y
IDCJAC0004,066037,1960,05,9.2,Y
IDCJAC0004,066037,1960,06,6.7,Y
IDCJAC0004,066037,1960,07,6.9,Y
IDCJAC0004,066037,1960,08,5.8,Y
IDCJAC0004,066037,1960,09,8.9,Y
IDCJAC0004,066037,1960,10,11.8,Y
IDCJAC0004,066037,1960,11,13.3,Y
IDCJAC0004,066037,1960,12,15.4,Y
IDCJAC0004,066037,1961,01,17.2,Y
IDCJAC0004,066037,1961,02,17.5,Y
IDCJAC0004,066037,1961,03,16.1,Y
IDCJAC0004,066037,1961,04,13.5,Y
IDCJAC0004,066037,1961,05,8.5,Y
IDCJAC0004,066037,1961,06,7.3,Y
IDCJAC0004,066037,1961,07,6.0,Y
IDCJAC0004,066037,1961,08,6.8,Y
IDCJAC0004,066037,1961,09,8.9,Y
IDCJAC0004,066037,1961,10,13.8,Y
IDCJAC0004,066037,1961,11,15.2,Y
IDCJAC0004,066037,1961,12,17.1,Y
IDCJAC0004,066037,1962,01,18.0,Y
IDCJAC0004,066037,1962,02,18.0,Y
IDCJAC0004,066037,1962,03,15.9,Y
IDCJAC0004,066037,1962,04,13.0,Y
IDCJAC0004,066037,1962,05,9.2,Y
IDCJAC0004,066037,1962,06,6.3,Y
IDCJAC0004,066037,1962,07,6.2,Y
IDCJAC0004,066037,1962,08,6.8,Y
IDCJAC0004,066037,1962,09,8.8,Y
IDCJAC0004,066037,1962,10,10.7,Y
IDCJAC0004,066037,1962,11,14.4,Y
IDCJAC0004,066037,1962,12,16.5,Y
IDCJAC0004,066037,1963,01,18.3,Y
IDCJAC0004,066037,1963,02,18.3,Y
IDCJAC0004,066037,1963,03,17.6,Y
IDCJAC0004,066037,1963,04,13.5,Y
IDCJAC0004,066037,1963,05,11.8,Y
IDCJAC0004,066037,1963,06,8.1,Y
IDCJAC0004,066037,1963,07,6.5,Y
IDCJAC0004,066037,1963,08,6.8,Y
IDCJAC0004,066037,1963,09,8.1,Y
IDCJAC0004,066037,1963,10,13.0,Y
IDCJAC0004,066037,1963,11,14.0,Y
IDCJAC0004,066037,1963,12,16.9,Y
IDCJAC0004,066037,1964,01,17.7,Y
IDCJAC0004,066037,1964,02,17.9,Y
IDCJAC0004,066037,1964,03,17.2,Y
IDCJAC0004,066037,1964,04,13.8,Y
IDCJAC0004,066037,1964,05,8.2,Y
IDCJAC0004,066037,1964,06,7.8,Y
IDCJAC0004,066037,1964,07,6.3,Y
IDCJAC0004,066037,1964,08,6.4,Y
IDCJAC0004,066037,1964,09,10.2,Y
IDCJAC0004,066037,1964,10,10.8,Y
IDCJAC0004,066037,1964,11,14.9,Y
IDCJAC0004,066037,1964,12,15.6,Y
IDCJAC0004,066037,1965,01,16.3,Y
IDCJAC0004,066037,1965,02,17.9,Y
IDCJAC0004,066037,1965,03,15.5,Y
IDCJAC0004,066037,1965,04,12.1,Y
IDCJAC0004,066037,1965,05,9.1,Y
IDCJAC0004,066037,1965,06,7.0,Y
IDCJAC0004,066037,1965,07,6.2,Y
IDCJAC0004,066037,1965,08,7.7,Y
IDCJAC0004,066037,1965,09,11.5,Y
IDCJAC0004,066037,1965,10,13.4,Y
IDCJAC0004,066037,1965,11,14.3,Y
IDCJAC0004,066037,1965,12,17.4,Y
IDCJAC0004,066037,1966,01,17.6,Y
IDCJAC0004,066037,1966,02,17.8,Y
IDCJAC0004,066037,1966,03,15.9,Y
IDCJAC0004,066037,1966,04,12.9,Y
IDCJAC0004,066037,1966,05,8.3,Y
IDCJAC0004,066037,1966,06,7.0,Y
IDCJAC0004,066037,1966,07,5.0,Y
IDCJAC0004,066037,1966,08,7.1,Y
IDCJAC0004,066037,1966,09,9.5,Y
IDCJAC0004,066037,1966,10,12.2,Y
IDCJAC0004,066037,1966,11,14.7,Y
IDCJAC0004,066037,1966,12,16.9,Y
IDCJAC0004,066037,1967,01,17.8,Y
IDCJAC0004,066037,1967,02,17.9,Y
IDCJAC0004,066037,1967,03,15.3,Y
IDCJAC0004,066037,1967,04,14.0,Y
IDCJAC0004,066037,1967,05,9.5,Y
IDCJAC0004,066037,1967,06,11.5,Y
IDCJAC0004,066037,1967,07,6.2,Y
IDCJAC0004,066037,1967,08,7.1,Y
IDCJAC0004,066037,1967,09,8.7,Y
IDCJAC0004,066037,1967,10,13.7,Y
IDCJAC0004,066037,1967,11,14.5,Y
IDCJAC0004,066037,1967,12,15.9,Y
IDCJAC0004,066037,1968,01,19.1,Y
IDCJAC0004,066037,1968,02,19.0,Y
IDCJAC0004,066037,1968,03,18.8,Y
IDCJAC0004,066037,1968,04,14.2,Y
IDCJAC0004,066037,1968,05,9.9,Y
IDCJAC0004,066037,1968,06,6.7,Y
IDCJAC0004,066037,1968,07,5.2,Y
IDCJAC0004,066037,1968,08,8.2,Y
IDCJAC0004,066037,1968,09,9.0,Y
IDCJAC0004,066037,1968,10,12.8,Y
IDCJAC0004,066037,1968,11,15.4,Y
IDCJAC0004,066037,1968,12,16.4,Y
IDCJAC0004,066037,1969,01,19.4,Y
IDCJAC0004,066037,1969,02,18.8,Y
IDCJAC0004,066037,1969,03,17.3,Y
IDCJAC0004,066037,1969,04,13.4,Y
IDCJAC0004,066037,1969,05,10.4,Y
IDCJAC0004,066037,1969,06,8.3,Y
IDCJAC0004,066037,1969,07,6.4,Y
IDCJAC0004,066037,1969,08,9.3,Y
IDCJAC0004,066037,1969,09,8.9,Y
IDCJAC0004,066037,1969,10,12.9,Y
IDCJAC0004,066037,1969,11,14.9,Y
IDCJAC0004,066037,1969,12,16.4,Y
IDCJAC0004,066037,1970,01,18.5,Y
IDCJAC0004,066037,1970,02,18.4,Y
IDCJAC0004,066037,1970,03,15.7,Y
IDCJAC0004,066037,1970,04,13.4,Y
IDCJAC0004,066037,1970,05,8.8,Y
IDCJAC0004,066037,1970,06,6.5,Y
IDCJAC0004,066037,1970,07,4.3,Y
IDCJAC0004,066037,1970,08,6.7,Y
IDCJAC0004,066037,1970,09,9.1,Y
IDCJAC0004,066037,1970,10,13.6,Y
IDCJAC0004,066037,1970,11,14.7,Y
IDCJAC0004,066037,1970,12,17.4,Y
IDCJAC0004,066037,1971,01,18.7,Y
IDCJAC0004,066037,1971,02,19.7,Y
IDCJAC0004,066037,1971,03,17.4,Y
IDCJAC0004,066037,1971,04,13.6,Y
IDCJAC0004,066037,1971,05,9.2,Y
IDCJAC0004,066037,1971,06,7.1,Y
IDCJAC0004,066037,1971,07,5.4,Y
IDCJAC0004,066037,1971,08,6.6,Y
IDCJAC0004,066037,1971,09,9.8,Y
IDCJAC0004,066037,1971,10,12.1,Y
IDCJAC0004,066037,1971,11,13.9,Y
IDCJAC0004,066037,1971,12,16.8,Y
IDCJAC0004,066037,1972,01,17.6,Y
IDCJAC0004,066037,1972,02,18.3,Y
IDCJAC0004,066037,1972,03,16.8,Y
IDCJAC0004,066037,1972,04,13.0,Y
IDCJAC0004,066037,1972,05,10.5,Y
IDCJAC0004,066037,1972,06,7.9,Y
IDCJAC0004,066037,1972,07,6.1,Y
IDCJAC0004,066037,1972,08,8.3,Y
IDCJAC0004,066037,1972,09,10.4,Y
IDCJAC0004,066037,1972,10,12.8,Y
IDCJAC0004,066037,1972,11,15.6,Y
IDCJAC0004,066037,1972,12,17.7,Y
IDCJAC0004,066037,1973,01,19.2,Y
IDCJAC0004,066037,1973,02,19.4,Y
IDCJAC0004,066037,1973,03,17.5,Y
IDCJAC0004,066037,1973,04,14.0,Y
IDCJAC0004,066037,1973,05,10.1,Y
IDCJAC0004,066037,1973,06,8.8,Y
IDCJAC0004,066037,1973,07,8.9,Y
IDCJAC0004,066037,1973,08,7.9,Y
IDCJAC0004,066037,1973,09,10.7,Y
IDCJAC0004,066037,1973,10,14.5,Y
IDCJAC0004,066037,1973,11,15.8,Y
IDCJAC0004,066037,1973,12,19.2,Y
IDCJAC0004,066037,1974,01,19.8,Y
IDCJAC0004,066037,1974,02,18.2,Y
IDCJAC0004,066037,1974,03,17.9,Y
IDCJAC0004,066037,1974,04,15.9,Y
IDCJAC0004,066037,1974,05,11.7,Y
IDCJAC0004,066037,1974,06,8.5,Y
IDCJAC0004,066037,1974,07,6.9,Y
IDCJAC0004,066037,1974,08,7.0,Y
IDCJAC0004,066037,1974,09,9.0,Y
IDCJAC0004,066037,1974,10,12.2,Y
IDCJAC0004,066037,1974,11,13.9,Y
IDCJAC0004,066037,1974,12,16.7,Y
IDCJAC0004,066037,1975,01,17.7,Y
IDCJAC0004,066037,1975,02,18.2,Y
IDCJAC0004,066037,1975,03,16.8,Y
IDCJAC0004,066037,1975,04,13.1,Y
IDCJAC0004,066037,1975,05,10.0,Y
IDCJAC0004,066037,1975,06,8.4,Y
IDCJAC0004,066037,1975,07,7.2,Y
IDCJAC0004,066037,1975,08,8.0,Y
IDCJAC0004,066037,1975,09,11.6,Y
IDCJAC0004,066037,1975,10,13.2,Y
IDCJAC0004,066037,1975,11,16.2,Y
IDCJAC0004,066037,1975,12,18.5,Y
IDCJAC0004,066037,1976,01,18.4,Y
IDCJAC0004,066037,1976,02,19.6,Y
IDCJAC0004,066037,1976,03,17.9,Y
IDCJAC0004,066037,1976,04,13.3,Y
IDCJAC0004,066037,1976,05,9.4,Y
IDCJAC0004,066037,1976,06,8.9,Y
IDCJAC0004,066037,1976,07,7.0,Y
IDCJAC0004,066037,1976,08,7.2,Y
IDCJAC0004,066037,1976,09,9.4,Y
IDCJAC0004,066037,1976,10,12.0,Y
IDCJAC0004,066037,1976,11,14.6,Y
IDCJAC0004,066037,1976,12,17.5,Y
IDCJAC0004,066037,1977,01,18.5,Y
IDCJAC0004,066037,1977,02,19.7,Y
IDCJAC0004,066037,1977,03,17.4,Y
IDCJAC0004,066037,1977,04,13.0,Y
IDCJAC0004,066037,1977,05,10.6,Y
IDCJAC0004,066037,1977,06,8.0,Y
IDCJAC0004,066037,1977,07,6.2,Y
IDCJAC0004,066037,1977,08,6.9,Y
IDCJAC0004,066037,1977,09,9.3,Y
IDCJAC0004,066037,1977,10,13.3,Y
IDCJAC0004,066037,1977,11,15.9,Y
IDCJAC0004,066037,1977,12,17.7,Y
IDCJAC0004,066037,1978,01,19.4,Y
IDCJAC0004,066037,1978,02,19.3,Y
IDCJAC0004,066037,1978,03,18.2,Y
IDCJAC0004,066037,1978,04,13.7,Y
IDCJAC0004,066037,1978,05,11.3,Y
IDCJAC0004,066037,1978,06,8.4,Y
IDCJAC0004,066037,1978,07,5.7,Y
IDCJAC0004,066037,1978,08,6.8,Y
IDCJAC0004,066037,1978,09,9.9,Y
IDCJAC0004,066037,1978,10,12.6,Y
IDCJAC0004,066037,1978,11,15.6,Y
IDCJAC0004,066037,1978,12,17.0,Y
IDCJAC0004,066037,1979,01,19.5,Y
IDCJAC0004,066037,1979,02,19.9,Y
IDCJAC0004,066037,1979,03,17.4,Y
IDCJAC0004,066037,1979,04,13.5,Y
IDCJAC0004,066037,1979,05,11.0,Y
IDCJAC0004,066037,1979,06,8.5,Y
IDCJAC0004,066037,1979,07,6.2,Y
IDCJAC0004,066037,1979,08,7.2,Y
IDCJAC0004,066037,1979,09,10.5,Y
IDCJAC0004,066037,1979,10,13.1,Y
IDCJAC0004,066037,1979,11,16.2,Y
IDCJAC0004,066037,1979,12,18.5,Y
IDCJAC0004,066037,1980,01,19.0,Y
IDCJAC0004,066037,1980,02,18.6,Y
IDCJAC0004,066037,1980,03,18.0,Y
IDCJAC0004,066037,1980,04,13.7,Y
IDCJAC0004,066037,1980,05,12.4,Y
IDCJAC0004,066037,1980,06,8.9,Y
IDCJAC0004,066037,1980,07,6.8,Y
IDCJAC0004,066037,1980,08,8.1,Y
IDCJAC0004,066037,1980,09,10.4,Y
IDCJAC0004,066037,1980,10,14.1,Y
IDCJAC0004,066037,1980,11,15.3,Y
IDCJAC0004,066037,1980,12,18.3,Y
IDCJAC0004,066037,1981,01,20.2,Y
IDCJAC0004,066037,1981,02,20.1,Y
IDCJAC0004,066037,1981,03,16.8,Y
IDCJAC0004,066037,1981,04,15.3,Y
IDCJAC0004,066037,1981,05,11.4,Y
IDCJAC0004,066037,1981,06,8.2,Y
IDCJAC0004,066037,1981,07,6.4,Y
IDCJAC0004,066037,1981,08,7.2,Y
IDCJAC0004,066037,1981,09,11.0,Y
IDCJAC0004,066037,1981,10,14.8,Y
IDCJAC0004,066037,1981,11,15.2,Y
IDCJAC0004,066037,1981,12,17.5,Y
IDCJAC0004,066037,1982,01,19.7,Y
IDCJAC0004,066037,1982,02,19.2,Y
IDCJAC0004,066037,1982,03,18.1,Y
IDCJAC0004,066037,1982,04,14.2,Y
IDCJAC0004,066037,1982,05,9.9,Y
IDCJAC0004,066037,1982,06,7.4,Y
IDCJAC0004,066037,1982,07,6.8,Y
IDCJAC0004,066037,1982,08,8.6,Y
IDCJAC0004,066037,1982,09,9.7,Y
IDCJAC0004,066037,1982,10,12.0,Y
IDCJAC0004,066037,1982,11,15.6,Y
IDCJAC0004,066037,1982,12,17.9,Y
IDCJAC0004,066037,1983,01,19.1,Y
IDCJAC0004,066037,1983,02,21.0,Y
IDCJAC0004,066037,1983,03,19.0,Y
IDCJAC0004,066037,1983,04,14.0,Y
IDCJAC0004,066037,1983,05,13.0,Y
IDCJAC0004,066037,1983,06,8.5,Y
IDCJAC0004,066037,1983,07,6.4,Y
IDCJAC0004,066037,1983,08,8.7,Y
IDCJAC0004,066037,1983,09,11.1,Y
IDCJAC0004,066037,1983,10,13.8,Y
IDCJAC0004,066037,1983,11,15.7,Y
IDCJAC0004,066037,1983,12,17.5,Y
IDCJAC0004,066037,1984,01,18.4,Y
IDCJAC0004,066037,1984,02,19.1,Y
IDCJAC0004,066037,1984,03,16.0,Y
IDCJAC0004,066037,1984,04,14.5,Y
IDCJAC0004,066037,1984,05,10.4,Y
IDCJAC0004,066037,1984,06,8.0,Y
IDCJAC0004,066037,1984,07,7.6,Y
IDCJAC0004,066037,1984,08,8.6,Y
IDCJAC0004,066037,1984,09,9.7,Y
IDCJAC0004,066037,1984,10,12.9,Y
IDCJAC0004,066037,1984,11,17.1,Y
IDCJAC0004,066037,1984,12,17.2,Y
IDCJAC0004,066037,1985,01,18.5,Y
IDCJAC0004,066037,1985,02,17.9,Y
IDCJAC0004,066037,1985,03,18.1,Y
IDCJAC0004,066037,1985,04,15.2,Y
IDCJAC0004,066037,1985,05,12.0,Y
IDCJAC0004,066037,1985,06,7.4,Y
IDCJAC0004,066037,1985,07,7.8,Y
IDCJAC0004,066037,1985,08,8.0,Y
IDCJAC0004,066037,1985,09,10.4,Y
IDCJAC0004,066037,1985,10,14.0,Y
IDCJAC0004,066037,1985,11,15.9,Y
IDCJAC0004,066037,1985,12,18.4,Y
IDCJAC0004,066037,1986,01,18.1,Y
IDCJAC0004,066037,1986,02,19.0,Y
IDCJAC0004,066037,1986,03,18.1,Y
IDCJAC0004,066037,1986,04,14.6,Y
IDCJAC0004,066037,1986,05,11.6,Y
IDCJAC0004,066037,1986,06,7.7,Y
IDCJAC0004,066037,1986,07,7.3,Y
IDCJAC0004,066037,1986,08,8.4,Y
IDCJAC0004,066037,1986,09,11.8,Y
IDCJAC0004,066037,1986,10,12.7,Y
IDCJAC0004,066037,1986,11,14.3,Y
IDCJAC0004,066037,1986,12,17.2,Y
IDCJAC0004,066037,1987,01,19.9,Y
IDCJAC0004,066037,1987,02,19.7,Y
IDCJAC0004,066037,1987,03,16.3,Y
IDCJAC0004,066037,1987,04,14.0,Y
IDCJAC0004,066037,1987,05,12.0,Y
IDCJAC0004,066037,1987,06,9.3,Y
IDCJAC0004,066037,1987,07,6.8,Y
