Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0004,075041,1970,null,null,null,null,null,null,null,4.2,4.3,8.1,11.0,14.7,null
IDCJAC0004,075041,1971,16.6,16.5,16.4,11.1,6.9,1.2,null,2.1,4.8,7.3,10.1,13.5,null
IDCJAC0004,075041,1972,15.2,null,10.7,7.0,5.8,1.6,1.3,4.3,5.8,10.3,13.4,16.7,null
IDCJAC0004,075041,1973,19.8,19.1,12.3,11.4,null,3.3,4.0,3.4,5.9,null,null,null,null
IDCJAC0004,075041,1974,null,15.0,16.0,13.0,8.1,2.3,2.8,3.8,4.8,8.2,9.8,9.1,null
IDCJAC0004,075041,1975,13.3,17.6,13.1,9.4,6.6,3.1,5.3,3.0,7.8,8.6,12.9,17.4,9.8
IDCJAC0004,075041,1976,16.3,18.4,15.1,9.4,4.5,null,null,null,null,null,null,null,null
IDCJAC0004,075041,1977,null,19.1,12.6,7.1,6.8,3.4,0.9,3.4,5.2,10.9,12.4,13.7,null
IDCJAC0004,075041,1978,16.8,16.0,15.0,8.2,8.4,5.5,3.4,3.0,6.6,8.1,10.9,11.8,9.5
IDCJAC0004,075041,1979,19.7,17.7,14.8,8.3,5.8,6.0,null,2.5,4.6,8.8,9.4,14.0,null
IDCJAC0004,075041,1980,15.7,15.8,13.6,10.0,6.5,3.2,2.3,2.7,4.3,10.0,10.9,16.4,9.3
IDCJAC0004,075041,1981,20.7,19.1,12.8,10.5,8.0,5.3,3.6,4.5,7.1,10.5,13.0,14.5,10.8
IDCJAC0004,075041,1982,17.9,18.4,14.2,8.8,5.3,2.0,1.0,5.4,6.3,8.6,13.1,16.2,9.8
IDCJAC0004,075041,1983,14.2,19.9,17.1,8.5,8.6,3.8,3.2,3.6,5.9,9.8,12.2,15.7,10.2
IDCJAC0004,075041,1984,15.7,15.4,10.4,9.5,3.0,1.5,2.8,3.5,5.2,8.7,12.6,13.3,8.5
IDCJAC0004,075041,1985,14.8,16.6,16.3,11.8,8.4,3.0,2.3,4.5,4.6,10.3,13.3,14.0,10.0
IDCJAC0004,075041,1986,14.9,16.2,15.5,9.6,8.6,3.9,4.4,4.9,6.8,7.6,11.1,12.6,9.7
IDCJAC0004,075041,1987,14.2,17.1,11.6,9.6,7.4,6.3,3.3,5.6,5.1,9.2,13.4,15.2,9.8
IDCJAC0004,075041,1988,16.6,15.6,14.8,12.8,9.8,5.2,5.2,3.9,6.6,8.3,11.7,16.9,10.6
IDCJAC0004,075041,1989,14.1,15.6,15.8,11.0,9.0,5.3,3.5,3.1,4.3,7.7,12.4,14.2,9.7
IDCJAC0004,075041,1990,15.9,16.4,15.3,12.6,7.3,4.2,4.0,3.7,6.5,6.2,13.4,16.4,10.2
IDCJAC0004,075041,1991,17.0,17.9,13.6,8.4,6.3,7.8,2.7,2.5,5.3,null,11.9,13.8,null
IDCJAC0004,075041,1992,12.9,16.1,14.2,13.9,7.8,5.5,3.5,4.1,2.0,6.4,6.0,16.4,9.1
IDCJAC0004,075041,1993,12.5,14.4,null,10.7,7.2,4.1,6.0,5.5,7.4,9.4,11.9,15.2,null
IDCJAC0004,075041,1994,15.4,19.5,11.7,9.3,7.0,6.6,5.1,1.4,4.1,9.1,13.9,17.0,10.0
IDCJAC0004,075041,1995,19.6,14.8,10.3,8.3,11.8,4.1,5.7,3.3,8.4,null,13.7,null,null
IDCJAC0004,075041,1996,18.0,15.4,15.3,10.0,8.8,7.5,5.3,5.6,6.4,9.3,12.6,16.0,10.9
IDCJAC0004,075041,1997,16.2,20.0,15.8,9.6,11.0,6.6,1.2,4.9,5.7,null,null,null,null
IDCJAC0004,075041,2000,null,null,null,null,null,4.7,2.8,3.2,5.9,8.5,14.8,15.1,null
IDCJAC0004,075041,2001,19.5,19.3,13.7,8.9,4.8,4.2,2.7,3.9,8.0,7.8,11.7,13.2,9.8
IDCJAC0004,075041,2002,15.7,16.2,13.9,12.3,7.0,4.5,2.7,3.6,6.9,8.6,14.6,16.3,10.2
IDCJAC0004,075041,2003,18.7,19.0,13.7,11.4,7.5,5.7,3.6,4.0,5.4,7.6,12.7,17.7,10.6
IDCJAC0004,075041,2004,16.1,18.6,12.6,10.4,4.8,4.8,3.1,4.6,5.6,9.8,13.0,15.9,9.9
IDCJAC0004,075041,2005,18.9,15.0,13.9,13.3,6.5,7.2,5.4,4.5,5.9,8.9,13.0,14.9,10.6
IDCJAC0004,075041,2006,20.9,17.5,15.7,6.9,3.4,2.5,4.5,2.7,6.1,9.5,13.6,15.8,9.9
IDCJAC0004,075041,2007,18.8,19.6,16.2,11.4,9.5,2.3,2.7,5.3,6.3,11.1,16.2,17.4,11.4
IDCJAC0004,075041,2008,19.6,15.8,15.7,9.7,6.5,6.9,4.3,3.4,6.1,11.0,13.7,15.2,10.7
IDCJAC0004,075041,2009,19.2,18.8,14.7,10.9,7.5,6.7,4.2,5.1,6.6,10.1,18.2,16.2,11.5
IDCJAC0004,075041,2010,18.8,20.3,15.4,12.1,7.2,5.7,3.3,4.1,5.3,9.7,13.8,14.8,10.9
IDCJAC0004,075041,2011,19.4,18.0,14.3,9.4,4.5,4.0,3.7,5.2,6.5,10.5,15.4,15.2,10.5
IDCJAC0004,075041,2012,17.8,16.9,13.4,9.3,4.6,3.2,3.0,2.0,5.5,8.2,14.5,15.9,9.5
IDCJAC0004,075041,2013,18.4,19.1,14.7,9.2,6.7,5.0,4.6,4.4,8.2,8.7,12.0,16.2,10.6
IDCJAC0004,075041,2014,18.8,18.5,14.4,11.0,8.0,5.8,2.7,2.7,6.3,10.6,14.2,17.4,10.9
IDCJAC0004,075041,2015,18.3,19.4,14.1,11.2,7.2,4.3,3.1,4.7,4.5,12.4,14.1,17.6,10.9
IDCJAC0004,075041,2016,18.8,17.5,17.3,11.7,8.3,6.3,5.7,4.2,7.3,7.3,11.2,15.8,10.9
IDCJAC0004,075041,2017,18.1,17.0,17.1,10.0,5.5,1.0,2.0,2.1,5.4,10.7,14.6,17.2,10.1
IDCJAC0004,075041,2018,19.4,17.7,14.4,12.1,6.0,4.1,1.9,3.2,5.0,null,null,null,null
