Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0004,014015,1968,25.0,24.0,24.4,24.1,22.6,20.4,19.3,20.4,23.1,25.0,25.4,25.3,23.2
IDCJAC0004,014015,1969,25.1,24.5,25.0,23.2,22.3,19.1,20.5,20.6,21.9,22.5,26.3,25.8,23.1
IDCJAC0004,014015,1970,25.5,25.1,24.9,24.2,22.6,21.6,18.1,19.6,23.8,25.2,25.6,25.9,23.5
IDCJAC0004,014015,1971,25.4,25.0,24.4,23.5,20.7,18.3,18.3,21.8,24.0,26.1,25.8,25.0,23.2
IDCJAC0004,014015,1972,25.2,24.2,24.1,23.5,20.6,19.9,18.4,21.8,22.6,25.0,25.4,25.3,23.0
IDCJAC0004,014015,1973,25.3,25.9,24.6,24.5,23.2,22.2,20.3,22.2,24.2,25.3,25.6,25.0,24.0
IDCJAC0004,014015,1974,24.2,25.3,24.2,24.3,21.6,18.5,18.4,21.2,24.2,25.3,25.3,24.1,23.1
IDCJAC0004,014015,1975,24.5,23.5,23.6,23.0,21.7,19.6,20.3,21.5,24.0,24.3,24.5,25.0,23.0
IDCJAC0004,014015,1976,23.7,23.4,23.1,23.4,20.3,18.5,18.5,18.8,21.3,24.9,25.8,26.1,22.3
IDCJAC0004,014015,1977,24.6,24.9,23.8,23.9,22.1,18.2,17.6,19.5,22.4,25.1,25.7,25.3,22.8
IDCJAC0004,014015,1978,24.8,25.0,24.9,24.2,24.3,20.5,20.4,22.0,23.2,24.1,24.9,25.5,23.6
IDCJAC0004,014015,1979,24.7,25.2,24.8,24.5,22.9,20.0,19.2,20.8,23.7,25.0,25.9,25.5,23.5
IDCJAC0004,014015,1980,24.4,24.7,25.2,24.4,23.0,21.3,19.6,21.4,22.9,25.1,25.3,24.9,23.5
IDCJAC0004,014015,1981,24.8,24.7,24.5,24.6,22.7,21.7,21.7,22.7,24.5,24.8,25.5,26.0,24.0
IDCJAC0004,014015,1982,24.1,24.8,25.0,24.6,21.6,20.2,18.2,20.8,22.5,23.6,25.2,26.0,23.1
IDCJAC0004,014015,1983,26.2,25.4,25.2,24.6,22.3,20.5,18.4,21.4,24.4,25.2,25.4,26.1,23.8
IDCJAC0004,014015,1984,24.5,24.4,24.6,24.2,23.3,19.9,18.8,21.5,23.4,25.3,26.0,26.0,23.5
IDCJAC0004,014015,1985,24.8,24.8,25.4,24.3,22.6,18.5,18.0,21.4,23.1,25.5,26.4,27.3,23.5
IDCJAC0004,014015,1986,25.1,25.7,24.7,24.4,23.7,21.5,21.3,21.1,23.9,25.9,25.9,26.2,24.1
IDCJAC0004,014015,1987,25.0,24.4,25.1,24.9,23.4,21.8,20.1,20.9,23.4,26.2,26.5,25.9,24.0
IDCJAC0004,014015,1988,25.2,25.5,25.2,25.1,24.1,19.2,20.9,22.2,24.6,26.0,25.5,24.6,24.0
IDCJAC0004,014015,1989,24.9,24.8,23.5,24.9,23.0,20.0,20.4,19.1,23.2,26.3,27.0,26.0,23.6
IDCJAC0004,014015,1990,25.2,24.9,25.3,24.4,22.5,20.4,21.0,19.8,22.1,24.7,25.2,26.0,23.5
IDCJAC0004,014015,1991,24.8,24.5,24.8,24.0,21.7,21.2,19.8,19.6,23.2,24.8,25.2,26.9,23.4
IDCJAC0004,014015,1992,24.9,25.8,24.9,24.0,23.9,20.0,18.8,21.6,24.9,24.9,25.5,25.5,23.7
IDCJAC0004,014015,1993,24.9,25.0,25.1,24.6,23.1,20.8,20.2,21.3,23.6,25.4,25.6,25.1,23.7
IDCJAC0004,014015,1994,24.9,24.7,24.0,23.0,21.6,19.2,18.2,18.5,22.4,24.7,26.0,24.7,22.7
IDCJAC0004,014015,1995,24.2,25.2,24.7,23.9,22.5,20.4,19.7,20.3,24.2,24.8,25.5,25.6,23.4
IDCJAC0004,014015,1996,25.2,25.4,24.6,23.8,21.6,21.2,19.3,21.4,23.2,25.1,25.4,24.6,23.4
IDCJAC0004,014015,1997,24.5,25.3,24.5,24.1,22.5,20.2,18.6,20.3,22.5,24.9,25.2,25.2,23.2
IDCJAC0004,014015,1998,25.0,25.1,24.9,25.5,23.7,21.4,21.6,21.1,24.0,25.7,25.8,25.3,24.1
IDCJAC0004,014015,1999,24.7,24.4,24.1,24.1,19.9,19.8,17.7,19.5,22.3,24.3,24.9,25.0,22.6
IDCJAC0004,014015,2000,24.5,24.3,24.3,24.1,22.0,18.4,18.8,20.5,23.1,24.6,26.2,26.0,23.1
IDCJAC0004,014015,2001,24.9,24.9,24.6,24.0,20.8,21.2,19.7,18.8,22.9,25.4,24.9,25.6,23.1
IDCJAC0004,014015,2002,26.1,25.4,24.3,24.1,22.4,18.6,17.9,17.8,22.6,25.2,25.3,25.4,22.9
IDCJAC0004,014015,2003,24.8,24.4,24.6,24.5,22.9,19.9,20.0,21.3,23.4,25.2,25.1,25.4,23.5
IDCJAC0004,014015,2004,25.1,25.0,24.7,24.2,23.0,18.7,18.0,19.2,20.9,24.7,25.7,25.7,22.9
IDCJAC0004,014015,2005,25.2,25.2,25.4,24.6,21.7,20.6,20.5,20.4,23.3,25.5,24.9,25.4,23.6
IDCJAC0004,014015,2006,25.0,24.6,25.0,23.7,20.6,18.5,18.0,18.9,21.1,23.2,25.5,25.1,22.4
IDCJAC0004,014015,2007,25.6,24.4,24.8,24.2,23.5,20.0,17.5,19.5,21.9,25.3,25.1,25.6,23.1
IDCJAC0004,014015,2008,25.0,24.7,24.4,22.6,20.8,20.1,18.1,19.5,23.2,25.1,26.2,25.3,22.9
IDCJAC0004,014015,2009,25.5,24.8,24.8,24.6,22.6,20.1,19.0,20.1,24.0,24.6,25.2,25.4,23.4
IDCJAC0004,014015,2010,24.8,25.8,25.3,24.7,24.3,20.2,22.3,21.4,24.4,24.5,24.7,24.5,23.9
IDCJAC0004,014015,2011,24.2,24.5,24.8,23.3,19.9,16.1,19.3,18.7,21.9,24.5,24.7,25.7,22.3
IDCJAC0004,014015,2012,24.9,25.0,24.8,23.6,21.2,17.5,18.7,17.8,21.9,24.3,25.4,25.4,22.5
IDCJAC0004,014015,2013,25.8,24.8,25.1,24.4,23.7,21.6,20.0,19.4,23.3,24.7,24.5,25.0,23.5
IDCJAC0004,014015,2014,24.9,25.2,24.7,24.8,23.3,20.0,18.9,17.8,21.0,23.6,25.1,26.6,23.0
IDCJAC0004,014015,2015,25.1,24.9,25.5,24.2,21.0,21.0,18.9,19.7,22.1,24.1,25.9,25.2,23.1
IDCJAC0004,014015,2016,26.1,25.4,26.2,25.0,24.7,23.0,19.8,20.2,24.7,24.6,25.5,25.2,24.2
IDCJAC0004,014015,2017,25.5,25.1,24.8,24.1,22.6,20.0,21.1,20.2,22.5,25.4,24.7,25.9,23.5
IDCJAC0004,014015,2018,24.5,25.1,25.3,24.1,21.8,20.1,20.0,20.1,22.9,null,null,null,null
