Product code,Bureau of Meteorology station number,Year,Month,Mean minimum temperature (°C),Quality
IDCJAC0004,069147,2002,10,8.0,Y
IDCJAC0004,069147,2002,11,11.7,Y
IDCJAC0004,069147,2002,12,12.8,Y
IDCJAC0004,069147,2003,01,14.4,Y
IDCJAC0004,069147,2003,02,15.6,Y
IDCJAC0004,069147,2003,03,12.8,Y
IDCJAC0004,069147,2003,04,12.1,Y
IDCJAC0004,069147,2003,05,9.1,Y
IDCJAC0004,069147,2003,06,5.2,Y
IDCJAC0004,069147,2003,07,3.9,Y
IDCJAC0004,069147,2003,08,3.6,Y
IDCJAC0004,069147,2003,09,5.1,Y
IDCJAC0004,069147,2003,10,7.5,Y
IDCJAC0004,069147,2003,11,10.9,Y
IDCJAC0004,069147,2003,12,14.1,Y
IDCJAC0004,069147,2004,01,14.6,Y
IDCJAC0004,069147,2004,02,15.4,Y
IDCJAC0004,069147,2004,03,13.7,Y
IDCJAC0004,069147,2004,04,11.3,Y
IDCJAC0004,069147,2004,05,6.7,Y
IDCJAC0004,069147,2004,06,3.6,Y
IDCJAC0004,069147,2004,07,3.4,Y
IDCJAC0004,069147,2004,08,4.5,Y
IDCJAC0004,069147,2004,09,6.7,Y
IDCJAC0004,069147,2004,10,9.5,Y
IDCJAC0004,069147,2004,11,11.1,Y
IDCJAC0004,069147,2004,12,13.6,Y
IDCJAC0004,069147,2005,01,14.4,Y
IDCJAC0004,069147,2005,02,13.9,Y
IDCJAC0004,069147,2005,03,12.9,Y
IDCJAC0004,069147,2005,04,11.4,Y
IDCJAC0004,069147,2005,05,7.8,Y
IDCJAC0004,069147,2005,06,5.2,Y
IDCJAC0004,069147,2005,07,4.7,Y
IDCJAC0004,069147,2005,08,4.1,Y
IDCJAC0004,069147,2005,09,6.8,Y
IDCJAC0004,069147,2005,10,9.9,Y
IDCJAC0004,069147,2005,11,13.2,Y
IDCJAC0004,069147,2005,12,12.8,Y
IDCJAC0004,069147,2006,01,16.2,Y
IDCJAC0004,069147,2006,02,15.0,Y
IDCJAC0004,069147,2006,03,13.4,Y
IDCJAC0004,069147,2006,04,8.9,Y
IDCJAC0004,069147,2006,05,7.2,Y
IDCJAC0004,069147,2006,06,5.4,Y
IDCJAC0004,069147,2006,07,5.2,Y
IDCJAC0004,069147,2006,08,4.5,Y
IDCJAC0004,069147,2006,09,7.0,Y
IDCJAC0004,069147,2006,10,7.7,Y
IDCJAC0004,069147,2006,11,10.3,Y
IDCJAC0004,069147,2006,12,12.5,Y
IDCJAC0004,069147,2007,01,14.2,Y
IDCJAC0004,069147,2007,02,15.7,Y
IDCJAC0004,069147,2007,03,13.8,Y
IDCJAC0004,069147,2007,04,11.3,Y
IDCJAC0004,069147,2007,05,8.2,Y
IDCJAC0004,069147,2007,06,6.8,Y
IDCJAC0004,069147,2007,07,4.4,Y
IDCJAC0004,069147,2007,08,5.8,Y
IDCJAC0004,069147,2007,09,6.1,Y
IDCJAC0004,069147,2007,10,9.2,Y
IDCJAC0004,069147,2007,11,12.6,Y
IDCJAC0004,069147,2007,12,14.2,Y
IDCJAC0004,069147,2008,01,15.6,Y
IDCJAC0004,069147,2008,02,14.5,Y
IDCJAC0004,069147,2008,03,12.5,Y
IDCJAC0004,069147,2008,04,9.4,Y
IDCJAC0004,069147,2008,05,7.4,Y
IDCJAC0004,069147,2008,06,7.1,Y
IDCJAC0004,069147,2008,07,3.4,Y
IDCJAC0004,069147,2008,08,4.6,Y
IDCJAC0004,069147,2008,09,5.7,Y
IDCJAC0004,069147,2008,10,7.9,Y
IDCJAC0004,069147,2008,11,11.1,Y
IDCJAC0004,069147,2008,12,12.8,Y
IDCJAC0004,069147,2009,01,13.5,Y
IDCJAC0004,069147,2009,02,14.8,Y
IDCJAC0004,069147,2009,03,13.1,Y
IDCJAC0004,069147,2009,04,11.1,Y
IDCJAC0004,069147,2009,05,7.2,Y
IDCJAC0004,069147,2009,06,6.6,Y
IDCJAC0004,069147,2009,07,3.8,Y
IDCJAC0004,069147,2009,08,4.2,Y
IDCJAC0004,069147,2009,09,8.1,Y
IDCJAC0004,069147,2009,10,7.8,Y
IDCJAC0004,069147,2009,11,14.1,Y
IDCJAC0004,069147,2009,12,14.4,Y
IDCJAC0004,069147,2010,01,15.8,Y
IDCJAC0004,069147,2010,02,16.9,Y
IDCJAC0004,069147,2010,03,13.6,Y
IDCJAC0004,069147,2010,04,11.1,Y
IDCJAC0004,069147,2010,05,7.5,Y
IDCJAC0004,069147,2010,06,6.0,Y
IDCJAC0004,069147,2010,07,3.6,Y
IDCJAC0004,069147,2010,08,4.1,Y
IDCJAC0004,069147,2010,09,5.9,Y
IDCJAC0004,069147,2010,10,9.7,Y
IDCJAC0004,069147,2010,11,12.1,Y
IDCJAC0004,069147,2010,12,14.2,Y
IDCJAC0004,069147,2011,01,16.6,Y
IDCJAC0004,069147,2011,02,16.5,Y
IDCJAC0004,069147,2011,03,14.7,Y
IDCJAC0004,069147,2011,04,10.7,Y
IDCJAC0004,069147,2011,05,7.2,Y
IDCJAC0004,069147,2011,06,5.7,Y
IDCJAC0004,069147,2011,07,3.8,Y
IDCJAC0004,069147,2011,08,6.4,Y
IDCJAC0004,069147,2011,09,7.2,Y
IDCJAC0004,069147,2011,10,9.1,Y
IDCJAC0004,069147,2011,11,13.6,Y
IDCJAC0004,069147,2011,12,12.3,Y
IDCJAC0004,069147,2012,01,15.3,Y
IDCJAC0004,069147,2012,02,15.1,Y
IDCJAC0004,069147,2012,03,13.1,Y
IDCJAC0004,069147,2012,04,11.4,Y
IDCJAC0004,069147,2012,05,6.5,Y
IDCJAC0004,069147,2012,06,5.6,Y
IDCJAC0004,069147,2012,07,4.0,Y
IDCJAC0004,069147,2012,08,3.7,Y
IDCJAC0004,069147,2012,09,6.8,Y
IDCJAC0004,069147,2012,10,7.8,Y
IDCJAC0004,069147,2012,11,12.4,Y
IDCJAC0004,069147,2012,12,13.7,Y
IDCJAC0004,069147,2013,01,14.9,Y
IDCJAC0004,069147,2013,02,16.0,Y
IDCJAC0004,069147,2013,03,13.7,Y
IDCJAC0004,069147,2013,04,10.9,Y
IDCJAC0004,069147,2013,05,7.6,Y
IDCJAC0004,069147,2013,06,6.3,Y
IDCJAC0004,069147,2013,07,4.0,Y
IDCJAC0004,069147,2013,08,5.0,Y
IDCJAC0004,069147,2013,09,8.1,Y
IDCJAC0004,069147,2013,10,8.3,Y
IDCJAC0004,069147,2013,11,11.1,Y
IDCJAC0004,069147,2013,12,14.0,Y
IDCJAC0004,069147,2014,01,14.5,Y
IDCJAC0004,069147,2014,02,15.0,Y
IDCJAC0004,069147,2014,03,15.1,Y
IDCJAC0004,069147,2014,04,12.3,Y
IDCJAC0004,069147,2014,05,8.3,Y
IDCJAC0004,069147,2014,06,7.1,Y
IDCJAC0004,069147,2014,07,4.4,Y
IDCJAC0004,069147,2014,08,5.7,Y
IDCJAC0004,069147,2014,09,7.3,Y
IDCJAC0004,069147,2014,10,10.1,Y
IDCJAC0004,069147,2014,11,11.9,Y
IDCJAC0004,069147,2014,12,14.9,Y
IDCJAC0004,069147,2015,01,16.4,Y
IDCJAC0004,069147,2015,02,16.0,Y
IDCJAC0004,069147,2015,03,12.6,Y
IDCJAC0004,069147,2015,04,11.6,Y
IDCJAC0004,069147,2015,05,7.3,Y
IDCJAC0004,069147,2015,06,5.0,Y
IDCJAC0004,069147,2015,07,4.6,Y
IDCJAC0004,069147,2015,08,5.0,Y
IDCJAC0004,069147,2015,09,6.6,Y
IDCJAC0004,069147,2015,10,11.6,Y
IDCJAC0004,069147,2015,11,12.7,Y
IDCJAC0004,069147,2015,12,14.0,Y
IDCJAC0004,069147,2016,01,16.3,Y
IDCJAC0004,069147,2016,02,16.3,Y
IDCJAC0004,069147,2016,03,15.7,Y
IDCJAC0004,069147,2016,04,11.4,Y
IDCJAC0004,069147,2016,05,8.4,Y
IDCJAC0004,069147,2016,06,6.5,Y
IDCJAC0004,069147,2016,07,5.8,Y
IDCJAC0004,069147,2016,08,4.6,Y
IDCJAC0004,069147,2016,09,8.3,Y
IDCJAC0004,069147,2016,10,8.3,Y
IDCJAC0004,069147,2016,11,10.9,Y
IDCJAC0004,069147,2016,12,15.1,Y
IDCJAC0004,069147,2017,01,16.0,Y
IDCJAC0004,069147,2017,02,14.9,Y
IDCJAC0004,069147,2017,03,16.2,Y
IDCJAC0004,069147,2017,04,10.4,Y
IDCJAC0004,069147,2017,05,7.3,Y
IDCJAC0004,069147,2017,06,5.1,Y
IDCJAC0004,069147,2017,07,3.0,Y
IDCJAC0004,069147,2017,08,4.7,Y
IDCJAC0004,069147,2017,09,6.4,Y
IDCJAC0004,069147,2017,10,9.9,Y
IDCJAC0004,069147,2017,11,11.9,Y
IDCJAC0004,069147,2017,12,15.6,Y
IDCJAC0004,069147,2018,01,17.2,Y
IDCJAC0004,069147,2018,02,15.0,Y
IDCJAC0004,069147,2018,03,14.0,Y
IDCJAC0004,069147,2018,04,11.6,Y
IDCJAC0004,069147,2018,05,6.9,Y
IDCJAC0004,069147,2018,06,5.8,Y
IDCJAC0004,069147,2018,07,3.6,Y
IDCJAC0004,069147,2018,08,3.4,Y
IDCJAC0004,069147,2018,09,5.7,Y
