Product code,Bureau of Meteorology station number,Year,Month,Mean minimum temperature (°C),Quality
IDCJAC0004,015590,1952,11,17.9,Y
IDCJAC0004,015590,1952,12,20.7,Y
IDCJAC0004,015590,1953,01,20.0,Y
IDCJAC0004,015590,1953,02,17.3,Y
IDCJAC0004,015590,1953,03,18.3,Y
IDCJAC0004,015590,1953,04,15.5,Y
IDCJAC0004,015590,1953,05,7.6,Y
IDCJAC0004,015590,1953,06,5.6,Y
IDCJAC0004,015590,1953,07,2.9,Y
IDCJAC0004,015590,1953,08,5.2,Y
IDCJAC0004,015590,1953,09,7.8,Y
IDCJAC0004,015590,1953,10,14.9,Y
IDCJAC0004,015590,1953,11,18.7,Y
IDCJAC0004,015590,1953,12,21.4,Y
IDCJAC0004,015590,1954,01,20.0,Y
IDCJAC0004,015590,1954,02,16.2,Y
IDCJAC0004,015590,1954,03,16.7,Y
IDCJAC0004,015590,1954,04,14.9,Y
IDCJAC0004,015590,1954,05,8.5,Y
IDCJAC0004,015590,1954,06,5.1,Y
IDCJAC0004,015590,1954,07,4.5,Y
IDCJAC0004,015590,1954,08,6.5,Y
IDCJAC0004,015590,1954,09,7.8,Y
IDCJAC0004,015590,1954,10,15.9,Y
IDCJAC0004,015590,1954,11,17.3,Y
IDCJAC0004,015590,1954,12,20.4,Y
IDCJAC0004,015590,1955,01,21.4,Y
IDCJAC0004,015590,1955,02,22.3,Y
IDCJAC0004,015590,1955,03,17.9,Y
IDCJAC0004,015590,1955,04,13.6,Y
IDCJAC0004,015590,1955,05,8.8,Y
IDCJAC0004,015590,1955,06,9.0,Y
IDCJAC0004,015590,1955,07,5.3,Y
IDCJAC0004,015590,1955,08,10.8,Y
IDCJAC0004,015590,1955,09,12.3,Y
IDCJAC0004,015590,1955,10,16.8,Y
IDCJAC0004,015590,1955,11,16.8,Y
IDCJAC0004,015590,1955,12,18.5,Y
IDCJAC0004,015590,1956,01,19.3,Y
IDCJAC0004,015590,1956,02,22.7,Y
IDCJAC0004,015590,1956,03,16.1,Y
IDCJAC0004,015590,1956,04,14.0,Y
IDCJAC0004,015590,1956,05,9.5,Y
IDCJAC0004,015590,1956,06,5.5,Y
IDCJAC0004,015590,1956,07,6.5,Y
IDCJAC0004,015590,1956,08,3.8,Y
IDCJAC0004,015590,1956,09,7.6,Y
IDCJAC0004,015590,1956,10,14.0,Y
IDCJAC0004,015590,1956,11,17.0,Y
IDCJAC0004,015590,1956,12,20.2,Y
IDCJAC0004,015590,1957,01,22.8,Y
IDCJAC0004,015590,1957,02,21.0,Y
IDCJAC0004,015590,1957,03,18.4,Y
IDCJAC0004,015590,1957,04,16.2,Y
IDCJAC0004,015590,1957,05,7.7,Y
IDCJAC0004,015590,1957,06,9.7,Y
IDCJAC0004,015590,1957,07,3.0,Y
IDCJAC0004,015590,1957,08,6.6,Y
IDCJAC0004,015590,1957,09,9.2,Y
IDCJAC0004,015590,1957,10,16.2,Y
IDCJAC0004,015590,1957,11,17.6,Y
IDCJAC0004,015590,1957,12,20.4,Y
IDCJAC0004,015590,1958,01,20.7,Y
IDCJAC0004,015590,1958,02,19.3,Y
IDCJAC0004,015590,1958,03,19.1,Y
IDCJAC0004,015590,1958,04,13.5,Y
IDCJAC0004,015590,1958,05,12.9,Y
IDCJAC0004,015590,1958,06,4.8,Y
IDCJAC0004,015590,1958,07,7.3,Y
IDCJAC0004,015590,1958,08,8.1,Y
IDCJAC0004,015590,1958,09,8.3,Y
IDCJAC0004,015590,1958,10,15.9,Y
IDCJAC0004,015590,1958,11,19.2,Y
IDCJAC0004,015590,1958,12,19.9,Y
IDCJAC0004,015590,1959,01,22.1,Y
IDCJAC0004,015590,1959,02,21.2,Y
IDCJAC0004,015590,1959,03,18.6,Y
IDCJAC0004,015590,1959,04,13.7,Y
IDCJAC0004,015590,1959,05,8.5,Y
IDCJAC0004,015590,1959,06,5.2,Y
IDCJAC0004,015590,1959,07,5.5,Y
IDCJAC0004,015590,1959,08,6.9,Y
IDCJAC0004,015590,1959,09,10.9,Y
IDCJAC0004,015590,1959,10,17.2,Y
IDCJAC0004,015590,1959,11,19.6,Y
IDCJAC0004,015590,1959,12,19.5,Y
IDCJAC0004,015590,1960,01,22.9,Y
IDCJAC0004,015590,1960,02,23.2,Y
IDCJAC0004,015590,1960,03,16.6,Y
IDCJAC0004,015590,1960,04,13.4,Y
IDCJAC0004,015590,1960,05,7.2,Y
IDCJAC0004,015590,1960,06,5.0,Y
IDCJAC0004,015590,1960,07,6.6,Y
IDCJAC0004,015590,1960,08,3.6,Y
IDCJAC0004,015590,1960,09,11.8,Y
IDCJAC0004,015590,1960,10,14.5,Y
IDCJAC0004,015590,1960,11,16.4,Y
IDCJAC0004,015590,1960,12,21.3,Y
IDCJAC0004,015590,1961,01,21.7,Y
IDCJAC0004,015590,1961,02,21.5,Y
IDCJAC0004,015590,1961,03,17.0,Y
IDCJAC0004,015590,1961,04,17.9,Y
IDCJAC0004,015590,1961,05,7.7,Y
IDCJAC0004,015590,1961,06,5.5,Y
IDCJAC0004,015590,1961,07,2.3,Y
IDCJAC0004,015590,1961,08,4.7,Y
IDCJAC0004,015590,1961,09,11.7,Y
IDCJAC0004,015590,1961,10,15.5,Y
IDCJAC0004,015590,1961,11,18.7,Y
IDCJAC0004,015590,1961,12,19.9,Y
IDCJAC0004,015590,1962,01,23.3,Y
IDCJAC0004,015590,1962,02,22.6,Y
IDCJAC0004,015590,1962,03,17.8,Y
IDCJAC0004,015590,1962,04,11.7,Y
IDCJAC0004,015590,1962,05,7.2,Y
IDCJAC0004,015590,1962,06,7.2,Y
IDCJAC0004,015590,1962,07,5.8,Y
IDCJAC0004,015590,1962,08,6.2,Y
IDCJAC0004,015590,1962,09,9.5,Y
IDCJAC0004,015590,1962,10,16.8,Y
IDCJAC0004,015590,1962,11,18.6,Y
IDCJAC0004,015590,1962,12,21.0,Y
IDCJAC0004,015590,1963,01,22.6,Y
IDCJAC0004,015590,1963,02,22.0,Y
IDCJAC0004,015590,1963,03,19.2,Y
IDCJAC0004,015590,1963,04,13.6,Y
IDCJAC0004,015590,1963,05,10.7,Y
IDCJAC0004,015590,1963,06,7.5,Y
IDCJAC0004,015590,1963,07,5.2,Y
IDCJAC0004,015590,1963,08,6.9,Y
IDCJAC0004,015590,1963,09,10.4,Y
IDCJAC0004,015590,1963,10,14.5,Y
IDCJAC0004,015590,1963,11,18.1,Y
IDCJAC0004,015590,1963,12,21.4,Y
IDCJAC0004,015590,1964,01,21.7,Y
IDCJAC0004,015590,1964,02,20.0,Y
IDCJAC0004,015590,1964,03,17.3,Y
IDCJAC0004,015590,1964,04,14.6,Y
IDCJAC0004,015590,1964,05,8.5,Y
IDCJAC0004,015590,1964,06,6.7,Y
IDCJAC0004,015590,1964,07,6.3,Y
IDCJAC0004,015590,1964,08,7.1,Y
IDCJAC0004,015590,1964,09,12.5,Y
IDCJAC0004,015590,1964,10,15.1,Y
IDCJAC0004,015590,1964,11,18.8,Y
IDCJAC0004,015590,1964,12,19.5,Y
IDCJAC0004,015590,1965,01,20.5,Y
IDCJAC0004,015590,1965,02,20.6,Y
IDCJAC0004,015590,1965,03,19.5,Y
IDCJAC0004,015590,1965,04,11.8,Y
IDCJAC0004,015590,1965,05,9.8,Y
IDCJAC0004,015590,1965,06,5.8,Y
IDCJAC0004,015590,1965,07,3.1,Y
IDCJAC0004,015590,1965,08,8.3,Y
IDCJAC0004,015590,1965,09,12.9,Y
IDCJAC0004,015590,1965,10,16.4,Y
IDCJAC0004,015590,1965,11,19.7,Y
IDCJAC0004,015590,1965,12,22.2,Y
IDCJAC0004,015590,1966,01,21.9,Y
IDCJAC0004,015590,1966,02,20.9,Y
IDCJAC0004,015590,1966,03,17.8,Y
IDCJAC0004,015590,1966,04,14.2,Y
IDCJAC0004,015590,1966,05,6.7,Y
IDCJAC0004,015590,1966,06,7.9,Y
IDCJAC0004,015590,1966,07,4.7,Y
IDCJAC0004,015590,1966,08,4.9,Y
IDCJAC0004,015590,1966,09,9.9,Y
IDCJAC0004,015590,1966,10,12.6,Y
IDCJAC0004,015590,1966,11,17.8,Y
IDCJAC0004,015590,1966,12,18.2,Y
IDCJAC0004,015590,1967,01,22.8,Y
IDCJAC0004,015590,1967,02,20.5,Y
IDCJAC0004,015590,1967,03,15.5,Y
IDCJAC0004,015590,1967,04,11.7,Y
IDCJAC0004,015590,1967,05,9.0,Y
IDCJAC0004,015590,1967,06,4.1,Y
IDCJAC0004,015590,1967,07,1.2,Y
IDCJAC0004,015590,1967,08,5.1,Y
IDCJAC0004,015590,1967,09,9.0,Y
IDCJAC0004,015590,1967,10,17.2,Y
IDCJAC0004,015590,1967,11,17.4,Y
IDCJAC0004,015590,1967,12,20.3,Y
IDCJAC0004,015590,1968,01,22.0,Y
IDCJAC0004,015590,1968,02,23.2,Y
IDCJAC0004,015590,1968,03,20.2,Y
IDCJAC0004,015590,1968,04,15.2,Y
IDCJAC0004,015590,1968,05,9.4,Y
IDCJAC0004,015590,1968,06,9.3,Y
IDCJAC0004,015590,1968,07,4.1,Y
IDCJAC0004,015590,1968,08,5.8,Y
IDCJAC0004,015590,1968,09,10.2,Y
IDCJAC0004,015590,1968,10,13.9,Y
IDCJAC0004,015590,1968,11,17.6,Y
IDCJAC0004,015590,1968,12,17.7,Y
IDCJAC0004,015590,1969,01,22.8,Y
IDCJAC0004,015590,1969,02,21.4,Y
IDCJAC0004,015590,1969,03,18.0,Y
IDCJAC0004,015590,1969,04,11.3,Y
IDCJAC0004,015590,1969,05,8.8,Y
IDCJAC0004,015590,1969,06,4.0,Y
IDCJAC0004,015590,1969,07,5.2,Y
IDCJAC0004,015590,1969,08,4.6,Y
IDCJAC0004,015590,1969,09,7.9,Y
IDCJAC0004,015590,1969,10,15.4,Y
IDCJAC0004,015590,1969,11,16.1,Y
IDCJAC0004,015590,1969,12,20.9,Y
IDCJAC0004,015590,1970,01,21.3,Y
IDCJAC0004,015590,1970,02,21.0,Y
IDCJAC0004,015590,1970,03,16.9,Y
IDCJAC0004,015590,1970,04,12.5,Y
IDCJAC0004,015590,1970,05,10.0,Y
IDCJAC0004,015590,1970,06,6.5,Y
IDCJAC0004,015590,1970,07,1.5,Y
IDCJAC0004,015590,1970,08,5.2,Y
IDCJAC0004,015590,1970,09,9.8,Y
IDCJAC0004,015590,1970,10,15.3,Y
IDCJAC0004,015590,1970,11,17.9,Y
IDCJAC0004,015590,1970,12,19.8,Y
IDCJAC0004,015590,1971,01,23.2,Y
IDCJAC0004,015590,1971,02,21.1,Y
IDCJAC0004,015590,1971,03,20.8,Y
IDCJAC0004,015590,1971,04,13.2,Y
IDCJAC0004,015590,1971,05,8.6,Y
IDCJAC0004,015590,1971,06,3.6,Y
IDCJAC0004,015590,1971,07,3.0,Y
IDCJAC0004,015590,1971,08,8.9,Y
IDCJAC0004,015590,1971,09,13.1,Y
IDCJAC0004,015590,1971,10,17.6,Y
IDCJAC0004,015590,1971,11,19.3,Y
IDCJAC0004,015590,1971,12,21.3,Y
IDCJAC0004,015590,1972,01,21.0,Y
IDCJAC0004,015590,1972,02,20.5,Y
IDCJAC0004,015590,1972,03,16.9,Y
IDCJAC0004,015590,1972,04,11.4,Y
IDCJAC0004,015590,1972,05,6.9,Y
IDCJAC0004,015590,1972,06,5.1,Y
IDCJAC0004,015590,1972,07,2.9,Y
IDCJAC0004,015590,1972,08,9.4,Y
IDCJAC0004,015590,1972,09,9.7,Y
IDCJAC0004,015590,1972,10,15.1,Y
IDCJAC0004,015590,1972,11,17.7,Y
IDCJAC0004,015590,1972,12,20.3,Y
IDCJAC0004,015590,1973,01,24.1,Y
IDCJAC0004,015590,1973,02,20.8,Y
IDCJAC0004,015590,1973,03,19.0,Y
IDCJAC0004,015590,1973,04,16.3,Y
IDCJAC0004,015590,1973,05,11.5,Y
IDCJAC0004,015590,1973,06,9.0,Y
IDCJAC0004,015590,1973,07,9.1,Y
IDCJAC0004,015590,1973,08,9.2,Y
IDCJAC0004,015590,1973,09,9.5,Y
IDCJAC0004,015590,1973,10,14.1,Y
IDCJAC0004,015590,1973,11,18.4,Y
IDCJAC0004,015590,1973,12,21.1,Y
IDCJAC0004,015590,1974,01,22.3,Y
IDCJAC0004,015590,1974,02,19.8,Y
IDCJAC0004,015590,1974,03,17.3,Y
IDCJAC0004,015590,1974,04,14.0,Y
IDCJAC0004,015590,1974,05,9.2,Y
IDCJAC0004,015590,1974,06,3.1,Y
IDCJAC0004,015590,1974,07,5.9,Y
IDCJAC0004,015590,1974,08,7.4,Y
IDCJAC0004,015590,1974,09,10.5,Y
IDCJAC0004,015590,1974,10,13.9,Y
IDCJAC0004,015590,1974,11,14.9,Y
IDCJAC0004,015590,1974,12,17.0,Y
IDCJAC0004,015590,1975,01,16.8,Y
IDCJAC0004,015590,1975,02,19.1,Y
IDCJAC0004,015590,1975,03,14.8,Y
IDCJAC0004,015590,1975,04,9.6,Y
IDCJAC0004,015590,1975,05,4.9,Y
IDCJAC0004,015590,1975,06,1.8,Y
IDCJAC0004,015590,1975,07,7.4,Y
IDCJAC0004,015590,1975,08,4.5,Y
IDCJAC0004,015590,1975,09,10.8,Y
IDCJAC0004,015590,1975,10,11.9,Y
IDCJAC0004,015590,1975,11,16.3,Y
IDCJAC0004,015590,1975,12,18.6,Y
IDCJAC0004,015590,1976,01,16.9,Y
IDCJAC0004,015590,1976,02,18.8,Y
IDCJAC0004,015590,1976,03,14.9,Y
IDCJAC0004,015590,1976,04,8.7,Y
IDCJAC0004,015590,1976,05,1.4,Y
IDCJAC0004,015590,1976,06,-0.1,Y
IDCJAC0004,015590,1976,07,0.5,Y
IDCJAC0004,015590,1976,08,1.7,Y
IDCJAC0004,015590,1976,09,7.2,Y
IDCJAC0004,015590,1976,10,12.8,Y
IDCJAC0004,015590,1976,11,15.2,Y
IDCJAC0004,015590,1976,12,18.7,Y
IDCJAC0004,015590,1977,01,19.3,Y
IDCJAC0004,015590,1977,02,20.7,Y
IDCJAC0004,015590,1977,03,15.0,Y
IDCJAC0004,015590,1977,04,8.6,Y
IDCJAC0004,015590,1977,05,7.5,Y
IDCJAC0004,015590,1977,06,0.9,Y
IDCJAC0004,015590,1977,07,-1.0,Y
IDCJAC0004,015590,1977,08,4.4,Y
IDCJAC0004,015590,1977,09,8.0,Y
IDCJAC0004,015590,1977,10,13.9,Y
IDCJAC0004,015590,1977,11,17.6,Y
IDCJAC0004,015590,1977,12,19.1,Y
IDCJAC0004,015590,1978,01,20.4,Y
IDCJAC0004,015590,1978,02,19.7,Y
IDCJAC0004,015590,1978,03,16.3,Y
IDCJAC0004,015590,1978,04,8.3,Y
IDCJAC0004,015590,1978,05,9.7,Y
IDCJAC0004,015590,1978,06,5.8,Y
IDCJAC0004,015590,1978,07,3.7,Y
IDCJAC0004,015590,1978,08,5.1,Y
IDCJAC0004,015590,1978,09,7.0,Y
IDCJAC0004,015590,1978,10,11.6,Y
IDCJAC0004,015590,1978,11,15.0,Y
IDCJAC0004,015590,1978,12,17.3,Y
IDCJAC0004,015590,1979,01,20.9,Y
IDCJAC0004,015590,1979,02,19.3,Y
IDCJAC0004,015590,1979,03,17.2,Y
IDCJAC0004,015590,1979,04,14.0,Y
IDCJAC0004,015590,1979,05,8.9,Y
IDCJAC0004,015590,1979,06,5.2,Y
IDCJAC0004,015590,1979,07,1.4,Y
IDCJAC0004,015590,1979,08,7.2,Y
IDCJAC0004,015590,1979,09,10.6,Y
IDCJAC0004,015590,1979,10,12.1,Y
IDCJAC0004,015590,1979,11,18.9,Y
IDCJAC0004,015590,1979,12,20.4,Y
IDCJAC0004,015590,1980,01,21.3,Y
IDCJAC0004,015590,1980,02,21.3,Y
IDCJAC0004,015590,1980,03,17.4,Y
IDCJAC0004,015590,1980,04,14.5,Y
IDCJAC0004,015590,1980,05,9.3,Y
IDCJAC0004,015590,1980,06,6.7,Y
IDCJAC0004,015590,1980,07,4.3,Y
IDCJAC0004,015590,1980,08,5.7,Y
IDCJAC0004,015590,1980,09,10.2,Y
IDCJAC0004,015590,1980,10,16.8,Y
IDCJAC0004,015590,1980,11,19.7,Y
IDCJAC0004,015590,1980,12,19.8,Y
IDCJAC0004,015590,1981,01,22.2,Y
IDCJAC0004,015590,1981,02,21.2,Y
IDCJAC0004,015590,1981,03,15.8,Y
IDCJAC0004,015590,1981,04,13.1,Y
IDCJAC0004,015590,1981,05,8.0,Y
IDCJAC0004,015590,1981,06,7.3,Y
IDCJAC0004,015590,1981,07,4.9,Y
IDCJAC0004,015590,1981,08,8.8,Y
IDCJAC0004,015590,1981,09,10.6,Y
IDCJAC0004,015590,1981,10,12.9,Y
IDCJAC0004,015590,1981,11,18.8,Y
IDCJAC0004,015590,1981,12,20.5,Y
IDCJAC0004,015590,1982,01,22.7,Y
IDCJAC0004,015590,1982,02,20.5,Y
IDCJAC0004,015590,1982,03,17.2,Y
IDCJAC0004,015590,1982,04,9.9,Y
IDCJAC0004,015590,1982,05,5.4,Y
IDCJAC0004,015590,1982,06,1.5,Y
IDCJAC0004,015590,1982,07,1.4,Y
IDCJAC0004,015590,1982,08,4.6,Y
IDCJAC0004,015590,1982,09,9.1,Y
IDCJAC0004,015590,1982,10,10.9,Y
IDCJAC0004,015590,1982,11,16.2,Y
IDCJAC0004,015590,1982,12,21.0,Y
IDCJAC0004,015590,1983,01,18.5,Y
IDCJAC0004,015590,1983,02,23.3,Y
IDCJAC0004,015590,1983,03,20.2,Y
IDCJAC0004,015590,1983,04,12.4,Y
IDCJAC0004,015590,1983,05,6.4,Y
IDCJAC0004,015590,1983,06,2.2,Y
IDCJAC0004,015590,1983,07,0.6,Y
IDCJAC0004,015590,1983,08,5.8,Y
IDCJAC0004,015590,1983,09,11.0,Y
IDCJAC0004,015590,1983,10,13.6,Y
IDCJAC0004,015590,1983,11,18.9,Y
IDCJAC0004,015590,1983,12,19.0,Y
IDCJAC0004,015590,1984,01,19.6,Y
IDCJAC0004,015590,1984,02,18.7,Y
IDCJAC0004,015590,1984,03,15.7,Y
IDCJAC0004,015590,1984,04,12.0,Y
IDCJAC0004,015590,1984,05,8.1,Y
IDCJAC0004,015590,1984,06,1.7,Y
IDCJAC0004,015590,1984,07,2.3,Y
IDCJAC0004,015590,1984,08,5.4,Y
IDCJAC0004,015590,1984,09,8.4,Y
IDCJAC0004,015590,1984,10,13.8,Y
IDCJAC0004,015590,1984,11,16.8,Y
IDCJAC0004,015590,1984,12,21.0,Y
IDCJAC0004,015590,1985,01,20.3,Y
IDCJAC0004,015590,1985,02,21.2,Y
IDCJAC0004,015590,1985,03,18.1,Y
IDCJAC0004,015590,1985,04,11.6,Y
IDCJAC0004,015590,1985,05,6.7,Y
IDCJAC0004,015590,1985,06,2.9,Y
IDCJAC0004,015590,1985,07,2.7,Y
IDCJAC0004,015590,1985,08,7.5,Y
IDCJAC0004,015590,1985,09,7.8,Y
IDCJAC0004,015590,1985,10,15.2,Y
IDCJAC0004,015590,1985,11,18.7,Y
IDCJAC0004,015590,1985,12,21.8,Y
IDCJAC0004,015590,1986,01,20.7,Y
IDCJAC0004,015590,1986,02,21.4,Y
IDCJAC0004,015590,1986,03,18.1,Y
IDCJAC0004,015590,1986,04,11.8,Y
IDCJAC0004,015590,1986,05,10.1,Y
IDCJAC0004,015590,1986,06,6.2,Y
IDCJAC0004,015590,1986,07,6.4,Y
IDCJAC0004,015590,1986,08,7.4,Y
IDCJAC0004,015590,1986,09,11.0,Y
IDCJAC0004,015590,1986,10,15.1,Y
IDCJAC0004,015590,1986,11,15.9,Y
IDCJAC0004,015590,1986,12,18.7,Y
IDCJAC0004,015590,1987,01,22.6,Y
IDCJAC0004,015590,1987,02,21.2,Y
IDCJAC0004,015590,1987,03,14.5,Y
IDCJAC0004,015590,1987,04,13.1,Y
IDCJAC0004,015590,1987,05,7.3,Y
IDCJAC0004,015590,1987,06,5.6,Y
IDCJAC0004,015590,1987,07,3.5,Y
IDCJAC0004,015590,1987,08,4.3,Y
IDCJAC0004,015590,1987,09,8.9,Y
IDCJAC0004,015590,1987,10,16.1,Y
IDCJAC0004,015590,1987,11,21.7,Y
IDCJAC0004,015590,1987,12,21.1,Y
IDCJAC0004,015590,1988,01,22.5,Y
IDCJAC0004,015590,1988,02,18.1,Y
IDCJAC0004,015590,1988,03,17.9,Y
IDCJAC0004,015590,1988,04,12.2,Y
IDCJAC0004,015590,1988,05,11.6,Y
IDCJAC0004,015590,1988,06,4.9,Y
IDCJAC0004,015590,1988,07,4.1,Y
IDCJAC0004,015590,1988,08,4.8,Y
IDCJAC0004,015590,1988,09,10.3,Y
IDCJAC0004,015590,1988,10,16.5,Y
IDCJAC0004,015590,1988,11,18.1,Y
IDCJAC0004,015590,1988,12,21.1,Y
IDCJAC0004,015590,1989,01,19.4,Y
IDCJAC0004,015590,1989,02,19.7,Y
IDCJAC0004,015590,1989,03,18.8,Y
IDCJAC0004,015590,1989,04,12.7,Y
IDCJAC0004,015590,1989,05,8.3,Y
IDCJAC0004,015590,1989,06,3.9,Y
IDCJAC0004,015590,1989,07,2.2,Y
IDCJAC0004,015590,1989,08,3.0,Y
IDCJAC0004,015590,1989,09,9.4,Y
IDCJAC0004,015590,1989,10,17.6,Y
IDCJAC0004,015590,1989,11,16.4,Y
IDCJAC0004,015590,1989,12,20.2,Y
IDCJAC0004,015590,1990,01,23.2,Y
