Product code,Bureau of Meteorology station number,Year,Month,Mean minimum temperature (°C),Quality
IDCJAC0004,014015,1950,06,20.1,Y
IDCJAC0004,014015,1950,07,19.2,Y
IDCJAC0004,014015,1950,08,20.2,Y
IDCJAC0004,014015,1950,09,22.6,Y
IDCJAC0004,014015,1950,10,24.1,Y
IDCJAC0004,014015,1950,11,24.6,Y
IDCJAC0004,014015,1950,12,24.0,Y
IDCJAC0004,014015,1951,01,24.8,Y
IDCJAC0004,014015,1951,02,24.4,Y
IDCJAC0004,014015,1951,03,24.6,Y
IDCJAC0004,014015,1951,04,24.4,Y
IDCJAC0004,014015,1951,05,21.1,Y
IDCJAC0004,014015,1951,06,21.4,Y
IDCJAC0004,014015,1951,07,19.0,Y
IDCJAC0004,014015,1951,08,21.4,Y
IDCJAC0004,014015,1951,09,23.1,Y
IDCJAC0004,014015,1951,10,25.5,Y
IDCJAC0004,014015,1951,11,25.6,Y
IDCJAC0004,014015,1951,12,25.7,Y
IDCJAC0004,014015,1952,01,25.7,Y
IDCJAC0004,014015,1952,02,25.4,Y
IDCJAC0004,014015,1952,03,24.7,Y
IDCJAC0004,014015,1952,04,24.6,Y
IDCJAC0004,014015,1952,05,22.5,Y
IDCJAC0004,014015,1952,06,19.3,Y
IDCJAC0004,014015,1952,07,20.2,Y
IDCJAC0004,014015,1952,08,20.4,Y
IDCJAC0004,014015,1952,09,24.0,Y
IDCJAC0004,014015,1952,10,25.9,Y
IDCJAC0004,014015,1952,11,25.5,Y
IDCJAC0004,014015,1952,12,26.5,Y
IDCJAC0004,014015,1953,01,24.6,Y
IDCJAC0004,014015,1953,02,24.6,Y
IDCJAC0004,014015,1953,03,24.6,Y
IDCJAC0004,014015,1953,04,24.1,Y
IDCJAC0004,014015,1953,05,20.8,Y
IDCJAC0004,014015,1953,06,19.8,Y
IDCJAC0004,014015,1953,07,19.2,Y
IDCJAC0004,014015,1953,08,20.0,Y
IDCJAC0004,014015,1953,09,23.0,Y
IDCJAC0004,014015,1953,10,25.9,Y
IDCJAC0004,014015,1953,11,25.8,Y
IDCJAC0004,014015,1953,12,25.8,Y
IDCJAC0004,014015,1954,01,24.6,Y
IDCJAC0004,014015,1954,02,24.0,Y
IDCJAC0004,014015,1954,03,24.9,Y
IDCJAC0004,014015,1954,04,24.4,Y
IDCJAC0004,014015,1954,05,22.2,Y
IDCJAC0004,014015,1954,06,19.2,Y
IDCJAC0004,014015,1954,07,18.8,Y
IDCJAC0004,014015,1954,08,21.4,Y
IDCJAC0004,014015,1954,09,23.3,Y
IDCJAC0004,014015,1954,10,24.1,Y
IDCJAC0004,014015,1954,11,25.6,Y
IDCJAC0004,014015,1954,12,24.0,Y
IDCJAC0004,014015,1955,01,24.9,Y
IDCJAC0004,014015,1955,02,24.4,Y
IDCJAC0004,014015,1955,03,24.3,Y
IDCJAC0004,014015,1955,04,23.9,Y
IDCJAC0004,014015,1955,05,22.8,Y
IDCJAC0004,014015,1955,06,21.8,Y
IDCJAC0004,014015,1955,07,21.4,Y
IDCJAC0004,014015,1955,08,22.3,Y
IDCJAC0004,014015,1955,09,24.1,Y
IDCJAC0004,014015,1955,10,26.0,Y
IDCJAC0004,014015,1955,11,24.3,Y
IDCJAC0004,014015,1955,12,25.8,Y
IDCJAC0004,014015,1956,01,24.1,Y
IDCJAC0004,014015,1956,02,24.3,Y
IDCJAC0004,014015,1956,03,24.7,Y
IDCJAC0004,014015,1956,04,23.7,Y
IDCJAC0004,014015,1956,05,23.1,Y
IDCJAC0004,014015,1956,06,19.7,Y
IDCJAC0004,014015,1956,07,21.6,Y
IDCJAC0004,014015,1956,08,20.7,Y
IDCJAC0004,014015,1956,09,21.7,Y
IDCJAC0004,014015,1956,10,25.6,Y
IDCJAC0004,014015,1956,11,25.2,Y
IDCJAC0004,014015,1956,12,24.7,Y
IDCJAC0004,014015,1957,01,24.2,Y
IDCJAC0004,014015,1957,02,24.3,Y
IDCJAC0004,014015,1957,03,23.9,Y
IDCJAC0004,014015,1957,04,24.7,Y
IDCJAC0004,014015,1957,05,21.5,Y
IDCJAC0004,014015,1957,06,22.0,Y
IDCJAC0004,014015,1957,07,20.1,Y
IDCJAC0004,014015,1957,08,20.1,Y
IDCJAC0004,014015,1957,09,22.3,Y
IDCJAC0004,014015,1957,10,25.0,Y
IDCJAC0004,014015,1957,11,25.1,Y
IDCJAC0004,014015,1957,12,24.2,Y
IDCJAC0004,014015,1958,01,25.1,Y
IDCJAC0004,014015,1958,02,25.0,Y
IDCJAC0004,014015,1958,03,24.8,Y
IDCJAC0004,014015,1958,04,24.6,Y
IDCJAC0004,014015,1958,05,24.0,Y
IDCJAC0004,014015,1958,06,21.4,Y
IDCJAC0004,014015,1958,07,21.2,Y
IDCJAC0004,014015,1958,08,20.9,Y
IDCJAC0004,014015,1958,09,21.9,Y
IDCJAC0004,014015,1958,10,24.9,Y
IDCJAC0004,014015,1958,11,24.8,Y
IDCJAC0004,014015,1958,12,24.2,Y
IDCJAC0004,014015,1959,01,24.8,Y
IDCJAC0004,014015,1959,02,24.7,Y
IDCJAC0004,014015,1959,03,24.7,Y
IDCJAC0004,014015,1959,04,23.2,Y
IDCJAC0004,014015,1959,05,21.6,Y
IDCJAC0004,014015,1959,06,19.8,Y
IDCJAC0004,014015,1959,07,18.7,Y
IDCJAC0004,014015,1959,08,19.5,Y
IDCJAC0004,014015,1959,09,23.2,Y
IDCJAC0004,014015,1959,10,25.2,Y
IDCJAC0004,014015,1959,11,25.1,Y
IDCJAC0004,014015,1959,12,25.1,Y
IDCJAC0004,014015,1960,01,24.8,Y
IDCJAC0004,014015,1960,02,24.0,Y
IDCJAC0004,014015,1960,03,23.3,Y
IDCJAC0004,014015,1960,04,24.1,Y
IDCJAC0004,014015,1960,05,20.7,Y
IDCJAC0004,014015,1960,06,18.0,Y
IDCJAC0004,014015,1960,07,19.1,Y
IDCJAC0004,014015,1960,08,19.7,Y
IDCJAC0004,014015,1960,09,22.9,Y
IDCJAC0004,014015,1960,10,24.4,Y
IDCJAC0004,014015,1960,11,25.3,Y
IDCJAC0004,014015,1960,12,24.9,Y
IDCJAC0004,014015,1961,01,24.3,Y
IDCJAC0004,014015,1961,02,24.2,Y
IDCJAC0004,014015,1961,03,24.4,Y
IDCJAC0004,014015,1961,04,24.3,Y
IDCJAC0004,014015,1961,05,21.1,Y
IDCJAC0004,014015,1961,06,18.4,Y
IDCJAC0004,014015,1961,07,18.5,Y
IDCJAC0004,014015,1961,08,19.0,Y
IDCJAC0004,014015,1961,09,22.8,Y
IDCJAC0004,014015,1961,10,24.6,Y
IDCJAC0004,014015,1961,11,24.7,Y
IDCJAC0004,014015,1961,12,25.9,Y
IDCJAC0004,014015,1962,01,24.1,Y
IDCJAC0004,014015,1962,02,24.7,Y
IDCJAC0004,014015,1962,03,24.8,Y
IDCJAC0004,014015,1962,04,23.6,Y
IDCJAC0004,014015,1962,05,21.8,Y
IDCJAC0004,014015,1962,06,22.2,Y
IDCJAC0004,014015,1962,07,20.5,Y
IDCJAC0004,014015,1962,08,20.0,Y
IDCJAC0004,014015,1962,09,23.0,Y
IDCJAC0004,014015,1962,10,25.5,Y
IDCJAC0004,014015,1962,11,25.1,Y
IDCJAC0004,014015,1962,12,25.2,Y
IDCJAC0004,014015,1963,01,24.9,Y
IDCJAC0004,014015,1963,02,23.9,Y
IDCJAC0004,014015,1963,03,24.3,Y
IDCJAC0004,014015,1963,04,23.6,Y
IDCJAC0004,014015,1963,05,21.0,Y
IDCJAC0004,014015,1963,06,19.4,Y
IDCJAC0004,014015,1963,07,17.1,Y
IDCJAC0004,014015,1963,08,19.3,Y
IDCJAC0004,014015,1963,09,22.1,Y
IDCJAC0004,014015,1963,10,24.4,Y
IDCJAC0004,014015,1963,11,25.5,Y
IDCJAC0004,014015,1963,12,24.8,Y
IDCJAC0004,014015,1964,01,24.9,Y
IDCJAC0004,014015,1964,02,26.0,Y
IDCJAC0004,014015,1964,03,24.2,Y
IDCJAC0004,014015,1964,04,24.2,Y
IDCJAC0004,014015,1964,05,21.8,Y
IDCJAC0004,014015,1964,06,18.8,Y
IDCJAC0004,014015,1964,07,19.3,Y
IDCJAC0004,014015,1964,08,20.6,Y
IDCJAC0004,014015,1964,09,24.1,Y
IDCJAC0004,014015,1964,10,25.3,Y
IDCJAC0004,014015,1964,11,24.4,Y
IDCJAC0004,014015,1964,12,24.7,Y
IDCJAC0004,014015,1965,01,24.2,Y
IDCJAC0004,014015,1965,02,24.4,Y
IDCJAC0004,014015,1965,03,23.5,Y
IDCJAC0004,014015,1965,04,22.5,Y
IDCJAC0004,014015,1965,05,21.6,Y
IDCJAC0004,014015,1965,06,20.2,Y
IDCJAC0004,014015,1965,07,15.9,Y
IDCJAC0004,014015,1965,08,19.3,Y
IDCJAC0004,014015,1965,09,22.4,Y
IDCJAC0004,014015,1965,10,24.3,Y
IDCJAC0004,014015,1965,11,25.9,Y
IDCJAC0004,014015,1965,12,24.8,Y
IDCJAC0004,014015,1966,01,25.1,Y
IDCJAC0004,014015,1966,02,25.0,Y
IDCJAC0004,014015,1966,03,23.8,Y
IDCJAC0004,014015,1966,04,24.3,Y
IDCJAC0004,014015,1966,05,21.8,Y
IDCJAC0004,014015,1966,06,20.4,Y
IDCJAC0004,014015,1966,07,18.3,Y
IDCJAC0004,014015,1966,08,20.8,Y
IDCJAC0004,014015,1966,09,23.4,Y
IDCJAC0004,014015,1966,10,23.7,Y
IDCJAC0004,014015,1966,11,25.2,Y
IDCJAC0004,014015,1966,12,24.2,Y
IDCJAC0004,014015,1967,01,24.2,Y
IDCJAC0004,014015,1967,02,23.4,Y
IDCJAC0004,014015,1967,03,24.0,Y
IDCJAC0004,014015,1967,04,23.6,Y
IDCJAC0004,014015,1967,05,21.3,Y
IDCJAC0004,014015,1967,06,17.0,Y
IDCJAC0004,014015,1967,07,18.0,Y
IDCJAC0004,014015,1967,08,19.5,Y
IDCJAC0004,014015,1967,09,21.5,Y
IDCJAC0004,014015,1967,10,25.3,Y
IDCJAC0004,014015,1967,11,25.5,Y
IDCJAC0004,014015,1967,12,25.8,Y
IDCJAC0004,014015,1968,01,25.0,Y
IDCJAC0004,014015,1968,02,24.0,Y
IDCJAC0004,014015,1968,03,24.4,Y
IDCJAC0004,014015,1968,04,24.1,Y
IDCJAC0004,014015,1968,05,22.6,Y
IDCJAC0004,014015,1968,06,20.4,Y
IDCJAC0004,014015,1968,07,19.3,Y
IDCJAC0004,014015,1968,08,20.4,Y
IDCJAC0004,014015,1968,09,23.1,Y
IDCJAC0004,014015,1968,10,25.0,Y
IDCJAC0004,014015,1968,11,25.4,Y
IDCJAC0004,014015,1968,12,25.3,Y
IDCJAC0004,014015,1969,01,25.1,Y
IDCJAC0004,014015,1969,02,24.5,Y
IDCJAC0004,014015,1969,03,25.0,Y
IDCJAC0004,014015,1969,04,23.2,Y
IDCJAC0004,014015,1969,05,22.3,Y
IDCJAC0004,014015,1969,06,19.1,Y
IDCJAC0004,014015,1969,07,20.5,Y
IDCJAC0004,014015,1969,08,20.6,Y
IDCJAC0004,014015,1969,09,21.9,Y
IDCJAC0004,014015,1969,10,22.5,Y
IDCJAC0004,014015,1969,11,26.3,Y
IDCJAC0004,014015,1969,12,25.8,Y
IDCJAC0004,014015,1970,01,25.5,Y
IDCJAC0004,014015,1970,02,25.1,Y
IDCJAC0004,014015,1970,03,24.9,Y
IDCJAC0004,014015,1970,04,24.2,Y
IDCJAC0004,014015,1970,05,22.6,Y
IDCJAC0004,014015,1970,06,21.6,Y
IDCJAC0004,014015,1970,07,18.1,Y
IDCJAC0004,014015,1970,08,19.6,Y
IDCJAC0004,014015,1970,09,23.8,Y
IDCJAC0004,014015,1970,10,25.2,Y
IDCJAC0004,014015,1970,11,25.6,Y
IDCJAC0004,014015,1970,12,25.9,Y
IDCJAC0004,014015,1971,01,25.4,Y
IDCJAC0004,014015,1971,02,25.0,Y
IDCJAC0004,014015,1971,03,24.4,Y
IDCJAC0004,014015,1971,04,23.5,Y
IDCJAC0004,014015,1971,05,20.7,Y
IDCJAC0004,014015,1971,06,18.3,Y
IDCJAC0004,014015,1971,07,18.3,Y
IDCJAC0004,014015,1971,08,21.8,Y
IDCJAC0004,014015,1971,09,24.0,Y
IDCJAC0004,014015,1971,10,26.1,Y
IDCJAC0004,014015,1971,11,25.8,Y
IDCJAC0004,014015,1971,12,25.0,Y
IDCJAC0004,014015,1972,01,25.2,Y
IDCJAC0004,014015,1972,02,24.2,Y
IDCJAC0004,014015,1972,03,24.1,Y
IDCJAC0004,014015,1972,04,23.5,Y
IDCJAC0004,014015,1972,05,20.6,Y
IDCJAC0004,014015,1972,06,19.9,Y
IDCJAC0004,014015,1972,07,18.4,Y
IDCJAC0004,014015,1972,08,21.8,Y
IDCJAC0004,014015,1972,09,22.6,Y
IDCJAC0004,014015,1972,10,25.0,Y
IDCJAC0004,014015,1972,11,25.4,Y
IDCJAC0004,014015,1972,12,25.3,Y
IDCJAC0004,014015,1973,01,25.3,Y
IDCJAC0004,014015,1973,02,25.9,Y
IDCJAC0004,014015,1973,03,24.6,Y
IDCJAC0004,014015,1973,04,24.5,Y
IDCJAC0004,014015,1973,05,23.2,Y
IDCJAC0004,014015,1973,06,22.2,Y
IDCJAC0004,014015,1973,07,20.3,Y
IDCJAC0004,014015,1973,08,22.2,Y
IDCJAC0004,014015,1973,09,24.2,Y
IDCJAC0004,014015,1973,10,25.3,Y
IDCJAC0004,014015,1973,11,25.6,Y
IDCJAC0004,014015,1973,12,25.0,Y
IDCJAC0004,014015,1974,01,24.2,Y
IDCJAC0004,014015,1974,02,25.3,Y
IDCJAC0004,014015,1974,03,24.2,Y
IDCJAC0004,014015,1974,04,24.3,Y
IDCJAC0004,014015,1974,05,21.6,Y
IDCJAC0004,014015,1974,06,18.5,Y
IDCJAC0004,014015,1974,07,18.4,Y
IDCJAC0004,014015,1974,08,21.2,Y
IDCJAC0004,014015,1974,09,24.2,Y
IDCJAC0004,014015,1974,10,25.3,Y
IDCJAC0004,014015,1974,11,25.3,Y
IDCJAC0004,014015,1974,12,24.1,Y
IDCJAC0004,014015,1975,01,24.5,Y
IDCJAC0004,014015,1975,02,23.5,Y
IDCJAC0004,014015,1975,03,23.6,Y
IDCJAC0004,014015,1975,04,23.0,Y
IDCJAC0004,014015,1975,05,21.7,Y
IDCJAC0004,014015,1975,06,19.6,Y
IDCJAC0004,014015,1975,07,20.3,Y
IDCJAC0004,014015,1975,08,21.5,Y
IDCJAC0004,014015,1975,09,24.0,Y
IDCJAC0004,014015,1975,10,24.3,Y
IDCJAC0004,014015,1975,11,24.5,Y
IDCJAC0004,014015,1975,12,25.0,Y
IDCJAC0004,014015,1976,01,23.7,Y
IDCJAC0004,014015,1976,02,23.4,Y
IDCJAC0004,014015,1976,03,23.1,Y
IDCJAC0004,014015,1976,04,23.4,Y
IDCJAC0004,014015,1976,05,20.3,Y
IDCJAC0004,014015,1976,06,18.5,Y
IDCJAC0004,014015,1976,07,18.5,Y
IDCJAC0004,014015,1976,08,18.8,Y
IDCJAC0004,014015,1976,09,21.3,Y
IDCJAC0004,014015,1976,10,24.9,Y
IDCJAC0004,014015,1976,11,25.8,Y
IDCJAC0004,014015,1976,12,26.1,Y
IDCJAC0004,014015,1977,01,24.6,Y
IDCJAC0004,014015,1977,02,24.9,Y
IDCJAC0004,014015,1977,03,23.8,Y
IDCJAC0004,014015,1977,04,23.9,Y
IDCJAC0004,014015,1977,05,22.1,Y
IDCJAC0004,014015,1977,06,18.2,Y
IDCJAC0004,014015,1977,07,17.6,Y
IDCJAC0004,014015,1977,08,19.5,Y
IDCJAC0004,014015,1977,09,22.4,Y
IDCJAC0004,014015,1977,10,25.1,Y
IDCJAC0004,014015,1977,11,25.7,Y
IDCJAC0004,014015,1977,12,25.3,Y
IDCJAC0004,014015,1978,01,24.8,Y
IDCJAC0004,014015,1978,02,25.0,Y
IDCJAC0004,014015,1978,03,24.9,Y
IDCJAC0004,014015,1978,04,24.2,Y
IDCJAC0004,014015,1978,05,24.3,Y
IDCJAC0004,014015,1978,06,20.5,Y
IDCJAC0004,014015,1978,07,20.4,Y
IDCJAC0004,014015,1978,08,22.0,Y
IDCJAC0004,014015,1978,09,23.2,Y
IDCJAC0004,014015,1978,10,24.1,Y
IDCJAC0004,014015,1978,11,24.9,Y
IDCJAC0004,014015,1978,12,25.5,Y
IDCJAC0004,014015,1979,01,24.7,Y
IDCJAC0004,014015,1979,02,25.2,Y
IDCJAC0004,014015,1979,03,24.8,Y
IDCJAC0004,014015,1979,04,24.5,Y
IDCJAC0004,014015,1979,05,22.9,Y
IDCJAC0004,014015,1979,06,20.0,Y
IDCJAC0004,014015,1979,07,19.2,Y
IDCJAC0004,014015,1979,08,20.8,Y
IDCJAC0004,014015,1979,09,23.7,Y
IDCJAC0004,014015,1979,10,25.0,Y
IDCJAC0004,014015,1979,11,25.9,Y
IDCJAC0004,014015,1979,12,25.5,Y
IDCJAC0004,014015,1980,01,24.4,Y
IDCJAC0004,014015,1980,02,24.7,Y
IDCJAC0004,014015,1980,03,25.2,Y
IDCJAC0004,014015,1980,04,24.4,Y
IDCJAC0004,014015,1980,05,23.0,Y
IDCJAC0004,014015,1980,06,21.3,Y
IDCJAC0004,014015,1980,07,19.6,Y
IDCJAC0004,014015,1980,08,21.4,Y
IDCJAC0004,014015,1980,09,22.9,Y
IDCJAC0004,014015,1980,10,25.1,Y
IDCJAC0004,014015,1980,11,25.3,Y
IDCJAC0004,014015,1980,12,24.9,Y
IDCJAC0004,014015,1981,01,24.8,Y
IDCJAC0004,014015,1981,02,24.7,Y
IDCJAC0004,014015,1981,03,24.5,Y
IDCJAC0004,014015,1981,04,24.6,Y
IDCJAC0004,014015,1981,05,22.7,Y
IDCJAC0004,014015,1981,06,21.7,Y
IDCJAC0004,014015,1981,07,21.7,Y
IDCJAC0004,014015,1981,08,22.7,Y
IDCJAC0004,014015,1981,09,24.5,Y
IDCJAC0004,014015,1981,10,24.8,Y
IDCJAC0004,014015,1981,11,25.5,Y
IDCJAC0004,014015,1981,12,26.0,Y
IDCJAC0004,014015,1982,01,24.1,Y
IDCJAC0004,014015,1982,02,24.8,Y
IDCJAC0004,014015,1982,03,25.0,Y
IDCJAC0004,014015,1982,04,24.6,Y
IDCJAC0004,014015,1982,05,21.6,Y
IDCJAC0004,014015,1982,06,20.2,Y
IDCJAC0004,014015,1982,07,18.2,Y
IDCJAC0004,014015,1982,08,20.8,Y
IDCJAC0004,014015,1982,09,22.5,Y
IDCJAC0004,014015,1982,10,23.6,Y
IDCJAC0004,014015,1982,11,25.2,Y
IDCJAC0004,014015,1982,12,26.0,Y
IDCJAC0004,014015,1983,01,26.2,Y
IDCJAC0004,014015,1983,02,25.4,Y
IDCJAC0004,014015,1983,03,25.2,Y
IDCJAC0004,014015,1983,04,24.6,Y
IDCJAC0004,014015,1983,05,22.3,Y
IDCJAC0004,014015,1983,06,20.5,Y
IDCJAC0004,014015,1983,07,18.4,Y
IDCJAC0004,014015,1983,08,21.4,Y
IDCJAC0004,014015,1983,09,24.4,Y
IDCJAC0004,014015,1983,10,25.2,Y
IDCJAC0004,014015,1983,11,25.4,Y
IDCJAC0004,014015,1983,12,26.1,Y
IDCJAC0004,014015,1984,01,24.5,Y
IDCJAC0004,014015,1984,02,24.4,Y
IDCJAC0004,014015,1984,03,24.6,Y
IDCJAC0004,014015,1984,04,24.2,Y
IDCJAC0004,014015,1984,05,23.3,Y
IDCJAC0004,014015,1984,06,19.9,Y
IDCJAC0004,014015,1984,07,18.8,Y
IDCJAC0004,014015,1984,08,21.5,Y
IDCJAC0004,014015,1984,09,23.4,Y
IDCJAC0004,014015,1984,10,25.3,Y
IDCJAC0004,014015,1984,11,26.0,Y
IDCJAC0004,014015,1984,12,26.0,Y
IDCJAC0004,014015,1985,01,24.8,Y
IDCJAC0004,014015,1985,02,24.8,Y
IDCJAC0004,014015,1985,03,25.4,Y
IDCJAC0004,014015,1985,04,24.3,Y
IDCJAC0004,014015,1985,05,22.6,Y
IDCJAC0004,014015,1985,06,18.5,Y
IDCJAC0004,014015,1985,07,18.0,Y
IDCJAC0004,014015,1985,08,21.4,Y
IDCJAC0004,014015,1985,09,23.1,Y
IDCJAC0004,014015,1985,10,25.5,Y
IDCJAC0004,014015,1985,11,26.4,Y
IDCJAC0004,014015,1985,12,27.3,Y
IDCJAC0004,014015,1986,01,25.1,Y
IDCJAC0004,014015,1986,02,25.7,Y
IDCJAC0004,014015,1986,03,24.7,Y
IDCJAC0004,014015,1986,04,24.4,Y
IDCJAC0004,014015,1986,05,23.7,Y
IDCJAC0004,014015,1986,06,21.5,Y
IDCJAC0004,014015,1986,07,21.3,Y
IDCJAC0004,014015,1986,08,21.1,Y
IDCJAC0004,014015,1986,09,23.9,Y
IDCJAC0004,014015,1986,10,25.9,Y
IDCJAC0004,014015,1986,11,25.9,Y
IDCJAC0004,014015,1986,12,26.2,Y
IDCJAC0004,014015,1987,01,25.0,Y
IDCJAC0004,014015,1987,02,24.4,Y
IDCJAC0004,014015,1987,03,25.1,Y
IDCJAC0004,014015,1987,04,24.9,Y
IDCJAC0004,014015,1987,05,23.4,Y
IDCJAC0004,014015,1987,06,21.8,Y
IDCJAC0004,014015,1987,07,20.1,Y
IDCJAC0004,014015,1987,08,20.9,Y
IDCJAC0004,014015,1987,09,23.4,Y
IDCJAC0004,014015,1987,10,26.2,Y
IDCJAC0004,014015,1987,11,26.5,Y
IDCJAC0004,014015,1987,12,25.9,Y
IDCJAC0004,014015,1988,01,25.2,Y
IDCJAC0004,014015,1988,02,25.5,Y
IDCJAC0004,014015,1988,03,25.2,Y
IDCJAC0004,014015,1988,04,25.1,Y
IDCJAC0004,014015,1988,05,24.1,Y
IDCJAC0004,014015,1988,06,19.2,Y
IDCJAC0004,014015,1988,07,20.9,Y
IDCJAC0004,014015,1988,08,22.2,Y
IDCJAC0004,014015,1988,09,24.6,Y
IDCJAC0004,014015,1988,10,26.0,Y
IDCJAC0004,014015,1988,11,25.5,Y
IDCJAC0004,014015,1988,12,24.6,Y
IDCJAC0004,014015,1989,01,24.9,Y
IDCJAC0004,014015,1989,02,24.8,Y
IDCJAC0004,014015,1989,03,23.5,Y
IDCJAC0004,014015,1989,04,24.9,Y
IDCJAC0004,014015,1989,05,23.0,Y
IDCJAC0004,014015,1989,06,20.0,Y
IDCJAC0004,014015,1989,07,20.4,Y
IDCJAC0004,014015,1989,08,19.1,Y
