Product code,Bureau of Meteorology station number,Year,Month,Mean minimum temperature (°C),Quality
IDCJAC0004,032037,1947,12,20.8,Y
IDCJAC0004,032037,1948,01,21.3,Y
IDCJAC0004,032037,1948,02,21.6,Y
IDCJAC0004,032037,1948,03,21.7,Y
IDCJAC0004,032037,1948,04,19.6,Y
IDCJAC0004,032037,1948,05,17.2,Y
IDCJAC0004,032037,1948,06,15.3,Y
IDCJAC0004,032037,1948,07,15.7,Y
IDCJAC0004,032037,1948,08,13.3,Y
IDCJAC0004,032037,1948,09,12.9,Y
IDCJAC0004,032037,1948,10,17.3,Y
IDCJAC0004,032037,1948,11,19.7,Y
IDCJAC0004,032037,1948,12,20.8,Y
IDCJAC0004,032037,1949,01,21.8,Y
IDCJAC0004,032037,1949,02,22.3,Y
IDCJAC0004,032037,1949,03,22.6,Y
IDCJAC0004,032037,1949,04,20.2,Y
IDCJAC0004,032037,1949,05,17.3,Y
IDCJAC0004,032037,1949,06,13.5,Y
IDCJAC0004,032037,1949,07,13.7,Y
IDCJAC0004,032037,1949,08,15.4,Y
IDCJAC0004,032037,1949,09,16.8,Y
IDCJAC0004,032037,1949,10,19.6,Y
IDCJAC0004,032037,1949,11,19.0,Y
IDCJAC0004,032037,1949,12,21.3,Y
IDCJAC0004,032037,1950,01,21.3,Y
IDCJAC0004,032037,1950,02,22.4,Y
IDCJAC0004,032037,1950,03,22.2,Y
IDCJAC0004,032037,1950,04,20.4,Y
IDCJAC0004,032037,1950,05,16.4,Y
IDCJAC0004,032037,1950,06,14.0,Y
IDCJAC0004,032037,1950,07,17.2,Y
IDCJAC0004,032037,1950,08,15.3,Y
IDCJAC0004,032037,1950,09,16.6,Y
IDCJAC0004,032037,1950,10,19.1,Y
IDCJAC0004,032037,1950,11,20.6,Y
IDCJAC0004,032037,1950,12,21.6,Y
IDCJAC0004,032037,1951,01,22.5,Y
IDCJAC0004,032037,1951,02,21.1,Y
IDCJAC0004,032037,1951,03,20.8,Y
IDCJAC0004,032037,1951,04,17.8,Y
IDCJAC0004,032037,1951,05,16.9,Y
IDCJAC0004,032037,1951,06,14.1,Y
IDCJAC0004,032037,1951,07,14.6,Y
IDCJAC0004,032037,1951,08,15.1,Y
IDCJAC0004,032037,1951,09,16.8,Y
IDCJAC0004,032037,1951,10,17.9,Y
IDCJAC0004,032037,1951,11,19.8,Y
IDCJAC0004,032037,1951,12,20.2,Y
IDCJAC0004,032037,1952,01,22.1,Y
IDCJAC0004,032037,1952,02,22.0,Y
IDCJAC0004,032037,1952,03,21.2,Y
IDCJAC0004,032037,1952,04,20.1,Y
IDCJAC0004,032037,1952,05,18.2,Y
IDCJAC0004,032037,1952,06,14.6,Y
IDCJAC0004,032037,1952,07,15.8,Y
IDCJAC0004,032037,1952,08,15.2,Y
IDCJAC0004,032037,1952,09,16.3,Y
IDCJAC0004,032037,1952,10,19.5,Y
IDCJAC0004,032037,1952,11,20.7,Y
IDCJAC0004,032037,1952,12,21.1,Y
IDCJAC0004,032037,1953,01,22.1,Y
IDCJAC0004,032037,1953,02,21.8,Y
IDCJAC0004,032037,1953,03,20.9,Y
IDCJAC0004,032037,1953,04,18.2,Y
IDCJAC0004,032037,1953,05,14.3,Y
IDCJAC0004,032037,1953,06,13.6,Y
IDCJAC0004,032037,1953,07,14.1,Y
IDCJAC0004,032037,1953,08,12.9,Y
IDCJAC0004,032037,1953,09,15.9,Y
IDCJAC0004,032037,1953,10,17.7,Y
IDCJAC0004,032037,1953,11,20.6,Y
IDCJAC0004,032037,1953,12,21.1,Y
IDCJAC0004,032037,1954,01,21.9,Y
IDCJAC0004,032037,1954,02,22.7,Y
IDCJAC0004,032037,1954,03,21.5,Y
IDCJAC0004,032037,1954,04,20.9,Y
IDCJAC0004,032037,1954,05,17.4,Y
IDCJAC0004,032037,1954,06,15.3,Y
IDCJAC0004,032037,1954,07,14.2,Y
IDCJAC0004,032037,1954,08,16.9,Y
IDCJAC0004,032037,1954,09,15.8,Y
IDCJAC0004,032037,1954,10,18.9,Y
IDCJAC0004,032037,1954,11,19.5,Y
IDCJAC0004,032037,1954,12,20.4,Y
IDCJAC0004,032037,1955,01,20.8,Y
IDCJAC0004,032037,1955,02,22.8,Y
IDCJAC0004,032037,1955,03,22.1,Y
IDCJAC0004,032037,1955,04,20.1,Y
IDCJAC0004,032037,1955,05,18.6,Y
IDCJAC0004,032037,1955,06,17.6,Y
IDCJAC0004,032037,1955,07,16.1,Y
IDCJAC0004,032037,1955,08,15.2,Y
IDCJAC0004,032037,1955,09,17.3,Y
IDCJAC0004,032037,1955,10,19.3,Y
IDCJAC0004,032037,1955,11,19.7,Y
IDCJAC0004,032037,1955,12,20.8,Y
IDCJAC0004,032037,1956,01,22.4,Y
IDCJAC0004,032037,1956,02,22.7,Y
IDCJAC0004,032037,1956,03,21.6,Y
IDCJAC0004,032037,1956,04,20.2,Y
IDCJAC0004,032037,1956,05,19.9,Y
IDCJAC0004,032037,1956,06,15.5,Y
IDCJAC0004,032037,1956,07,15.8,Y
IDCJAC0004,032037,1956,08,15.9,Y
IDCJAC0004,032037,1956,09,16.6,Y
IDCJAC0004,032037,1956,10,18.8,Y
IDCJAC0004,032037,1956,11,20.1,Y
IDCJAC0004,032037,1956,12,22.1,Y
IDCJAC0004,032037,1965,01,20.5,Y
IDCJAC0004,032037,1965,02,20.5,Y
IDCJAC0004,032037,1965,03,20.3,Y
IDCJAC0004,032037,1965,04,19.5,Y
IDCJAC0004,032037,1965,05,18.3,Y
IDCJAC0004,032037,1965,06,14.5,Y
IDCJAC0004,032037,1965,07,10.5,Y
IDCJAC0004,032037,1965,08,14.2,Y
IDCJAC0004,032037,1965,09,15.1,Y
IDCJAC0004,032037,1965,10,16.7,Y
IDCJAC0004,032037,1965,11,18.0,Y
IDCJAC0004,032037,1965,12,21.0,Y
IDCJAC0004,032037,1966,01,21.0,Y
IDCJAC0004,032037,1966,02,22.0,Y
IDCJAC0004,032037,1966,03,19.9,Y
IDCJAC0004,032037,1966,04,18.2,Y
IDCJAC0004,032037,1966,05,17.4,Y
IDCJAC0004,032037,1966,06,15.7,Y
IDCJAC0004,032037,1966,07,13.6,Y
IDCJAC0004,032037,1966,08,17.2,Y
IDCJAC0004,032037,1966,09,15.1,Y
IDCJAC0004,032037,1966,11,18.9,Y
IDCJAC0004,032037,1966,12,19.6,Y
IDCJAC0004,032037,1967,01,21.8,Y
IDCJAC0004,032037,1967,02,22.2,Y
IDCJAC0004,032037,1967,03,21.6,Y
IDCJAC0004,032037,1967,04,18.8,Y
IDCJAC0004,032037,1967,05,18.0,Y
IDCJAC0004,032037,1967,06,15.1,Y
IDCJAC0004,032037,1967,07,14.1,Y
IDCJAC0004,032037,1967,08,15.1,Y
IDCJAC0004,032037,1967,09,14.5,Y
IDCJAC0004,032037,1967,10,17.8,Y
IDCJAC0004,032037,1967,11,20.1,Y
IDCJAC0004,032037,1967,12,20.9,Y
IDCJAC0004,032037,1968,01,22.4,Y
IDCJAC0004,032037,1968,02,22.1,Y
IDCJAC0004,032037,1968,03,21.7,Y
IDCJAC0004,032037,1968,04,19.8,Y
IDCJAC0004,032037,1968,05,18.0,Y
IDCJAC0004,032037,1968,06,14.3,Y
IDCJAC0004,032037,1968,07,15.4,Y
IDCJAC0004,032037,1968,08,14.4,Y
IDCJAC0004,032037,1968,09,17.0,Y
IDCJAC0004,032037,1968,10,17.8,Y
IDCJAC0004,032037,1968,11,19.7,Y
IDCJAC0004,032037,1968,12,20.2,Y
IDCJAC0004,032037,1969,01,21.3,Y
IDCJAC0004,032037,1969,02,21.3,Y
IDCJAC0004,032037,1969,04,18.8,Y
IDCJAC0004,032037,1969,05,17.8,Y
IDCJAC0004,032037,1969,06,16.0,Y
IDCJAC0004,032037,1969,07,15.8,Y
IDCJAC0004,032037,1969,08,15.9,Y
IDCJAC0004,032037,1969,09,13.3,Y
IDCJAC0004,032037,1969,10,17.8,Y
IDCJAC0004,032037,1969,11,19.1,Y
IDCJAC0004,032037,1969,12,22.4,Y
IDCJAC0004,032037,1970,01,21.8,Y
IDCJAC0004,032037,1970,03,21.3,Y
IDCJAC0004,032037,1970,04,19.0,Y
IDCJAC0004,032037,1970,05,17.2,Y
IDCJAC0004,032037,1970,06,16.1,Y
IDCJAC0004,032037,1970,07,13.8,Y
IDCJAC0004,032037,1970,08,14.5,Y
IDCJAC0004,032037,1970,09,17.3,Y
IDCJAC0004,032037,1970,10,18.9,Y
IDCJAC0004,032037,1970,11,20.5,Y
IDCJAC0004,032037,1970,12,21.2,Y
IDCJAC0004,032037,1971,01,21.6,Y
IDCJAC0004,032037,1971,02,22.2,Y
IDCJAC0004,032037,1971,03,21.5,Y
IDCJAC0004,032037,1971,04,19.7,Y
IDCJAC0004,032037,1971,05,15.4,Y
IDCJAC0004,032037,1971,06,14.5,Y
IDCJAC0004,032037,1971,07,14.3,Y
IDCJAC0004,032037,1971,08,16.2,Y
IDCJAC0004,032037,1971,09,16.4,Y
IDCJAC0004,032037,1971,10,18.4,Y
IDCJAC0004,032037,1971,11,20.0,Y
IDCJAC0004,032037,1971,12,21.4,Y
IDCJAC0004,032037,1972,01,21.3,Y
IDCJAC0004,032037,1972,02,21.4,Y
IDCJAC0004,032037,1972,03,20.5,Y
IDCJAC0004,032037,1972,04,18.7,Y
IDCJAC0004,032037,1972,05,16.9,Y
IDCJAC0004,032037,1972,06,14.5,Y
IDCJAC0004,032037,1972,07,12.8,Y
IDCJAC0004,032037,1972,08,13.7,Y
IDCJAC0004,032037,1972,09,15.7,Y
IDCJAC0004,032037,1972,10,16.2,Y
IDCJAC0004,032037,1972,11,19.9,Y
IDCJAC0004,032037,1972,12,19.6,Y
IDCJAC0004,032037,1973,01,21.9,Y
IDCJAC0004,032037,1973,02,23.2,Y
IDCJAC0004,032037,1973,03,21.9,Y
IDCJAC0004,032037,1973,04,21.2,Y
IDCJAC0004,032037,1973,05,19.3,Y
IDCJAC0004,032037,1973,06,18.9,Y
IDCJAC0004,032037,1973,07,15.5,Y
IDCJAC0004,032037,1973,08,17.3,Y
IDCJAC0004,032037,1973,09,18.1,Y
IDCJAC0004,032037,1973,10,18.8,Y
IDCJAC0004,032037,1973,11,21.7,Y
IDCJAC0004,032037,1973,12,22.6,Y
IDCJAC0004,032037,1974,01,22.9,Y
IDCJAC0004,032037,1974,02,23.0,Y
IDCJAC0004,032037,1974,03,23.0,Y
IDCJAC0004,032037,1974,04,21.5,Y
IDCJAC0004,032037,1974,05,16.8,Y
IDCJAC0004,032037,1974,06,14.3,Y
IDCJAC0004,032037,1974,07,13.4,Y
IDCJAC0004,032037,1974,08,15.1,Y
IDCJAC0004,032037,1974,09,17.6,Y
IDCJAC0004,032037,1974,10,18.7,Y
IDCJAC0004,032037,1974,11,22.2,Y
IDCJAC0004,032037,1974,12,21.0,Y
IDCJAC0004,032037,1975,01,22.8,Y
IDCJAC0004,032037,1975,02,22.9,Y
IDCJAC0004,032037,1975,03,22.7,Y
IDCJAC0004,032037,1975,05,19.0,Y
IDCJAC0004,032037,1975,06,15.8,Y
IDCJAC0004,032037,1975,07,17.0,Y
IDCJAC0004,032037,1975,08,15.8,Y
IDCJAC0004,032037,1975,09,19.3,Y
IDCJAC0004,032037,1975,10,20.0,Y
IDCJAC0004,032037,1975,11,20.7,Y
IDCJAC0004,032037,1975,12,22.2,Y
IDCJAC0004,032037,1976,01,22.5,Y
IDCJAC0004,032037,1976,02,22.6,Y
IDCJAC0004,032037,1976,03,22.9,Y
IDCJAC0004,032037,1976,04,20.4,Y
IDCJAC0004,032037,1976,05,18.5,Y
IDCJAC0004,032037,1976,06,15.0,Y
IDCJAC0004,032037,1976,07,15.0,Y
IDCJAC0004,032037,1976,08,13.1,Y
IDCJAC0004,032037,1976,09,15.7,Y
IDCJAC0004,032037,1976,10,19.1,Y
IDCJAC0004,032037,1976,11,22.2,Y
IDCJAC0004,032037,1976,12,23.4,Y
IDCJAC0004,032037,1977,01,22.7,Y
IDCJAC0004,032037,1977,02,23.0,Y
IDCJAC0004,032037,1977,03,21.9,Y
IDCJAC0004,032037,1977,04,22.0,Y
IDCJAC0004,032037,1977,05,18.6,Y
IDCJAC0004,032037,1977,06,14.2,Y
IDCJAC0004,032037,1977,07,14.9,Y
IDCJAC0004,032037,1977,08,15.0,Y
IDCJAC0004,032037,1977,09,16.5,Y
IDCJAC0004,032037,1977,10,17.7,Y
IDCJAC0004,032037,1977,11,20.4,Y
IDCJAC0004,032037,1977,12,21.4,Y
IDCJAC0004,032037,1978,01,22.6,Y
IDCJAC0004,032037,1978,02,22.4,Y
IDCJAC0004,032037,1978,03,21.9,Y
IDCJAC0004,032037,1978,04,19.7,Y
IDCJAC0004,032037,1978,05,19.2,Y
IDCJAC0004,032037,1978,06,14.8,Y
IDCJAC0004,032037,1978,07,14.2,Y
IDCJAC0004,032037,1978,08,16.6,Y
IDCJAC0004,032037,1978,09,16.9,Y
IDCJAC0004,032037,1978,10,18.6,Y
IDCJAC0004,032037,1978,11,20.7,Y
IDCJAC0004,032037,1978,12,22.1,Y
IDCJAC0004,032037,1979,01,23.3,Y
IDCJAC0004,032037,1979,02,23.3,Y
IDCJAC0004,032037,1979,03,22.3,Y
IDCJAC0004,032037,1979,04,20.3,Y
IDCJAC0004,032037,1979,05,19.2,Y
IDCJAC0004,032037,1979,06,16.8,Y
IDCJAC0004,032037,1979,07,14.7,Y
IDCJAC0004,032037,1979,08,13.5,Y
IDCJAC0004,032037,1979,09,17.5,Y
IDCJAC0004,032037,1979,10,18.5,Y
IDCJAC0004,032037,1979,11,19.9,Y
IDCJAC0004,032037,1979,12,20.8,Y
IDCJAC0004,032037,1980,01,23.7,Y
IDCJAC0004,032037,1980,02,23.7,Y
IDCJAC0004,032037,1980,03,22.5,Y
IDCJAC0004,032037,1980,04,20.7,Y
IDCJAC0004,032037,1980,05,19.7,Y
IDCJAC0004,032037,1980,06,16.3,Y
IDCJAC0004,032037,1980,07,14.8,Y
IDCJAC0004,032037,1980,08,17.2,Y
IDCJAC0004,032037,1980,09,15.2,Y
IDCJAC0004,032037,1980,10,19.0,Y
IDCJAC0004,032037,1980,11,20.2,Y
IDCJAC0004,032037,1980,12,22.1,Y
IDCJAC0004,032037,1981,01,22.6,Y
IDCJAC0004,032037,1981,02,23.8,Y
IDCJAC0004,032037,1981,03,21.4,Y
IDCJAC0004,032037,1981,04,20.7,Y
IDCJAC0004,032037,1981,05,19.5,Y
IDCJAC0004,032037,1981,06,14.3,Y
IDCJAC0004,032037,1981,07,17.5,Y
IDCJAC0004,032037,1981,08,15.8,Y
IDCJAC0004,032037,1981,09,18.1,Y
IDCJAC0004,032037,1981,10,19.0,Y
IDCJAC0004,032037,1981,11,22.0,Y
IDCJAC0004,032037,1981,12,23.0,Y
IDCJAC0004,032037,1982,01,23.2,Y
IDCJAC0004,032037,1982,02,22.8,Y
IDCJAC0004,032037,1982,03,22.1,Y
IDCJAC0004,032037,1982,04,21.4,Y
IDCJAC0004,032037,1982,05,16.8,Y
IDCJAC0004,032037,1982,06,11.9,Y
IDCJAC0004,032037,1982,07,12.9,Y
IDCJAC0004,032037,1982,08,15.1,Y
IDCJAC0004,032037,1982,09,16.2,Y
IDCJAC0004,032037,1983,01,22.5,Y
IDCJAC0004,032037,1983,02,22.1,Y
IDCJAC0004,032037,1983,03,22.1,Y
IDCJAC0004,032037,1983,04,21.9,Y
IDCJAC0004,032037,1983,05,20.3,Y
IDCJAC0004,032037,1983,06,16.2,Y
IDCJAC0004,032037,1983,07,14.3,Y
IDCJAC0004,032037,1983,08,15.4,Y
IDCJAC0004,032037,1983,09,17.7,Y
IDCJAC0004,032037,1983,10,19.9,Y
IDCJAC0004,032037,1983,11,21.5,Y
IDCJAC0004,032037,1983,12,21.9,Y
IDCJAC0004,032037,1984,01,22.6,Y
IDCJAC0004,032037,1984,02,22.7,Y
IDCJAC0004,032037,1984,03,21.6,Y
IDCJAC0004,032037,1984,04,20.4,Y
IDCJAC0004,032037,1984,05,19.1,Y
IDCJAC0004,032037,1984,06,16.7,Y
IDCJAC0004,032037,1984,07,14.3,Y
IDCJAC0004,032037,1984,08,15.1,Y
IDCJAC0004,032037,1984,09,17.5,Y
IDCJAC0004,032037,1984,10,18.9,Y
IDCJAC0004,032037,1984,11,21.6,Y
IDCJAC0004,032037,1984,12,23.2,Y
IDCJAC0004,032037,1985,01,22.6,Y
IDCJAC0004,032037,1985,02,23.4,Y
IDCJAC0004,032037,1985,03,22.3,Y
IDCJAC0004,032037,1985,04,21.4,Y
IDCJAC0004,032037,1985,05,19.4,Y
IDCJAC0004,032037,1985,06,14.7,Y
IDCJAC0004,032037,1985,07,13.7,Y
IDCJAC0004,032037,1985,08,16.0,Y
IDCJAC0004,032037,1985,09,15.3,Y
IDCJAC0004,032037,1985,10,20.5,Y
IDCJAC0004,032037,1985,11,22.0,Y
IDCJAC0004,032037,1985,12,23.0,Y
IDCJAC0004,032037,1986,01,23.3,Y
IDCJAC0004,032037,1986,02,22.6,Y
IDCJAC0004,032037,1986,03,22.1,Y
IDCJAC0004,032037,1986,04,21.7,Y
IDCJAC0004,032037,1986,05,18.7,Y
IDCJAC0004,032037,1986,06,16.9,Y
IDCJAC0004,032037,1986,07,17.6,Y
IDCJAC0004,032037,1986,08,16.4,Y
IDCJAC0004,032037,1986,09,18.4,Y
IDCJAC0004,032037,1986,10,20.5,Y
IDCJAC0004,032037,1986,11,20.2,Y
IDCJAC0004,032037,1986,12,22.4,Y
IDCJAC0004,032037,1987,01,23.3,Y
IDCJAC0004,032037,1987,02,23.0,Y
IDCJAC0004,032037,1987,03,22.2,Y
IDCJAC0004,032037,1987,04,21.4,Y
IDCJAC0004,032037,1987,05,19.2,Y
IDCJAC0004,032037,1987,06,19.0,Y
IDCJAC0004,032037,1987,07,14.4,Y
IDCJAC0004,032037,1987,08,16.1,Y
IDCJAC0004,032037,1987,09,17.6,Y
IDCJAC0004,032037,1987,10,19.7,Y
IDCJAC0004,032037,1987,11,22.4,Y
IDCJAC0004,032037,1987,12,22.2,Y
IDCJAC0004,032037,1988,01,22.8,Y
IDCJAC0004,032037,1988,02,23.0,Y
IDCJAC0004,032037,1988,03,22.8,Y
IDCJAC0004,032037,1988,04,21.7,Y
IDCJAC0004,032037,1988,05,18.9,Y
IDCJAC0004,032037,1988,06,15.2,Y
IDCJAC0004,032037,1988,07,17.7,Y
IDCJAC0004,032037,1988,08,17.9,Y
IDCJAC0004,032037,1988,09,17.4,Y
IDCJAC0004,032037,1988,10,20.4,Y
IDCJAC0004,032037,1988,11,21.9,Y
IDCJAC0004,032037,1989,02,21.3,Y
IDCJAC0004,032037,1989,03,21.7,Y
IDCJAC0004,032037,1989,06,15.4,Y
IDCJAC0004,032037,1989,07,16.2,Y
IDCJAC0004,032037,1989,08,15.3,Y
IDCJAC0004,032037,1989,09,16.6,Y
IDCJAC0004,032037,1989,10,19.3,Y
IDCJAC0004,032037,1989,11,21.8,Y
IDCJAC0004,032037,1989,12,21.1,Y
IDCJAC0004,032037,1990,01,21.9,Y
IDCJAC0004,032037,1990,02,21.4,Y
IDCJAC0004,032037,1990,03,22.7,Y
IDCJAC0004,032037,1990,04,20.7,Y
IDCJAC0004,032037,1990,05,20.5,Y
IDCJAC0004,032037,1990,06,16.5,Y
IDCJAC0004,032037,1990,07,16.3,Y
IDCJAC0004,032037,1990,08,12.2,Y
IDCJAC0004,032037,1990,09,16.1,Y
IDCJAC0004,032037,1990,10,18.8,Y
IDCJAC0004,032037,1990,11,19.9,Y
IDCJAC0004,032037,1990,12,23.4,Y
IDCJAC0004,032037,1991,01,23.8,Y
IDCJAC0004,032037,1991,02,23.8,Y
IDCJAC0004,032037,1991,03,21.5,Y
IDCJAC0004,032037,1991,04,20.6,Y
IDCJAC0004,032037,1991,05,18.2,Y
IDCJAC0004,032037,1991,06,15.7,Y
IDCJAC0004,032037,1991,07,14.2,Y
IDCJAC0004,032037,1991,08,15.3,Y
IDCJAC0004,032037,1991,09,14.8,Y
IDCJAC0004,032037,1991,10,17.5,Y
IDCJAC0004,032037,1991,11,20.0,Y
IDCJAC0004,032037,1991,12,21.9,Y
IDCJAC0004,032037,1992,01,22.9,Y
IDCJAC0004,032037,1992,02,23.6,Y
IDCJAC0004,032037,1992,03,21.4,Y
IDCJAC0004,032037,1992,04,20.8,Y
IDCJAC0004,032037,1992,05,20.4,Y
IDCJAC0004,032037,1992,06,15.4,Y
IDCJAC0004,032037,1992,07,15.0,Y
IDCJAC0004,032037,1992,08,15.7,Y
IDCJAC0004,032037,1992,09,18.9,Y
IDCJAC0004,032037,1992,10,17.9,Y
IDCJAC0004,032037,1992,11,20.2,Y
IDCJAC0004,032037,1992,12,22.1,Y
IDCJAC0004,032037,1993,01,22.3,Y
IDCJAC0004,032037,1993,02,23.0,Y
IDCJAC0004,032037,1993,03,21.4,Y
IDCJAC0004,032037,1993,04,20.8,Y
IDCJAC0004,032037,1993,05,19.9,Y
IDCJAC0004,032037,1993,06,17.9,Y
IDCJAC0004,032037,1993,07,18.4,Y
IDCJAC0004,032037,1993,08,17.0,Y
IDCJAC0004,032037,1993,09,19.6,Y
IDCJAC0004,032037,1993,10,18.3,Y
IDCJAC0004,032037,1993,11,20.6,Y
IDCJAC0004,032037,1993,12,21.6,Y
IDCJAC0004,032037,1994,01,23.0,Y
IDCJAC0004,032037,1994,02,23.2,Y
IDCJAC0004,032037,1994,03,22.5,Y
IDCJAC0004,032037,1994,04,20.1,Y
IDCJAC0004,032037,1994,05,19.2,Y
IDCJAC0004,032037,1994,06,16.0,Y
IDCJAC0004,032037,1994,07,15.5,Y
IDCJAC0004,032037,1994,08,16.3,Y
IDCJAC0004,032037,1994,09,15.6,Y
IDCJAC0004,032037,1994,10,17.9,Y
IDCJAC0004,032037,1994,11,19.7,Y
IDCJAC0004,032037,1994,12,21.3,Y
IDCJAC0004,032037,1995,01,21.8,Y
IDCJAC0004,032037,1995,02,23.4,Y
IDCJAC0004,032037,1995,03,22.9,Y
IDCJAC0004,032037,1995,04,20.2,Y
IDCJAC0004,032037,1995,05,19.8,Y
IDCJAC0004,032037,1995,06,16.4,Y
IDCJAC0004,032037,1995,07,14.1,Y
IDCJAC0004,032037,1995,08,17.9,Y
IDCJAC0004,032037,1995,09,17.8,Y
IDCJAC0004,032037,1995,10,19.8,Y
IDCJAC0004,032037,1995,11,21.4,Y
IDCJAC0004,032037,1995,12,22.7,Y
IDCJAC0004,032037,1996,01,23.6,Y
IDCJAC0004,032037,1996,02,22.3,Y
IDCJAC0004,032037,1996,03,22.7,Y
IDCJAC0004,032037,1996,04,22.1,Y
IDCJAC0004,032037,1996,05,19.5,Y
IDCJAC0004,032037,1996,06,17.5,Y
IDCJAC0004,032037,1996,07,13.5,Y
IDCJAC0004,032037,1996,08,16.1,Y
IDCJAC0004,032037,1996,09,14.5,Y
IDCJAC0004,032037,1996,10,21.7,Y
IDCJAC0004,032037,1996,11,21.4,Y
IDCJAC0004,032037,1996,12,22.5,Y
IDCJAC0004,032037,1997,01,23.0,Y
IDCJAC0004,032037,1997,02,23.3,Y
IDCJAC0004,032037,1997,07,16.2,Y
IDCJAC0004,032037,1998,04,22.6,Y
IDCJAC0004,032037,1998,07,17.9,Y
IDCJAC0004,032037,1998,08,17.4,Y
IDCJAC0004,032037,1999,01,23.3,Y
IDCJAC0004,032037,1999,10,20.4,Y
IDCJAC0004,032037,1999,11,21.9,Y
IDCJAC0004,032037,1999,12,22.3,Y
IDCJAC0004,032037,2000,01,22.8,Y
IDCJAC0004,032037,2000,02,23.8,Y
IDCJAC0004,032037,2000,03,22.4,Y
IDCJAC0004,032037,2000,04,22.0,Y
IDCJAC0004,032037,2000,05,19.4,Y
IDCJAC0004,032037,2000,06,16.1,Y
IDCJAC0004,032037,2000,07,13.2,Y
IDCJAC0004,032037,2000,08,15.1,Y
IDCJAC0004,032037,2000,09,16.9,Y
IDCJAC0004,032037,2000,11,21.7,Y
IDCJAC0004,032037,2000,12,22.2,Y
IDCJAC0004,032037,2001,01,22.3,Y
IDCJAC0004,032037,2001,02,23.3,Y
IDCJAC0004,032037,2001,03,22.4,Y
IDCJAC0004,032037,2001,04,21.4,Y
IDCJAC0004,032037,2001,05,14.8,Y
IDCJAC0004,032037,2001,06,19.2,Y
IDCJAC0004,032037,2001,07,14.0,Y
IDCJAC0004,032037,2001,08,14.8,Y
IDCJAC0004,032037,2001,09,17.8,Y
IDCJAC0004,032037,2001,10,19.4,Y
IDCJAC0004,032037,2001,11,22.2,Y
IDCJAC0004,032037,2001,12,23.2,Y
IDCJAC0004,032037,2002,01,23.5,Y
IDCJAC0004,032037,2002,02,23.9,Y
IDCJAC0004,032037,2002,03,21.3,Y
IDCJAC0004,032037,2002,04,20.3,Y
IDCJAC0004,032037,2002,05,18.4,Y
IDCJAC0004,032037,2002,06,15.7,Y
IDCJAC0004,032037,2002,07,14.5,Y
IDCJAC0004,032037,2002,08,15.7,Y
IDCJAC0004,032037,2002,09,16.2,Y
IDCJAC0004,032037,2002,10,18.2,Y
IDCJAC0004,032037,2002,11,19.9,Y
IDCJAC0004,032037,2002,12,22.4,Y
IDCJAC0004,032037,2003,01,21.8,Y
IDCJAC0004,032037,2003,02,23.5,Y
IDCJAC0004,032037,2003,03,21.9,Y
IDCJAC0004,032037,2003,04,20.2,Y
IDCJAC0004,032037,2003,05,18.3,Y
IDCJAC0004,032037,2003,06,18.1,Y
