Product code,Bureau of Meteorology station number,Year,Month,Mean minimum temperature (°C),Quality
IDCJAC0004,031108,1972,08,11.8,Y
IDCJAC0004,031108,1972,09,14.0,Y
IDCJAC0004,031108,1972,10,14.7,Y
IDCJAC0004,031108,1972,11,18.2,Y
IDCJAC0004,031108,1972,12,17.8,Y
IDCJAC0004,031108,1973,01,20.3,Y
IDCJAC0004,031108,1973,02,21.4,Y
IDCJAC0004,031108,1973,03,20.4,Y
IDCJAC0004,031108,1973,04,19.2,Y
IDCJAC0004,031108,1973,05,17.3,Y
IDCJAC0004,031108,1973,06,16.8,Y
IDCJAC0004,031108,1973,07,13.4,Y
IDCJAC0004,031108,1973,08,15.4,Y
IDCJAC0004,031108,1973,09,16.3,Y
IDCJAC0004,031108,1973,10,16.8,Y
IDCJAC0004,031108,1973,11,19.8,Y
IDCJAC0004,031108,1973,12,20.5,Y
IDCJAC0004,031108,1974,01,20.8,Y
IDCJAC0004,031108,1974,02,20.4,Y
IDCJAC0004,031108,1974,03,20.3,Y
IDCJAC0004,031108,1974,04,17.8,Y
IDCJAC0004,031108,1974,05,15.3,Y
IDCJAC0004,031108,1974,06,13.2,Y
IDCJAC0004,031108,1974,07,11.5,Y
IDCJAC0004,031108,1974,08,13.6,Y
IDCJAC0004,031108,1974,09,15.4,Y
IDCJAC0004,031108,1974,10,16.4,Y
IDCJAC0004,031108,1974,11,18.5,Y
IDCJAC0004,031108,1974,12,18.5,Y
IDCJAC0004,031108,1975,01,20.1,Y
IDCJAC0004,031108,1975,02,20.3,Y
IDCJAC0004,031108,1975,03,20.1,Y
IDCJAC0004,031108,1975,04,18.7,Y
IDCJAC0004,031108,1975,05,16.5,Y
IDCJAC0004,031108,1975,06,14.0,Y
IDCJAC0004,031108,1975,07,14.8,Y
IDCJAC0004,031108,1975,08,14.1,Y
IDCJAC0004,031108,1975,09,16.8,Y
IDCJAC0004,031108,1975,10,18.3,Y
IDCJAC0004,031108,1975,11,18.4,Y
IDCJAC0004,031108,1975,12,20.1,Y
IDCJAC0004,031108,1976,01,20.2,Y
IDCJAC0004,031108,1976,02,20.0,Y
IDCJAC0004,031108,1976,03,20.4,Y
IDCJAC0004,031108,1976,04,17.9,Y
IDCJAC0004,031108,1976,05,16.1,Y
IDCJAC0004,031108,1976,06,12.9,Y
IDCJAC0004,031108,1976,07,12.5,Y
IDCJAC0004,031108,1976,08,11.2,Y
IDCJAC0004,031108,1976,09,14.0,Y
IDCJAC0004,031108,1976,10,17.1,Y
IDCJAC0004,031108,1976,11,19.7,Y
IDCJAC0004,031108,1976,12,21.0,Y
IDCJAC0004,031108,1977,01,20.2,Y
IDCJAC0004,031108,1977,02,21.0,Y
IDCJAC0004,031108,1977,03,19.3,Y
IDCJAC0004,031108,1977,04,19.6,Y
IDCJAC0004,031108,1977,05,16.2,Y
IDCJAC0004,031108,1977,06,12.2,Y
IDCJAC0004,031108,1977,07,12.9,Y
IDCJAC0004,031108,1977,08,12.8,Y
IDCJAC0004,031108,1977,09,14.6,Y
IDCJAC0004,031108,1977,10,15.5,Y
IDCJAC0004,031108,1977,11,18.1,Y
IDCJAC0004,031108,1977,12,19.0,Y
IDCJAC0004,031108,1978,01,20.4,Y
IDCJAC0004,031108,1978,02,20.1,Y
IDCJAC0004,031108,1978,03,19.7,Y
IDCJAC0004,031108,1978,04,17.4,Y
IDCJAC0004,031108,1978,05,17.0,Y
IDCJAC0004,031108,1978,06,13.1,Y
IDCJAC0004,031108,1978,07,13.8,Y
IDCJAC0004,031108,1978,08,14.6,Y
IDCJAC0004,031108,1978,09,15.7,Y
IDCJAC0004,031108,1978,10,16.4,Y
IDCJAC0004,031108,1978,11,18.6,Y
IDCJAC0004,031108,1978,12,19.6,Y
IDCJAC0004,031108,1979,01,20.8,Y
IDCJAC0004,031108,1979,02,21.0,Y
IDCJAC0004,031108,1979,03,19.8,Y
IDCJAC0004,031108,1979,04,17.9,Y
IDCJAC0004,031108,1979,05,16.6,Y
IDCJAC0004,031108,1979,06,14.6,Y
IDCJAC0004,031108,1979,07,13.2,Y
IDCJAC0004,031108,1979,08,12.1,Y
IDCJAC0004,031108,1979,09,15.1,Y
IDCJAC0004,031108,1979,10,16.8,Y
IDCJAC0004,031108,1979,11,18.2,Y
IDCJAC0004,031108,1979,12,19.0,Y
IDCJAC0004,031108,1980,01,21.0,Y
IDCJAC0004,031108,1980,02,20.9,Y
IDCJAC0004,031108,1980,03,19.8,Y
IDCJAC0004,031108,1980,04,18.2,Y
IDCJAC0004,031108,1980,05,17.1,Y
IDCJAC0004,031108,1980,06,14.3,Y
IDCJAC0004,031108,1980,07,12.9,Y
IDCJAC0004,031108,1980,08,14.3,Y
IDCJAC0004,031108,1980,09,13.0,Y
IDCJAC0004,031108,1980,10,16.6,Y
IDCJAC0004,031108,1980,11,17.9,Y
IDCJAC0004,031108,1980,12,19.7,Y
IDCJAC0004,031108,1981,01,20.5,Y
IDCJAC0004,031108,1981,02,21.5,Y
IDCJAC0004,031108,1981,03,18.9,Y
IDCJAC0004,031108,1981,04,17.9,Y
IDCJAC0004,031108,1981,05,16.7,Y
IDCJAC0004,031108,1981,06,12.6,Y
IDCJAC0004,031108,1981,07,15.4,Y
IDCJAC0004,031108,1981,08,13.8,Y
IDCJAC0004,031108,1981,09,15.2,Y
IDCJAC0004,031108,1981,10,16.7,Y
IDCJAC0004,031108,1981,11,19.8,Y
IDCJAC0004,031108,1981,12,20.4,Y
IDCJAC0004,031108,1982,01,20.5,Y
IDCJAC0004,031108,1982,02,20.2,Y
IDCJAC0004,031108,1982,03,19.8,Y
IDCJAC0004,031108,1982,04,18.6,Y
IDCJAC0004,031108,1982,05,14.9,Y
IDCJAC0004,031108,1982,06,10.0,Y
IDCJAC0004,031108,1982,07,10.8,Y
IDCJAC0004,031108,1982,08,13.8,Y
IDCJAC0004,031108,1982,09,13.8,Y
IDCJAC0004,031108,1982,10,13.5,Y
IDCJAC0004,031108,1982,11,17.2,Y
IDCJAC0004,031108,1982,12,19.4,Y
IDCJAC0004,031108,1983,01,20.6,Y
IDCJAC0004,031108,1983,02,19.8,Y
IDCJAC0004,031108,1983,03,20.0,Y
IDCJAC0004,031108,1983,04,19.8,Y
IDCJAC0004,031108,1983,05,19.0,Y
IDCJAC0004,031108,1983,06,14.2,Y
IDCJAC0004,031108,1983,07,12.5,Y
IDCJAC0004,031108,1983,08,14.3,Y
IDCJAC0004,031108,1983,09,15.8,Y
IDCJAC0004,031108,1983,10,17.6,Y
IDCJAC0004,031108,1983,11,19.3,Y
IDCJAC0004,031108,1983,12,19.7,Y
IDCJAC0004,031108,1984,01,20.6,Y
IDCJAC0004,031108,1984,02,20.5,Y
IDCJAC0004,031108,1984,03,19.4,Y
IDCJAC0004,031108,1984,04,17.7,Y
IDCJAC0004,031108,1984,05,16.5,Y
IDCJAC0004,031108,1984,06,14.1,Y
IDCJAC0004,031108,1984,07,12.6,Y
IDCJAC0004,031108,1984,08,13.3,Y
IDCJAC0004,031108,1984,09,15.6,Y
IDCJAC0004,031108,1984,10,16.3,Y
IDCJAC0004,031108,1984,11,19.1,Y
IDCJAC0004,031108,1984,12,20.9,Y
IDCJAC0004,031108,1985,01,20.0,Y
IDCJAC0004,031108,1985,02,20.9,Y
IDCJAC0004,031108,1985,03,19.5,Y
IDCJAC0004,031108,1985,04,18.9,Y
IDCJAC0004,031108,1985,05,16.8,Y
IDCJAC0004,031108,1985,06,13.2,Y
IDCJAC0004,031108,1985,07,11.7,Y
IDCJAC0004,031108,1985,08,13.9,Y
IDCJAC0004,031108,1985,09,13.5,Y
IDCJAC0004,031108,1985,10,17.3,Y
IDCJAC0004,031108,1985,11,19.3,Y
IDCJAC0004,031108,1985,12,19.9,Y
IDCJAC0004,031108,1986,01,20.2,Y
IDCJAC0004,031108,1986,02,19.5,Y
IDCJAC0004,031108,1986,03,18.6,Y
IDCJAC0004,031108,1986,04,18.1,Y
IDCJAC0004,031108,1986,05,16.1,Y
IDCJAC0004,031108,1986,06,14.7,Y
IDCJAC0004,031108,1986,07,15.2,Y
IDCJAC0004,031108,1986,08,14.4,Y
IDCJAC0004,031108,1986,09,15.7,Y
IDCJAC0004,031108,1986,10,17.9,Y
IDCJAC0004,031108,1986,11,17.4,Y
IDCJAC0004,031108,1986,12,19.6,Y
IDCJAC0004,031108,1987,01,20.6,Y
IDCJAC0004,031108,1987,02,20.5,Y
IDCJAC0004,031108,1987,03,19.3,Y
IDCJAC0004,031108,1987,04,18.1,Y
IDCJAC0004,031108,1987,05,16.8,Y
IDCJAC0004,031108,1987,06,16.1,Y
IDCJAC0004,031108,1987,07,11.9,Y
IDCJAC0004,031108,1987,08,13.6,Y
IDCJAC0004,031108,1987,09,15.1,Y
IDCJAC0004,031108,1987,10,16.9,Y
IDCJAC0004,031108,1987,11,19.7,Y
IDCJAC0004,031108,1987,12,19.6,Y
IDCJAC0004,031108,1988,01,20.0,Y
IDCJAC0004,031108,1988,02,20.5,Y
IDCJAC0004,031108,1988,03,20.2,Y
IDCJAC0004,031108,1988,04,19.0,Y
IDCJAC0004,031108,1988,05,16.5,Y
IDCJAC0004,031108,1988,06,13.0,Y
IDCJAC0004,031108,1988,07,15.3,Y
IDCJAC0004,031108,1988,08,15.6,Y
IDCJAC0004,031108,1988,09,15.3,Y
IDCJAC0004,031108,1988,10,17.7,Y
IDCJAC0004,031108,1988,11,19.8,Y
IDCJAC0004,031108,1988,12,20.4,Y
IDCJAC0004,031108,1989,01,19.9,Y
IDCJAC0004,031108,1989,02,19.6,Y
IDCJAC0004,031108,1989,03,19.2,Y
IDCJAC0004,031108,1989,04,18.0,Y
IDCJAC0004,031108,1989,05,16.6,Y
IDCJAC0004,031108,1989,06,13.3,Y
IDCJAC0004,031108,1989,07,13.8,Y
IDCJAC0004,031108,1989,08,12.7,Y
IDCJAC0004,031108,1989,09,14.2,Y
IDCJAC0004,031108,1989,10,16.3,Y
IDCJAC0004,031108,1989,11,18.9,Y
IDCJAC0004,031108,1989,12,18.5,Y
IDCJAC0004,031108,1990,01,19.2,Y
IDCJAC0004,031108,1990,02,18.9,Y
IDCJAC0004,031108,1990,03,19.5,Y
IDCJAC0004,031108,1990,04,18.3,Y
IDCJAC0004,031108,1990,05,17.9,Y
IDCJAC0004,031108,1990,06,13.8,Y
IDCJAC0004,031108,1990,07,13.9,Y
IDCJAC0004,031108,1990,08,10.2,Y
IDCJAC0004,031108,1990,09,13.4,Y
IDCJAC0004,031108,1990,10,16.2,Y
IDCJAC0004,031108,1990,11,17.4,Y
IDCJAC0004,031108,1990,12,20.6,Y
IDCJAC0004,031108,1991,01,21.1,Y
IDCJAC0004,031108,1991,02,20.7,Y
IDCJAC0004,031108,1991,03,18.3,Y
IDCJAC0004,031108,1991,04,17.6,Y
IDCJAC0004,031108,1991,05,15.3,Y
IDCJAC0004,031108,1991,06,13.2,Y
IDCJAC0004,031108,1991,07,11.7,Y
IDCJAC0004,031108,1991,08,13.0,Y
IDCJAC0004,031108,1991,09,12.9,Y
IDCJAC0004,031108,1991,10,15.5,Y
IDCJAC0004,031108,1991,11,17.4,Y
IDCJAC0004,031108,1991,12,19.4,Y
IDCJAC0004,031108,1992,01,19.9,Y
IDCJAC0004,031108,1992,02,20.7,Y
IDCJAC0004,031108,1992,03,18.8,Y
IDCJAC0004,031108,1992,04,17.7,Y
IDCJAC0004,031108,1992,05,16.6,Y
IDCJAC0004,031108,1992,06,12.4,Y
IDCJAC0004,031108,1992,07,12.3,Y
IDCJAC0004,031108,1992,08,13.8,Y
IDCJAC0004,031108,1992,09,16.7,Y
IDCJAC0004,031108,1992,10,15.6,Y
IDCJAC0004,031108,1992,11,17.5,Y
IDCJAC0004,031108,1992,12,19.6,Y
IDCJAC0004,031108,1993,01,19.7,Y
IDCJAC0004,031108,1993,02,20.0,Y
IDCJAC0004,031108,1993,03,18.2,Y
IDCJAC0004,031108,1993,04,17.2,Y
IDCJAC0004,031108,1993,05,16.0,Y
IDCJAC0004,031108,1993,06,14.2,Y
IDCJAC0004,031108,1993,07,14.4,Y
IDCJAC0004,031108,1993,08,12.7,Y
IDCJAC0004,031108,1993,09,15.2,Y
IDCJAC0004,031108,1993,10,16.3,Y
IDCJAC0004,031108,1993,11,18.0,Y
IDCJAC0004,031108,1993,12,19.2,Y
IDCJAC0004,031108,1994,01,20.6,Y
IDCJAC0004,031108,1994,02,21.0,Y
IDCJAC0004,031108,1994,03,19.4,Y
IDCJAC0004,031108,1994,04,17.0,Y
IDCJAC0004,031108,1994,05,16.3,Y
IDCJAC0004,031108,1994,06,13.2,Y
IDCJAC0004,031108,1994,07,12.9,Y
IDCJAC0004,031108,1994,08,13.2,Y
IDCJAC0004,031108,1994,09,13.3,Y
IDCJAC0004,031108,1994,10,15.5,Y
IDCJAC0004,031108,1994,11,17.6,Y
IDCJAC0004,031108,1994,12,18.7,Y
IDCJAC0004,031108,1995,01,19.4,Y
IDCJAC0004,031108,1995,02,20.6,Y
IDCJAC0004,031108,1995,03,20.2,Y
IDCJAC0004,031108,1995,04,17.7,Y
IDCJAC0004,031108,1995,05,17.1,Y
IDCJAC0004,031108,1995,06,13.6,Y
IDCJAC0004,031108,1995,07,12.2,Y
IDCJAC0004,031108,1995,08,14.6,Y
IDCJAC0004,031108,1995,09,15.0,Y
IDCJAC0004,031108,1995,10,17.2,Y
IDCJAC0004,031108,1995,11,18.9,Y
IDCJAC0004,031108,1995,12,20.6,Y
IDCJAC0004,031108,1996,01,20.8,Y
IDCJAC0004,031108,1996,02,19.6,Y
IDCJAC0004,031108,1996,03,19.7,Y
IDCJAC0004,031108,1996,04,19.3,Y
IDCJAC0004,031108,1996,05,16.8,Y
IDCJAC0004,031108,1996,06,14.5,Y
IDCJAC0004,031108,1996,07,11.2,Y
IDCJAC0004,031108,1996,08,13.7,Y
IDCJAC0004,031108,1996,09,12.9,Y
IDCJAC0004,031108,1996,10,17.3,Y
IDCJAC0004,031108,1996,11,17.8,Y
IDCJAC0004,031108,1996,12,19.9,Y
IDCJAC0004,031108,1997,01,19.8,Y
IDCJAC0004,031108,1997,02,20.7,Y
IDCJAC0004,031108,1997,03,19.7,Y
IDCJAC0004,031108,1997,04,16.4,Y
IDCJAC0004,031108,1997,05,14.4,Y
IDCJAC0004,031108,1997,06,13.7,Y
IDCJAC0004,031108,1997,07,13.4,Y
IDCJAC0004,031108,1997,08,12.3,Y
IDCJAC0004,031108,1997,09,14.2,Y
IDCJAC0004,031108,1997,10,15.8,Y
IDCJAC0004,031108,1997,11,18.2,Y
IDCJAC0004,031108,1997,12,20.2,Y
IDCJAC0004,031108,1998,01,21.3,Y
IDCJAC0004,031108,1998,02,20.9,Y
IDCJAC0004,031108,1998,03,19.0,Y
IDCJAC0004,031108,1998,04,19.6,Y
IDCJAC0004,031108,1998,05,17.5,Y
IDCJAC0004,031108,1998,06,14.7,Y
IDCJAC0004,031108,1998,07,15.2,Y
IDCJAC0004,031108,1998,08,14.5,Y
IDCJAC0004,031108,1998,09,17.7,Y
IDCJAC0004,031108,1998,10,19.3,Y
IDCJAC0004,031108,1998,11,19.5,Y
IDCJAC0004,031108,1998,12,19.6,Y
IDCJAC0004,031108,1999,01,20.8,Y
IDCJAC0004,031108,1999,02,20.6,Y
IDCJAC0004,031108,1999,03,20.4,Y
IDCJAC0004,031108,1999,04,19.2,Y
IDCJAC0004,031108,1999,05,16.2,Y
IDCJAC0004,031108,1999,06,15.2,Y
IDCJAC0004,031108,1999,07,12.2,Y
IDCJAC0004,031108,1999,08,13.3,Y
IDCJAC0004,031108,1999,09,14.7,Y
IDCJAC0004,031108,1999,10,17.6,Y
IDCJAC0004,031108,1999,11,19.3,Y
IDCJAC0004,031108,1999,12,19.7,Y
IDCJAC0004,031108,2000,01,20.1,Y
IDCJAC0004,031108,2000,02,21.1,Y
IDCJAC0004,031108,2000,03,19.4,Y
IDCJAC0004,031108,2000,04,19.5,Y
IDCJAC0004,031108,2000,05,16.6,Y
IDCJAC0004,031108,2000,06,13.6,Y
IDCJAC0004,031108,2000,07,11.0,Y
IDCJAC0004,031108,2000,08,12.9,Y
IDCJAC0004,031108,2000,09,14.9,Y
IDCJAC0004,031108,2000,10,17.9,Y
IDCJAC0004,031108,2000,11,19.7,Y
IDCJAC0004,031108,2000,12,19.8,Y
IDCJAC0004,031108,2001,01,19.5,Y
IDCJAC0004,031108,2001,02,20.4,Y
IDCJAC0004,031108,2001,03,19.5,Y
IDCJAC0004,031108,2001,04,18.6,Y
IDCJAC0004,031108,2001,05,13.0,Y
IDCJAC0004,031108,2001,06,16.0,Y
IDCJAC0004,031108,2001,07,11.9,Y
IDCJAC0004,031108,2001,08,12.7,Y
IDCJAC0004,031108,2001,09,15.8,Y
IDCJAC0004,031108,2001,10,16.8,Y
IDCJAC0004,031108,2001,11,19.5,Y
IDCJAC0004,031108,2001,12,20.5,Y
IDCJAC0004,031108,2002,01,20.6,Y
IDCJAC0004,031108,2002,02,21.3,Y
IDCJAC0004,031108,2002,03,18.7,Y
IDCJAC0004,031108,2002,04,17.5,Y
IDCJAC0004,031108,2002,05,15.3,Y
IDCJAC0004,031108,2002,06,13.7,Y
IDCJAC0004,031108,2002,07,12.0,Y
IDCJAC0004,031108,2002,08,13.4,Y
IDCJAC0004,031108,2002,09,13.5,Y
IDCJAC0004,031108,2002,10,16.0,Y
IDCJAC0004,031108,2002,11,17.1,Y
IDCJAC0004,031108,2002,12,20.1,Y
IDCJAC0004,031108,2003,01,19.3,Y
IDCJAC0004,031108,2003,02,21.1,Y
IDCJAC0004,031108,2003,03,19.3,Y
IDCJAC0004,031108,2003,04,18.0,Y
IDCJAC0004,031108,2003,05,16.0,Y
IDCJAC0004,031108,2003,06,15.4,Y
IDCJAC0004,031108,2003,07,14.5,Y
IDCJAC0004,031108,2003,08,14.1,Y
IDCJAC0004,031108,2003,09,14.1,Y
IDCJAC0004,031108,2003,10,17.5,Y
IDCJAC0004,031108,2003,11,17.8,Y
IDCJAC0004,031108,2003,12,21.0,Y
IDCJAC0004,031108,2004,01,21.1,Y
IDCJAC0004,031108,2004,02,21.4,Y
IDCJAC0004,031108,2004,03,19.2,Y
IDCJAC0004,031108,2004,04,18.6,Y
IDCJAC0004,031108,2004,05,16.9,Y
IDCJAC0004,031108,2004,06,12.9,Y
IDCJAC0004,031108,2004,07,12.6,Y
IDCJAC0004,031108,2004,08,11.1,Y
IDCJAC0004,031108,2004,09,14.4,Y
IDCJAC0004,031108,2004,10,16.8,Y
IDCJAC0004,031108,2004,11,18.8,Y
IDCJAC0004,031108,2004,12,20.2,Y
IDCJAC0004,031108,2005,01,20.8,Y
IDCJAC0004,031108,2005,02,20.3,Y
IDCJAC0004,031108,2005,03,19.7,Y
IDCJAC0004,031108,2005,04,18.2,Y
IDCJAC0004,031108,2005,05,14.5,Y
IDCJAC0004,031108,2005,06,16.0,Y
IDCJAC0004,031108,2005,07,14.0,Y
IDCJAC0004,031108,2005,08,13.7,Y
IDCJAC0004,031108,2005,09,15.0,Y
IDCJAC0004,031108,2005,10,17.8,Y
IDCJAC0004,031108,2005,11,18.7,Y
IDCJAC0004,031108,2005,12,19.6,Y
IDCJAC0004,031108,2006,01,20.7,Y
IDCJAC0004,031108,2006,02,20.3,Y
IDCJAC0004,031108,2006,03,20.4,Y
IDCJAC0004,031108,2006,04,20.1,Y
IDCJAC0004,031108,2006,05,17.6,Y
IDCJAC0004,031108,2006,06,15.3,Y
IDCJAC0004,031108,2006,07,13.8,Y
IDCJAC0004,031108,2006,08,11.5,Y
IDCJAC0004,031108,2006,09,14.6,Y
IDCJAC0004,031108,2006,10,15.0,Y
IDCJAC0004,031108,2006,11,17.2,Y
IDCJAC0004,031108,2006,12,19.6,Y
IDCJAC0004,031108,2007,01,20.3,Y
IDCJAC0004,031108,2007,02,20.0,Y
IDCJAC0004,031108,2007,03,19.6,Y
IDCJAC0004,031108,2007,04,17.1,Y
IDCJAC0004,031108,2007,05,17.5,Y
IDCJAC0004,031108,2007,06,14.4,Y
IDCJAC0004,031108,2007,07,10.3,Y
IDCJAC0004,031108,2007,08,14.3,Y
IDCJAC0004,031108,2007,09,13.9,Y
IDCJAC0004,031108,2007,10,17.4,Y
IDCJAC0004,031108,2007,11,18.9,Y
IDCJAC0004,031108,2007,12,20.4,Y
IDCJAC0004,031108,2008,01,21.0,Y
IDCJAC0004,031108,2008,02,21.0,Y
IDCJAC0004,031108,2008,03,19.7,Y
IDCJAC0004,031108,2008,04,15.9,Y
IDCJAC0004,031108,2008,05,14.1,Y
IDCJAC0004,031108,2008,06,15.0,Y
IDCJAC0004,031108,2008,07,13.0,Y
IDCJAC0004,031108,2008,08,13.4,Y
IDCJAC0004,031108,2008,09,16.1,Y
IDCJAC0004,031108,2008,10,17.1,Y
IDCJAC0004,031108,2008,11,20.0,Y
IDCJAC0004,031108,2008,12,20.9,Y
IDCJAC0004,031108,2009,01,20.7,Y
IDCJAC0004,031108,2009,02,21.0,Y
IDCJAC0004,031108,2009,03,19.4,Y
IDCJAC0004,031108,2009,04,17.8,Y
IDCJAC0004,031108,2009,05,15.6,Y
IDCJAC0004,031108,2009,06,14.0,Y
IDCJAC0004,031108,2009,07,12.3,Y
IDCJAC0004,031108,2009,08,13.3,Y
IDCJAC0004,031108,2009,09,14.9,Y
IDCJAC0004,031108,2009,10,16.1,Y
IDCJAC0004,031108,2009,11,17.6,Y
IDCJAC0004,031108,2009,12,19.5,Y
IDCJAC0004,031108,2010,01,21.0,Y
IDCJAC0004,031108,2010,02,21.0,Y
IDCJAC0004,031108,2010,03,20.2,Y
IDCJAC0004,031108,2010,04,19.7,Y
IDCJAC0004,031108,2010,05,17.3,Y
IDCJAC0004,031108,2010,06,15.4,Y
IDCJAC0004,031108,2010,07,16.7,Y
IDCJAC0004,031108,2010,08,15.7,Y
IDCJAC0004,031108,2010,09,18.3,Y
IDCJAC0004,031108,2010,10,18.7,Y
IDCJAC0004,031108,2010,11,19.5,Y
IDCJAC0004,031108,2010,12,21.0,Y
IDCJAC0004,031108,2011,01,20.5,Y
IDCJAC0004,031108,2011,02,20.3,Y
IDCJAC0004,031108,2011,03,20.7,Y
IDCJAC0004,031108,2011,04,18.1,Y
IDCJAC0004,031108,2011,05,13.9,Y
IDCJAC0004,031108,2011,06,10.6,Y
IDCJAC0004,031108,2011,07,12.3,Y
IDCJAC0004,031108,2011,08,12.9,Y
IDCJAC0004,031108,2011,09,14.1,Y
IDCJAC0004,031108,2011,10,17.6,Y
IDCJAC0004,031108,2011,11,18.7,Y
IDCJAC0004,031108,2011,12,20.7,Y
IDCJAC0004,031108,2012,01,20.3,Y
IDCJAC0004,031108,2012,02,20.8,Y
IDCJAC0004,031108,2012,03,20.6,Y
IDCJAC0004,031108,2012,04,16.9,Y
IDCJAC0004,031108,2012,05,15.9,Y
IDCJAC0004,031108,2012,06,12.1,Y
IDCJAC0004,031108,2012,07,12.3,Y
IDCJAC0004,031108,2012,08,13.2,Y
IDCJAC0004,031108,2012,09,14.5,Y
IDCJAC0004,031108,2012,10,15.7,Y
IDCJAC0004,031108,2012,11,17.7,Y
IDCJAC0004,031108,2012,12,19.1,Y
IDCJAC0004,031108,2013,01,19.9,Y
IDCJAC0004,031108,2013,02,20.4,Y
IDCJAC0004,031108,2013,03,19.1,Y
IDCJAC0004,031108,2013,04,17.2,Y
IDCJAC0004,031108,2013,05,16.3,Y
IDCJAC0004,031108,2013,06,13.6,Y
IDCJAC0004,031108,2013,07,13.0,Y
IDCJAC0004,031108,2013,08,11.5,Y
IDCJAC0004,031108,2013,09,13.9,Y
IDCJAC0004,031108,2013,10,17.0,Y
IDCJAC0004,031108,2013,11,19.0,Y
IDCJAC0004,031108,2013,12,18.5,Y
IDCJAC0004,031108,2014,01,19.6,Y
IDCJAC0004,031108,2014,02,20.0,Y
IDCJAC0004,031108,2014,03,19.5,Y
IDCJAC0004,031108,2014,04,19.2,Y
IDCJAC0004,031108,2014,05,16.5,Y
IDCJAC0004,031108,2014,06,14.6,Y
IDCJAC0004,031108,2014,07,11.6,Y
IDCJAC0004,031108,2014,08,12.7,Y
IDCJAC0004,031108,2014,09,13.2,Y
IDCJAC0004,031108,2014,10,14.8,Y
IDCJAC0004,031108,2014,11,17.4,Y
IDCJAC0004,031108,2014,12,19.7,Y
IDCJAC0004,031108,2015,01,21.0,Y
IDCJAC0004,031108,2015,02,19.9,Y
IDCJAC0004,031108,2015,03,19.5,Y
IDCJAC0004,031108,2015,04,17.4,Y
IDCJAC0004,031108,2015,05,15.0,Y
IDCJAC0004,031108,2015,06,15.9,Y
IDCJAC0004,031108,2015,07,12.7,Y
IDCJAC0004,031108,2015,08,12.0,Y
IDCJAC0004,031108,2015,09,14.4,Y
IDCJAC0004,031108,2015,10,15.6,Y
IDCJAC0004,031108,2015,11,18.8,Y
IDCJAC0004,031108,2015,12,19.7,Y
IDCJAC0004,031108,2016,01,20.0,Y
IDCJAC0004,031108,2016,02,20.6,Y
IDCJAC0004,031108,2016,03,20.8,Y
IDCJAC0004,031108,2016,04,18.9,Y
IDCJAC0004,031108,2016,05,18.2,Y
IDCJAC0004,031108,2016,06,15.8,Y
IDCJAC0004,031108,2016,07,14.8,Y
IDCJAC0004,031108,2016,08,14.3,Y
IDCJAC0004,031108,2016,09,17.3,Y
IDCJAC0004,031108,2016,10,16.7,Y
