Product code,Bureau of Meteorology station number,Year,Month,Mean minimum temperature (°C),Quality
IDCJAC0004,070351,2013,04,5.5,Y
IDCJAC0004,070351,2013,05,1.3,Y
IDCJAC0004,070351,2013,06,1.6,Y
IDCJAC0004,070351,2013,07,1.7,Y
IDCJAC0004,070351,2013,08,2.4,Y
IDCJAC0004,070351,2013,09,4.0,Y
IDCJAC0004,070351,2013,10,3.8,Y
IDCJAC0004,070351,2013,11,6.7,Y
IDCJAC0004,070351,2013,12,11.5,Y
IDCJAC0004,070351,2014,01,12.1,Y
IDCJAC0004,070351,2014,02,13.5,Y
IDCJAC0004,070351,2014,03,12.2,Y
IDCJAC0004,070351,2014,04,7.4,Y
IDCJAC0004,070351,2014,05,2.7,Y
IDCJAC0004,070351,2014,06,2.8,Y
IDCJAC0004,070351,2014,07,0.0,Y
IDCJAC0004,070351,2014,08,-0.8,Y
IDCJAC0004,070351,2014,09,2.7,Y
IDCJAC0004,070351,2014,10,5.4,Y
IDCJAC0004,070351,2014,11,10.2,Y
IDCJAC0004,070351,2014,12,12.7,Y
IDCJAC0004,070351,2015,01,13.9,Y
IDCJAC0004,070351,2015,02,13.1,Y
IDCJAC0004,070351,2015,03,9.1,Y
IDCJAC0004,070351,2015,04,7.2,Y
IDCJAC0004,070351,2015,05,2.7,Y
IDCJAC0004,070351,2015,06,-0.8,Y
IDCJAC0004,070351,2015,07,-0.7,Y
IDCJAC0004,070351,2015,08,1.0,Y
IDCJAC0004,070351,2015,09,1.5,Y
IDCJAC0004,070351,2015,10,8.3,Y
IDCJAC0004,070351,2015,11,10.9,Y
IDCJAC0004,070351,2015,12,11.4,Y
IDCJAC0004,070351,2016,01,14.0,Y
IDCJAC0004,070351,2016,02,13.3,Y
IDCJAC0004,070351,2016,03,12.6,Y
IDCJAC0004,070351,2016,04,8.3,Y
IDCJAC0004,070351,2016,05,4.8,Y
IDCJAC0004,070351,2016,06,3.0,Y
IDCJAC0004,070351,2016,07,2.2,Y
IDCJAC0004,070351,2016,08,1.1,Y
IDCJAC0004,070351,2016,09,4.8,Y
IDCJAC0004,070351,2016,10,5.2,Y
IDCJAC0004,070351,2016,11,8.6,Y
IDCJAC0004,070351,2016,12,13.5,Y
IDCJAC0004,070351,2017,01,14.9,Y
IDCJAC0004,070351,2017,02,12.9,Y
IDCJAC0004,070351,2017,03,12.8,Y
IDCJAC0004,070351,2017,04,5.5,Y
IDCJAC0004,070351,2017,05,1.6,Y
IDCJAC0004,070351,2017,06,-1.4,Y
IDCJAC0004,070351,2017,07,-2.3,Y
IDCJAC0004,070351,2017,08,0.5,Y
IDCJAC0004,070351,2017,09,2.7,Y
IDCJAC0004,070351,2017,10,7.1,Y
IDCJAC0004,070351,2017,11,9.6,Y
IDCJAC0004,070351,2017,12,13.9,Y
IDCJAC0004,070351,2018,01,14.4,Y
IDCJAC0004,070351,2018,02,12.8,Y
IDCJAC0004,070351,2018,03,10.4,Y
IDCJAC0004,070351,2018,04,8.7,Y
IDCJAC0004,070351,2018,05,2.2,Y
IDCJAC0004,070351,2018,06,1.8,Y
IDCJAC0004,070351,2018,07,-1.7,Y
IDCJAC0004,070351,2018,08,0.8,Y
IDCJAC0004,070351,2018,09,1.8,Y
