Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0004,032037,1944,22.9,22.6,21.6,20.9,14.9,16.7,15.3,14.7,16.2,17.6,18.9,21.3,18.6
IDCJAC0004,032037,1945,22.2,22.1,21.9,20.2,15.9,16.2,15.1,15.7,16.4,17.3,19.3,20.7,18.6
IDCJAC0004,032037,1946,22.8,22.4,20.9,17.6,16.8,11.8,13.0,13.1,14.0,15.7,19.3,20.8,17.4
IDCJAC0004,032037,1947,22.4,22.4,22.3,18.5,18.7,16.2,14.5,16.7,17.1,17.8,19.3,20.8,18.9
IDCJAC0004,032037,1948,21.3,21.6,21.7,19.6,17.2,15.3,15.7,13.3,12.9,17.3,19.7,20.8,18.0
IDCJAC0004,032037,1949,21.8,22.3,22.6,20.2,17.3,13.5,13.7,15.4,16.8,19.6,19.0,21.3,18.6
IDCJAC0004,032037,1950,21.3,22.4,22.2,20.4,16.4,14.0,17.2,15.3,16.6,19.1,20.6,21.6,18.9
IDCJAC0004,032037,1951,22.5,21.1,20.8,17.8,16.9,14.1,14.6,15.1,16.8,17.9,19.8,20.2,18.1
IDCJAC0004,032037,1952,22.1,22.0,21.2,20.1,18.2,14.6,15.8,15.2,16.3,19.5,20.7,21.1,18.9
IDCJAC0004,032037,1953,22.1,21.8,20.9,18.2,14.3,13.6,14.1,12.9,15.9,17.7,20.6,21.1,17.8
IDCJAC0004,032037,1954,21.9,22.7,21.5,20.9,17.4,15.3,14.2,16.9,15.8,18.9,19.5,20.4,18.8
IDCJAC0004,032037,1955,20.8,22.8,22.1,20.1,18.6,17.6,16.1,15.2,17.3,19.3,19.7,20.8,19.2
IDCJAC0004,032037,1956,22.4,22.7,21.6,20.2,19.9,15.5,15.8,15.9,16.6,18.8,20.1,22.1,19.3
IDCJAC0004,032037,1965,20.5,20.5,20.3,19.5,18.3,14.5,10.5,14.2,15.1,16.7,18.0,21.0,17.4
IDCJAC0004,032037,1966,21.0,22.0,19.9,18.2,17.4,15.7,13.6,17.2,15.1,null,18.9,19.6,null
IDCJAC0004,032037,1967,21.8,22.2,21.6,18.8,18.0,15.1,14.1,15.1,14.5,17.8,20.1,20.9,18.3
IDCJAC0004,032037,1968,22.4,22.1,21.7,19.8,18.0,14.3,15.4,14.4,17.0,17.8,19.7,20.2,18.6
IDCJAC0004,032037,1969,21.3,21.3,null,18.8,17.8,16.0,15.8,15.9,13.3,17.8,19.1,22.4,null
IDCJAC0004,032037,1970,21.8,null,21.3,19.0,17.2,16.1,13.8,14.5,17.3,18.9,20.5,21.2,null
IDCJAC0004,032037,1971,21.6,22.2,21.5,19.7,15.4,14.5,14.3,16.2,16.4,18.4,20.0,21.4,18.5
IDCJAC0004,032037,1972,21.3,21.4,20.5,18.7,16.9,14.5,12.8,13.7,15.7,16.2,19.9,19.6,17.6
IDCJAC0004,032037,1973,21.9,23.2,21.9,21.2,19.3,18.9,15.5,17.3,18.1,18.8,21.7,22.6,20.0
IDCJAC0004,032037,1974,22.9,23.0,23.0,21.5,16.8,14.3,13.4,15.1,17.6,18.7,22.2,21.0,19.1
IDCJAC0004,032037,1975,22.8,22.9,22.7,null,19.0,15.8,17.0,15.8,19.3,20.0,20.7,22.2,null
IDCJAC0004,032037,1976,22.5,22.6,22.9,20.4,18.5,15.0,15.0,13.1,15.7,19.1,22.2,23.4,19.2
IDCJAC0004,032037,1977,22.7,23.0,21.9,22.0,18.6,14.2,14.9,15.0,16.5,17.7,20.4,21.4,19.0
IDCJAC0004,032037,1978,22.6,22.4,21.9,19.7,19.2,14.8,14.2,16.6,16.9,18.6,20.7,22.1,19.1
IDCJAC0004,032037,1979,23.3,23.3,22.3,20.3,19.2,16.8,14.7,13.5,17.5,18.5,19.9,20.8,19.2
IDCJAC0004,032037,1980,23.7,23.7,22.5,20.7,19.7,16.3,14.8,17.2,15.2,19.0,20.2,22.1,19.6
IDCJAC0004,032037,1981,22.6,23.8,21.4,20.7,19.5,14.3,17.5,15.8,18.1,19.0,22.0,23.0,19.8
IDCJAC0004,032037,1982,23.2,22.8,22.1,21.4,16.8,11.9,12.9,15.1,16.2,null,null,null,null
IDCJAC0004,032037,1983,22.5,22.1,22.1,21.9,20.3,16.2,14.3,15.4,17.7,19.9,21.5,21.9,19.6
IDCJAC0004,032037,1984,22.6,22.7,21.6,20.4,19.1,16.7,14.3,15.1,17.5,18.9,21.6,23.2,19.5
IDCJAC0004,032037,1985,22.6,23.4,22.3,21.4,19.4,14.7,13.7,16.0,15.3,20.5,22.0,23.0,19.5
IDCJAC0004,032037,1986,23.3,22.6,22.1,21.7,18.7,16.9,17.6,16.4,18.4,20.5,20.2,22.4,20.1
IDCJAC0004,032037,1987,23.3,23.0,22.2,21.4,19.2,19.0,14.4,16.1,17.6,19.7,22.4,22.2,20.0
IDCJAC0004,032037,1988,22.8,23.0,22.8,21.7,18.9,15.2,17.7,17.9,17.4,20.4,21.9,null,null
IDCJAC0004,032037,1989,null,21.3,21.7,null,null,15.4,16.2,15.3,16.6,19.3,21.8,21.1,null
IDCJAC0004,032037,1990,21.9,21.4,22.7,20.7,20.5,16.5,16.3,12.2,16.1,18.8,19.9,23.4,19.2
IDCJAC0004,032037,1991,23.8,23.8,21.5,20.6,18.2,15.7,14.2,15.3,14.8,17.5,20.0,21.9,18.9
IDCJAC0004,032037,1992,22.9,23.6,21.4,20.8,20.4,15.4,15.0,15.7,18.9,17.9,20.2,22.1,19.5
IDCJAC0004,032037,1993,22.3,23.0,21.4,20.8,19.9,17.9,18.4,17.0,19.6,18.3,20.6,21.6,20.1
IDCJAC0004,032037,1994,23.0,23.2,22.5,20.1,19.2,16.0,15.5,16.3,15.6,17.9,19.7,21.3,19.2
IDCJAC0004,032037,1995,21.8,23.4,22.9,20.2,19.8,16.4,14.1,17.9,17.8,19.8,21.4,22.7,19.9
IDCJAC0004,032037,1996,23.6,22.3,22.7,22.1,19.5,17.5,13.5,16.1,14.5,21.7,21.4,22.5,19.8
IDCJAC0004,032037,1997,23.0,23.3,null,null,null,null,16.2,null,null,null,null,null,null
