Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,054038,2010,05,36.0,N
IDCJAC0001,054038,2010,06,21.2,N
IDCJAC0001,054038,2010,07,68.6,N
IDCJAC0001,054038,2010,08,48.2,N
IDCJAC0001,054038,2010,09,46.6,N
IDCJAC0001,054038,2010,10,30.8,N
IDCJAC0001,054038,2010,11,67.6,N
IDCJAC0001,054038,2010,12,26.2,N
IDCJAC0001,054038,2011,01,41.6,N
IDCJAC0001,054038,2011,02,25.2,N
IDCJAC0001,054038,2011,03,30.0,N
IDCJAC0001,054038,2011,04,31.2,N
IDCJAC0001,054038,2011,05,38.8,N
IDCJAC0001,054038,2011,06,23.4,N
IDCJAC0001,054038,2011,07,0.6,N
IDCJAC0001,054038,2011,08,44.0,N
IDCJAC0001,054038,2011,09,80.8,N
IDCJAC0001,054038,2011,10,48.4,N
IDCJAC0001,054038,2011,11,200.0,N
IDCJAC0001,054038,2011,12,47.8,N
IDCJAC0001,054038,2012,01,127.8,N
IDCJAC0001,054038,2012,02,21.4,N
IDCJAC0001,054038,2012,03,7.0,N
IDCJAC0001,054038,2012,04,37.8,N
IDCJAC0001,054038,2012,05,44.4,N
IDCJAC0001,054038,2012,06,45.8,N
IDCJAC0001,054038,2012,07,74.6,N
IDCJAC0001,054038,2012,08,26.8,N
IDCJAC0001,054038,2012,09,0.2,N
IDCJAC0001,054038,2012,10,7.6,N
IDCJAC0001,054038,2012,11,18.2,N
IDCJAC0001,054038,2012,12,33.8,N
IDCJAC0001,054038,2013,01,142.4,N
IDCJAC0001,054038,2013,02,44.8,N
IDCJAC0001,054038,2013,03,141.0,N
IDCJAC0001,054038,2013,04,0.0,N
IDCJAC0001,054038,2013,05,27.6,N
IDCJAC0001,054038,2013,06,70.8,N
IDCJAC0001,054038,2013,07,22.6,N
IDCJAC0001,054038,2013,08,3.6,N
IDCJAC0001,054038,2013,09,20.8,N
IDCJAC0001,054038,2013,10,7.4,N
IDCJAC0001,054038,2013,11,96.0,N
IDCJAC0001,054038,2013,12,14.4,N
IDCJAC0001,054038,2014,01,5.0,N
IDCJAC0001,054038,2014,02,37.6,N
IDCJAC0001,054038,2014,03,176.4,N
IDCJAC0001,054038,2014,04,4.2,N
IDCJAC0001,054038,2014,05,19.8,N
IDCJAC0001,054038,2014,06,49.2,N
IDCJAC0001,054038,2014,07,7.2,N
IDCJAC0001,054038,2014,08,54.0,N
IDCJAC0001,054038,2014,09,14.2,N
IDCJAC0001,054038,2014,10,5.6,N
IDCJAC0001,054038,2014,11,16.6,N
IDCJAC0001,054038,2014,12,68.4,N
IDCJAC0001,054038,2015,01,54.4,N
IDCJAC0001,054038,2015,02,25.0,N
IDCJAC0001,054038,2015,03,120.0,N
IDCJAC0001,054038,2015,04,107.0,N
IDCJAC0001,054038,2015,05,25.4,N
IDCJAC0001,054038,2015,06,45.2,N
IDCJAC0001,054038,2015,07,21.0,N
IDCJAC0001,054038,2015,08,31.4,N
IDCJAC0001,054038,2015,09,10.2,N
IDCJAC0001,054038,2015,10,20.6,N
IDCJAC0001,054038,2015,11,83.0,N
IDCJAC0001,054038,2015,12,41.0,N
IDCJAC0001,054038,2016,01,118.2,N
IDCJAC0001,054038,2016,02,16.8,N
IDCJAC0001,054038,2016,03,18.0,N
IDCJAC0001,054038,2016,04,22.2,N
IDCJAC0001,054038,2016,05,38.6,N
IDCJAC0001,054038,2016,06,103.8,N
IDCJAC0001,054038,2016,07,59.8,N
IDCJAC0001,054038,2016,08,102.8,N
IDCJAC0001,054038,2016,09,123.4,N
IDCJAC0001,054038,2016,10,59.6,N
IDCJAC0001,054038,2016,11,18.4,N
IDCJAC0001,054038,2016,12,27.4,N
IDCJAC0001,054038,2017,01,105.6,N
IDCJAC0001,054038,2017,02,12.0,N
IDCJAC0001,054038,2017,03,192.8,N
IDCJAC0001,054038,2017,04,13.2,N
IDCJAC0001,054038,2017,05,24.8,N
IDCJAC0001,054038,2017,06,41.8,N
IDCJAC0001,054038,2017,07,11.4,N
IDCJAC0001,054038,2017,08,19.8,N
IDCJAC0001,054038,2017,09,3.6,N
IDCJAC0001,054038,2017,10,62.8,N
IDCJAC0001,054038,2017,11,59.8,N
IDCJAC0001,054038,2017,12,37.8,N
IDCJAC0001,054038,2018,01,38.8,N
IDCJAC0001,054038,2018,02,19.0,N
IDCJAC0001,054038,2018,03,48.2,N
IDCJAC0001,054038,2018,04,18.0,N
IDCJAC0001,054038,2018,05,0.6,N
IDCJAC0001,054038,2018,06,7.6,N
IDCJAC0001,054038,2018,07,7.8,N
IDCJAC0001,054038,2018,08,31.2,N
IDCJAC0001,054038,2018,09,9.4,N
