Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,070351,2008,null,null,null,null,null,null,null,null,13.2,27.4,67.6,121.2,null
IDCJAC0001,070351,2009,43.0,7.2,10.2,72.6,2.6,35.0,30.6,36.4,57.0,45.0,16.2,75.6,431.4
IDCJAC0001,070351,2010,6.8,133.2,88.0,19.4,79.2,20.2,62.2,66.2,63.8,102.8,119.4,198.4,959.6
IDCJAC0001,070351,2011,54.6,129.2,40.2,8.8,12.0,9.4,26.4,50.8,34.0,26.1,113.2,73.0,577.7
IDCJAC0001,070351,2012,46.8,126.4,197.2,16.9,19.8,47.0,34.9,35.2,36.2,66.8,29.0,37.4,693.6
IDCJAC0001,070351,2013,72.6,30.0,26.6,9.8,6.6,85.2,42.8,27.0,91.0,13.4,105.6,23.2,533.8
IDCJAC0001,070351,2014,4.8,83.6,88.0,69.2,14.4,57.2,16.2,26.8,28.8,53.4,24.2,102.0,568.6
IDCJAC0001,070351,2015,97.0,30.2,12.4,91.8,12.2,55.2,37.2,66.8,13.6,26.6,67.6,35.0,545.6
IDCJAC0001,070351,2016,106.4,23.4,28.4,6.8,47.6,144.2,71.0,46.2,149.2,43.6,56.8,64.6,788.2
IDCJAC0001,070351,2017,8.4,20.6,85.2,31.6,34.2,2.4,17.0,49.2,13.4,58.4,70.4,95.2,486.0
IDCJAC0001,070351,2018,38.0,86.4,7.2,19.6,15.0,27.8,7.8,29.0,38.2,null,null,null,null
