Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,015590,1989,12,68.0,Y
IDCJAC0001,015590,1990,01,19.2,Y
IDCJAC0001,015590,1990,02,0.4,Y
IDCJAC0001,015590,1990,03,2.4,Y
IDCJAC0001,015590,1990,04,12.6,Y
IDCJAC0001,015590,1990,05,103.6,Y
IDCJAC0001,015590,1990,06,0.0,Y
IDCJAC0001,015590,1990,07,1.0,Y
IDCJAC0001,015590,1990,08,15.6,Y
IDCJAC0001,015590,1990,09,0.0,Y
IDCJAC0001,015590,1990,10,17.4,Y
IDCJAC0001,015590,1990,11,0.0,Y
IDCJAC0001,015590,1990,12,16.6,Y
IDCJAC0001,015590,1991,01,40.6,Y
IDCJAC0001,015590,1991,02,53.8,Y
IDCJAC0001,015590,1991,03,0.0,Y
IDCJAC0001,015590,1991,04,0.0,Y
IDCJAC0001,015590,1991,05,0.0,Y
IDCJAC0001,015590,1991,06,17.8,Y
IDCJAC0001,015590,1991,07,2.6,Y
IDCJAC0001,015590,1991,08,0.0,Y
IDCJAC0001,015590,1991,09,7.2,Y
IDCJAC0001,015590,1991,10,0.2,Y
IDCJAC0001,015590,1991,11,19.6,Y
IDCJAC0001,015590,1991,12,6.0,Y
IDCJAC0001,015590,1992,01,9.4,Y
IDCJAC0001,015590,1992,02,9.6,Y
IDCJAC0001,015590,1992,03,0.0,Y
IDCJAC0001,015590,1992,04,6.8,Y
IDCJAC0001,015590,1992,05,65.6,Y
IDCJAC0001,015590,1992,06,0.6,Y
IDCJAC0001,015590,1992,07,0.0,Y
IDCJAC0001,015590,1992,08,6.0,Y
IDCJAC0001,015590,1992,09,7.6,Y
IDCJAC0001,015590,1992,10,20.4,Y
IDCJAC0001,015590,1992,11,7.4,Y
IDCJAC0001,015590,1992,12,61.4,Y
IDCJAC0001,015590,1993,01,13.2,Y
IDCJAC0001,015590,1993,02,3.8,Y
IDCJAC0001,015590,1993,03,14.0,Y
IDCJAC0001,015590,1993,04,4.2,Y
IDCJAC0001,015590,1993,05,90.2,Y
IDCJAC0001,015590,1993,06,36.6,Y
IDCJAC0001,015590,1993,07,7.0,Y
IDCJAC0001,015590,1993,08,15.0,Y
IDCJAC0001,015590,1993,09,33.6,Y
IDCJAC0001,015590,1993,10,63.8,Y
IDCJAC0001,015590,1993,11,20.4,Y
IDCJAC0001,015590,1993,12,40.6,Y
IDCJAC0001,015590,1994,01,0.0,Y
IDCJAC0001,015590,1994,02,43.2,Y
IDCJAC0001,015590,1994,03,0.2,Y
IDCJAC0001,015590,1994,04,1.0,Y
IDCJAC0001,015590,1994,05,0.0,Y
IDCJAC0001,015590,1994,06,7.8,Y
IDCJAC0001,015590,1994,07,0.0,Y
IDCJAC0001,015590,1994,08,0.0,Y
IDCJAC0001,015590,1994,09,0.4,Y
IDCJAC0001,015590,1994,10,0.0,Y
IDCJAC0001,015590,1994,11,26.2,Y
IDCJAC0001,015590,1994,12,10.0,Y
IDCJAC0001,015590,1995,01,153.6,Y
IDCJAC0001,015590,1995,02,6.8,Y
IDCJAC0001,015590,1995,03,15.2,Y
IDCJAC0001,015590,1995,04,1.8,Y
IDCJAC0001,015590,1995,05,50.4,Y
IDCJAC0001,015590,1995,06,36.6,Y
IDCJAC0001,015590,1995,07,3.6,Y
IDCJAC0001,015590,1995,08,0.0,Y
IDCJAC0001,015590,1995,09,3.0,Y
IDCJAC0001,015590,1995,10,4.8,Y
IDCJAC0001,015590,1995,11,39.2,Y
IDCJAC0001,015590,1995,12,38.4,Y
IDCJAC0001,015590,1996,01,2.8,Y
IDCJAC0001,015590,1996,02,1.8,Y
IDCJAC0001,015590,1996,03,2.0,Y
IDCJAC0001,015590,1996,04,7.0,Y
IDCJAC0001,015590,1996,05,0.0,Y
IDCJAC0001,015590,1996,06,13.0,Y
IDCJAC0001,015590,1996,07,23.2,Y
IDCJAC0001,015590,1996,08,10.2,Y
IDCJAC0001,015590,1996,09,0.0,Y
IDCJAC0001,015590,1996,10,6.0,Y
IDCJAC0001,015590,1996,11,0.8,Y
IDCJAC0001,015590,1996,12,18.4,Y
IDCJAC0001,015590,1997,01,80.4,Y
IDCJAC0001,015590,1997,02,187.4,Y
IDCJAC0001,015590,1997,03,0.0,Y
IDCJAC0001,015590,1997,04,0.0,Y
IDCJAC0001,015590,1997,05,40.2,Y
IDCJAC0001,015590,1997,06,2.8,Y
IDCJAC0001,015590,1997,07,6.0,Y
IDCJAC0001,015590,1997,08,0.2,Y
IDCJAC0001,015590,1997,09,17.2,Y
IDCJAC0001,015590,1997,10,53.6,Y
IDCJAC0001,015590,1997,11,18.6,Y
IDCJAC0001,015590,1997,12,27.0,Y
IDCJAC0001,015590,1998,01,3.6,Y
IDCJAC0001,015590,1998,02,17.4,Y
IDCJAC0001,015590,1998,03,0.2,Y
IDCJAC0001,015590,1998,04,98.2,Y
IDCJAC0001,015590,1998,05,0.0,Y
IDCJAC0001,015590,1998,06,14.2,Y
IDCJAC0001,015590,1998,07,24.6,Y
IDCJAC0001,015590,1998,08,12.0,Y
IDCJAC0001,015590,1998,09,13.0,Y
IDCJAC0001,015590,1998,10,55.2,Y
IDCJAC0001,015590,1998,11,31.8,Y
IDCJAC0001,015590,1998,12,25.0,Y
IDCJAC0001,015590,1999,01,3.6,Y
IDCJAC0001,015590,1999,02,20.2,Y
IDCJAC0001,015590,1999,03,1.0,Y
IDCJAC0001,015590,1999,04,0.0,Y
IDCJAC0001,015590,1999,05,0.0,Y
IDCJAC0001,015590,1999,06,28.2,Y
IDCJAC0001,015590,1999,07,0.0,Y
IDCJAC0001,015590,1999,08,2.2,Y
IDCJAC0001,015590,1999,09,0.2,Y
IDCJAC0001,015590,1999,10,23.4,Y
IDCJAC0001,015590,1999,11,11.0,Y
IDCJAC0001,015590,1999,12,73.0,Y
IDCJAC0001,015590,2000,01,29.0,Y
IDCJAC0001,015590,2000,02,241.6,Y
IDCJAC0001,015590,2000,03,6.8,Y
IDCJAC0001,015590,2000,04,269.2,Y
IDCJAC0001,015590,2000,05,6.8,Y
IDCJAC0001,015590,2000,06,0.0,Y
IDCJAC0001,015590,2000,07,0.0,Y
IDCJAC0001,015590,2000,08,1.0,Y
IDCJAC0001,015590,2000,09,0.0,Y
IDCJAC0001,015590,2000,10,34.0,Y
IDCJAC0001,015590,2000,11,47.4,Y
IDCJAC0001,015590,2000,12,28.0,Y
IDCJAC0001,015590,2001,01,251.4,Y
IDCJAC0001,015590,2001,02,6.0,Y
IDCJAC0001,015590,2001,03,127.8,Y
IDCJAC0001,015590,2001,04,0.2,Y
IDCJAC0001,015590,2001,05,0.0,Y
IDCJAC0001,015590,2001,06,27.6,Y
IDCJAC0001,015590,2001,07,29.8,Y
IDCJAC0001,015590,2001,08,0.0,Y
IDCJAC0001,015590,2001,09,1.4,Y
IDCJAC0001,015590,2001,10,37.2,Y
IDCJAC0001,015590,2001,11,76.0,Y
IDCJAC0001,015590,2001,12,183.8,Y
IDCJAC0001,015590,2002,01,5.2,Y
IDCJAC0001,015590,2002,02,54.2,Y
IDCJAC0001,015590,2002,03,1.2,Y
IDCJAC0001,015590,2002,04,0.0,Y
IDCJAC0001,015590,2002,05,4.0,Y
IDCJAC0001,015590,2002,06,0.0,Y
IDCJAC0001,015590,2002,07,0.0,Y
IDCJAC0001,015590,2002,08,0.0,Y
IDCJAC0001,015590,2002,09,0.4,Y
IDCJAC0001,015590,2002,10,0.0,Y
IDCJAC0001,015590,2002,11,132.6,Y
IDCJAC0001,015590,2002,12,0.2,Y
IDCJAC0001,015590,2003,01,33.0,Y
IDCJAC0001,015590,2003,02,38.4,Y
IDCJAC0001,015590,2003,03,1.2,Y
IDCJAC0001,015590,2003,04,1.0,Y
IDCJAC0001,015590,2003,05,3.4,Y
IDCJAC0001,015590,2003,06,19.0,Y
IDCJAC0001,015590,2003,07,0.4,Y
IDCJAC0001,015590,2003,08,0.6,Y
IDCJAC0001,015590,2003,09,6.8,Y
IDCJAC0001,015590,2003,10,15.0,Y
IDCJAC0001,015590,2003,11,16.4,Y
IDCJAC0001,015590,2003,12,24.2,Y
IDCJAC0001,015590,2004,01,30.4,Y
IDCJAC0001,015590,2004,02,60.8,Y
IDCJAC0001,015590,2004,03,19.8,Y
IDCJAC0001,015590,2004,04,0.0,Y
IDCJAC0001,015590,2004,05,85.4,Y
IDCJAC0001,015590,2004,06,3.2,Y
IDCJAC0001,015590,2004,07,0.0,Y
IDCJAC0001,015590,2004,08,5.8,Y
IDCJAC0001,015590,2004,09,2.4,Y
IDCJAC0001,015590,2004,10,2.8,Y
IDCJAC0001,015590,2004,11,5.2,Y
IDCJAC0001,015590,2004,12,3.0,Y
IDCJAC0001,015590,2005,01,8.2,Y
IDCJAC0001,015590,2005,02,5.2,Y
IDCJAC0001,015590,2005,03,0.8,Y
IDCJAC0001,015590,2005,04,0.0,Y
IDCJAC0001,015590,2005,05,0.0,Y
IDCJAC0001,015590,2005,06,32.2,Y
IDCJAC0001,015590,2005,07,57.4,Y
IDCJAC0001,015590,2005,08,0.0,Y
IDCJAC0001,015590,2005,09,5.2,Y
IDCJAC0001,015590,2005,10,73.4,Y
IDCJAC0001,015590,2005,11,24.0,Y
IDCJAC0001,015590,2005,12,40.0,Y
IDCJAC0001,015590,2006,01,12.2,Y
IDCJAC0001,015590,2006,02,11.2,Y
IDCJAC0001,015590,2006,03,12.4,Y
IDCJAC0001,015590,2006,04,14.6,Y
IDCJAC0001,015590,2006,05,4.4,Y
IDCJAC0001,015590,2006,06,0.0,Y
IDCJAC0001,015590,2006,07,29.0,Y
IDCJAC0001,015590,2006,08,4.2,Y
IDCJAC0001,015590,2006,09,0.0,Y
IDCJAC0001,015590,2006,10,9.4,Y
IDCJAC0001,015590,2006,11,4.8,Y
IDCJAC0001,015590,2006,12,34.2,Y
IDCJAC0001,015590,2007,01,95.4,Y
IDCJAC0001,015590,2007,02,0.0,Y
IDCJAC0001,015590,2007,03,55.2,Y
IDCJAC0001,015590,2007,04,0.0,Y
IDCJAC0001,015590,2007,05,17.0,Y
IDCJAC0001,015590,2007,06,6.6,Y
IDCJAC0001,015590,2007,07,0.0,Y
IDCJAC0001,015590,2007,08,3.0,Y
IDCJAC0001,015590,2007,09,0.0,Y
IDCJAC0001,015590,2007,10,6.8,Y
IDCJAC0001,015590,2007,11,27.2,Y
IDCJAC0001,015590,2007,12,21.0,Y
IDCJAC0001,015590,2008,01,6.6,Y
IDCJAC0001,015590,2008,02,6.4,Y
IDCJAC0001,015590,2008,03,0.0,Y
IDCJAC0001,015590,2008,04,0.0,Y
IDCJAC0001,015590,2008,05,0.0,Y
IDCJAC0001,015590,2008,06,16.4,Y
IDCJAC0001,015590,2008,07,0.0,Y
IDCJAC0001,015590,2008,08,2.2,Y
IDCJAC0001,015590,2008,09,3.4,Y
IDCJAC0001,015590,2008,10,1.6,Y
IDCJAC0001,015590,2008,11,156.0,Y
IDCJAC0001,015590,2008,12,54.8,Y
IDCJAC0001,015590,2009,01,15.0,Y
IDCJAC0001,015590,2009,02,9.0,Y
IDCJAC0001,015590,2009,03,0.4,Y
IDCJAC0001,015590,2009,04,0.0,Y
IDCJAC0001,015590,2009,05,21.2,Y
IDCJAC0001,015590,2009,06,2.4,Y
IDCJAC0001,015590,2009,07,0.0,Y
IDCJAC0001,015590,2009,08,11.6,Y
IDCJAC0001,015590,2009,09,5.8,Y
IDCJAC0001,015590,2009,10,0.0,Y
IDCJAC0001,015590,2009,11,0.4,Y
IDCJAC0001,015590,2009,12,11.0,Y
IDCJAC0001,015590,2010,01,137.0,Y
IDCJAC0001,015590,2010,02,182.4,Y
IDCJAC0001,015590,2010,03,31.2,Y
IDCJAC0001,015590,2010,04,39.8,Y
IDCJAC0001,015590,2010,05,11.6,Y
IDCJAC0001,015590,2010,06,0.0,Y
IDCJAC0001,015590,2010,07,102.8,Y
IDCJAC0001,015590,2010,08,16.4,Y
IDCJAC0001,015590,2010,09,48.8,Y
IDCJAC0001,015590,2010,10,70.2,Y
IDCJAC0001,015590,2010,11,61.6,Y
IDCJAC0001,015590,2010,12,67.8,Y
IDCJAC0001,015590,2011,01,64.2,Y
IDCJAC0001,015590,2011,02,107.6,Y
IDCJAC0001,015590,2011,03,120.0,Y
IDCJAC0001,015590,2011,04,0.0,Y
IDCJAC0001,015590,2011,05,2.0,Y
IDCJAC0001,015590,2011,06,9.2,Y
IDCJAC0001,015590,2011,07,6.4,Y
IDCJAC0001,015590,2011,08,0.0,Y
IDCJAC0001,015590,2011,09,0.2,Y
IDCJAC0001,015590,2011,10,12.4,Y
IDCJAC0001,015590,2011,11,40.2,Y
IDCJAC0001,015590,2011,12,4.2,Y
IDCJAC0001,015590,2012,01,26.6,Y
IDCJAC0001,015590,2012,02,44.4,Y
IDCJAC0001,015590,2012,03,41.2,Y
IDCJAC0001,015590,2012,04,25.8,Y
IDCJAC0001,015590,2012,05,0.0,Y
IDCJAC0001,015590,2012,06,0.0,Y
IDCJAC0001,015590,2012,07,0.0,Y
IDCJAC0001,015590,2012,08,0.0,Y
IDCJAC0001,015590,2012,09,4.0,Y
IDCJAC0001,015590,2012,10,0.6,Y
IDCJAC0001,015590,2012,11,42.4,Y
IDCJAC0001,015590,2012,12,25.4,Y
IDCJAC0001,015590,2013,01,23.2,Y
IDCJAC0001,015590,2013,02,11.8,Y
IDCJAC0001,015590,2013,03,25.2,Y
IDCJAC0001,015590,2013,04,0.8,Y
IDCJAC0001,015590,2013,05,43.4,Y
IDCJAC0001,015590,2013,06,4.0,Y
IDCJAC0001,015590,2013,07,43.2,Y
IDCJAC0001,015590,2013,08,0.0,Y
IDCJAC0001,015590,2013,09,0.6,Y
IDCJAC0001,015590,2013,10,0.0,Y
IDCJAC0001,015590,2013,11,1.2,Y
IDCJAC0001,015590,2013,12,30.8,Y
IDCJAC0001,015590,2014,01,33.4,Y
IDCJAC0001,015590,2014,02,46.2,Y
IDCJAC0001,015590,2014,03,1.0,Y
IDCJAC0001,015590,2014,04,90.6,Y
IDCJAC0001,015590,2014,05,5.4,Y
IDCJAC0001,015590,2014,06,0.0,Y
IDCJAC0001,015590,2014,07,26.4,Y
IDCJAC0001,015590,2014,08,0.0,Y
IDCJAC0001,015590,2014,09,0.0,Y
IDCJAC0001,015590,2014,10,0.0,Y
IDCJAC0001,015590,2014,11,13.6,Y
IDCJAC0001,015590,2014,12,34.8,Y
IDCJAC0001,015590,2015,01,195.2,Y
IDCJAC0001,015590,2015,02,0.0,Y
IDCJAC0001,015590,2015,03,0.0,Y
IDCJAC0001,015590,2015,04,7.6,Y
IDCJAC0001,015590,2015,05,0.0,Y
IDCJAC0001,015590,2015,06,2.4,Y
IDCJAC0001,015590,2015,07,0.0,Y
IDCJAC0001,015590,2015,08,0.4,Y
IDCJAC0001,015590,2015,09,0.0,Y
IDCJAC0001,015590,2015,10,0.0,Y
IDCJAC0001,015590,2015,11,23.8,Y
IDCJAC0001,015590,2015,12,119.8,Y
IDCJAC0001,015590,2016,01,40.0,Y
IDCJAC0001,015590,2016,02,26.4,Y
IDCJAC0001,015590,2016,03,16.2,Y
IDCJAC0001,015590,2016,05,56.8,Y
IDCJAC0001,015590,2016,06,28.0,Y
IDCJAC0001,015590,2016,08,20.4,Y
IDCJAC0001,015590,2016,09,49.2,Y
IDCJAC0001,015590,2016,10,3.4,Y
IDCJAC0001,015590,2016,11,7.0,Y
IDCJAC0001,015590,2016,12,125.8,Y
IDCJAC0001,015590,2017,01,73.2,Y
IDCJAC0001,015590,2017,02,4.4,Y
IDCJAC0001,015590,2017,03,0.0,Y
IDCJAC0001,015590,2017,04,0.2,Y
IDCJAC0001,015590,2017,05,0.0,Y
IDCJAC0001,015590,2017,06,0.4,Y
IDCJAC0001,015590,2017,07,0.8,N
IDCJAC0001,015590,2017,08,0.0,N
IDCJAC0001,015590,2017,09,5.2,N
IDCJAC0001,015590,2017,10,19.0,N
IDCJAC0001,015590,2017,11,57.8,N
IDCJAC0001,015590,2017,12,6.0,N
IDCJAC0001,015590,2018,01,31.2,N
IDCJAC0001,015590,2018,02,16.2,N
IDCJAC0001,015590,2018,03,38.8,N
IDCJAC0001,015590,2018,04,0.2,N
IDCJAC0001,015590,2018,05,0.0,N
IDCJAC0001,015590,2018,06,0.0,N
IDCJAC0001,015590,2018,07,0.0,N
IDCJAC0001,015590,2018,08,0.0,N
IDCJAC0001,015590,2018,09,1.2,N
