Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,066037,1948,160.7,43.6,106.2,28.7,120.1,135.9,18.7,18.1,45.4,13.7,14.9,48.8,754.8
IDCJAC0001,066037,1949,139.1,86.1,99.2,33.6,59.5,191.5,38.8,90.9,189.3,34.6,79.8,45.0,1087.4
IDCJAC0001,066037,1950,112.1,120.9,129.7,165.2,138.8,465.9,253.7,75.2,97.6,99.3,92.7,19.4,1770.5
IDCJAC0001,066037,1951,198.2,53.5,81.4,44.6,113.0,311.5,21.6,98.0,74.8,47.1,9.7,20.0,1073.4
IDCJAC0001,066037,1952,29.5,45.7,70.0,347.3,43.7,187.3,176.2,229.4,14.4,169.1,69.4,40.2,1422.2
IDCJAC0001,066037,1953,75.2,179.4,86.3,20.8,302.9,26.7,49.0,38.1,29.8,65.2,34.1,8.5,916.0
IDCJAC0001,066037,1954,86.3,240.4,13.1,22.0,28.1,9.2,93.1,31.5,47.4,211.2,71.6,93.9,947.8
IDCJAC0001,066037,1955,197.8,275.7,208.0,106.6,309.0,113.5,40.6,7.9,28.4,33.3,234.5,166.6,1721.9
IDCJAC0001,066037,1956,83.8,596.9,312.2,29.5,147.4,209.0,48.2,84.7,27.6,49.1,5.7,27.6,1621.7
IDCJAC0001,066037,1957,59.8,99.5,158.5,20.3,2.9,32.0,191.6,157.8,25.9,9.2,26.2,52.4,836.1
IDCJAC0001,066037,1958,84.0,256.9,322.8,46.9,13.8,232.8,27.0,90.0,26.0,49.1,6.2,82.9,1238.4
IDCJAC0001,066037,1959,116.6,171.5,136.0,50.6,52.5,111.5,157.4,70.0,61.3,271.3,107.6,51.0,1357.3
IDCJAC0001,066037,1960,85.9,82.5,61.2,26.7,84.5,73.4,73.9,59.2,58.4,226.2,62.8,196.8,1091.5
IDCJAC0001,066037,1961,67.6,70.6,55.1,112.1,26.2,53.6,51.8,180.8,49.6,43.4,396.1,98.6,1205.5
IDCJAC0001,066037,1962,118.6,128.2,49.5,81.4,226.7,2.5,70.6,129.5,89.0,30.2,11.4,176.7,1114.3
IDCJAC0001,066037,1963,132.6,59.5,338.1,217.4,192.6,277.0,54.6,272.9,25.0,53.4,42.9,359.2,2025.2
IDCJAC0001,066037,1964,24.4,28.2,125.6,144.1,54.9,317.0,8.7,22.6,19.0,77.9,61.2,48.6,932.2
IDCJAC0001,066037,1965,26.9,14.5,6.4,92.4,52.5,207.7,95.3,20.2,88.4,143.8,30.0,69.0,847.1
IDCJAC0001,066037,1966,27.5,111.8,172.1,178.4,57.7,102.0,17.2,80.2,62.1,38.2,153.1,73.2,1073.5
IDCJAC0001,066037,1967,147.7,157.4,97.9,42.2,40.6,218.0,27.3,232.4,96.4,57.2,86.4,23.0,1226.5
IDCJAC0001,066037,1968,117.5,24.7,79.6,12.1,83.8,24.7,57.4,25.2,3.4,2.7,16.0,75.8,522.9
IDCJAC0001,066037,1969,35.4,178.9,102.1,160.2,45.5,175.5,31.3,180.6,52.9,48.3,276.8,35.9,1323.4
IDCJAC0001,066037,1970,93.8,77.0,175.0,56.6,15.2,19.6,0.0,36.2,130.7,20.6,151.0,254.2,1029.9
IDCJAC0001,066037,1971,128.1,215.2,58.5,77.9,76.4,68.0,22.9,114.4,51.3,1.9,65.2,110.2,990.0
IDCJAC0001,066037,1972,400.4,88.0,201.7,96.1,75.5,86.2,3.6,42.0,10.8,205.4,66.3,32.7,1308.7
IDCJAC0001,066037,1973,278.1,267.3,58.2,111.4,22.5,94.1,100.6,68.9,64.4,186.8,108.2,28.9,1389.4
IDCJAC0001,066037,1974,150.8,107.4,299.0,133.1,186.3,202.4,12.1,176.4,37.0,59.8,67.4,22.0,1453.7
IDCJAC0001,066037,1975,30.2,136.4,393.0,68.2,20.0,359.6,63.0,26.0,46.4,83.4,42.8,25.8,1294.8
IDCJAC0001,066037,1976,306.0,239.8,260.0,38.0,33.4,165.2,161.4,32.0,119.6,268.3,122.4,21.8,1767.9
IDCJAC0001,066037,1977,121.2,160.8,225.4,19.8,101.2,100.6,17.8,18.4,62.8,5.8,21.6,24.0,879.4
IDCJAC0001,066037,1978,205.2,7.2,295.2,94.6,116.6,280.8,20.6,51.8,149.2,128.4,96.2,80.0,1525.8
IDCJAC0001,066037,1979,85.2,38.0,154.8,16.0,112.0,173.5,34.2,7.4,19.0,42.2,73.6,4.8,760.7
IDCJAC0001,066037,1980,97.0,73.2,54.4,20.4,127.2,65.4,39.2,12.4,1.6,41.2,46.0,28.0,606.0
IDCJAC0001,066037,1981,35.4,155.0,66.0,122.8,87.4,52.4,49.4,5.4,5.2,155.6,112.8,111.4,958.8
IDCJAC0001,066037,1982,38.0,24.8,153.4,18.0,13.4,106.8,123.6,27.4,181.9,41.0,25.4,19.4,773.1
IDCJAC0001,066037,1983,31.9,24.0,308.8,119.4,142.8,75.0,51.6,56.2,59.0,128.6,38.0,149.2,1184.5
IDCJAC0001,066037,1984,161.6,91.4,149.4,82.0,107.4,74.6,140.8,11.0,32.8,29.0,362.4,97.6,1340.0
IDCJAC0001,066037,1985,6.4,33.2,54.4,249.6,152.0,108.0,60.6,28.8,47.4,116.2,99.6,89.8,1046.0
IDCJAC0001,066037,1986,175.0,62.4,13.0,80.0,38.0,4.2,24.8,387.8,25.6,85.4,125.2,24.4,1045.8
IDCJAC0001,066037,1987,52.8,35.8,132.8,55.8,72.8,83.6,105.2,164.8,9.8,200.8,128.6,75.8,1118.6
IDCJAC0001,066037,1988,183.2,121.4,94.8,476.2,84.6,100.4,114.4,63.2,107.0,0.0,148.2,130.2,1623.6
IDCJAC0001,066037,1989,132.4,62.6,134.6,326.0,139.8,212.8,14.4,41.2,1.6,15.4,42.6,104.6,1228.0
IDCJAC0001,066037,1990,56.6,581.0,126.2,311.6,134.8,36.6,57.4,183.4,143.8,46.4,14.2,27.2,1719.2
IDCJAC0001,066037,1991,41.0,41.8,24.6,26.0,92.6,372.2,107.0,4.6,19.6,8.0,33.0,191.0,961.4
IDCJAC0001,066037,1992,56.0,314.4,60.6,65.0,48.2,124.0,13.6,44.6,20.4,56.0,122.4,156.8,1082.0
IDCJAC0001,066037,1993,64.2,124.2,70.8,51.0,29.2,41.0,72.0,33.6,129.6,46.8,62.2,32.2,756.8
IDCJAC0001,066037,1994,28.4,66.6,167.0,138.4,44.6,56.8,47.0,43.0,25.4,32.2,57.8,38.2,745.4
IDCJAC0001,066037,1995,84.6,43.8,175.6,32.4,161.6,111.4,5.8,0.2,249.4,29.8,108.8,70.8,1074.2
IDCJAC0001,066037,1996,165.8,60.8,36.8,42.0,151.0,124.8,80.8,117.4,89.6,19.6,68.8,55.6,1013.0
IDCJAC0001,066037,1997,167.0,120.4,41.0,8.0,157.8,78.0,156.4,17.2,93.6,47.4,42.0,16.8,945.6
IDCJAC0001,066037,1998,71.2,38.4,31.0,214.0,227.2,91.6,88.6,396.6,50.0,33.2,69.8,35.0,1346.6
IDCJAC0001,066037,1999,223.4,160.6,41.0,204.4,56.0,71.2,170.2,83.0,20.8,131.8,39.2,80.0,1281.6
IDCJAC0001,066037,2000,30.8,14.8,202.4,33.6,27.6,33.0,23.2,20.0,28.0,70.8,132.6,39.6,656.4
IDCJAC0001,066037,2001,156.0,116.2,54.6,85.8,332.0,41.2,109.8,55.8,34.8,31.8,69.2,27.4,1114.6
IDCJAC0001,066037,2002,68.0,329.2,56.0,26.8,73.6,24.4,11.6,21.6,15.0,9.2,21.0,87.0,743.4
IDCJAC0001,066037,2003,12.4,57.0,74.6,244.8,388.4,42.6,47.6,43.2,9.2,61.2,89.4,50.0,1120.4
IDCJAC0001,066037,2004,51.4,112.0,68.0,44.6,11.8,43.8,34.8,102.8,83.8,174.6,54.4,94.0,876.0
IDCJAC0001,066037,2005,54.0,106.8,80.2,25.8,52.6,67.8,74.2,1.4,48.0,45.6,99.4,22.4,678.2
IDCJAC0001,066037,2006,73.6,29.4,34.8,11.4,27.6,207.2,135.0,87.8,144.2,15.6,28.4,72.0,867.0
IDCJAC0001,066037,2007,47.0,105.4,70.2,101.6,10.8,319.4,36.8,86.6,43.0,13.6,120.6,77.4,1032.4
IDCJAC0001,066037,2008,68.6,256.2,35.0,149.8,3.4,114.0,83.2,50.4,76.0,50.6,53.6,68.0,1008.8
IDCJAC0001,066037,2009,19.0,104.8,52.0,183.2,133.0,79.2,57.4,6.4,22.6,134.2,25.4,59.8,877.0
IDCJAC0001,066037,2010,26.4,156.8,42.4,37.2,183.2,104.2,79.8,25.8,35.4,86.8,156.6,105.6,1040.2
IDCJAC0001,066037,2011,38.2,14.4,183.4,211.0,97.2,48.0,250.4,40.8,55.2,47.6,151.8,113.4,1251.4
IDCJAC0001,066037,2012,110.6,138.0,199.4,121.0,29.2,198.2,53.4,12.6,20.0,23.4,41.0,26.6,973.4
IDCJAC0001,066037,2013,147.0,141.2,57.4,161.0,62.2,305.6,32.4,15.6,69.8,16.4,181.2,57.8,1247.6
IDCJAC0001,066037,2014,11.8,58.0,153.4,72.6,19.6,110.4,12.0,256.4,41.8,124.2,13.6,119.2,993.0
IDCJAC0001,066037,2015,120.0,48.0,52.8,343.6,89.8,94.8,48.4,60.0,67.2,29.4,null,67.2,null
IDCJAC0001,066037,2016,262.8,40.4,155.8,81.0,13.4,279.4,114.2,131.4,67.8,34.2,26.8,58.4,1265.6
IDCJAC0001,066037,2017,48.4,158.0,229.2,94.4,32.4,113.6,18.0,27.2,0.2,59.6,38.4,52.0,871.4
IDCJAC0001,066037,2018,27.6,92.2,108.8,23.4,17.8,162.8,16.0,5.2,67.6,null,null,null,null
