Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,032037,1928,03,780.4,Y
IDCJAC0001,032037,1928,04,200.7,Y
IDCJAC0001,032037,1928,05,220.6,Y
IDCJAC0001,032037,1928,06,32.0,Y
IDCJAC0001,032037,1928,07,129.8,Y
IDCJAC0001,032037,1928,08,92.9,Y
IDCJAC0001,032037,1928,09,3.1,Y
IDCJAC0001,032037,1928,10,2.1,Y
IDCJAC0001,032037,1928,11,336.6,Y
IDCJAC0001,032037,1928,12,250.7,Y
IDCJAC0001,032037,1929,01,1095.1,Y
IDCJAC0001,032037,1929,02,835.1,Y
IDCJAC0001,032037,1929,03,865.1,Y
IDCJAC0001,032037,1929,04,88.7,Y
IDCJAC0001,032037,1929,05,64.2,Y
IDCJAC0001,032037,1929,06,57.4,Y
IDCJAC0001,032037,1929,07,30.7,Y
IDCJAC0001,032037,1929,08,54.8,Y
IDCJAC0001,032037,1929,09,40.3,Y
IDCJAC0001,032037,1929,10,8.7,Y
IDCJAC0001,032037,1929,11,66.0,Y
IDCJAC0001,032037,1929,12,84.3,Y
IDCJAC0001,032037,1930,01,886.7,Y
IDCJAC0001,032037,1930,02,308.4,Y
IDCJAC0001,032037,1930,03,908.5,Y
IDCJAC0001,032037,1930,04,159.5,Y
IDCJAC0001,032037,1930,05,463.4,Y
IDCJAC0001,032037,1930,06,130.8,Y
IDCJAC0001,032037,1930,07,118.1,Y
IDCJAC0001,032037,1930,08,80.3,Y
IDCJAC0001,032037,1930,09,51.5,Y
IDCJAC0001,032037,1930,10,431.1,Y
IDCJAC0001,032037,1930,11,55.8,Y
IDCJAC0001,032037,1930,12,103.0,Y
IDCJAC0001,032037,1931,01,599.9,Y
IDCJAC0001,032037,1931,02,387.9,Y
IDCJAC0001,032037,1931,03,225.8,Y
IDCJAC0001,032037,1931,04,388.8,Y
IDCJAC0001,032037,1931,05,292.3,Y
IDCJAC0001,032037,1931,06,374.8,Y
IDCJAC0001,032037,1931,07,55.4,Y
IDCJAC0001,032037,1931,08,117.6,Y
IDCJAC0001,032037,1931,09,21.7,Y
IDCJAC0001,032037,1931,10,110.8,Y
IDCJAC0001,032037,1931,11,298.2,Y
IDCJAC0001,032037,1931,12,613.8,Y
IDCJAC0001,032037,1932,01,1101.5,Y
IDCJAC0001,032037,1932,02,152.8,Y
IDCJAC0001,032037,1932,03,690.7,Y
IDCJAC0001,032037,1932,04,160.3,Y
IDCJAC0001,032037,1932,05,430.7,Y
IDCJAC0001,032037,1932,06,134.7,Y
IDCJAC0001,032037,1932,07,93.2,Y
IDCJAC0001,032037,1932,08,113.5,Y
IDCJAC0001,032037,1932,09,39.4,Y
IDCJAC0001,032037,1932,10,26.2,Y
IDCJAC0001,032037,1932,11,52.3,Y
IDCJAC0001,032037,1932,12,531.6,Y
IDCJAC0001,032037,1933,01,158.7,Y
IDCJAC0001,032037,1933,02,1005.3,Y
IDCJAC0001,032037,1933,03,298.7,Y
IDCJAC0001,032037,1933,04,623.9,Y
IDCJAC0001,032037,1933,05,197.6,Y
IDCJAC0001,032037,1933,06,205.3,Y
IDCJAC0001,032037,1933,07,91.4,Y
IDCJAC0001,032037,1933,08,186.5,Y
IDCJAC0001,032037,1933,09,182.3,Y
IDCJAC0001,032037,1933,10,284.5,Y
IDCJAC0001,032037,1933,11,574.9,Y
IDCJAC0001,032037,1933,12,494.2,Y
IDCJAC0001,032037,1934,01,857.2,Y
IDCJAC0001,032037,1934,02,801.3,Y
IDCJAC0001,032037,1942,01,157.9,Y
IDCJAC0001,032037,1942,02,412.5,Y
IDCJAC0001,032037,1942,03,186.0,Y
IDCJAC0001,032037,1942,04,754.9,Y
IDCJAC0001,032037,1942,05,202.9,Y
IDCJAC0001,032037,1942,06,336.3,Y
IDCJAC0001,032037,1942,07,143.0,Y
IDCJAC0001,032037,1942,08,97.2,Y
IDCJAC0001,032037,1942,09,168.4,Y
IDCJAC0001,032037,1942,10,51.8,Y
IDCJAC0001,032037,1942,11,79.0,Y
IDCJAC0001,032037,1942,12,510.3,Y
IDCJAC0001,032037,1943,01,257.2,Y
IDCJAC0001,032037,1943,02,686.1,Y
IDCJAC0001,032037,1943,03,351.3,Y
IDCJAC0001,032037,1943,04,148.4,Y
IDCJAC0001,032037,1943,05,169.1,Y
IDCJAC0001,032037,1943,06,74.7,Y
IDCJAC0001,032037,1943,07,35.5,Y
IDCJAC0001,032037,1943,08,5.6,Y
IDCJAC0001,032037,1943,09,102.0,Y
IDCJAC0001,032037,1943,10,181.5,Y
IDCJAC0001,032037,1943,11,112.5,Y
IDCJAC0001,032037,1943,12,53.9,Y
IDCJAC0001,032037,1944,01,108.5,Y
IDCJAC0001,032037,1944,02,740.7,Y
IDCJAC0001,032037,1944,03,671.0,Y
IDCJAC0001,032037,1944,04,148.5,Y
IDCJAC0001,032037,1944,05,8.9,Y
IDCJAC0001,032037,1944,06,314.9,Y
IDCJAC0001,032037,1944,07,127.4,Y
IDCJAC0001,032037,1944,08,148.5,Y
IDCJAC0001,032037,1944,09,157.8,Y
IDCJAC0001,032037,1944,10,92.4,Y
IDCJAC0001,032037,1944,11,23.5,Y
IDCJAC0001,032037,1944,12,209.4,Y
IDCJAC0001,032037,1945,01,715.6,Y
IDCJAC0001,032037,1945,02,1027.9,Y
IDCJAC0001,032037,1945,03,1434.8,Y
IDCJAC0001,032037,1945,04,476.1,Y
IDCJAC0001,032037,1945,05,229.0,Y
IDCJAC0001,032037,1945,06,107.7,Y
IDCJAC0001,032037,1945,07,159.1,Y
IDCJAC0001,032037,1945,08,47.6,Y
IDCJAC0001,032037,1945,09,83.1,Y
IDCJAC0001,032037,1945,10,173.4,Y
IDCJAC0001,032037,1945,11,66.9,Y
IDCJAC0001,032037,1945,12,161.8,Y
IDCJAC0001,032037,1946,01,630.9,Y
IDCJAC0001,032037,1946,02,903.0,Y
IDCJAC0001,032037,1946,03,414.3,Y
IDCJAC0001,032037,1946,04,116.1,Y
IDCJAC0001,032037,1946,05,179.3,Y
IDCJAC0001,032037,1946,06,34.9,Y
IDCJAC0001,032037,1946,07,36.2,Y
IDCJAC0001,032037,1946,08,10.3,Y
IDCJAC0001,032037,1946,09,2.9,Y
IDCJAC0001,032037,1946,10,15.5,Y
IDCJAC0001,032037,1946,11,34.6,Y
IDCJAC0001,032037,1946,12,127.5,Y
IDCJAC0001,032037,1947,01,12.1,Y
IDCJAC0001,032037,1947,02,765.7,Y
IDCJAC0001,032037,1947,03,673.9,Y
IDCJAC0001,032037,1947,04,119.3,Y
IDCJAC0001,032037,1947,05,257.8,Y
IDCJAC0001,032037,1947,06,168.8,Y
IDCJAC0001,032037,1947,07,64.0,Y
IDCJAC0001,032037,1947,08,185.1,Y
IDCJAC0001,032037,1947,09,153.6,Y
IDCJAC0001,032037,1947,10,103.0,Y
IDCJAC0001,032037,1947,11,68.8,Y
IDCJAC0001,032037,1947,12,52.6,Y
IDCJAC0001,032037,1948,01,1003.6,Y
IDCJAC0001,032037,1948,02,271.2,Y
IDCJAC0001,032037,1948,03,469.8,Y
IDCJAC0001,032037,1948,04,283.0,Y
IDCJAC0001,032037,1948,05,69.2,Y
IDCJAC0001,032037,1948,06,207.4,Y
IDCJAC0001,032037,1948,07,140.8,Y
IDCJAC0001,032037,1948,08,112.1,Y
IDCJAC0001,032037,1948,09,1.1,Y
IDCJAC0001,032037,1948,10,18.3,Y
IDCJAC0001,032037,1948,11,19.9,Y
IDCJAC0001,032037,1948,12,155.2,Y
IDCJAC0001,032037,1949,01,442.0,Y
IDCJAC0001,032037,1949,02,594.3,Y
IDCJAC0001,032037,1949,03,1124.9,Y
IDCJAC0001,032037,1949,04,681.0,Y
IDCJAC0001,032037,1949,05,190.6,Y
IDCJAC0001,032037,1949,06,57.6,Y
IDCJAC0001,032037,1949,07,91.9,Y
IDCJAC0001,032037,1949,08,79.1,Y
IDCJAC0001,032037,1949,09,75.4,Y
IDCJAC0001,032037,1949,10,19.5,Y
IDCJAC0001,032037,1949,11,42.0,Y
IDCJAC0001,032037,1949,12,58.7,Y
IDCJAC0001,032037,1950,01,433.9,Y
IDCJAC0001,032037,1950,02,427.7,Y
IDCJAC0001,032037,1950,03,869.0,Y
IDCJAC0001,032037,1950,04,808.6,Y
IDCJAC0001,032037,1950,05,51.5,Y
IDCJAC0001,032037,1950,06,101.4,Y
IDCJAC0001,032037,1950,07,196.6,Y
IDCJAC0001,032037,1950,08,30.2,Y
IDCJAC0001,032037,1950,09,109.6,Y
IDCJAC0001,032037,1950,10,77.8,Y
IDCJAC0001,032037,1950,11,419.6,Y
IDCJAC0001,032037,1950,12,854.0,Y
IDCJAC0001,032037,1951,01,445.8,Y
IDCJAC0001,032037,1951,02,412.1,Y
IDCJAC0001,032037,1951,03,248.7,Y
IDCJAC0001,032037,1951,04,46.0,Y
IDCJAC0001,032037,1951,05,118.1,Y
IDCJAC0001,032037,1951,06,102.5,Y
IDCJAC0001,032037,1951,07,91.6,Y
IDCJAC0001,032037,1951,08,25.9,Y
IDCJAC0001,032037,1951,09,180.6,Y
IDCJAC0001,032037,1951,10,82.0,Y
IDCJAC0001,032037,1951,11,141.8,Y
IDCJAC0001,032037,1951,12,187.4,Y
IDCJAC0001,032037,1952,01,786.5,Y
IDCJAC0001,032037,1952,02,145.7,Y
IDCJAC0001,032037,1952,03,167.7,Y
IDCJAC0001,032037,1952,04,130.6,Y
IDCJAC0001,032037,1952,05,229.0,Y
IDCJAC0001,032037,1952,06,71.4,Y
IDCJAC0001,032037,1952,07,83.2,Y
IDCJAC0001,032037,1952,08,66.6,Y
IDCJAC0001,032037,1952,09,41.5,Y
IDCJAC0001,032037,1952,10,45.1,Y
IDCJAC0001,032037,1952,11,137.5,Y
IDCJAC0001,032037,1952,12,124.0,Y
IDCJAC0001,032037,1953,01,947.6,Y
IDCJAC0001,032037,1953,02,432.5,Y
IDCJAC0001,032037,1953,03,862.9,Y
IDCJAC0001,032037,1953,04,173.6,Y
IDCJAC0001,032037,1953,05,78.6,Y
IDCJAC0001,032037,1953,06,67.2,Y
IDCJAC0001,032037,1953,07,154.4,Y
IDCJAC0001,032037,1953,08,73.1,Y
IDCJAC0001,032037,1953,09,160.8,Y
IDCJAC0001,032037,1953,10,23.4,Y
IDCJAC0001,032037,1953,11,104.8,Y
IDCJAC0001,032037,1953,12,41.2,Y
IDCJAC0001,032037,1954,01,652.4,Y
IDCJAC0001,032037,1954,02,590.8,Y
IDCJAC0001,032037,1954,03,415.5,Y
IDCJAC0001,032037,1954,04,782.0,Y
IDCJAC0001,032037,1954,05,276.9,Y
IDCJAC0001,032037,1954,06,108.9,Y
IDCJAC0001,032037,1954,07,39.1,Y
IDCJAC0001,032037,1954,08,147.0,Y
IDCJAC0001,032037,1954,09,35.1,Y
IDCJAC0001,032037,1954,10,376.5,Y
IDCJAC0001,032037,1954,11,30.1,Y
IDCJAC0001,032037,1954,12,161.0,Y
IDCJAC0001,032037,1955,01,211.4,Y
IDCJAC0001,032037,1955,02,987.6,Y
IDCJAC0001,032037,1955,03,856.3,Y
IDCJAC0001,032037,1955,04,324.7,Y
IDCJAC0001,032037,1955,05,376.1,Y
IDCJAC0001,032037,1955,06,269.9,Y
IDCJAC0001,032037,1955,07,95.6,Y
IDCJAC0001,032037,1955,08,25.9,Y
IDCJAC0001,032037,1955,09,164.9,Y
IDCJAC0001,032037,1955,10,162.2,Y
IDCJAC0001,032037,1955,11,280.7,Y
IDCJAC0001,032037,1955,12,84.0,Y
IDCJAC0001,032037,1956,01,642.5,Y
IDCJAC0001,032037,1956,02,335.6,Y
IDCJAC0001,032037,1956,03,436.3,Y
IDCJAC0001,032037,1956,04,367.0,Y
IDCJAC0001,032037,1956,05,87.1,Y
IDCJAC0001,032037,1956,06,171.6,Y
IDCJAC0001,032037,1956,07,79.4,Y
IDCJAC0001,032037,1956,08,115.1,Y
IDCJAC0001,032037,1956,09,148.2,Y
IDCJAC0001,032037,1956,10,22.8,Y
IDCJAC0001,032037,1956,11,96.0,Y
IDCJAC0001,032037,1956,12,226.7,Y
IDCJAC0001,032037,1957,01,936.0,Y
IDCJAC0001,032037,1957,02,583.6,Y
IDCJAC0001,032037,1957,03,541.4,Y
IDCJAC0001,032037,1957,04,543.5,Y
IDCJAC0001,032037,1957,05,277.2,Y
IDCJAC0001,032037,1957,06,503.2,Y
IDCJAC0001,032037,1957,07,108.1,Y
IDCJAC0001,032037,1957,08,22.8,Y
IDCJAC0001,032037,1957,09,21.5,Y
IDCJAC0001,032037,1957,10,11.8,Y
IDCJAC0001,032037,1957,11,79.3,Y
IDCJAC0001,032037,1957,12,78.3,Y
IDCJAC0001,032037,1958,01,486.8,Y
IDCJAC0001,032037,1958,02,590.5,Y
IDCJAC0001,032037,1958,03,611.8,Y
IDCJAC0001,032037,1958,04,704.3,Y
IDCJAC0001,032037,1958,05,320.9,Y
IDCJAC0001,032037,1958,06,288.3,Y
IDCJAC0001,032037,1958,07,10.3,Y
IDCJAC0001,032037,1958,08,49.5,Y
IDCJAC0001,032037,1958,09,47.4,Y
IDCJAC0001,032037,1958,10,8.4,Y
IDCJAC0001,032037,1958,11,174.6,Y
IDCJAC0001,032037,1958,12,23.2,Y
IDCJAC0001,032037,1959,01,680.8,Y
IDCJAC0001,032037,1959,02,730.2,Y
IDCJAC0001,032037,1959,03,1037.6,Y
IDCJAC0001,032037,1959,04,411.0,Y
IDCJAC0001,032037,1959,05,540.4,Y
IDCJAC0001,032037,1959,06,171.7,Y
IDCJAC0001,032037,1959,07,161.9,Y
IDCJAC0001,032037,1959,08,414.3,Y
IDCJAC0001,032037,1959,09,193.5,Y
IDCJAC0001,032037,1959,10,1.5,Y
IDCJAC0001,032037,1959,11,105.2,Y
IDCJAC0001,032037,1959,12,233.5,Y
IDCJAC0001,032037,1960,01,623.7,Y
IDCJAC0001,032037,1960,02,575.9,Y
IDCJAC0001,032037,1960,03,761.4,Y
IDCJAC0001,032037,1960,04,118.3,Y
IDCJAC0001,032037,1960,05,33.1,Y
IDCJAC0001,032037,1960,06,118.8,Y
IDCJAC0001,032037,1960,07,141.1,Y
IDCJAC0001,032037,1960,08,20.8,Y
IDCJAC0001,032037,1960,09,7.3,Y
IDCJAC0001,032037,1960,10,11.7,Y
IDCJAC0001,032037,1960,11,106.7,Y
IDCJAC0001,032037,1960,12,302.4,Y
IDCJAC0001,032037,1961,01,361.7,Y
IDCJAC0001,032037,1961,02,244.0,Y
IDCJAC0001,032037,1961,03,386.8,Y
IDCJAC0001,032037,1961,04,255.3,Y
IDCJAC0001,032037,1961,05,254.3,Y
IDCJAC0001,032037,1961,06,61.1,Y
IDCJAC0001,032037,1961,07,38.1,Y
IDCJAC0001,032037,1961,08,27.6,Y
IDCJAC0001,032037,1961,09,26.3,Y
IDCJAC0001,032037,1961,10,78.1,Y
IDCJAC0001,032037,1961,11,163.7,Y
IDCJAC0001,032037,1961,12,266.5,Y
IDCJAC0001,032037,1962,01,646.2,Y
IDCJAC0001,032037,1962,02,635.1,Y
IDCJAC0001,032037,1962,03,449.0,Y
IDCJAC0001,032037,1962,04,525.2,Y
IDCJAC0001,032037,1962,05,109.6,Y
IDCJAC0001,032037,1962,06,237.2,Y
IDCJAC0001,032037,1962,07,115.3,Y
IDCJAC0001,032037,1962,08,23.9,Y
IDCJAC0001,032037,1962,09,89.1,Y
IDCJAC0001,032037,1962,10,0.5,Y
IDCJAC0001,032037,1962,11,96.3,Y
IDCJAC0001,032037,1962,12,178.4,Y
IDCJAC0001,032037,1963,01,884.9,Y
IDCJAC0001,032037,1963,02,874.1,Y
IDCJAC0001,032037,1963,03,322.9,Y
IDCJAC0001,032037,1963,04,761.9,Y
IDCJAC0001,032037,1963,05,208.5,Y
IDCJAC0001,032037,1963,06,66.3,Y
IDCJAC0001,032037,1963,07,15.3,Y
IDCJAC0001,032037,1963,08,77.5,Y
IDCJAC0001,032037,1963,09,18.4,Y
IDCJAC0001,032037,1963,10,286.9,Y
IDCJAC0001,032037,1963,11,31.2,Y
IDCJAC0001,032037,1963,12,221.2,Y
IDCJAC0001,032037,1964,01,500.7,Y
IDCJAC0001,032037,1964,02,451.0,Y
IDCJAC0001,032037,1964,03,822.9,Y
IDCJAC0001,032037,1964,04,237.4,Y
IDCJAC0001,032037,1964,05,825.4,Y
IDCJAC0001,032037,1964,06,49.3,Y
IDCJAC0001,032037,1964,07,116.9,Y
IDCJAC0001,032037,1964,08,66.4,Y
IDCJAC0001,032037,1964,09,178.3,Y
IDCJAC0001,032037,1964,10,163.3,Y
IDCJAC0001,032037,1964,11,222.2,Y
IDCJAC0001,032037,1964,12,670.4,Y
IDCJAC0001,032037,1965,01,394.6,Y
IDCJAC0001,032037,1965,02,623.2,Y
IDCJAC0001,032037,1965,03,746.1,Y
IDCJAC0001,032037,1965,04,433.2,Y
IDCJAC0001,032037,1965,05,491.9,Y
IDCJAC0001,032037,1965,06,340.8,Y
IDCJAC0001,032037,1965,07,83.0,Y
IDCJAC0001,032037,1965,08,74.4,Y
IDCJAC0001,032037,1965,09,34.2,Y
IDCJAC0001,032037,1965,10,71.8,Y
IDCJAC0001,032037,1965,11,48.3,Y
IDCJAC0001,032037,1965,12,287.0,Y
IDCJAC0001,032037,1966,01,300.0,Y
IDCJAC0001,032037,1966,02,253.1,Y
IDCJAC0001,032037,1966,03,201.8,Y
IDCJAC0001,032037,1966,04,189.6,Y
IDCJAC0001,032037,1966,05,220.3,Y
IDCJAC0001,032037,1966,06,89.9,Y
IDCJAC0001,032037,1966,07,39.0,Y
IDCJAC0001,032037,1966,08,178.4,Y
IDCJAC0001,032037,1966,09,0.0,Y
IDCJAC0001,032037,1966,10,34.4,Y
IDCJAC0001,032037,1966,11,92.7,Y
IDCJAC0001,032037,1966,12,110.2,Y
IDCJAC0001,032037,1967,01,142.4,Y
IDCJAC0001,032037,1967,02,676.5,Y
IDCJAC0001,032037,1967,03,1040.7,Y
IDCJAC0001,032037,1967,04,267.2,Y
IDCJAC0001,032037,1967,05,431.4,Y
IDCJAC0001,032037,1967,06,292.8,Y
IDCJAC0001,032037,1967,07,114.7,Y
IDCJAC0001,032037,1967,08,70.2,Y
IDCJAC0001,032037,1967,09,1.6,Y
IDCJAC0001,032037,1967,10,84.3,Y
IDCJAC0001,032037,1967,11,115.6,Y
IDCJAC0001,032037,1967,12,124.7,Y
IDCJAC0001,032037,1968,01,563.3,Y
IDCJAC0001,032037,1968,02,730.1,Y
IDCJAC0001,032037,1968,03,323.4,Y
IDCJAC0001,032037,1968,04,196.2,Y
IDCJAC0001,032037,1968,05,256.2,Y
IDCJAC0001,032037,1968,06,27.4,Y
IDCJAC0001,032037,1968,07,193.3,Y
IDCJAC0001,032037,1968,08,20.3,Y
IDCJAC0001,032037,1968,09,53.8,Y
IDCJAC0001,032037,1968,10,49.3,Y
IDCJAC0001,032037,1968,11,25.9,Y
IDCJAC0001,032037,1968,12,32.6,Y
IDCJAC0001,032037,1969,01,822.8,Y
IDCJAC0001,032037,1969,02,458.0,Y
IDCJAC0001,032037,1969,03,505.3,Y
IDCJAC0001,032037,1969,04,209.1,Y
IDCJAC0001,032037,1969,05,346.2,Y
IDCJAC0001,032037,1969,06,267.6,Y
IDCJAC0001,032037,1969,07,442.6,Y
IDCJAC0001,032037,1969,08,65.8,Y
IDCJAC0001,032037,1969,09,32.0,Y
IDCJAC0001,032037,1969,10,118.5,Y
IDCJAC0001,032037,1969,11,130.9,Y
IDCJAC0001,032037,1969,12,192.7,Y
IDCJAC0001,032037,1970,01,163.3,Y
IDCJAC0001,032037,1970,02,675.6,Y
IDCJAC0001,032037,1970,03,854.9,Y
IDCJAC0001,032037,1970,04,366.6,Y
IDCJAC0001,032037,1970,05,121.7,Y
IDCJAC0001,032037,1970,06,87.1,Y
IDCJAC0001,032037,1970,07,96.7,Y
IDCJAC0001,032037,1970,08,98.9,Y
IDCJAC0001,032037,1970,09,26.7,Y
IDCJAC0001,032037,1970,10,141.0,Y
IDCJAC0001,032037,1970,11,355.9,Y
IDCJAC0001,032037,1970,12,338.6,Y
IDCJAC0001,032037,1971,01,56.9,Y
IDCJAC0001,032037,1971,02,367.4,Y
IDCJAC0001,032037,1971,03,1268.1,Y
IDCJAC0001,032037,1971,04,536.3,Y
IDCJAC0001,032037,1971,05,64.5,Y
IDCJAC0001,032037,1971,06,49.1,Y
IDCJAC0001,032037,1971,07,57.5,Y
IDCJAC0001,032037,1971,08,39.3,Y
IDCJAC0001,032037,1971,09,25.9,Y
IDCJAC0001,032037,1971,10,74.2,Y
IDCJAC0001,032037,1971,11,40.0,Y
IDCJAC0001,032037,1971,12,58.1,Y
IDCJAC0001,032037,1972,01,846.8,Y
IDCJAC0001,032037,1972,02,863.7,Y
IDCJAC0001,032037,1972,03,812.6,Y
IDCJAC0001,032037,1972,04,239.6,Y
IDCJAC0001,032037,1972,05,408.3,Y
IDCJAC0001,032037,1972,06,207.2,Y
IDCJAC0001,032037,1972,07,18.4,Y
IDCJAC0001,032037,1972,08,44.8,Y
IDCJAC0001,032037,1972,09,150.7,Y
IDCJAC0001,032037,1972,10,1.6,Y
IDCJAC0001,032037,1972,11,116.0,Y
IDCJAC0001,032037,1972,12,88.4,Y
IDCJAC0001,032037,1973,01,229.0,Y
IDCJAC0001,032037,1973,02,493.9,Y
IDCJAC0001,032037,1973,03,1019.7,Y
IDCJAC0001,032037,1973,04,575.7,Y
IDCJAC0001,032037,1973,05,390.1,Y
IDCJAC0001,032037,1973,06,229.4,Y
IDCJAC0001,032037,1973,07,119.0,Y
IDCJAC0001,032037,1973,08,23.6,Y
IDCJAC0001,032037,1973,09,145.1,Y
IDCJAC0001,032037,1973,10,90.8,Y
IDCJAC0001,032037,1973,11,284.6,Y
IDCJAC0001,032037,1973,12,1048.7,Y
IDCJAC0001,032037,1974,01,542.4,Y
IDCJAC0001,032037,1974,02,765.1,Y
IDCJAC0001,032037,1974,03,610.4,Y
IDCJAC0001,032037,1974,04,140.0,Y
IDCJAC0001,032037,1974,05,569.2,Y
IDCJAC0001,032037,1974,06,59.4,Y
IDCJAC0001,032037,1974,07,3.6,Y
IDCJAC0001,032037,1974,08,61.8,Y
IDCJAC0001,032037,1974,09,93.5,Y
IDCJAC0001,032037,1974,10,43.0,Y
IDCJAC0001,032037,1974,11,99.2,Y
IDCJAC0001,032037,1974,12,147.4,Y
IDCJAC0001,032037,1975,01,427.6,Y
IDCJAC0001,032037,1975,02,719.4,Y
IDCJAC0001,032037,1975,03,417.9,Y
IDCJAC0001,032037,1975,04,494.8,Y
IDCJAC0001,032037,1975,05,353.9,Y
IDCJAC0001,032037,1975,06,133.5,Y
IDCJAC0001,032037,1975,07,115.7,Y
IDCJAC0001,032037,1975,08,126.9,Y
IDCJAC0001,032037,1975,09,346.7,Y
IDCJAC0001,032037,1975,10,105.0,Y
IDCJAC0001,032037,1975,11,37.8,Y
IDCJAC0001,032037,1975,12,877.5,Y
IDCJAC0001,032037,1976,01,440.5,Y
