Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,069147,1998,null,0.0,5.8,19.8,102.4,118.6,62.6,153.6,9.6,16.8,63.8,55.4,null
IDCJAC0001,069147,1999,130.4,29.0,49.6,65.8,4.2,22.4,41.8,14.2,14.2,52.0,34.4,67.0,525.0
IDCJAC0001,069147,2000,29.0,13.4,134.0,18.4,35.4,24.6,20.4,32.0,120.2,65.6,112.0,12.8,617.8
IDCJAC0001,069147,2001,75.2,109.6,64.4,132.8,14.4,18.8,174.8,80.4,69.2,44.8,46.6,26.2,857.2
IDCJAC0001,069147,2002,48.6,170.6,33.0,134.8,22.0,13.2,6.0,7.0,21.2,47.2,21.6,7.8,533.0
IDCJAC0001,069147,2003,22.0,105.6,97.0,108.8,150.2,24.0,42.0,43.8,7.6,65.8,83.0,84.2,834.0
IDCJAC0001,069147,2004,108.4,54.6,8.2,63.0,16.0,2.4,40.2,28.4,123.4,93.6,110.8,102.4,751.4
IDCJAC0001,069147,2005,52.2,75.8,54.2,13.8,13.4,35.6,119.4,19.6,84.8,147.4,97.4,16.4,730.0
IDCJAC0001,069147,2006,3.4,0.0,43.6,17.6,187.6,101.6,155.4,37.4,26.0,7.4,46.2,null,null
IDCJAC0001,069147,2007,null,205.6,46.2,72.2,15.0,227.2,53.4,24.8,17.4,15.6,74.4,41.2,null
IDCJAC0001,069147,2008,97.8,120.8,6.0,31.2,0.0,44.0,18.8,63.6,15.2,19.8,132.6,66.8,616.6
IDCJAC0001,069147,2009,21.2,46.0,18.6,72.8,3.0,70.6,2.4,10.2,54.4,72.6,58.6,16.4,446.8
IDCJAC0001,069147,2010,21.8,358.0,27.4,15.0,155.0,9.8,19.4,28.4,29.2,79.0,73.8,167.4,984.2
IDCJAC0001,069147,2011,24.2,72.0,153.4,44.0,30.8,49.0,59.2,66.4,10.6,76.2,124.2,37.2,747.2
IDCJAC0001,069147,2012,40.6,189.6,342.0,164.6,28.8,112.6,8.8,35.2,20.0,62.8,81.0,45.8,1131.8
IDCJAC0001,069147,2013,77.8,79.2,32.6,49.6,40.4,172.2,11.6,13.0,109.0,23.6,166.4,35.0,810.4
IDCJAC0001,069147,2014,31.8,29.0,175.2,107.4,34.0,125.8,9.4,127.8,70.2,74.2,29.8,168.8,983.4
IDCJAC0001,069147,2015,85.8,16.0,7.4,200.2,31.2,76.0,65.8,97.0,18.4,57.4,222.4,53.6,931.2
IDCJAC0001,069147,2016,243.2,8.4,89.2,22.8,36.8,266.6,27.0,5.6,83.4,17.6,18.4,26.2,845.2
IDCJAC0001,069147,2017,13.0,46.8,121.6,40.6,74.2,20.2,6.4,39.0,3.0,33.6,57.4,108.6,564.4
IDCJAC0001,069147,2018,38.2,56.6,21.2,0.2,37.8,73.6,3.0,19.4,15.8,null,null,null,null
