Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,075041,1967,07,5.3,Y
IDCJAC0001,075041,1967,08,25.6,Y
IDCJAC0001,075041,1967,09,14.3,Y
IDCJAC0001,075041,1967,10,31.4,Y
IDCJAC0001,075041,1967,11,0.0,Y
IDCJAC0001,075041,1967,12,0.0,Y
IDCJAC0001,075041,1968,01,52.3,Y
IDCJAC0001,075041,1968,02,1.8,Y
IDCJAC0001,075041,1968,03,2.1,Y
IDCJAC0001,075041,1969,03,103.8,Y
IDCJAC0001,075041,1969,04,44.5,Y
IDCJAC0001,075041,1969,05,66.1,Y
IDCJAC0001,075041,1969,06,46.8,Y
IDCJAC0001,075041,1969,07,57.0,Y
IDCJAC0001,075041,1969,08,20.5,Y
IDCJAC0001,075041,1969,09,42.4,Y
IDCJAC0001,075041,1969,10,12.0,Y
IDCJAC0001,075041,1969,11,36.9,Y
IDCJAC0001,075041,1970,08,50.0,Y
IDCJAC0001,075041,1970,09,116.1,Y
IDCJAC0001,075041,1970,10,22.4,Y
IDCJAC0001,075041,1970,11,28.6,Y
IDCJAC0001,075041,1970,12,18.1,Y
IDCJAC0001,075041,1971,01,21.9,Y
IDCJAC0001,075041,1971,02,82.7,Y
IDCJAC0001,075041,1971,03,18.9,Y
IDCJAC0001,075041,1971,04,28.5,Y
IDCJAC0001,075041,1971,05,9.5,Y
IDCJAC0001,075041,1971,06,12.1,Y
IDCJAC0001,075041,1971,07,54.9,Y
IDCJAC0001,075041,1971,08,23.1,Y
IDCJAC0001,075041,1971,09,10.3,Y
IDCJAC0001,075041,1971,10,6.9,Y
IDCJAC0001,075041,1971,11,128.0,Y
IDCJAC0001,075041,1971,12,51.4,Y
IDCJAC0001,075041,1972,01,40.6,Y
IDCJAC0001,075041,1972,02,41.4,Y
IDCJAC0001,075041,1972,03,10.2,Y
IDCJAC0001,075041,1972,04,47.3,Y
IDCJAC0001,075041,1972,05,22.3,Y
IDCJAC0001,075041,1972,06,4.3,Y
IDCJAC0001,075041,1972,07,11.8,Y
IDCJAC0001,075041,1972,08,58.8,Y
IDCJAC0001,075041,1972,09,6.1,Y
IDCJAC0001,075041,1972,10,26.0,Y
IDCJAC0001,075041,1972,11,12.1,Y
IDCJAC0001,075041,1972,12,7.4,Y
IDCJAC0001,075041,1973,01,40.2,Y
IDCJAC0001,075041,1973,02,85.4,Y
IDCJAC0001,075041,1973,03,32.6,Y
IDCJAC0001,075041,1973,04,2.3,Y
IDCJAC0001,075041,1973,06,64.7,Y
IDCJAC0001,075041,1973,07,8.8,Y
IDCJAC0001,075041,1973,08,59.8,Y
IDCJAC0001,075041,1973,09,17.2,Y
IDCJAC0001,075041,1974,01,104.4,Y
IDCJAC0001,075041,1974,02,69.1,Y
IDCJAC0001,075041,1974,03,7.0,Y
IDCJAC0001,075041,1974,04,170.2,Y
IDCJAC0001,075041,1974,05,19.8,Y
IDCJAC0001,075041,1974,06,18.4,Y
IDCJAC0001,075041,1974,07,44.6,Y
IDCJAC0001,075041,1974,08,87.6,Y
IDCJAC0001,075041,1974,09,47.6,Y
IDCJAC0001,075041,1974,10,111.4,Y
IDCJAC0001,075041,1974,11,22.0,Y
IDCJAC0001,075041,1974,12,1.2,Y
IDCJAC0001,075041,1975,01,8.6,Y
IDCJAC0001,075041,1975,02,12.8,Y
IDCJAC0001,075041,1975,03,26.4,Y
IDCJAC0001,075041,1975,04,11.8,Y
IDCJAC0001,075041,1975,05,22.4,Y
IDCJAC0001,075041,1975,06,19.6,Y
IDCJAC0001,075041,1975,07,27.4,Y
IDCJAC0001,075041,1975,08,47.0,Y
IDCJAC0001,075041,1975,09,64.2,Y
IDCJAC0001,075041,1975,10,90.2,Y
IDCJAC0001,075041,1975,11,0.2,Y
IDCJAC0001,075041,1975,12,69.6,Y
IDCJAC0001,075041,1976,01,56.2,Y
IDCJAC0001,075041,1976,02,40.2,Y
IDCJAC0001,075041,1976,03,14.4,Y
IDCJAC0001,075041,1976,04,11.6,Y
IDCJAC0001,075041,1976,05,6.2,Y
IDCJAC0001,075041,1976,06,4.2,Y
IDCJAC0001,075041,1976,07,14.2,Y
IDCJAC0001,075041,1976,08,21.6,Y
IDCJAC0001,075041,1976,09,31.6,Y
IDCJAC0001,075041,1976,10,143.0,Y
IDCJAC0001,075041,1976,11,17.8,Y
IDCJAC0001,075041,1976,12,20.4,Y
IDCJAC0001,075041,1977,02,138.2,Y
IDCJAC0001,075041,1977,03,58.1,Y
IDCJAC0001,075041,1977,04,16.2,Y
IDCJAC0001,075041,1977,05,87.6,Y
IDCJAC0001,075041,1977,06,25.3,Y
IDCJAC0001,075041,1977,07,4.0,Y
IDCJAC0001,075041,1977,08,5.1,Y
IDCJAC0001,075041,1977,09,21.9,Y
IDCJAC0001,075041,1977,10,12.8,Y
IDCJAC0001,075041,1977,11,22.2,Y
IDCJAC0001,075041,1977,12,0.0,Y
IDCJAC0001,075041,1978,01,78.9,Y
IDCJAC0001,075041,1978,02,1.0,Y
IDCJAC0001,075041,1978,03,56.6,Y
IDCJAC0001,075041,1978,04,7.6,Y
IDCJAC0001,075041,1978,05,136.0,Y
IDCJAC0001,075041,1978,06,61.7,Y
IDCJAC0001,075041,1978,07,38.2,Y
IDCJAC0001,075041,1978,08,21.1,Y
IDCJAC0001,075041,1978,09,93.3,Y
IDCJAC0001,075041,1978,10,27.0,Y
IDCJAC0001,075041,1978,11,34.4,Y
IDCJAC0001,075041,1978,12,104.4,Y
IDCJAC0001,075041,1979,01,8.0,Y
IDCJAC0001,075041,1979,02,2.4,Y
IDCJAC0001,075041,1979,03,11.4,Y
IDCJAC0001,075041,1979,04,57.2,Y
IDCJAC0001,075041,1979,05,55.1,Y
IDCJAC0001,075041,1979,06,49.2,Y
IDCJAC0001,075041,1979,07,1.1,Y
IDCJAC0001,075041,1979,08,45.9,Y
IDCJAC0001,075041,1979,09,32.8,Y
IDCJAC0001,075041,1979,10,55.6,Y
IDCJAC0001,075041,1979,11,0.0,Y
IDCJAC0001,075041,1979,12,0.0,Y
IDCJAC0001,075041,1980,01,28.6,Y
IDCJAC0001,075041,1980,02,20.4,Y
IDCJAC0001,075041,1980,03,41.6,Y
IDCJAC0001,075041,1980,04,37.4,Y
IDCJAC0001,075041,1980,05,36.5,Y
IDCJAC0001,075041,1980,06,33.5,Y
IDCJAC0001,075041,1980,07,24.3,Y
IDCJAC0001,075041,1980,08,37.4,Y
IDCJAC0001,075041,1980,09,7.7,Y
IDCJAC0001,075041,1980,10,20.8,Y
IDCJAC0001,075041,1980,11,4.1,Y
IDCJAC0001,075041,1980,12,46.3,Y
IDCJAC0001,075041,1981,01,17.5,Y
IDCJAC0001,075041,1981,02,64.3,Y
IDCJAC0001,075041,1981,03,37.8,Y
IDCJAC0001,075041,1981,04,5.0,Y
IDCJAC0001,075041,1981,05,49.5,Y
IDCJAC0001,075041,1981,06,61.6,Y
IDCJAC0001,075041,1981,07,88.4,Y
IDCJAC0001,075041,1981,08,33.7,Y
IDCJAC0001,075041,1981,09,30.6,Y
IDCJAC0001,075041,1981,10,13.8,Y
IDCJAC0001,075041,1981,11,15.0,Y
IDCJAC0001,075041,1981,12,29.2,Y
IDCJAC0001,075041,1982,01,28.4,Y
IDCJAC0001,075041,1982,02,0.0,Y
IDCJAC0001,075041,1982,03,54.4,Y
IDCJAC0001,075041,1982,04,15.0,Y
IDCJAC0001,075041,1982,05,13.2,Y
IDCJAC0001,075041,1982,06,29.6,Y
IDCJAC0001,075041,1982,07,3.1,Y
IDCJAC0001,075041,1982,08,3.0,Y
IDCJAC0001,075041,1982,09,25.4,Y
IDCJAC0001,075041,1982,10,5.0,Y
IDCJAC0001,075041,1982,11,0.0,Y
IDCJAC0001,075041,1982,12,2.4,Y
IDCJAC0001,075041,1983,01,1.4,Y
IDCJAC0001,075041,1983,02,36.2,Y
IDCJAC0001,075041,1983,03,44.4,Y
IDCJAC0001,075041,1983,04,64.4,Y
IDCJAC0001,075041,1983,05,87.9,Y
IDCJAC0001,075041,1983,06,28.1,Y
IDCJAC0001,075041,1983,07,52.1,Y
IDCJAC0001,075041,1983,08,67.3,Y
IDCJAC0001,075041,1983,09,24.2,Y
IDCJAC0001,075041,1983,10,27.3,Y
IDCJAC0001,075041,1983,11,35.6,Y
IDCJAC0001,075041,1983,12,41.3,Y
IDCJAC0001,075041,1984,01,257.1,Y
IDCJAC0001,075041,1984,02,6.6,Y
IDCJAC0001,075041,1984,03,14.4,Y
IDCJAC0001,075041,1984,04,56.8,Y
IDCJAC0001,075041,1984,05,2.9,Y
IDCJAC0001,075041,1984,06,0.3,Y
IDCJAC0001,075041,1984,07,82.2,Y
IDCJAC0001,075041,1984,08,48.0,Y
IDCJAC0001,075041,1984,09,35.0,Y
IDCJAC0001,075041,1984,10,43.2,Y
IDCJAC0001,075041,1984,11,26.8,Y
IDCJAC0001,075041,1984,12,6.4,Y
IDCJAC0001,075041,1985,01,7.6,Y
IDCJAC0001,075041,1985,02,0.8,Y
IDCJAC0001,075041,1985,03,182.8,Y
IDCJAC0001,075041,1985,04,44.2,Y
IDCJAC0001,075041,1985,05,25.6,Y
IDCJAC0001,075041,1985,06,26.5,Y
IDCJAC0001,075041,1985,07,17.0,Y
IDCJAC0001,075041,1985,08,66.4,Y
IDCJAC0001,075041,1985,09,29.8,Y
IDCJAC0001,075041,1985,10,57.8,Y
IDCJAC0001,075041,1985,11,50.6,Y
IDCJAC0001,075041,1985,12,58.4,Y
IDCJAC0001,075041,1986,01,18.4,Y
IDCJAC0001,075041,1986,02,3.4,Y
IDCJAC0001,075041,1986,03,4.8,Y
IDCJAC0001,075041,1986,04,18.2,Y
IDCJAC0001,075041,1986,05,43.2,Y
IDCJAC0001,075041,1986,06,12.9,Y
IDCJAC0001,075041,1986,07,58.7,Y
IDCJAC0001,075041,1986,08,53.8,Y
IDCJAC0001,075041,1986,09,41.7,Y
IDCJAC0001,075041,1986,10,54.0,Y
IDCJAC0001,075041,1986,11,37.4,Y
IDCJAC0001,075041,1986,12,33.4,Y
IDCJAC0001,075041,1987,01,3.3,Y
IDCJAC0001,075041,1987,02,25.4,Y
IDCJAC0001,075041,1987,03,13.4,Y
IDCJAC0001,075041,1987,04,29.6,Y
IDCJAC0001,075041,1987,05,29.2,Y
IDCJAC0001,075041,1987,06,70.4,Y
IDCJAC0001,075041,1987,07,28.8,Y
IDCJAC0001,075041,1987,08,51.8,Y
IDCJAC0001,075041,1987,09,22.0,Y
IDCJAC0001,075041,1987,10,36.3,Y
IDCJAC0001,075041,1987,11,17.2,Y
IDCJAC0001,075041,1987,12,22.9,Y
IDCJAC0001,075041,1988,01,23.8,Y
IDCJAC0001,075041,1988,02,7.2,Y
IDCJAC0001,075041,1988,03,24.0,Y
IDCJAC0001,075041,1988,04,22.4,Y
IDCJAC0001,075041,1988,05,82.0,Y
IDCJAC0001,075041,1988,06,59.4,Y
IDCJAC0001,075041,1988,07,83.8,Y
IDCJAC0001,075041,1988,08,21.5,Y
IDCJAC0001,075041,1988,09,48.2,Y
IDCJAC0001,075041,1988,10,10.0,Y
IDCJAC0001,075041,1988,11,33.8,Y
IDCJAC0001,075041,1988,12,76.8,Y
IDCJAC0001,075041,1989,01,19.2,Y
IDCJAC0001,075041,1989,02,27.6,Y
IDCJAC0001,075041,1989,03,216.8,Y
IDCJAC0001,075041,1989,04,56.2,Y
IDCJAC0001,075041,1989,05,76.5,Y
IDCJAC0001,075041,1989,06,64.0,Y
IDCJAC0001,075041,1989,07,31.0,Y
IDCJAC0001,075041,1989,08,59.2,Y
IDCJAC0001,075041,1989,09,16.4,Y
IDCJAC0001,075041,1989,10,24.2,Y
IDCJAC0001,075041,1989,11,20.4,Y
IDCJAC0001,075041,1989,12,6.2,Y
IDCJAC0001,075041,1990,01,10.6,Y
IDCJAC0001,075041,1990,02,40.2,Y
IDCJAC0001,075041,1990,03,0.8,Y
IDCJAC0001,075041,1990,04,94.4,Y
IDCJAC0001,075041,1990,05,44.2,Y
IDCJAC0001,075041,1990,06,25.4,Y
IDCJAC0001,075041,1990,07,68.2,Y
IDCJAC0001,075041,1990,08,56.0,Y
IDCJAC0001,075041,1990,09,39.8,Y
IDCJAC0001,075041,1990,10,24.8,Y
IDCJAC0001,075041,1990,11,1.6,Y
IDCJAC0001,075041,1990,12,5.0,Y
IDCJAC0001,075041,1991,01,23.2,Y
IDCJAC0001,075041,1991,02,0.0,Y
IDCJAC0001,075041,1991,03,6.2,Y
IDCJAC0001,075041,1991,04,9.0,Y
IDCJAC0001,075041,1991,05,7.6,Y
IDCJAC0001,075041,1991,06,66.0,Y
IDCJAC0001,075041,1991,07,32.6,Y
IDCJAC0001,075041,1991,08,25.4,Y
IDCJAC0001,075041,1991,09,45.4,Y
IDCJAC0001,075041,1991,10,15.8,Y
IDCJAC0001,075041,1991,11,9.8,Y
IDCJAC0001,075041,1991,12,24.6,Y
IDCJAC0001,075041,1992,01,4.0,Y
IDCJAC0001,075041,1992,02,29.8,Y
IDCJAC0001,075041,1992,03,1.5,Y
IDCJAC0001,075041,1992,04,25.2,Y
IDCJAC0001,075041,1992,05,32.2,Y
IDCJAC0001,075041,1992,06,26.2,Y
IDCJAC0001,075041,1992,07,35.2,Y
IDCJAC0001,075041,1992,08,30.2,Y
IDCJAC0001,075041,1992,09,6.0,Y
IDCJAC0001,075041,1992,10,92.8,Y
IDCJAC0001,075041,1992,11,52.3,Y
IDCJAC0001,075041,1992,12,127.8,Y
IDCJAC0001,075041,1993,01,19.6,Y
IDCJAC0001,075041,1993,02,30.2,Y
IDCJAC0001,075041,1993,03,14.3,Y
IDCJAC0001,075041,1993,04,3.2,Y
IDCJAC0001,075041,1993,05,33.4,Y
IDCJAC0001,075041,1993,06,10.8,Y
IDCJAC0001,075041,1993,07,83.6,Y
IDCJAC0001,075041,1993,08,20.6,Y
IDCJAC0001,075041,1993,09,95.8,Y
IDCJAC0001,075041,1993,10,92.1,Y
IDCJAC0001,075041,1993,11,40.7,Y
IDCJAC0001,075041,1993,12,77.1,Y
IDCJAC0001,075041,1994,01,0.0,Y
IDCJAC0001,075041,1994,02,71.0,Y
IDCJAC0001,075041,1994,03,40.2,Y
IDCJAC0001,075041,1994,04,4.6,Y
IDCJAC0001,075041,1994,05,2.2,Y
IDCJAC0001,075041,1994,06,15.8,Y
IDCJAC0001,075041,1994,07,3.4,Y
IDCJAC0001,075041,1994,08,11.4,Y
IDCJAC0001,075041,1994,09,6.4,Y
IDCJAC0001,075041,1994,10,16.6,Y
IDCJAC0001,075041,1994,11,29.8,Y
IDCJAC0001,075041,1994,12,22.0,Y
IDCJAC0001,075041,1995,01,91.0,Y
IDCJAC0001,075041,1995,02,9.2,Y
IDCJAC0001,075041,1995,03,0.0,Y
IDCJAC0001,075041,1995,04,17.6,Y
IDCJAC0001,075041,1995,05,95.4,Y
IDCJAC0001,075041,1995,06,66.8,Y
IDCJAC0001,075041,1995,07,44.2,Y
IDCJAC0001,075041,1995,08,4.4,Y
IDCJAC0001,075041,1995,09,25.6,Y
IDCJAC0001,075041,1995,10,55.2,Y
IDCJAC0001,075041,1995,11,89.8,Y
IDCJAC0001,075041,1995,12,8.4,Y
IDCJAC0001,075041,1996,01,89.5,Y
IDCJAC0001,075041,1996,02,35.0,Y
IDCJAC0001,075041,1996,03,33.2,Y
IDCJAC0001,075041,1996,04,7.8,Y
IDCJAC0001,075041,1996,05,11.3,Y
IDCJAC0001,075041,1996,06,33.6,Y
IDCJAC0001,075041,1996,07,74.0,Y
IDCJAC0001,075041,1996,08,45.7,Y
IDCJAC0001,075041,1996,09,31.4,Y
IDCJAC0001,075041,1996,10,52.3,Y
IDCJAC0001,075041,1996,11,34.4,Y
IDCJAC0001,075041,1996,12,11.0,Y
IDCJAC0001,075041,1997,01,58.0,Y
IDCJAC0001,075041,1997,02,5.2,Y
IDCJAC0001,075041,1997,03,12.0,Y
IDCJAC0001,075041,1997,04,20.0,Y
IDCJAC0001,075041,1997,05,39.8,Y
IDCJAC0001,075041,1997,06,39.8,Y
IDCJAC0001,075041,1997,07,5.4,Y
IDCJAC0001,075041,1997,08,41.4,Y
IDCJAC0001,075041,1997,09,63.0,Y
IDCJAC0001,075041,1997,10,23.4,Y
IDCJAC0001,075041,1997,11,23.2,Y
IDCJAC0001,075041,1997,12,16.2,Y
IDCJAC0001,075041,1998,01,56.0,Y
IDCJAC0001,075041,1998,03,0.0,Y
IDCJAC0001,075041,1998,04,27.0,Y
IDCJAC0001,075041,2000,06,18.6,N
IDCJAC0001,075041,2000,07,11.8,N
IDCJAC0001,075041,2000,08,44.2,N
IDCJAC0001,075041,2000,09,24.8,N
IDCJAC0001,075041,2000,10,64.6,N
IDCJAC0001,075041,2000,11,80.0,N
IDCJAC0001,075041,2000,12,9.4,N
IDCJAC0001,075041,2001,01,31.2,N
IDCJAC0001,075041,2001,02,41.6,N
IDCJAC0001,075041,2001,03,40.2,N
IDCJAC0001,075041,2001,04,22.8,N
IDCJAC0001,075041,2001,05,9.8,N
IDCJAC0001,075041,2001,06,29.6,N
IDCJAC0001,075041,2001,07,29.0,N
IDCJAC0001,075041,2001,08,24.8,N
IDCJAC0001,075041,2001,09,42.0,N
IDCJAC0001,075041,2001,10,57.0,N
IDCJAC0001,075041,2001,11,18.6,N
IDCJAC0001,075041,2001,12,1.0,N
IDCJAC0001,075041,2002,01,3.0,N
IDCJAC0001,075041,2002,02,64.8,N
IDCJAC0001,075041,2002,03,16.0,N
IDCJAC0001,075041,2002,04,8.0,N
IDCJAC0001,075041,2002,05,28.8,N
IDCJAC0001,075041,2002,06,30.0,N
IDCJAC0001,075041,2002,07,8.8,N
IDCJAC0001,075041,2002,08,3.8,N
IDCJAC0001,075041,2002,09,21.4,N
IDCJAC0001,075041,2002,10,0.0,N
IDCJAC0001,075041,2002,11,4.4,N
IDCJAC0001,075041,2002,12,4.0,N
IDCJAC0001,075041,2003,01,12.2,N
IDCJAC0001,075041,2003,02,47.0,N
IDCJAC0001,075041,2003,03,0.2,N
IDCJAC0001,075041,2003,04,11.2,N
IDCJAC0001,075041,2003,05,13.2,N
IDCJAC0001,075041,2003,06,15.0,N
IDCJAC0001,075041,2003,07,39.4,N
IDCJAC0001,075041,2003,08,66.1,N
IDCJAC0001,075041,2003,09,12.6,N
IDCJAC0001,075041,2003,10,43.2,N
IDCJAC0001,075041,2003,11,15.0,N
IDCJAC0001,075041,2003,12,51.0,N
IDCJAC0001,075041,2004,01,17.0,N
IDCJAC0001,075041,2004,02,5.4,N
IDCJAC0001,075041,2004,03,1.2,N
IDCJAC0001,075041,2004,04,17.0,N
IDCJAC0001,075041,2004,05,24.4,N
IDCJAC0001,075041,2004,06,24.8,N
IDCJAC0001,075041,2004,07,19.2,N
IDCJAC0001,075041,2004,08,31.6,N
IDCJAC0001,075041,2004,09,7.8,N
IDCJAC0001,075041,2004,10,11.0,N
IDCJAC0001,075041,2004,11,40.4,N
IDCJAC0001,075041,2004,12,26.4,N
IDCJAC0001,075041,2005,01,3.6,N
IDCJAC0001,075041,2005,02,34.2,N
IDCJAC0001,075041,2005,03,4.6,N
IDCJAC0001,075041,2005,04,9.2,N
IDCJAC0001,075041,2005,05,2.0,N
IDCJAC0001,075041,2005,06,61.4,N
IDCJAC0001,075041,2005,07,39.6,N
IDCJAC0001,075041,2005,08,44.6,N
IDCJAC0001,075041,2005,09,40.2,N
IDCJAC0001,075041,2005,10,94.4,N
IDCJAC0001,075041,2005,11,45.4,N
IDCJAC0001,075041,2005,12,28.0,N
IDCJAC0001,075041,2006,01,15.8,N
IDCJAC0001,075041,2006,02,3.0,N
IDCJAC0001,075041,2006,03,10.6,N
IDCJAC0001,075041,2006,04,10.8,N
IDCJAC0001,075041,2006,05,1.2,N
IDCJAC0001,075041,2006,06,33.6,N
IDCJAC0001,075041,2006,07,41.6,N
IDCJAC0001,075041,2006,08,2.2,N
IDCJAC0001,075041,2006,09,12.2,N
IDCJAC0001,075041,2006,10,0.0,N
IDCJAC0001,075041,2006,11,17.2,N
IDCJAC0001,075041,2006,12,0.6,N
IDCJAC0001,075041,2007,01,13.2,N
IDCJAC0001,075041,2007,02,2.4,N
IDCJAC0001,075041,2007,03,14.4,N
IDCJAC0001,075041,2007,04,12.0,N
IDCJAC0001,075041,2007,05,37.4,N
IDCJAC0001,075041,2007,06,13.2,N
IDCJAC0001,075041,2007,07,28.8,N
IDCJAC0001,075041,2007,08,4.8,N
IDCJAC0001,075041,2007,09,2.2,N
IDCJAC0001,075041,2007,10,10.0,N
IDCJAC0001,075041,2007,11,97.4,N
IDCJAC0001,075041,2007,12,76.4,N
IDCJAC0001,075041,2008,01,35.6,N
IDCJAC0001,075041,2008,02,12.4,N
IDCJAC0001,075041,2008,03,8.4,N
IDCJAC0001,075041,2008,04,2.2,N
IDCJAC0001,075041,2008,05,6.6,N
IDCJAC0001,075041,2008,06,40.0,N
IDCJAC0001,075041,2008,07,28.8,N
IDCJAC0001,075041,2008,08,14.6,N
IDCJAC0001,075041,2008,09,23.0,N
IDCJAC0001,075041,2008,10,19.6,N
IDCJAC0001,075041,2008,11,49.8,N
IDCJAC0001,075041,2008,12,41.4,N
IDCJAC0001,075041,2009,01,2.8,N
IDCJAC0001,075041,2009,02,19.2,N
IDCJAC0001,075041,2009,03,6.8,N
IDCJAC0001,075041,2009,04,21.4,N
IDCJAC0001,075041,2009,05,4.0,N
IDCJAC0001,075041,2009,06,74.8,N
IDCJAC0001,075041,2009,07,23.4,N
IDCJAC0001,075041,2009,08,13.2,N
IDCJAC0001,075041,2009,09,19.4,N
IDCJAC0001,075041,2009,10,19.0,N
IDCJAC0001,075041,2009,11,27.8,N
IDCJAC0001,075041,2009,12,77.6,N
IDCJAC0001,075041,2010,01,8.6,N
IDCJAC0001,075041,2010,02,41.8,N
IDCJAC0001,075041,2010,03,64.0,N
IDCJAC0001,075041,2010,04,20.8,N
IDCJAC0001,075041,2010,05,62.6,N
IDCJAC0001,075041,2010,06,20.8,N
IDCJAC0001,075041,2010,07,40.2,N
IDCJAC0001,075041,2010,08,47.0,N
IDCJAC0001,075041,2010,09,54.4,N
IDCJAC0001,075041,2010,10,102.6,N
IDCJAC0001,075041,2010,11,74.6,N
IDCJAC0001,075041,2010,12,68.0,N
IDCJAC0001,075041,2011,01,43.6,N
IDCJAC0001,075041,2011,02,134.4,N
IDCJAC0001,075041,2011,03,50.6,N
IDCJAC0001,075041,2011,04,25.0,N
IDCJAC0001,075041,2011,05,36.2,N
IDCJAC0001,075041,2011,06,16.6,N
IDCJAC0001,075041,2011,07,29.8,N
IDCJAC0001,075041,2011,08,52.6,N
