Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,031108,1977,04,77.0,Y
IDCJAC0001,031108,1977,05,89.0,Y
IDCJAC0001,031108,1977,06,19.2,Y
IDCJAC0001,031108,1977,07,2.2,Y
IDCJAC0001,031108,1977,08,15.9,Y
IDCJAC0001,031108,1977,09,20.8,Y
IDCJAC0001,031108,1977,10,2.1,Y
IDCJAC0001,031108,1977,11,9.0,Y
IDCJAC0001,031108,1977,12,72.4,Y
IDCJAC0001,031108,1978,01,171.4,Y
IDCJAC0001,031108,1978,02,151.8,Y
IDCJAC0001,031108,1978,03,74.1,Y
IDCJAC0001,031108,1978,04,26.8,Y
IDCJAC0001,031108,1978,05,20.3,Y
IDCJAC0001,031108,1978,06,4.6,Y
IDCJAC0001,031108,1978,07,5.7,Y
IDCJAC0001,031108,1978,08,13.0,Y
IDCJAC0001,031108,1978,09,21.9,Y
IDCJAC0001,031108,1978,10,5.6,Y
IDCJAC0001,031108,1978,11,86.3,Y
IDCJAC0001,031108,1978,12,243.2,Y
IDCJAC0001,031108,1979,01,817.2,Y
IDCJAC0001,031108,1979,02,210.0,Y
IDCJAC0001,031108,1979,03,187.1,Y
IDCJAC0001,031108,1979,04,66.7,Y
IDCJAC0001,031108,1979,05,11.4,Y
IDCJAC0001,031108,1979,06,47.5,Y
IDCJAC0001,031108,1979,07,17.2,Y
IDCJAC0001,031108,1979,08,6.1,Y
IDCJAC0001,031108,1979,09,4.0,Y
IDCJAC0001,031108,1979,10,13.0,Y
IDCJAC0001,031108,1979,11,50.0,Y
IDCJAC0001,031108,1979,12,27.6,Y
IDCJAC0001,031108,1980,01,106.6,Y
IDCJAC0001,031108,1980,02,228.4,Y
IDCJAC0001,031108,1980,03,223.1,Y
IDCJAC0001,031108,1980,04,42.0,Y
IDCJAC0001,031108,1980,05,56.3,Y
IDCJAC0001,031108,1980,06,17.7,Y
IDCJAC0001,031108,1980,07,6.6,Y
IDCJAC0001,031108,1980,08,16.2,Y
IDCJAC0001,031108,1980,09,1.9,Y
IDCJAC0001,031108,1980,10,20.3,Y
IDCJAC0001,031108,1980,11,8.6,Y
IDCJAC0001,031108,1980,12,33.2,Y
IDCJAC0001,031108,1981,01,473.6,Y
IDCJAC0001,031108,1981,02,418.6,Y
IDCJAC0001,031108,1981,03,69.4,Y
IDCJAC0001,031108,1981,04,55.4,Y
IDCJAC0001,031108,1981,05,67.4,Y
IDCJAC0001,031108,1981,06,5.5,Y
IDCJAC0001,031108,1981,07,5.3,Y
IDCJAC0001,031108,1981,08,0.3,Y
IDCJAC0001,031108,1981,09,12.5,Y
IDCJAC0001,031108,1981,10,49.4,Y
IDCJAC0001,031108,1981,11,258.3,Y
IDCJAC0001,031108,1981,12,147.5,Y
IDCJAC0001,031108,1982,01,228.0,Y
IDCJAC0001,031108,1982,02,111.4,Y
IDCJAC0001,031108,1982,03,117.9,Y
IDCJAC0001,031108,1982,04,85.4,Y
IDCJAC0001,031108,1982,05,16.3,Y
IDCJAC0001,031108,1982,06,8.0,Y
IDCJAC0001,031108,1982,07,1.0,Y
IDCJAC0001,031108,1982,08,46.2,Y
IDCJAC0001,031108,1982,09,2.4,Y
IDCJAC0001,031108,1982,10,0.0,Y
IDCJAC0001,031108,1982,11,6.3,Y
IDCJAC0001,031108,1982,12,86.2,Y
IDCJAC0001,031108,1983,01,43.0,Y
IDCJAC0001,031108,1983,02,59.6,Y
IDCJAC0001,031108,1983,03,269.0,Y
IDCJAC0001,031108,1983,04,121.0,Y
IDCJAC0001,031108,1983,05,83.4,Y
IDCJAC0001,031108,1983,06,34.3,Y
IDCJAC0001,031108,1983,07,8.7,Y
IDCJAC0001,031108,1983,08,10.3,Y
IDCJAC0001,031108,1983,09,10.9,Y
IDCJAC0001,031108,1983,10,34.3,Y
IDCJAC0001,031108,1983,11,120.8,Y
IDCJAC0001,031108,1983,12,66.4,Y
IDCJAC0001,031108,1984,01,254.6,Y
IDCJAC0001,031108,1984,02,191.6,Y
IDCJAC0001,031108,1984,03,32.1,Y
IDCJAC0001,031108,1984,04,6.0,Y
IDCJAC0001,031108,1984,05,7.6,Y
IDCJAC0001,031108,1984,06,12.5,Y
IDCJAC0001,031108,1984,07,17.8,Y
IDCJAC0001,031108,1984,08,3.9,Y
IDCJAC0001,031108,1984,09,4.6,Y
IDCJAC0001,031108,1984,10,5.8,Y
IDCJAC0001,031108,1984,11,145.8,Y
IDCJAC0001,031108,1984,12,108.9,Y
IDCJAC0001,031108,1985,01,162.0,Y
IDCJAC0001,031108,1985,02,139.7,Y
IDCJAC0001,031108,1985,03,317.0,Y
IDCJAC0001,031108,1985,04,86.7,Y
IDCJAC0001,031108,1985,05,32.4,Y
IDCJAC0001,031108,1985,06,5.1,Y
IDCJAC0001,031108,1985,07,11.3,Y
IDCJAC0001,031108,1985,08,3.0,Y
IDCJAC0001,031108,1985,09,1.4,Y
IDCJAC0001,031108,1985,10,107.4,Y
IDCJAC0001,031108,1985,11,115.3,Y
IDCJAC0001,031108,1985,12,82.3,Y
IDCJAC0001,031108,1986,01,373.8,Y
IDCJAC0001,031108,1986,02,273.4,Y
IDCJAC0001,031108,1986,03,70.5,Y
IDCJAC0001,031108,1986,04,64.2,Y
IDCJAC0001,031108,1986,05,11.2,Y
IDCJAC0001,031108,1986,06,8.0,Y
IDCJAC0001,031108,1986,07,3.9,Y
IDCJAC0001,031108,1986,08,2.5,Y
IDCJAC0001,031108,1986,09,9.2,Y
IDCJAC0001,031108,1986,10,63.3,Y
IDCJAC0001,031108,1986,11,23.0,Y
IDCJAC0001,031108,1986,12,29.2,Y
IDCJAC0001,031108,1987,01,163.2,Y
IDCJAC0001,031108,1987,02,178.8,Y
IDCJAC0001,031108,1987,03,141.2,Y
IDCJAC0001,031108,1987,04,53.2,Y
IDCJAC0001,031108,1987,05,28.6,Y
IDCJAC0001,031108,1987,06,25.8,Y
IDCJAC0001,031108,1987,07,26.4,Y
IDCJAC0001,031108,1987,08,0.4,Y
IDCJAC0001,031108,1987,09,14.4,Y
IDCJAC0001,031108,1987,10,2.2,Y
IDCJAC0001,031108,1987,11,104.7,Y
IDCJAC0001,031108,1987,12,121.9,Y
IDCJAC0001,031108,1988,01,23.4,Y
IDCJAC0001,031108,1988,02,204.2,Y
IDCJAC0001,031108,1988,03,52.6,Y
IDCJAC0001,031108,1988,04,15.8,Y
IDCJAC0001,031108,1988,05,12.6,Y
IDCJAC0001,031108,1988,06,5.6,Y
IDCJAC0001,031108,1988,07,20.2,Y
IDCJAC0001,031108,1988,08,8.8,Y
IDCJAC0001,031108,1988,09,2.0,Y
IDCJAC0001,031108,1988,10,10.8,Y
IDCJAC0001,031108,1988,11,133.4,Y
IDCJAC0001,031108,1988,12,291.2,Y
IDCJAC0001,031108,1989,01,217.2,Y
IDCJAC0001,031108,1989,02,189.4,Y
IDCJAC0001,031108,1989,03,310.0,Y
IDCJAC0001,031108,1989,04,124.4,Y
IDCJAC0001,031108,1989,05,63.6,Y
IDCJAC0001,031108,1989,06,54.2,Y
IDCJAC0001,031108,1989,07,2.8,Y
IDCJAC0001,031108,1989,08,7.4,Y
IDCJAC0001,031108,1989,09,1.6,Y
IDCJAC0001,031108,1989,10,7.4,Y
IDCJAC0001,031108,1989,11,253.2,Y
IDCJAC0001,031108,1989,12,179.6,Y
IDCJAC0001,031108,1990,01,26.0,Y
IDCJAC0001,031108,1990,02,31.6,Y
IDCJAC0001,031108,1990,03,575.4,Y
IDCJAC0001,031108,1990,04,146.0,Y
IDCJAC0001,031108,1990,05,114.8,Y
IDCJAC0001,031108,1990,06,50.4,Y
IDCJAC0001,031108,1990,07,5.8,Y
IDCJAC0001,031108,1990,08,1.6,Y
IDCJAC0001,031108,1990,09,15.2,Y
IDCJAC0001,031108,1990,10,9.6,Y
IDCJAC0001,031108,1990,11,1.4,Y
IDCJAC0001,031108,1990,12,147.4,Y
IDCJAC0001,031108,1991,01,522.6,Y
IDCJAC0001,031108,1991,02,406.8,Y
IDCJAC0001,031108,1991,03,57.0,Y
IDCJAC0001,031108,1991,04,12.8,Y
IDCJAC0001,031108,1991,05,20.8,Y
IDCJAC0001,031108,1991,06,8.8,Y
IDCJAC0001,031108,1991,07,2.2,Y
IDCJAC0001,031108,1991,08,4.6,Y
IDCJAC0001,031108,1991,09,1.2,Y
IDCJAC0001,031108,1991,10,0.8,Y
IDCJAC0001,031108,1991,11,63.2,Y
IDCJAC0001,031108,1991,12,101.0,Y
IDCJAC0001,031108,1992,01,130.5,Y
IDCJAC0001,031108,1992,02,196.0,Y
IDCJAC0001,031108,1992,03,48.4,Y
IDCJAC0001,031108,1992,04,36.1,Y
IDCJAC0001,031108,1992,05,26.0,Y
IDCJAC0001,031108,1992,06,1.8,Y
IDCJAC0001,031108,1992,07,11.8,Y
IDCJAC0001,031108,1992,08,2.6,Y
IDCJAC0001,031108,1992,09,31.8,Y
IDCJAC0001,031108,1992,10,2.8,Y
IDCJAC0001,031108,1992,11,51.6,Y
IDCJAC0001,031108,1992,12,96.0,Y
IDCJAC0001,031108,1993,01,92.6,Y
IDCJAC0001,031108,1993,02,144.4,Y
IDCJAC0001,031108,1993,03,7.2,Y
IDCJAC0001,031108,1993,04,46.3,Y
IDCJAC0001,031108,1993,05,20.2,Y
IDCJAC0001,031108,1993,06,10.9,Y
IDCJAC0001,031108,1993,07,22.8,Y
IDCJAC0001,031108,1993,08,22.4,Y
IDCJAC0001,031108,1993,09,6.8,Y
IDCJAC0001,031108,1993,10,13.8,Y
IDCJAC0001,031108,1993,11,49.0,Y
IDCJAC0001,031108,1993,12,70.6,Y
IDCJAC0001,031108,1994,01,179.8,Y
IDCJAC0001,031108,1994,02,319.5,Y
IDCJAC0001,031108,1994,03,134.1,Y
IDCJAC0001,031108,1994,04,45.2,Y
IDCJAC0001,031108,1994,05,7.2,Y
IDCJAC0001,031108,1994,06,21.8,Y
IDCJAC0001,031108,1994,07,22.9,Y
IDCJAC0001,031108,1994,08,12.8,Y
IDCJAC0001,031108,1994,09,3.3,Y
IDCJAC0001,031108,1994,10,16.8,Y
IDCJAC0001,031108,1994,11,1.7,Y
IDCJAC0001,031108,1994,12,93.2,Y
IDCJAC0001,031108,1995,01,64.8,Y
IDCJAC0001,031108,1995,02,370.5,Y
IDCJAC0001,031108,1995,03,186.4,Y
IDCJAC0001,031108,1995,04,11.2,Y
IDCJAC0001,031108,1995,05,13.8,Y
IDCJAC0001,031108,1995,06,9.5,Y
IDCJAC0001,031108,1995,07,2.7,Y
IDCJAC0001,031108,1995,08,70.1,Y
IDCJAC0001,031108,1995,09,10.8,Y
IDCJAC0001,031108,1995,10,30.3,Y
IDCJAC0001,031108,1995,11,59.8,Y
IDCJAC0001,031108,1995,12,140.9,Y
IDCJAC0001,031108,1996,01,162.8,Y
IDCJAC0001,031108,1996,02,100.6,Y
IDCJAC0001,031108,1996,03,154.9,Y
IDCJAC0001,031108,1996,04,136.7,Y
IDCJAC0001,031108,1996,05,66.8,Y
IDCJAC0001,031108,1996,06,28.9,Y
IDCJAC0001,031108,1996,07,22.4,Y
IDCJAC0001,031108,1996,08,1.3,Y
IDCJAC0001,031108,1996,09,0.0,Y
IDCJAC0001,031108,1996,10,64.2,Y
IDCJAC0001,031108,1996,11,64.2,Y
IDCJAC0001,031108,1996,12,42.5,Y
IDCJAC0001,031108,1997,01,103.6,Y
IDCJAC0001,031108,1997,02,176.6,Y
IDCJAC0001,031108,1997,03,462.9,Y
IDCJAC0001,031108,1997,04,32.8,Y
IDCJAC0001,031108,1997,05,55.6,Y
IDCJAC0001,031108,1997,06,5.4,Y
IDCJAC0001,031108,1997,07,11.6,Y
IDCJAC0001,031108,1997,08,8.2,Y
IDCJAC0001,031108,1997,09,7.1,Y
IDCJAC0001,031108,1997,10,34.5,Y
IDCJAC0001,031108,1997,11,21.8,Y
IDCJAC0001,031108,1997,12,165.1,Y
IDCJAC0001,031108,1998,01,288.1,Y
IDCJAC0001,031108,1998,02,152.5,Y
IDCJAC0001,031108,1998,03,35.3,Y
IDCJAC0001,031108,1998,04,60.0,Y
IDCJAC0001,031108,1998,05,36.4,Y
IDCJAC0001,031108,1998,06,7.4,Y
IDCJAC0001,031108,1998,07,15.6,Y
IDCJAC0001,031108,1998,08,0.0,Y
IDCJAC0001,031108,1998,09,9.9,Y
IDCJAC0001,031108,1998,10,92.8,Y
IDCJAC0001,031108,1998,11,144.0,Y
IDCJAC0001,031108,1998,12,85.3,Y
IDCJAC0001,031108,1999,01,270.6,Y
IDCJAC0001,031108,1999,02,392.6,Y
IDCJAC0001,031108,1999,03,294.7,Y
IDCJAC0001,031108,1999,04,31.6,Y
IDCJAC0001,031108,1999,05,12.1,Y
IDCJAC0001,031108,1999,06,3.1,Y
IDCJAC0001,031108,1999,07,37.8,Y
IDCJAC0001,031108,1999,08,16.7,Y
IDCJAC0001,031108,1999,09,9.2,Y
IDCJAC0001,031108,1999,10,7.4,Y
IDCJAC0001,031108,1999,11,106.0,Y
IDCJAC0001,031108,1999,12,164.7,Y
IDCJAC0001,031108,2000,01,152.5,Y
IDCJAC0001,031108,2000,02,894.1,Y
IDCJAC0001,031108,2000,03,130.9,Y
IDCJAC0001,031108,2000,04,42.3,Y
IDCJAC0001,031108,2000,05,10.3,Y
IDCJAC0001,031108,2000,06,19.4,Y
IDCJAC0001,031108,2000,07,1.2,Y
IDCJAC0001,031108,2000,08,2.7,Y
IDCJAC0001,031108,2000,09,0.2,Y
IDCJAC0001,031108,2000,10,10.9,Y
IDCJAC0001,031108,2000,11,116.2,Y
IDCJAC0001,031108,2000,12,197.4,Y
IDCJAC0001,031108,2001,01,81.3,Y
IDCJAC0001,031108,2001,02,455.2,Y
IDCJAC0001,031108,2001,03,101.2,Y
IDCJAC0001,031108,2001,04,20.2,Y
IDCJAC0001,031108,2001,05,0.0,Y
IDCJAC0001,031108,2001,06,21.6,Y
IDCJAC0001,031108,2001,07,1.6,Y
IDCJAC0001,031108,2001,08,0.0,Y
IDCJAC0001,031108,2001,09,6.6,Y
IDCJAC0001,031108,2001,10,13.6,Y
IDCJAC0001,031108,2001,11,84.0,Y
IDCJAC0001,031108,2001,12,91.9,Y
IDCJAC0001,031108,2002,01,87.4,Y
IDCJAC0001,031108,2002,02,237.2,Y
IDCJAC0001,031108,2002,03,17.4,Y
IDCJAC0001,031108,2002,04,20.7,Y
IDCJAC0001,031108,2002,05,13.4,Y
IDCJAC0001,031108,2002,06,1.0,Y
IDCJAC0001,031108,2002,07,6.8,Y
IDCJAC0001,031108,2002,08,24.7,Y
IDCJAC0001,031108,2002,09,1.8,Y
IDCJAC0001,031108,2002,10,0.0,Y
IDCJAC0001,031108,2002,11,3.6,Y
IDCJAC0001,031108,2002,12,56.2,Y
IDCJAC0001,031108,2003,01,190.0,Y
IDCJAC0001,031108,2003,02,194.2,Y
IDCJAC0001,031108,2003,03,112.0,Y
IDCJAC0001,031108,2003,04,34.6,Y
IDCJAC0001,031108,2003,05,30.5,Y
IDCJAC0001,031108,2003,06,8.2,Y
IDCJAC0001,031108,2003,07,11.2,Y
IDCJAC0001,031108,2003,08,3.5,Y
IDCJAC0001,031108,2003,09,0.4,Y
IDCJAC0001,031108,2003,10,22.8,Y
IDCJAC0001,031108,2003,11,6.0,Y
IDCJAC0001,031108,2003,12,248.6,Y
IDCJAC0001,031108,2004,01,196.8,Y
IDCJAC0001,031108,2004,02,355.4,Y
IDCJAC0001,031108,2004,03,384.2,Y
IDCJAC0001,031108,2004,04,50.0,Y
IDCJAC0001,031108,2004,05,13.0,Y
IDCJAC0001,031108,2004,06,9.0,Y
IDCJAC0001,031108,2004,07,14.6,Y
IDCJAC0001,031108,2004,08,1.8,Y
IDCJAC0001,031108,2004,09,0.6,Y
IDCJAC0001,031108,2004,10,18.6,Y
IDCJAC0001,031108,2004,11,23.0,Y
IDCJAC0001,031108,2004,12,203.8,Y
IDCJAC0001,031108,2005,01,280.2,Y
IDCJAC0001,031108,2005,02,151.6,Y
IDCJAC0001,031108,2005,03,121.1,Y
IDCJAC0001,031108,2005,04,41.4,Y
IDCJAC0001,031108,2005,05,11.8,Y
IDCJAC0001,031108,2005,06,3.4,Y
IDCJAC0001,031108,2005,07,22.7,Y
IDCJAC0001,031108,2005,08,54.8,Y
IDCJAC0001,031108,2005,09,4.0,Y
IDCJAC0001,031108,2005,10,52.6,Y
IDCJAC0001,031108,2005,11,14.4,Y
IDCJAC0001,031108,2005,12,59.2,Y
IDCJAC0001,031108,2006,01,183.3,Y
IDCJAC0001,031108,2006,02,119.0,Y
IDCJAC0001,031108,2006,03,263.5,Y
IDCJAC0001,031108,2006,04,219.6,Y
IDCJAC0001,031108,2006,05,35.8,Y
IDCJAC0001,031108,2006,06,15.6,Y
IDCJAC0001,031108,2006,07,27.0,Y
IDCJAC0001,031108,2006,08,3.6,Y
IDCJAC0001,031108,2006,09,24.6,Y
IDCJAC0001,031108,2006,10,14.9,Y
IDCJAC0001,031108,2006,11,3.0,Y
IDCJAC0001,031108,2006,12,53.0,Y
IDCJAC0001,031108,2007,01,159.4,Y
IDCJAC0001,031108,2007,02,238.6,Y
IDCJAC0001,031108,2007,03,50.8,Y
IDCJAC0001,031108,2007,04,10.8,Y
IDCJAC0001,031108,2007,05,11.2,Y
IDCJAC0001,031108,2007,06,36.0,Y
IDCJAC0001,031108,2007,07,9.0,Y
IDCJAC0001,031108,2007,08,5.2,Y
IDCJAC0001,031108,2007,09,5.2,Y
IDCJAC0001,031108,2007,10,22.4,Y
IDCJAC0001,031108,2007,11,55.2,Y
IDCJAC0001,031108,2007,12,103.9,Y
IDCJAC0001,031108,2008,01,232.8,Y
IDCJAC0001,031108,2008,02,585.0,Y
IDCJAC0001,031108,2008,03,339.6,Y
IDCJAC0001,031108,2008,04,1.6,Y
IDCJAC0001,031108,2008,05,4.0,Y
IDCJAC0001,031108,2008,06,7.0,Y
IDCJAC0001,031108,2008,07,25.2,Y
IDCJAC0001,031108,2008,08,1.0,Y
IDCJAC0001,031108,2008,09,28.9,Y
IDCJAC0001,031108,2008,10,4.0,Y
IDCJAC0001,031108,2008,11,186.6,Y
IDCJAC0001,031108,2008,12,234.1,Y
IDCJAC0001,031108,2009,01,345.2,Y
IDCJAC0001,031108,2009,02,372.3,N
IDCJAC0001,031108,2009,03,92.4,Y
IDCJAC0001,031108,2009,04,38.2,Y
IDCJAC0001,031108,2009,05,19.5,Y
IDCJAC0001,031108,2009,06,0.8,Y
IDCJAC0001,031108,2009,07,0.6,Y
IDCJAC0001,031108,2009,08,1.8,Y
IDCJAC0001,031108,2009,09,0.2,Y
IDCJAC0001,031108,2009,10,16.2,Y
IDCJAC0001,031108,2009,11,24.4,Y
IDCJAC0001,031108,2009,12,40.0,Y
IDCJAC0001,031108,2010,01,404.4,Y
IDCJAC0001,031108,2010,02,238.9,Y
IDCJAC0001,031108,2010,03,69.4,Y
IDCJAC0001,031108,2010,04,16.6,Y
IDCJAC0001,031108,2010,05,2.8,Y
IDCJAC0001,031108,2010,06,1.2,Y
IDCJAC0001,031108,2010,07,10.8,Y
IDCJAC0001,031108,2010,08,11.6,Y
IDCJAC0001,031108,2010,09,20.0,Y
IDCJAC0001,031108,2010,10,23.4,Y
IDCJAC0001,031108,2010,11,232.8,Y
IDCJAC0001,031108,2010,12,378.4,Y
IDCJAC0001,031108,2011,01,423.6,Y
IDCJAC0001,031108,2011,02,267.3,Y
IDCJAC0001,031108,2011,03,272.6,Y
IDCJAC0001,031108,2011,04,14.6,Y
IDCJAC0001,031108,2011,05,9.4,Y
IDCJAC0001,031108,2011,06,9.0,Y
IDCJAC0001,031108,2011,07,4.1,Y
IDCJAC0001,031108,2011,08,4.6,Y
IDCJAC0001,031108,2011,09,0.0,Y
IDCJAC0001,031108,2011,10,58.3,Y
IDCJAC0001,031108,2011,11,13.6,Y
IDCJAC0001,031108,2011,12,133.9,Y
IDCJAC0001,031108,2012,01,194.2,Y
IDCJAC0001,031108,2012,02,140.6,Y
IDCJAC0001,031108,2012,03,315.6,Y
IDCJAC0001,031108,2012,04,14.6,Y
IDCJAC0001,031108,2012,05,41.3,Y
IDCJAC0001,031108,2012,06,28.8,Y
IDCJAC0001,031108,2012,07,15.8,Y
IDCJAC0001,031108,2012,08,9.0,Y
IDCJAC0001,031108,2012,09,1.4,N
IDCJAC0001,031108,2012,10,10.0,N
IDCJAC0001,031108,2012,11,71.2,N
IDCJAC0001,031108,2012,12,59.6,N
IDCJAC0001,031108,2013,01,366.8,N
IDCJAC0001,031108,2013,02,122.4,N
IDCJAC0001,031108,2013,03,114.2,N
IDCJAC0001,031108,2013,04,85.1,N
