Product code,Station number,Year,Month,Monthly mean daily global solar exposure (MJ/m*m)
IDCJAC0003,070351,2018,01,23.5
IDCJAC0003,070351,2018,02,21.9
IDCJAC0003,070351,2018,03,18.6
IDCJAC0003,070351,2018,04,14.0
IDCJAC0003,070351,2018,05,10.6
IDCJAC0003,070351,2018,06,8.3
IDCJAC0003,070351,2018,07,10.5
IDCJAC0003,070351,2018,08,12.3
IDCJAC0003,070351,2018,09,17.4
IDCJAC0003,070351,2018,10,16.1
