Product code,Station number,Year,Month,Monthly mean daily global solar exposure (MJ/m*m)
IDCJAC0003,069134,1994,01,27.1
IDCJAC0003,069134,1994,02,20.5
IDCJAC0003,069134,1994,03,17.6
IDCJAC0003,069134,1994,04,12.9
IDCJAC0003,069134,1994,05,9.8
IDCJAC0003,069134,1994,06,7.4
IDCJAC0003,069134,1994,07,10.2
IDCJAC0003,069134,1994,08,14.3
IDCJAC0003,069134,1994,09,18.6
IDCJAC0003,069134,1994,10,22.9
IDCJAC0003,069134,1994,11,21.2
IDCJAC0003,069134,1994,12,25.1
IDCJAC0003,069134,1995,01,20.9
IDCJAC0003,069134,1995,02,22.1
IDCJAC0003,069134,1995,03,16.8
IDCJAC0003,069134,1995,04,14.6
IDCJAC0003,069134,1995,05,7.9
IDCJAC0003,069134,1995,06,6.8
IDCJAC0003,069134,1995,07,9.0
IDCJAC0003,069134,1995,08,14.8
IDCJAC0003,069134,1995,09,15.0
IDCJAC0003,069134,1995,10,17.1
IDCJAC0003,069134,1995,11,18.7
IDCJAC0003,069134,1995,12,22.3
IDCJAC0003,069134,1996,01,19.7
IDCJAC0003,069134,1996,02,21.7
IDCJAC0003,069134,1996,03,17.3
IDCJAC0003,069134,1996,04,13.2
IDCJAC0003,069134,1996,05,9.6
IDCJAC0003,069134,1996,06,8.2
IDCJAC0003,069134,1996,07,8.9
IDCJAC0003,069134,1996,08,12.4
IDCJAC0003,069134,1996,09,18.0
IDCJAC0003,069134,1996,10,19.3
IDCJAC0003,069134,1996,11,22.4
IDCJAC0003,069134,1996,12,20.8
IDCJAC0003,069134,1997,01,21.0
IDCJAC0003,069134,1997,02,19.1
IDCJAC0003,069134,1997,03,17.7
IDCJAC0003,069134,1997,04,15.0
IDCJAC0003,069134,1997,05,8.4
IDCJAC0003,069134,1997,06,7.8
IDCJAC0003,069134,1997,07,9.7
IDCJAC0003,069134,1997,08,14.3
IDCJAC0003,069134,1997,09,15.0
IDCJAC0003,069134,1997,10,22.6
IDCJAC0003,069134,1997,11,21.4
IDCJAC0003,069134,1997,12,22.4
IDCJAC0003,069134,1998,01,17.2
IDCJAC0003,069134,1998,02,21.7
IDCJAC0003,069134,1998,03,18.0
IDCJAC0003,069134,1998,04,13.6
IDCJAC0003,069134,1998,05,8.7
IDCJAC0003,069134,1998,06,7.6
IDCJAC0003,069134,1998,07,9.0
IDCJAC0003,069134,1998,08,9.9
IDCJAC0003,069134,1998,09,16.2
IDCJAC0003,069134,1998,10,20.4
IDCJAC0003,069134,1998,11,20.5
IDCJAC0003,069134,1998,12,22.0
IDCJAC0003,069134,1999,01,21.3
IDCJAC0003,069134,1999,02,21.9
IDCJAC0003,069134,1999,03,15.4
IDCJAC0003,069134,1999,04,12.7
IDCJAC0003,069134,1999,05,10.3
IDCJAC0003,069134,1999,06,8.0
IDCJAC0003,069134,1999,07,9.0
IDCJAC0003,069134,1999,08,13.1
IDCJAC0003,069134,1999,09,17.2
IDCJAC0003,069134,1999,10,15.7
IDCJAC0003,069134,1999,11,24.2
IDCJAC0003,069134,1999,12,21.2
IDCJAC0003,069134,2000,01,22.7
IDCJAC0003,069134,2000,02,21.6
IDCJAC0003,069134,2000,03,14.3
IDCJAC0003,069134,2000,04,13.0
IDCJAC0003,069134,2000,05,10.2
IDCJAC0003,069134,2000,06,8.7
IDCJAC0003,069134,2000,07,9.8
IDCJAC0003,069134,2000,08,12.2
IDCJAC0003,069134,2000,09,16.6
IDCJAC0003,069134,2000,10,19.7
IDCJAC0003,069134,2000,11,17.2
IDCJAC0003,069134,2000,12,24.1
IDCJAC0003,069134,2001,01,18.7
IDCJAC0003,069134,2001,02,18.5
IDCJAC0003,069134,2001,03,17.8
IDCJAC0003,069134,2001,04,12.9
IDCJAC0003,069134,2001,05,10.1
IDCJAC0003,069134,2001,06,8.3
IDCJAC0003,069134,2001,07,7.8
IDCJAC0003,069134,2001,08,12.7
IDCJAC0003,069134,2001,09,17.0
IDCJAC0003,069134,2001,10,21.7
IDCJAC0003,069134,2001,11,20.2
IDCJAC0003,069134,2001,12,21.5
IDCJAC0003,069134,2002,01,23.8
IDCJAC0003,069134,2002,02,17.3
IDCJAC0003,069134,2002,03,17.1
IDCJAC0003,069134,2002,04,13.1
IDCJAC0003,069134,2002,05,9.6
IDCJAC0003,069134,2002,06,8.6
IDCJAC0003,069134,2002,07,10.3
IDCJAC0003,069134,2002,08,14.0
IDCJAC0003,069134,2002,09,19.1
IDCJAC0003,069134,2002,10,20.8
IDCJAC0003,069134,2002,11,19.9
IDCJAC0003,069134,2002,12,24.7
IDCJAC0003,069134,2003,01,22.6
IDCJAC0003,069134,2003,02,19.5
IDCJAC0003,069134,2003,03,18.1
IDCJAC0003,069134,2003,04,13.4
IDCJAC0003,069134,2003,05,9.0
IDCJAC0003,069134,2003,06,9.1
IDCJAC0003,069134,2003,07,9.5
IDCJAC0003,069134,2003,08,12.7
IDCJAC0003,069134,2003,09,18.3
IDCJAC0003,069134,2003,10,18.6
IDCJAC0003,069134,2003,11,21.6
IDCJAC0003,069134,2003,12,21.9
IDCJAC0003,069134,2004,01,21.1
IDCJAC0003,069134,2004,02,18.4
IDCJAC0003,069134,2004,03,17.4
IDCJAC0003,069134,2004,04,13.0
IDCJAC0003,069134,2004,05,10.3
IDCJAC0003,069134,2004,06,9.2
IDCJAC0003,069134,2004,07,9.0
IDCJAC0003,069134,2004,08,11.6
IDCJAC0003,069134,2004,09,15.1
IDCJAC0003,069134,2004,10,21.0
IDCJAC0003,069134,2004,11,23.2
IDCJAC0003,069134,2004,12,22.1
IDCJAC0003,069134,2005,01,24.2
IDCJAC0003,069134,2005,02,18.5
IDCJAC0003,069134,2005,03,17.8
IDCJAC0003,069134,2005,04,13.8
IDCJAC0003,069134,2005,05,9.9
IDCJAC0003,069134,2005,06,7.4
IDCJAC0003,069134,2005,07,9.6
IDCJAC0003,069134,2005,08,13.8
IDCJAC0003,069134,2005,09,15.0
IDCJAC0003,069134,2005,10,17.4
IDCJAC0003,069134,2005,11,20.3
IDCJAC0003,069134,2006,01,22.7
IDCJAC0003,069134,2006,02,21.0
IDCJAC0003,069134,2006,03,16.2
IDCJAC0003,069134,2006,04,15.3
IDCJAC0003,069134,2006,05,9.6
IDCJAC0003,069134,2006,06,7.6
IDCJAC0003,069134,2006,07,8.4
IDCJAC0003,069134,2006,08,13.1
IDCJAC0003,069134,2006,09,17.3
IDCJAC0003,069134,2006,10,22.3
IDCJAC0003,069134,2006,11,21.3
IDCJAC0003,069134,2006,12,22.6
IDCJAC0003,069134,2007,01,26.8
IDCJAC0003,069134,2007,02,21.0
IDCJAC0003,069134,2007,03,16.6
IDCJAC0003,069134,2007,04,12.6
IDCJAC0003,069134,2007,05,10.4
IDCJAC0003,069134,2007,06,7.1
IDCJAC0003,069134,2007,07,9.6
IDCJAC0003,069134,2007,08,12.1
IDCJAC0003,069134,2007,09,17.8
IDCJAC0003,069134,2007,10,20.6
IDCJAC0003,069134,2007,11,21.2
IDCJAC0003,069134,2007,12,21.4
IDCJAC0003,069134,2008,01,22.7
IDCJAC0003,069134,2008,02,20.1
IDCJAC0003,069134,2008,03,17.8
IDCJAC0003,069134,2008,04,12.5
IDCJAC0003,069134,2008,05,10.5
IDCJAC0003,069134,2008,06,6.9
IDCJAC0003,069134,2008,07,9.0
IDCJAC0003,069134,2008,08,11.8
IDCJAC0003,069134,2008,09,17.2
IDCJAC0003,069134,2008,10,19.4
IDCJAC0003,069134,2008,11,18.8
IDCJAC0003,069134,2008,12,22.2
IDCJAC0003,069134,2009,01,27.5
IDCJAC0003,069134,2009,02,17.9
IDCJAC0003,069134,2009,03,16.5
IDCJAC0003,069134,2009,04,12.1
IDCJAC0003,069134,2009,05,9.3
IDCJAC0003,069134,2009,06,7.2
IDCJAC0003,069134,2009,07,9.6
IDCJAC0003,069134,2009,08,13.2
IDCJAC0003,069134,2009,09,16.0
IDCJAC0003,069134,2009,10,16.8
IDCJAC0003,069134,2009,11,20.2
IDCJAC0003,069134,2009,12,23.9
IDCJAC0003,069134,2010,01,21.4
IDCJAC0003,069134,2010,02,19.1
IDCJAC0003,069134,2010,03,16.8
IDCJAC0003,069134,2010,04,13.8
IDCJAC0003,069134,2010,05,9.4
IDCJAC0003,069134,2010,06,8.0
IDCJAC0003,069134,2010,07,8.6
IDCJAC0003,069134,2010,08,12.8
IDCJAC0003,069134,2010,09,15.4
IDCJAC0003,069134,2010,10,17.9
IDCJAC0003,069134,2010,11,19.0
IDCJAC0003,069134,2010,12,21.2
IDCJAC0003,069134,2011,01,18.4
IDCJAC0003,069134,2011,02,15.8
IDCJAC0003,069134,2011,03,13.5
IDCJAC0003,069134,2011,04,12.5
IDCJAC0003,069134,2011,05,10.3
IDCJAC0003,069134,2011,06,7.7
IDCJAC0003,069134,2011,07,8.2
IDCJAC0003,069134,2011,08,10.7
IDCJAC0003,069134,2011,09,14.3
IDCJAC0003,069134,2011,10,17.2
IDCJAC0003,069134,2011,11,17.5
IDCJAC0003,069134,2011,12,21.2
IDCJAC0003,069134,2012,01,22.3
IDCJAC0003,069134,2012,02,15.8
IDCJAC0003,069134,2012,03,13.5
IDCJAC0003,069134,2012,04,11.6
IDCJAC0003,069134,2012,05,10.8
IDCJAC0003,069134,2012,06,7.4
IDCJAC0003,069134,2012,07,9.6
IDCJAC0003,069134,2012,08,12.6
IDCJAC0003,069134,2012,09,16.7
IDCJAC0003,069134,2012,10,20.0
IDCJAC0003,069134,2012,11,17.4
IDCJAC0003,069134,2012,12,21.1
IDCJAC0003,069134,2013,01,22.8
IDCJAC0003,069134,2013,02,18.7
IDCJAC0003,069134,2013,03,17.7
IDCJAC0003,069134,2013,04,13.0
IDCJAC0003,069134,2013,05,10.2
IDCJAC0003,069134,2013,06,6.5
IDCJAC0003,069134,2013,07,9.1
IDCJAC0003,069134,2013,08,13.1
IDCJAC0003,069134,2013,09,15.0
IDCJAC0003,069134,2013,10,20.8
IDCJAC0003,069134,2013,11,18.5
IDCJAC0003,069134,2013,12,21.5
IDCJAC0003,069134,2014,01,24.3
IDCJAC0003,069134,2014,02,18.1
IDCJAC0003,069134,2014,03,14.6
IDCJAC0003,069134,2014,04,10.9
IDCJAC0003,069134,2014,05,10.0
IDCJAC0003,069134,2014,06,7.6
IDCJAC0003,069134,2014,07,9.4
IDCJAC0003,069134,2014,08,11.3
IDCJAC0003,069134,2014,09,15.9
IDCJAC0003,069134,2014,10,18.8
IDCJAC0003,069134,2014,11,20.3
IDCJAC0003,069134,2014,12,20.5
IDCJAC0003,069134,2015,01,21.0
IDCJAC0003,069134,2015,02,18.5
IDCJAC0003,069134,2015,03,15.7
IDCJAC0003,069134,2015,04,9.8
IDCJAC0003,069134,2015,05,10.3
IDCJAC0003,069134,2015,06,7.9
IDCJAC0003,069134,2015,07,8.7
IDCJAC0003,069134,2015,08,10.8
IDCJAC0003,069134,2015,09,15.6
IDCJAC0003,069134,2015,10,18.2
IDCJAC0003,069134,2015,11,19.1
IDCJAC0003,069134,2015,12,24.3
IDCJAC0003,069134,2016,01,17.8
IDCJAC0003,069134,2016,02,20.3
IDCJAC0003,069134,2016,03,15.6
IDCJAC0003,069134,2016,04,13.1
IDCJAC0003,069134,2016,05,10.7
IDCJAC0003,069134,2016,06,7.8
IDCJAC0003,069134,2016,07,9.8
IDCJAC0003,069134,2016,08,11.9
IDCJAC0003,069134,2016,09,14.2
IDCJAC0003,069134,2016,10,18.3
IDCJAC0003,069134,2016,11,21.1
IDCJAC0003,069134,2016,12,19.6
IDCJAC0003,069134,2017,01,19.9
IDCJAC0003,069134,2017,02,17.5
IDCJAC0003,069134,2017,03,13.3
IDCJAC0003,069134,2017,04,12.9
IDCJAC0003,069134,2017,05,10.5
IDCJAC0003,069134,2017,06,9.0
IDCJAC0003,069134,2017,07,9.9
IDCJAC0003,069134,2017,08,12.9
IDCJAC0003,069134,2017,09,17.7
IDCJAC0003,069134,2017,10,19.8
IDCJAC0003,069134,2017,11,22.4
IDCJAC0003,069134,2017,12,18.3
IDCJAC0003,069134,2018,01,22.0
IDCJAC0003,069134,2018,02,20.0
IDCJAC0003,069134,2018,03,15.1
IDCJAC0003,069134,2018,04,13.0
IDCJAC0003,069134,2018,05,10.6
IDCJAC0003,069134,2018,06,8.2
IDCJAC0003,069134,2018,07,10.5
IDCJAC0003,069134,2018,08,12.6
IDCJAC0003,069134,2018,09,15.9
IDCJAC0003,069134,2018,10,14.9
