Product code,Station number,Year,Month,Monthly mean daily global solar exposure (MJ/m*m)
IDCJAC0003,069147,1999,05,9.7
IDCJAC0003,069147,1999,06,7.6
IDCJAC0003,069147,1999,07,8.3
IDCJAC0003,069147,1999,08,11.7
IDCJAC0003,069147,1999,09,16.4
IDCJAC0003,069147,1999,10,16.0
IDCJAC0003,069147,1999,11,24.7
IDCJAC0003,069147,1999,12,23.4
IDCJAC0003,069147,2000,01,23.6
IDCJAC0003,069147,2000,02,20.7
IDCJAC0003,069147,2000,03,14.3
IDCJAC0003,069147,2000,04,13.1
IDCJAC0003,069147,2000,05,9.7
IDCJAC0003,069147,2000,06,7.8
IDCJAC0003,069147,2000,07,8.7
IDCJAC0003,069147,2000,08,11.1
IDCJAC0003,069147,2000,09,15.6
IDCJAC0003,069147,2000,10,18.8
IDCJAC0003,069147,2000,11,19.4
IDCJAC0003,069147,2000,12,24.7
IDCJAC0003,069147,2001,01,19.5
IDCJAC0003,069147,2001,02,19.5
IDCJAC0003,069147,2001,03,18.8
IDCJAC0003,069147,2001,04,13.2
IDCJAC0003,069147,2001,05,9.0
IDCJAC0003,069147,2001,06,8.3
IDCJAC0003,069147,2001,07,7.1
IDCJAC0003,069147,2001,08,12.6
IDCJAC0003,069147,2001,09,15.9
IDCJAC0003,069147,2001,10,19.6
IDCJAC0003,069147,2001,11,21.0
IDCJAC0003,069147,2001,12,20.8
IDCJAC0003,069147,2002,01,23.2
IDCJAC0003,069147,2002,02,17.7
IDCJAC0003,069147,2002,03,18.5
IDCJAC0003,069147,2002,04,12.5
IDCJAC0003,069147,2002,05,9.9
IDCJAC0003,069147,2002,06,7.8
IDCJAC0003,069147,2002,07,9.6
IDCJAC0003,069147,2002,08,13.7
IDCJAC0003,069147,2002,09,17.5
IDCJAC0003,069147,2002,10,20.0
IDCJAC0003,069147,2002,11,23.6
IDCJAC0003,069147,2002,12,25.5
IDCJAC0003,069147,2003,01,24.7
IDCJAC0003,069147,2003,02,21.0
IDCJAC0003,069147,2003,03,17.2
IDCJAC0003,069147,2003,04,13.0
IDCJAC0003,069147,2003,05,9.1
IDCJAC0003,069147,2003,06,7.9
IDCJAC0003,069147,2003,07,9.3
IDCJAC0003,069147,2003,08,12.5
IDCJAC0003,069147,2003,09,17.6
IDCJAC0003,069147,2003,10,18.2
IDCJAC0003,069147,2003,11,21.6
IDCJAC0003,069147,2003,12,25.1
IDCJAC0003,069147,2004,01,22.2
IDCJAC0003,069147,2004,02,21.4
IDCJAC0003,069147,2004,03,19.1
IDCJAC0003,069147,2004,04,12.8
IDCJAC0003,069147,2004,05,9.7
IDCJAC0003,069147,2004,06,8.8
IDCJAC0003,069147,2004,07,8.8
IDCJAC0003,069147,2004,08,11.6
IDCJAC0003,069147,2004,09,14.7
IDCJAC0003,069147,2004,10,19.9
IDCJAC0003,069147,2004,11,22.9
IDCJAC0003,069147,2004,12,22.8
IDCJAC0003,069147,2005,01,23.7
IDCJAC0003,069147,2005,02,21.0
IDCJAC0003,069147,2005,03,18.2
IDCJAC0003,069147,2005,04,13.6
IDCJAC0003,069147,2005,05,9.0
IDCJAC0003,069147,2005,06,6.8
IDCJAC0003,069147,2005,07,8.6
IDCJAC0003,069147,2005,08,11.5
IDCJAC0003,069147,2005,09,13.8
IDCJAC0003,069147,2005,10,18.9
IDCJAC0003,069147,2005,11,21.5
IDCJAC0003,069147,2006,01,23.6
IDCJAC0003,069147,2006,02,21.8
IDCJAC0003,069147,2006,03,17.6
IDCJAC0003,069147,2006,04,13.3
IDCJAC0003,069147,2006,05,8.8
IDCJAC0003,069147,2006,06,7.7
IDCJAC0003,069147,2006,07,7.2
IDCJAC0003,069147,2006,08,12.1
IDCJAC0003,069147,2006,09,16.3
IDCJAC0003,069147,2006,10,23.6
IDCJAC0003,069147,2006,11,22.4
IDCJAC0003,069147,2006,12,23.4
IDCJAC0003,069147,2007,01,26.4
IDCJAC0003,069147,2007,02,21.0
IDCJAC0003,069147,2007,03,17.0
IDCJAC0003,069147,2007,04,12.8
IDCJAC0003,069147,2007,05,9.6
IDCJAC0003,069147,2007,06,6.6
IDCJAC0003,069147,2007,07,8.8
IDCJAC0003,069147,2007,08,12.2
IDCJAC0003,069147,2007,09,17.1
IDCJAC0003,069147,2007,10,20.3
IDCJAC0003,069147,2007,11,21.5
IDCJAC0003,069147,2007,12,24.6
IDCJAC0003,069147,2008,01,23.8
IDCJAC0003,069147,2008,02,21.0
IDCJAC0003,069147,2008,03,16.6
IDCJAC0003,069147,2008,04,12.3
IDCJAC0003,069147,2008,05,9.5
IDCJAC0003,069147,2008,06,6.7
IDCJAC0003,069147,2008,07,8.2
IDCJAC0003,069147,2008,08,11.1
IDCJAC0003,069147,2008,09,17.2
IDCJAC0003,069147,2008,10,19.3
IDCJAC0003,069147,2008,11,20.3
IDCJAC0003,069147,2008,12,21.4
IDCJAC0003,069147,2009,01,28.6
IDCJAC0003,069147,2009,02,19.7
IDCJAC0003,069147,2009,03,16.5
IDCJAC0003,069147,2009,04,12.3
IDCJAC0003,069147,2009,05,9.1
IDCJAC0003,069147,2009,06,6.9
IDCJAC0003,069147,2009,07,8.8
IDCJAC0003,069147,2009,08,12.3
IDCJAC0003,069147,2009,09,15.4
IDCJAC0003,069147,2009,10,16.4
IDCJAC0003,069147,2009,11,22.5
IDCJAC0003,069147,2009,12,25.9
IDCJAC0003,069147,2010,01,22.8
IDCJAC0003,069147,2010,02,18.4
IDCJAC0003,069147,2010,03,17.1
IDCJAC0003,069147,2010,04,13.5
IDCJAC0003,069147,2010,05,8.9
IDCJAC0003,069147,2010,06,7.4
IDCJAC0003,069147,2010,07,8.3
IDCJAC0003,069147,2010,08,11.6
IDCJAC0003,069147,2010,09,15.4
IDCJAC0003,069147,2010,10,19.1
IDCJAC0003,069147,2010,11,20.7
IDCJAC0003,069147,2010,12,22.2
IDCJAC0003,069147,2011,01,19.6
IDCJAC0003,069147,2011,02,16.1
IDCJAC0003,069147,2011,03,14.0
IDCJAC0003,069147,2011,04,12.4
IDCJAC0003,069147,2011,05,9.3
IDCJAC0003,069147,2011,06,7.3
IDCJAC0003,069147,2011,07,8.2
IDCJAC0003,069147,2011,08,10.0
IDCJAC0003,069147,2011,09,14.4
IDCJAC0003,069147,2011,10,17.8
IDCJAC0003,069147,2011,11,18.2
IDCJAC0003,069147,2011,12,23.4
IDCJAC0003,069147,2012,01,24.4
IDCJAC0003,069147,2012,02,16.0
IDCJAC0003,069147,2012,03,13.0
IDCJAC0003,069147,2012,04,12.0
IDCJAC0003,069147,2012,05,10.0
IDCJAC0003,069147,2012,06,7.1
IDCJAC0003,069147,2012,07,8.5
IDCJAC0003,069147,2012,08,11.3
IDCJAC0003,069147,2012,09,16.0
IDCJAC0003,069147,2012,10,19.7
IDCJAC0003,069147,2012,11,18.4
IDCJAC0003,069147,2012,12,23.0
IDCJAC0003,069147,2013,01,24.7
IDCJAC0003,069147,2013,02,18.9
IDCJAC0003,069147,2013,03,17.6
IDCJAC0003,069147,2013,04,12.8
IDCJAC0003,069147,2013,05,9.2
IDCJAC0003,069147,2013,06,6.5
IDCJAC0003,069147,2013,07,8.7
IDCJAC0003,069147,2013,08,11.8
IDCJAC0003,069147,2013,09,13.5
IDCJAC0003,069147,2013,10,19.6
IDCJAC0003,069147,2013,11,18.4
IDCJAC0003,069147,2013,12,21.6
IDCJAC0003,069147,2014,01,25.6
IDCJAC0003,069147,2014,02,20.1
IDCJAC0003,069147,2014,03,14.4
IDCJAC0003,069147,2014,04,10.2
IDCJAC0003,069147,2014,05,9.2
IDCJAC0003,069147,2014,06,7.0
IDCJAC0003,069147,2014,07,8.4
IDCJAC0003,069147,2014,08,10.8
IDCJAC0003,069147,2014,09,15.4
IDCJAC0003,069147,2014,10,18.2
IDCJAC0003,069147,2014,11,21.1
IDCJAC0003,069147,2014,12,22.5
IDCJAC0003,069147,2015,01,19.4
IDCJAC0003,069147,2015,02,17.9
IDCJAC0003,069147,2015,03,15.8
IDCJAC0003,069147,2015,04,9.1
IDCJAC0003,069147,2015,05,9.9
IDCJAC0003,069147,2015,06,8.0
IDCJAC0003,069147,2015,07,8.0
IDCJAC0003,069147,2015,08,10.1
IDCJAC0003,069147,2015,09,15.6
IDCJAC0003,069147,2015,10,19.4
IDCJAC0003,069147,2015,11,20.8
IDCJAC0003,069147,2015,12,24.3
IDCJAC0003,069147,2016,01,19.2
IDCJAC0003,069147,2016,02,18.8
IDCJAC0003,069147,2016,03,14.9
IDCJAC0003,069147,2016,04,14.5
IDCJAC0003,069147,2016,05,9.9
IDCJAC0003,069147,2016,06,7.5
IDCJAC0003,069147,2016,07,9.2
IDCJAC0003,069147,2016,08,11.1
IDCJAC0003,069147,2016,09,13.3
IDCJAC0003,069147,2016,10,17.8
IDCJAC0003,069147,2016,11,22.0
IDCJAC0003,069147,2016,12,19.0
IDCJAC0003,069147,2017,01,22.7
IDCJAC0003,069147,2017,02,17.1
IDCJAC0003,069147,2017,03,13.0
IDCJAC0003,069147,2017,04,12.7
IDCJAC0003,069147,2017,05,9.8
IDCJAC0003,069147,2017,06,8.5
IDCJAC0003,069147,2017,07,9.6
IDCJAC0003,069147,2017,08,11.9
IDCJAC0003,069147,2017,09,16.4
IDCJAC0003,069147,2017,10,19.0
IDCJAC0003,069147,2017,11,23.0
IDCJAC0003,069147,2017,12,16.6
IDCJAC0003,069147,2018,01,21.3
IDCJAC0003,069147,2018,02,21.1
IDCJAC0003,069147,2018,03,15.9
IDCJAC0003,069147,2018,04,12.3
IDCJAC0003,069147,2018,05,9.6
IDCJAC0003,069147,2018,06,8.1
IDCJAC0003,069147,2018,07,9.7
IDCJAC0003,069147,2018,08,12.0
IDCJAC0003,069147,2018,09,16.3
IDCJAC0003,069147,2018,10,15.1
