Product code,Station number,Year,Month,Monthly mean daily global solar exposure (MJ/m*m)
IDCJAC0003,015590,2002,04,21.6
IDCJAC0003,015590,2002,05,17.5
IDCJAC0003,015590,2002,06,16.8
IDCJAC0003,015590,2002,07,17.8
IDCJAC0003,015590,2002,08,20.8
IDCJAC0003,015590,2002,09,23.2
IDCJAC0003,015590,2002,10,27.7
IDCJAC0003,015590,2002,11,25.5
IDCJAC0003,015590,2002,12,27.9
IDCJAC0003,015590,2003,01,27.6
IDCJAC0003,015590,2003,02,22.6
IDCJAC0003,015590,2003,03,25.6
IDCJAC0003,015590,2003,04,20.9
IDCJAC0003,015590,2003,05,18.1
IDCJAC0003,015590,2003,06,15.2
IDCJAC0003,015590,2003,07,17.7
IDCJAC0003,015590,2003,08,19.5
IDCJAC0003,015590,2003,09,23.1
IDCJAC0003,015590,2003,10,27.9
IDCJAC0003,015590,2003,11,23.8
IDCJAC0003,015590,2003,12,25.2
IDCJAC0003,015590,2004,01,29.0
IDCJAC0003,015590,2004,02,23.6
IDCJAC0003,015590,2004,03,21.5
IDCJAC0003,015590,2004,04,22.2
IDCJAC0003,015590,2004,05,11.8
IDCJAC0003,015590,2004,06,14.5
IDCJAC0003,015590,2004,07,16.6
IDCJAC0003,015590,2004,08,19.5
IDCJAC0003,015590,2004,09,23.4
IDCJAC0003,015590,2004,10,25.4
IDCJAC0003,015590,2004,11,29.7
IDCJAC0003,015590,2004,12,29.0
IDCJAC0003,015590,2005,01,30.2
IDCJAC0003,015590,2005,02,29.5
IDCJAC0003,015590,2005,03,25.0
IDCJAC0003,015590,2005,04,21.4
IDCJAC0003,015590,2005,05,17.5
IDCJAC0003,015590,2005,06,14.8
IDCJAC0003,015590,2005,07,15.6
IDCJAC0003,015590,2005,08,20.1
IDCJAC0003,015590,2005,09,22.0
IDCJAC0003,015590,2005,10,24.3
IDCJAC0003,015590,2005,11,26.2
IDCJAC0003,015590,2006,01,27.4
IDCJAC0003,015590,2006,02,26.7
IDCJAC0003,015590,2006,03,23.3
IDCJAC0003,015590,2006,04,20.9
IDCJAC0003,015590,2006,05,18.3
IDCJAC0003,015590,2006,06,16.7
IDCJAC0003,015590,2006,07,15.6
IDCJAC0003,015590,2006,08,20.9
IDCJAC0003,015590,2006,09,23.8
IDCJAC0003,015590,2006,10,25.2
IDCJAC0003,015590,2006,11,29.4
IDCJAC0003,015590,2006,12,25.7
IDCJAC0003,015590,2007,01,22.6
IDCJAC0003,015590,2007,02,29.0
IDCJAC0003,015590,2007,03,22.1
IDCJAC0003,015590,2007,04,21.5
IDCJAC0003,015590,2007,05,15.5
IDCJAC0003,015590,2007,06,15.3
IDCJAC0003,015590,2007,07,16.9
IDCJAC0003,015590,2007,08,20.1
IDCJAC0003,015590,2007,09,23.2
IDCJAC0003,015590,2007,10,25.5
IDCJAC0003,015590,2007,11,27.4
IDCJAC0003,015590,2007,12,25.3
IDCJAC0003,015590,2008,01,29.7
IDCJAC0003,015590,2008,02,26.7
IDCJAC0003,015590,2008,03,24.0
IDCJAC0003,015590,2008,04,21.6
IDCJAC0003,015590,2008,05,18.2
IDCJAC0003,015590,2008,06,14.8
IDCJAC0003,015590,2008,07,16.6
IDCJAC0003,015590,2008,08,18.7
IDCJAC0003,015590,2008,09,22.5
IDCJAC0003,015590,2008,10,26.5
IDCJAC0003,015590,2008,11,22.5
IDCJAC0003,015590,2008,12,25.7
IDCJAC0003,015590,2009,01,27.2
IDCJAC0003,015590,2009,02,28.3
IDCJAC0003,015590,2009,03,25.0
IDCJAC0003,015590,2009,04,20.1
IDCJAC0003,015590,2009,05,15.7
IDCJAC0003,015590,2009,06,14.3
IDCJAC0003,015590,2009,07,15.7
IDCJAC0003,015590,2009,08,17.9
IDCJAC0003,015590,2009,09,22.6
IDCJAC0003,015590,2009,10,27.7
IDCJAC0003,015590,2009,11,30.3
IDCJAC0003,015590,2009,12,27.5
IDCJAC0003,015590,2010,01,27.1
IDCJAC0003,015590,2010,02,23.9
IDCJAC0003,015590,2010,03,23.7
IDCJAC0003,015590,2010,04,19.0
IDCJAC0003,015590,2010,05,15.9
IDCJAC0003,015590,2010,06,15.2
IDCJAC0003,015590,2010,07,12.3
IDCJAC0003,015590,2010,08,17.2
IDCJAC0003,015590,2010,09,18.9
IDCJAC0003,015590,2010,10,23.4
IDCJAC0003,015590,2010,11,28.3
IDCJAC0003,015590,2010,12,28.6
IDCJAC0003,015590,2011,01,28.1
IDCJAC0003,015590,2011,02,24.3
IDCJAC0003,015590,2011,03,19.4
IDCJAC0003,015590,2011,04,21.7
IDCJAC0003,015590,2011,05,15.6
IDCJAC0003,015590,2011,06,14.5
IDCJAC0003,015590,2011,07,14.3
IDCJAC0003,015590,2011,08,19.5
IDCJAC0003,015590,2011,09,22.2
IDCJAC0003,015590,2011,10,21.8
IDCJAC0003,015590,2011,11,24.1
IDCJAC0003,015590,2011,12,26.5
IDCJAC0003,015590,2012,01,26.1
IDCJAC0003,015590,2012,02,26.5
IDCJAC0003,015590,2012,03,22.4
IDCJAC0003,015590,2012,04,18.8
IDCJAC0003,015590,2012,05,17.6
IDCJAC0003,015590,2012,06,14.6
IDCJAC0003,015590,2012,07,16.5
IDCJAC0003,015590,2012,08,20.4
IDCJAC0003,015590,2012,09,22.6
IDCJAC0003,015590,2012,10,27.2
IDCJAC0003,015590,2012,11,26.1
IDCJAC0003,015590,2012,12,26.4
IDCJAC0003,015590,2013,01,29.8
IDCJAC0003,015590,2013,02,25.1
IDCJAC0003,015590,2013,03,23.5
IDCJAC0003,015590,2013,04,20.7
IDCJAC0003,015590,2013,05,15.2
IDCJAC0003,015590,2013,06,12.3
IDCJAC0003,015590,2013,07,15.8
IDCJAC0003,015590,2013,08,20.0
IDCJAC0003,015590,2013,09,22.3
IDCJAC0003,015590,2013,10,25.3
IDCJAC0003,015590,2013,11,23.7
IDCJAC0003,015590,2013,12,22.6
IDCJAC0003,015590,2014,01,24.6
IDCJAC0003,015590,2014,02,23.5
IDCJAC0003,015590,2014,03,23.0
IDCJAC0003,015590,2014,04,17.9
IDCJAC0003,015590,2014,05,15.8
IDCJAC0003,015590,2014,06,15.6
IDCJAC0003,015590,2014,07,15.7
IDCJAC0003,015590,2014,08,19.7
IDCJAC0003,015590,2014,09,22.6
IDCJAC0003,015590,2014,10,25.6
IDCJAC0003,015590,2014,11,22.6
IDCJAC0003,015590,2014,12,25.9
IDCJAC0003,015590,2015,01,22.6
IDCJAC0003,015590,2015,02,27.2
IDCJAC0003,015590,2015,03,23.5
IDCJAC0003,015590,2015,04,19.0
IDCJAC0003,015590,2015,05,16.7
IDCJAC0003,015590,2015,06,15.0
IDCJAC0003,015590,2015,07,15.9
IDCJAC0003,015590,2015,08,18.8
IDCJAC0003,015590,2015,09,23.8
IDCJAC0003,015590,2015,10,26.0
IDCJAC0003,015590,2015,11,28.1
IDCJAC0003,015590,2015,12,22.8
IDCJAC0003,015590,2016,01,25.9
IDCJAC0003,015590,2016,02,26.2
IDCJAC0003,015590,2016,03,21.3
IDCJAC0003,015590,2016,04,19.3
IDCJAC0003,015590,2016,05,13.5
IDCJAC0003,015590,2016,06,13.6
IDCJAC0003,015590,2016,07,14.6
IDCJAC0003,015590,2016,08,16.7
IDCJAC0003,015590,2016,09,19.5
IDCJAC0003,015590,2016,10,25.0
IDCJAC0003,015590,2016,11,26.3
IDCJAC0003,015590,2016,12,21.4
IDCJAC0003,015590,2017,01,24.8
IDCJAC0003,015590,2017,02,25.9
IDCJAC0003,015590,2017,03,21.6
IDCJAC0003,015590,2017,04,18.2
IDCJAC0003,015590,2017,05,16.8
IDCJAC0003,015590,2017,06,15.0
IDCJAC0003,015590,2017,07,16.0
IDCJAC0003,015590,2017,08,19.3
IDCJAC0003,015590,2017,09,22.2
IDCJAC0003,015590,2017,10,25.3
IDCJAC0003,015590,2017,11,25.3
IDCJAC0003,015590,2017,12,27.1
IDCJAC0003,015590,2018,01,27.7
IDCJAC0003,015590,2018,02,26.2
IDCJAC0003,015590,2018,03,22.9
IDCJAC0003,015590,2018,04,19.6
IDCJAC0003,015590,2018,05,16.5
IDCJAC0003,015590,2018,06,15.4
IDCJAC0003,015590,2018,07,16.3
IDCJAC0003,015590,2018,08,19.2
IDCJAC0003,015590,2018,09,21.7
IDCJAC0003,015590,2018,10,23.6
