Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0003,075041,1990,27.0,25.1,20.8,11.6,11.0,8.0,8.3,11.1,17.5,22.3,27.3,27.3,18.1
IDCJAC0003,075041,1991,27.4,27.9,21.6,15.1,12.2,7.3,8.8,11.1,17.2,24.1,26.9,24.9,18.7
IDCJAC0003,075041,1992,30.0,23.4,21.3,14.9,10.5,7.6,9.3,11.8,15.9,21.3,24.2,22.6,17.7
IDCJAC0003,075041,1993,28.6,23.6,19.6,15.8,11.4,8.6,8.5,10.9,13.9,20.3,28.2,24.7,17.8
IDCJAC0003,075041,1994,29.4,22.5,22.7,15.3,10.9,8.1,10.5,15.3,17.5,21.9,24.1,30.3,19.0
IDCJAC0003,075041,1995,25.6,26.7,21.9,14.7,8.4,8.5,7.5,14.7,17.6,23.0,21.1,28.6,18.2
IDCJAC0003,075041,1996,28.5,23.8,21.3,14.3,11.0,8.2,7.8,12.2,16.3,24.0,26.8,27.7,18.5
IDCJAC0003,075041,1997,28.2,24.6,22.6,17.4,10.2,9.1,10.8,12.7,15.7,23.8,27.6,30.9,19.5
IDCJAC0003,075041,1998,23.5,25.9,22.6,14.1,11.6,8.8,8.1,12.0,15.0,21.4,26.7,30.2,18.3
IDCJAC0003,075041,1999,27.7,24.8,19.2,17.1,10.9,9.5,10.2,12.9,17.4,20.4,25.5,25.9,18.5
IDCJAC0003,075041,2000,29.7,23.0,18.7,14.6,10.4,8.6,10.4,11.3,17.1,21.3,23.1,30.4,18.2
IDCJAC0003,075041,2001,26.6,23.9,21.4,15.0,11.3,9.3,9.8,13.6,17.5,21.2,26.5,28.1,18.7
IDCJAC0003,075041,2002,30.4,24.7,22.6,15.2,11.1,9.1,10.7,15.0,18.2,25.2,26.4,28.5,19.8
IDCJAC0003,075041,2003,31.0,24.8,22.8,15.9,11.7,7.9,10.1,12.6,18.1,21.2,26.5,28.6,19.3
IDCJAC0003,075041,2004,30.2,25.1,23.2,16.2,11.6,8.7,8.5,12.3,17.5,22.6,26.0,28.3,19.2
IDCJAC0003,075041,2005,28.7,24.2,22.1,15.9,12.1,8.5,9.0,13.8,16.4,20.2,26.6,null,null
IDCJAC0003,075041,2006,28.1,26.2,21.3,15.6,11.8,9.0,8.5,14.2,19.4,25.8,26.6,27.9,19.5
IDCJAC0003,075041,2007,28.1,25.3,20.2,15.7,10.5,9.0,9.7,13.5,18.2,21.6,23.4,27.5,18.6
IDCJAC0003,075041,2008,27.6,24.6,21.0,15.6,11.2,8.3,9.1,12.2,18.8,23.4,22.7,27.7,18.5
IDCJAC0003,075041,2009,31.1,25.4,18.1,14.7,11.0,7.5,9.3,12.6,17.7,21.2,26.8,28.5,18.7
IDCJAC0003,075041,2010,30.8,21.1,19.9,14.0,10.8,8.7,8.8,11.0,15.9,20.3,21.6,28.0,17.6
IDCJAC0003,075041,2011,27.4,23.0,18.0,15.2,10.7,9.0,9.2,12.6,16.5,21.5,22.9,28.5,17.9
IDCJAC0003,075041,2012,26.8,22.3,18.6,14.9,11.1,8.5,9.4,12.5,17.4,23.3,24.7,28.7,18.2
IDCJAC0003,075041,2013,30.5,23.8,21.0,15.7,10.8,8.3,9.3,12.4,17.2,22.5,25.2,27.6,18.7
IDCJAC0003,075041,2014,28.5,23.8,18.3,13.2,9.8,8.1,9.9,13.3,17.3,22.7,24.9,28.4,18.2
IDCJAC0003,075041,2015,25.0,24.5,20.3,13.1,10.0,8.7,9.4,10.4,18.0,21.4,26.8,28.3,18.0
IDCJAC0003,075041,2016,22.9,25.7,18.9,15.8,10.9,8.1,8.5,12.0,14.7,21.1,25.4,23.2,17.3
IDCJAC0003,075041,2017,26.2,24.4,19.5,14.0,11.1,10.0,10.4,12.8,17.1,22.3,25.8,25.6,18.3
IDCJAC0003,075041,2018,25.8,23.9,20.2,15.0,11.3,9.4,10.7,12.7,18.6,18.6,null,null,null
