Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0003,069147,1990,22.9,17.2,18.3,10.7,8.9,7.8,8.5,9.9,14.9,19.9,23.1,24.0,15.5
IDCJAC0003,069147,1991,26.5,20.1,20.2,13.7,10.1,6.0,8.6,11.5,15.4,20.0,25.4,22.1,16.6
IDCJAC0003,069147,1992,22.9,17.2,18.4,13.2,9.6,7.4,8.3,11.3,15.0,17.2,20.9,22.3,15.3
IDCJAC0003,069147,1993,23.5,19.5,16.5,13.8,9.7,8.1,7.7,9.9,14.6,19.8,25.7,22.3,15.9
IDCJAC0003,069147,1994,27.1,19.7,18.8,13.1,9.8,6.9,9.5,13.8,17.5,23.2,21.6,26.5,17.3
IDCJAC0003,069147,1995,21.2,23.1,18.0,13.2,8.0,5.9,8.2,13.8,14.5,16.7,18.9,21.4,15.2
IDCJAC0003,069147,1996,22.0,20.6,19.3,13.3,9.5,7.2,8.0,11.1,16.6,19.0,23.1,20.3,15.8
IDCJAC0003,069147,1997,24.2,21.0,17.3,15.0,8.5,6.8,8.4,12.8,14.7,21.7,23.0,21.3,16.2
IDCJAC0003,069147,1998,19.8,22.8,19.4,12.9,8.2,6.5,8.8,10.2,17.0,20.3,20.6,24.7,15.9
IDCJAC0003,069147,1999,18.8,22.3,16.4,14.2,9.7,7.6,8.3,11.7,16.4,16.0,24.7,23.4,15.8
IDCJAC0003,069147,2000,23.6,20.7,14.3,13.1,9.7,7.8,8.7,11.1,15.6,18.8,19.4,24.7,15.6
IDCJAC0003,069147,2001,19.5,19.5,18.8,13.2,9.0,8.3,7.1,12.6,15.9,19.6,21.0,20.8,15.4
IDCJAC0003,069147,2002,23.2,17.7,18.5,12.5,9.9,7.8,9.6,13.7,17.5,20.0,23.6,25.5,16.6
IDCJAC0003,069147,2003,24.7,21.0,17.2,13.0,9.1,7.9,9.3,12.5,17.6,18.2,21.6,25.1,16.4
IDCJAC0003,069147,2004,22.2,21.4,19.1,12.8,9.7,8.8,8.8,11.6,14.7,19.9,22.9,22.8,16.2
IDCJAC0003,069147,2005,23.7,21.0,18.2,13.6,9.0,6.8,8.6,11.5,13.8,18.9,21.5,null,null
IDCJAC0003,069147,2006,23.6,21.8,17.6,13.3,8.8,7.7,7.2,12.1,16.3,23.6,22.4,23.4,16.5
IDCJAC0003,069147,2007,26.4,21.0,17.0,12.8,9.6,6.6,8.8,12.2,17.1,20.3,21.5,24.6,16.5
IDCJAC0003,069147,2008,23.8,21.0,16.6,12.3,9.5,6.7,8.2,11.1,17.2,19.3,20.3,21.4,15.6
IDCJAC0003,069147,2009,28.6,19.7,16.5,12.3,9.1,6.9,8.8,12.3,15.4,16.4,22.5,25.9,16.2
IDCJAC0003,069147,2010,22.8,18.4,17.1,13.5,8.9,7.4,8.3,11.6,15.4,19.1,20.7,22.2,15.4
IDCJAC0003,069147,2011,19.6,16.1,14.0,12.4,9.3,7.3,8.2,10.0,14.4,17.8,18.2,23.4,14.2
IDCJAC0003,069147,2012,24.4,16.0,13.0,12.0,10.0,7.1,8.5,11.3,16.0,19.7,18.4,23.0,14.9
IDCJAC0003,069147,2013,24.7,18.9,17.6,12.8,9.2,6.5,8.7,11.8,13.5,19.6,18.4,21.6,15.3
IDCJAC0003,069147,2014,25.6,20.1,14.4,10.2,9.2,7.0,8.4,10.8,15.4,18.2,21.1,22.5,15.2
IDCJAC0003,069147,2015,19.4,17.9,15.8,9.1,9.9,8.0,8.0,10.1,15.6,19.4,20.8,24.3,14.9
IDCJAC0003,069147,2016,19.2,18.8,14.9,14.5,9.9,7.5,9.2,11.1,13.3,17.8,22.0,19.0,14.8
IDCJAC0003,069147,2017,22.7,17.1,13.0,12.7,9.8,8.5,9.6,11.9,16.4,19.0,23.0,16.6,15.0
IDCJAC0003,069147,2018,21.3,21.1,15.9,12.3,9.6,8.1,9.7,12.0,16.3,15.1,null,null,null
