Product code,Station number,Year,Month,Monthly mean daily global solar exposure (MJ/m*m)
IDCJAC0003,075041,2006,06,9.0
IDCJAC0003,075041,2006,07,8.5
IDCJAC0003,075041,2006,08,14.2
IDCJAC0003,075041,2006,09,19.4
IDCJAC0003,075041,2006,10,25.8
IDCJAC0003,075041,2006,11,26.6
IDCJAC0003,075041,2006,12,27.9
IDCJAC0003,075041,2007,01,28.1
IDCJAC0003,075041,2007,02,25.3
IDCJAC0003,075041,2007,03,20.2
IDCJAC0003,075041,2007,04,15.7
IDCJAC0003,075041,2007,05,10.5
IDCJAC0003,075041,2007,06,9.0
IDCJAC0003,075041,2007,07,9.7
IDCJAC0003,075041,2007,08,13.5
IDCJAC0003,075041,2007,09,18.2
IDCJAC0003,075041,2007,10,21.6
IDCJAC0003,075041,2007,11,23.4
IDCJAC0003,075041,2007,12,27.5
IDCJAC0003,075041,2008,01,27.6
IDCJAC0003,075041,2008,02,24.6
IDCJAC0003,075041,2008,03,21.0
IDCJAC0003,075041,2008,04,15.6
IDCJAC0003,075041,2008,05,11.2
IDCJAC0003,075041,2008,06,8.3
IDCJAC0003,075041,2008,07,9.1
IDCJAC0003,075041,2008,08,12.2
IDCJAC0003,075041,2008,09,18.8
IDCJAC0003,075041,2008,10,23.4
IDCJAC0003,075041,2008,11,22.7
IDCJAC0003,075041,2008,12,27.7
IDCJAC0003,075041,2009,01,31.1
IDCJAC0003,075041,2009,02,25.4
IDCJAC0003,075041,2009,03,18.1
IDCJAC0003,075041,2009,04,14.7
IDCJAC0003,075041,2009,05,11.0
IDCJAC0003,075041,2009,06,7.5
IDCJAC0003,075041,2009,07,9.3
IDCJAC0003,075041,2009,08,12.6
IDCJAC0003,075041,2009,09,17.7
IDCJAC0003,075041,2009,10,21.2
IDCJAC0003,075041,2009,11,26.8
IDCJAC0003,075041,2009,12,28.5
IDCJAC0003,075041,2010,01,30.8
IDCJAC0003,075041,2010,02,21.1
IDCJAC0003,075041,2010,03,19.9
IDCJAC0003,075041,2010,04,14.0
IDCJAC0003,075041,2010,05,10.8
IDCJAC0003,075041,2010,06,8.7
IDCJAC0003,075041,2010,07,8.8
IDCJAC0003,075041,2010,08,11.0
IDCJAC0003,075041,2010,09,15.9
IDCJAC0003,075041,2010,10,20.3
IDCJAC0003,075041,2010,11,21.6
IDCJAC0003,075041,2010,12,28.0
IDCJAC0003,075041,2011,01,27.4
IDCJAC0003,075041,2011,02,23.0
IDCJAC0003,075041,2011,03,18.0
IDCJAC0003,075041,2011,04,15.2
IDCJAC0003,075041,2011,05,10.7
IDCJAC0003,075041,2011,06,9.0
IDCJAC0003,075041,2011,07,9.2
IDCJAC0003,075041,2011,08,12.6
IDCJAC0003,075041,2011,09,16.5
IDCJAC0003,075041,2011,10,21.5
IDCJAC0003,075041,2011,11,22.9
IDCJAC0003,075041,2011,12,28.5
IDCJAC0003,075041,2012,01,26.8
IDCJAC0003,075041,2012,02,22.3
IDCJAC0003,075041,2012,03,18.6
IDCJAC0003,075041,2012,04,14.9
IDCJAC0003,075041,2012,05,11.1
IDCJAC0003,075041,2012,06,8.5
IDCJAC0003,075041,2012,07,9.4
IDCJAC0003,075041,2012,08,12.5
IDCJAC0003,075041,2012,09,17.4
IDCJAC0003,075041,2012,10,23.3
IDCJAC0003,075041,2012,11,24.7
IDCJAC0003,075041,2012,12,28.7
IDCJAC0003,075041,2013,01,30.5
IDCJAC0003,075041,2013,02,23.8
IDCJAC0003,075041,2013,03,21.0
IDCJAC0003,075041,2013,04,15.7
IDCJAC0003,075041,2013,05,10.8
IDCJAC0003,075041,2013,06,8.3
IDCJAC0003,075041,2013,07,9.3
IDCJAC0003,075041,2013,08,12.4
IDCJAC0003,075041,2013,09,17.2
IDCJAC0003,075041,2013,10,22.5
IDCJAC0003,075041,2013,11,25.2
IDCJAC0003,075041,2013,12,27.6
IDCJAC0003,075041,2014,01,28.5
IDCJAC0003,075041,2014,02,23.8
IDCJAC0003,075041,2014,03,18.3
IDCJAC0003,075041,2014,04,13.2
IDCJAC0003,075041,2014,05,9.8
IDCJAC0003,075041,2014,06,8.1
IDCJAC0003,075041,2014,07,9.9
IDCJAC0003,075041,2014,08,13.3
IDCJAC0003,075041,2014,09,17.3
IDCJAC0003,075041,2014,10,22.7
IDCJAC0003,075041,2014,11,24.9
IDCJAC0003,075041,2014,12,28.4
IDCJAC0003,075041,2015,01,25.0
IDCJAC0003,075041,2015,02,24.5
IDCJAC0003,075041,2015,03,20.3
IDCJAC0003,075041,2015,04,13.1
IDCJAC0003,075041,2015,05,10.0
IDCJAC0003,075041,2015,06,8.7
IDCJAC0003,075041,2015,07,9.4
IDCJAC0003,075041,2015,08,10.4
IDCJAC0003,075041,2015,09,18.0
IDCJAC0003,075041,2015,10,21.4
IDCJAC0003,075041,2015,11,26.8
IDCJAC0003,075041,2015,12,28.3
IDCJAC0003,075041,2016,01,22.9
IDCJAC0003,075041,2016,02,25.7
IDCJAC0003,075041,2016,03,18.9
IDCJAC0003,075041,2016,04,15.8
IDCJAC0003,075041,2016,05,10.9
IDCJAC0003,075041,2016,06,8.1
IDCJAC0003,075041,2016,07,8.5
IDCJAC0003,075041,2016,08,12.0
IDCJAC0003,075041,2016,09,14.7
IDCJAC0003,075041,2016,10,21.1
IDCJAC0003,075041,2016,11,25.4
IDCJAC0003,075041,2016,12,23.2
IDCJAC0003,075041,2017,01,26.2
IDCJAC0003,075041,2017,02,24.4
IDCJAC0003,075041,2017,03,19.5
IDCJAC0003,075041,2017,04,14.0
IDCJAC0003,075041,2017,05,11.1
IDCJAC0003,075041,2017,06,10.0
IDCJAC0003,075041,2017,07,10.4
IDCJAC0003,075041,2017,08,12.8
IDCJAC0003,075041,2017,09,17.1
IDCJAC0003,075041,2017,10,22.3
IDCJAC0003,075041,2017,11,25.8
IDCJAC0003,075041,2017,12,25.6
IDCJAC0003,075041,2018,01,25.8
IDCJAC0003,075041,2018,02,23.9
IDCJAC0003,075041,2018,03,20.2
IDCJAC0003,075041,2018,04,15.0
IDCJAC0003,075041,2018,05,11.3
IDCJAC0003,075041,2018,06,9.4
IDCJAC0003,075041,2018,07,10.7
IDCJAC0003,075041,2018,08,12.7
IDCJAC0003,075041,2018,09,18.6
IDCJAC0003,075041,2018,10,18.6
