Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0003,015590,1990,26.5,28.2,25.5,17.7,15.0,13.8,15.7,16.2,22.6,26.3,28.6,30.3,22.2
IDCJAC0003,015590,1991,25.8,24.8,25.1,20.9,17.8,12.9,15.1,18.3,20.9,26.9,25.6,29.4,22.0
IDCJAC0003,015590,1992,28.1,26.9,24.9,18.8,12.8,14.2,16.3,15.8,19.9,24.8,28.0,28.0,21.5
IDCJAC0003,015590,1993,27.2,24.0,23.8,18.2,14.4,13.0,14.9,16.6,20.1,25.2,27.2,27.0,21.0
IDCJAC0003,015590,1994,29.7,20.3,25.8,21.4,17.8,14.6,16.8,20.3,21.5,23.6,26.7,29.4,22.3
IDCJAC0003,015590,1995,25.0,26.1,24.9,20.2,15.3,13.9,15.3,20.0,21.4,25.5,25.3,29.0,21.8
IDCJAC0003,015590,1996,30.5,28.5,25.5,21.3,17.2,14.0,15.7,17.3,24.4,26.8,31.0,27.2,23.3
IDCJAC0003,015590,1997,25.9,23.9,26.7,21.7,13.6,15.6,15.7,19.1,21.8,25.8,27.6,25.6,21.9
IDCJAC0003,015590,1998,28.6,26.9,24.0,18.7,17.4,12.8,13.8,19.2,22.7,24.3,25.3,26.6,21.7
IDCJAC0003,015590,1999,27.1,25.4,24.7,21.6,17.9,14.7,17.3,17.7,22.9,23.6,27.2,26.6,22.2
IDCJAC0003,015590,2000,28.4,21.4,23.2,14.9,17.2,16.5,16.6,19.3,23.4,21.1,24.8,25.3,21.0
IDCJAC0003,015590,2001,25.4,25.4,18.5,21.8,17.1,14.4,14.4,21.0,21.6,22.9,26.8,22.3,21.0
IDCJAC0003,015590,2002,27.4,22.0,24.9,21.6,17.5,16.8,17.8,20.8,23.2,27.7,25.5,27.9,22.8
IDCJAC0003,015590,2003,27.6,22.6,25.6,20.9,18.1,15.2,17.7,19.5,23.1,27.9,23.8,25.2,22.3
IDCJAC0003,015590,2004,29.0,23.6,21.5,22.2,11.8,14.5,16.6,19.5,23.4,25.4,29.7,29.0,22.2
IDCJAC0003,015590,2005,30.2,29.5,25.0,21.4,17.5,14.8,15.6,20.1,22.0,24.3,26.2,null,null
IDCJAC0003,015590,2006,27.4,26.7,23.3,20.9,18.3,16.7,15.6,20.9,23.8,25.2,29.4,25.7,22.8
IDCJAC0003,015590,2007,22.6,29.0,22.1,21.5,15.5,15.3,16.9,20.1,23.2,25.5,27.4,25.3,22.0
IDCJAC0003,015590,2008,29.7,26.7,24.0,21.6,18.2,14.8,16.6,18.7,22.5,26.5,22.5,25.7,22.3
IDCJAC0003,015590,2009,27.2,28.3,25.0,20.1,15.7,14.3,15.7,17.9,22.6,27.7,30.3,27.5,22.7
IDCJAC0003,015590,2010,27.1,23.9,23.7,19.0,15.9,15.2,12.3,17.2,18.9,23.4,28.3,28.6,21.1
IDCJAC0003,015590,2011,28.1,24.3,19.4,21.7,15.6,14.5,14.3,19.5,22.2,21.8,24.1,26.5,21.0
IDCJAC0003,015590,2012,26.1,26.5,22.4,18.8,17.6,14.6,16.5,20.4,22.6,27.2,26.1,26.4,22.1
IDCJAC0003,015590,2013,29.8,25.1,23.5,20.7,15.2,12.3,15.8,20.0,22.3,25.3,23.7,22.6,21.4
IDCJAC0003,015590,2014,24.6,23.5,23.0,17.9,15.8,15.6,15.7,19.7,22.6,25.6,22.6,25.9,21.0
IDCJAC0003,015590,2015,22.6,27.2,23.5,19.0,16.7,15.0,15.9,18.8,23.8,26.0,28.1,22.8,21.6
IDCJAC0003,015590,2016,25.9,26.2,21.3,19.3,13.5,13.6,14.6,16.7,19.5,25.0,26.3,21.4,20.3
IDCJAC0003,015590,2017,24.8,25.9,21.6,18.2,16.8,15.0,16.0,19.3,22.2,25.3,25.3,27.1,21.5
IDCJAC0003,015590,2018,27.7,26.2,22.9,19.6,16.5,15.4,16.3,19.2,21.7,23.6,null,null,null
