Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0003,014015,1990,20.8,24.0,23.0,20.8,19.8,18.5,18.6,22.1,25.0,25.6,24.3,23.4,22.2
IDCJAC0003,014015,1991,15.0,12.9,25.4,21.2,21.5,18.5,18.9,21.5,22.0,25.6,21.7,26.0,20.9
IDCJAC0003,014015,1992,21.6,18.8,22.9,19.9,19.4,19.2,20.0,21.3,21.4,22.8,23.5,21.7,21.0
IDCJAC0003,014015,1993,18.9,18.3,21.9,23.0,20.6,18.9,18.3,20.0,21.6,23.5,22.1,19.5,20.6
IDCJAC0003,014015,1994,23.4,15.5,22.5,23.6,20.7,19.4,20.5,23.2,23.0,23.8,23.7,22.3,21.8
IDCJAC0003,014015,1995,16.2,18.9,17.4,19.9,19.6,18.8,20.7,23.1,23.5,22.1,21.2,19.8,20.1
IDCJAC0003,014015,1996,20.8,20.5,22.7,20.2,21.5,19.9,21.6,22.5,24.9,23.4,23.5,18.0,21.6
IDCJAC0003,014015,1997,19.0,18.5,21.6,25.1,20.9,20.1,21.6,22.9,24.8,24.7,22.0,19.6,21.7
IDCJAC0003,014015,1998,18.4,22.2,20.8,22.5,20.6,20.1,20.7,23.6,24.0,23.2,22.3,18.2,21.4
IDCJAC0003,014015,1999,17.5,17.2,20.7,20.8,22.5,19.6,21.8,23.9,25.0,22.7,21.8,20.2,21.1
IDCJAC0003,014015,2000,19.3,16.5,19.7,19.4,20.8,20.3,21.2,22.9,23.3,22.5,24.1,18.9,20.7
IDCJAC0003,014015,2001,20.1,17.4,20.2,23.5,21.3,20.0,20.3,23.1,23.5,24.3,21.9,20.8,21.4
IDCJAC0003,014015,2002,21.1,16.5,24.5,23.6,21.4,21.4,21.3,23.7,23.0,25.0,24.2,24.8,22.5
IDCJAC0003,014015,2003,19.0,17.5,21.2,24.0,21.0,19.7,20.5,21.7,23.2,25.5,23.7,18.8,21.3
IDCJAC0003,014015,2004,20.4,17.4,20.3,24.9,18.1,19.8,21.8,24.4,25.7,24.7,23.6,21.1,21.8
IDCJAC0003,014015,2005,21.3,24.5,21.5,23.1,21.9,20.4,21.1,23.5,25.7,25.0,23.2,null,null
IDCJAC0003,014015,2006,15.4,24.2,18.5,20.6,22.8,21.0,21.9,24.5,27.6,28.8,24.6,19.8,22.5
IDCJAC0003,014015,2007,17.3,21.1,16.3,23.3,20.7,18.2,21.4,22.6,24.6,24.1,20.7,18.5,20.7
IDCJAC0003,014015,2008,19.9,15.7,22.8,23.9,21.4,19.4,21.0,22.7,24.0,24.5,22.8,17.3,21.3
IDCJAC0003,014015,2009,19.1,17.6,24.6,21.9,19.8,19.7,20.8,22.5,23.7,25.5,22.9,19.4,21.5
IDCJAC0003,014015,2010,16.5,21.9,23.1,19.3,19.1,20.3,19.2,21.4,21.0,22.5,22.1,18.0,20.4
IDCJAC0003,014015,2011,15.9,16.7,16.9,20.3,20.6,20.0,19.7,22.8,23.2,22.8,21.8,19.9,20.1
IDCJAC0003,014015,2012,19.7,21.5,16.7,22.6,20.1,20.8,21.9,25.7,26.4,26.5,24.1,23.2,22.4
IDCJAC0003,014015,2013,20.5,22.0,19.6,23.1,20.0,19.1,20.4,23.0,24.0,23.5,19.5,16.0,20.9
IDCJAC0003,014015,2014,16.4,18.7,21.9,19.9,20.4,20.1,20.7,23.4,24.9,26.0,22.7,20.1,21.3
IDCJAC0003,014015,2015,14.0,20.0,20.9,22.1,21.0,19.9,20.9,22.2,23.3,24.3,23.1,15.1,20.6
IDCJAC0003,014015,2016,20.0,20.9,19.2,21.3,19.6,19.7,20.4,22.3,22.7,24.4,23.2,19.5,21.1
IDCJAC0003,014015,2017,20.5,19.8,21.0,20.4,21.2,19.9,20.2,22.7,24.5,23.5,24.3,23.4,21.8
IDCJAC0003,014015,2018,16.3,19.1,22.5,22.0,21.2,20.0,20.5,22.4,24.5,25.5,null,null,null
