Product code,Station number,Year,Month,Monthly mean daily global solar exposure (MJ/m*m)
IDCJAC0003,066037,2005,05,10.4
IDCJAC0003,066037,2005,06,8.6
IDCJAC0003,066037,2005,07,10.4
IDCJAC0003,066037,2005,08,14.1
IDCJAC0003,066037,2005,09,16.3
IDCJAC0003,066037,2005,10,18.7
IDCJAC0003,066037,2005,11,21.5
IDCJAC0003,066037,2006,01,21.5
IDCJAC0003,066037,2006,02,20.7
IDCJAC0003,066037,2006,03,17.3
IDCJAC0003,066037,2006,04,16.4
IDCJAC0003,066037,2006,05,10.7
IDCJAC0003,066037,2006,06,7.7
IDCJAC0003,066037,2006,07,8.9
IDCJAC0003,066037,2006,08,12.7
IDCJAC0003,066037,2006,09,18.1
IDCJAC0003,066037,2006,10,20.7
IDCJAC0003,066037,2006,11,21.8
IDCJAC0003,066037,2006,12,22.5
IDCJAC0003,066037,2007,01,27.9
IDCJAC0003,066037,2007,02,21.2
IDCJAC0003,066037,2007,03,17.2
IDCJAC0003,066037,2007,04,14.1
IDCJAC0003,066037,2007,05,11.4
IDCJAC0003,066037,2007,06,7.2
IDCJAC0003,066037,2007,07,10.1
IDCJAC0003,066037,2007,08,12.5
IDCJAC0003,066037,2007,09,17.9
IDCJAC0003,066037,2007,10,22.1
IDCJAC0003,066037,2007,11,23.0
IDCJAC0003,066037,2007,12,22.0
IDCJAC0003,066037,2008,01,22.6
IDCJAC0003,066037,2008,02,17.9
IDCJAC0003,066037,2008,03,19.1
IDCJAC0003,066037,2008,04,12.5
IDCJAC0003,066037,2008,05,11.2
IDCJAC0003,066037,2008,06,7.4
IDCJAC0003,066037,2008,07,9.7
IDCJAC0003,066037,2008,08,12.5
IDCJAC0003,066037,2008,09,17.6
IDCJAC0003,066037,2008,10,19.4
IDCJAC0003,066037,2008,11,20.3
IDCJAC0003,066037,2008,12,23.8
IDCJAC0003,066037,2009,01,26.5
IDCJAC0003,066037,2009,02,19.0
IDCJAC0003,066037,2009,03,17.3
IDCJAC0003,066037,2009,04,12.5
IDCJAC0003,066037,2009,05,10.3
IDCJAC0003,066037,2009,06,7.9
IDCJAC0003,066037,2009,07,10.1
IDCJAC0003,066037,2009,08,13.8
IDCJAC0003,066037,2009,09,17.2
IDCJAC0003,066037,2009,10,18.3
IDCJAC0003,066037,2009,11,21.8
IDCJAC0003,066037,2009,12,23.1
IDCJAC0003,066037,2010,01,22.9
IDCJAC0003,066037,2010,02,18.5
IDCJAC0003,066037,2010,03,17.1
IDCJAC0003,066037,2010,04,14.1
IDCJAC0003,066037,2010,05,9.6
IDCJAC0003,066037,2010,06,8.7
IDCJAC0003,066037,2010,07,7.9
IDCJAC0003,066037,2010,08,13.8
IDCJAC0003,066037,2010,09,16.2
IDCJAC0003,066037,2010,10,17.2
IDCJAC0003,066037,2010,11,21.0
IDCJAC0003,066037,2010,12,23.2
IDCJAC0003,066037,2011,01,22.8
IDCJAC0003,066037,2011,02,17.6
IDCJAC0003,066037,2011,03,14.1
IDCJAC0003,066037,2011,04,12.4
IDCJAC0003,066037,2011,05,10.2
IDCJAC0003,066037,2011,06,8.7
IDCJAC0003,066037,2011,07,9.1
IDCJAC0003,066037,2011,08,11.8
IDCJAC0003,066037,2011,09,15.4
IDCJAC0003,066037,2011,10,18.5
IDCJAC0003,066037,2011,11,18.5
IDCJAC0003,066037,2011,12,20.1
IDCJAC0003,066037,2012,01,23.2
IDCJAC0003,066037,2012,02,18.3
IDCJAC0003,066037,2012,03,14.7
IDCJAC0003,066037,2012,04,13.4
IDCJAC0003,066037,2012,05,11.3
IDCJAC0003,066037,2012,06,7.6
IDCJAC0003,066037,2012,07,9.2
IDCJAC0003,066037,2012,08,13.8
IDCJAC0003,066037,2012,09,18.2
IDCJAC0003,066037,2012,10,21.3
IDCJAC0003,066037,2012,11,19.7
IDCJAC0003,066037,2012,12,22.6
IDCJAC0003,066037,2013,01,22.2
IDCJAC0003,066037,2013,02,19.9
IDCJAC0003,066037,2013,03,18.0
IDCJAC0003,066037,2013,04,13.6
IDCJAC0003,066037,2013,05,10.9
IDCJAC0003,066037,2013,06,6.8
IDCJAC0003,066037,2013,07,10.1
IDCJAC0003,066037,2013,08,14.0
IDCJAC0003,066037,2013,09,17.5
IDCJAC0003,066037,2013,10,22.0
IDCJAC0003,066037,2013,11,18.5
IDCJAC0003,066037,2013,12,24.6
IDCJAC0003,066037,2014,01,24.0
IDCJAC0003,066037,2014,02,17.9
IDCJAC0003,066037,2014,03,15.3
IDCJAC0003,066037,2014,04,11.4
IDCJAC0003,066037,2014,05,11.0
IDCJAC0003,066037,2014,06,8.7
IDCJAC0003,066037,2014,07,10.1
IDCJAC0003,066037,2014,08,11.0
IDCJAC0003,066037,2014,09,16.3
IDCJAC0003,066037,2014,10,20.3
IDCJAC0003,066037,2014,11,21.6
IDCJAC0003,066037,2014,12,22.0
IDCJAC0003,066037,2015,01,22.6
IDCJAC0003,066037,2015,02,20.1
IDCJAC0003,066037,2015,03,16.2
IDCJAC0003,066037,2015,04,11.0
IDCJAC0003,066037,2015,05,9.9
IDCJAC0003,066037,2015,06,8.6
IDCJAC0003,066037,2015,07,9.9
IDCJAC0003,066037,2015,08,12.4
IDCJAC0003,066037,2015,09,16.8
IDCJAC0003,066037,2015,10,19.1
IDCJAC0003,066037,2015,11,20.4
IDCJAC0003,066037,2015,12,23.7
IDCJAC0003,066037,2016,01,19.8
IDCJAC0003,066037,2016,02,22.5
IDCJAC0003,066037,2016,03,17.5
IDCJAC0003,066037,2016,04,13.9
IDCJAC0003,066037,2016,05,11.3
IDCJAC0003,066037,2016,06,8.5
IDCJAC0003,066037,2016,07,10.1
IDCJAC0003,066037,2016,08,12.3
IDCJAC0003,066037,2016,09,15.9
IDCJAC0003,066037,2016,10,21.1
IDCJAC0003,066037,2016,11,24.3
IDCJAC0003,066037,2016,12,22.0
IDCJAC0003,066037,2017,01,22.0
IDCJAC0003,066037,2017,02,19.7
IDCJAC0003,066037,2017,03,13.0
IDCJAC0003,066037,2017,04,13.8
IDCJAC0003,066037,2017,05,11.1
IDCJAC0003,066037,2017,06,8.9
IDCJAC0003,066037,2017,07,11.1
IDCJAC0003,066037,2017,08,13.8
IDCJAC0003,066037,2017,09,18.0
IDCJAC0003,066037,2017,10,19.6
IDCJAC0003,066037,2017,11,22.2
IDCJAC0003,066037,2017,12,22.3
IDCJAC0003,066037,2018,01,22.4
IDCJAC0003,066037,2018,02,21.5
IDCJAC0003,066037,2018,03,17.1
IDCJAC0003,066037,2018,04,14.6
IDCJAC0003,066037,2018,05,11.4
IDCJAC0003,066037,2018,06,8.9
IDCJAC0003,066037,2018,07,11.4
IDCJAC0003,066037,2018,08,13.2
IDCJAC0003,066037,2018,09,16.6
IDCJAC0003,066037,2018,10,15.0
