Product code,Station number,Year,Month,Lowest temperature (°C),Day,Quality
IDCJAC0008,066037,1949,03,8.4,31,Y
IDCJAC0008,066037,1949,04,7.8,23,Y
IDCJAC0008,066037,1949,05,4.4,09,Y
IDCJAC0008,066037,1949,06,2.2,27,Y
IDCJAC0008,066037,1949,07,3.3,09,Y
IDCJAC0008,066037,1949,08,4.7,17,Y
IDCJAC0008,066037,1949,09,6.1,18,Y
IDCJAC0008,066037,1949,10,8.5,07,Y
IDCJAC0008,066037,1949,11,5.9,15,Y
IDCJAC0008,066037,1949,12,12.7,22,Y
IDCJAC0008,066037,1950,01,15.6,30,Y
IDCJAC0008,066037,1950,02,14.2,13,Y
IDCJAC0008,066037,1950,03,13.8,15,Y
IDCJAC0008,066037,1950,04,9.2,24,Y
IDCJAC0008,066037,1950,05,5.6,28,Y
IDCJAC0008,066037,1950,06,5.7,09,Y
IDCJAC0008,066037,1950,07,3.3,09,Y
IDCJAC0008,066037,1950,08,3.9,08,Y
IDCJAC0008,066037,1950,09,6.3,05,Y
IDCJAC0008,066037,1950,10,10.8,20,Y
IDCJAC0008,066037,1950,11,9.3,02,Y
IDCJAC0008,066037,1950,12,13.8,27,Y
IDCJAC0008,066037,1951,01,13.7,03,Y
IDCJAC0008,066037,1951,02,15.6,09,Y
IDCJAC0008,066037,1951,03,15.7,25,Y
IDCJAC0008,066037,1951,04,7.7,15,Y
IDCJAC0008,066037,1951,05,5.2,30,Y
IDCJAC0008,066037,1951,06,5.2,30,Y
IDCJAC0008,066037,1951,07,3.4,12,Y
IDCJAC0008,066037,1951,08,1.9,14,Y
IDCJAC0008,066037,1951,09,6.1,03,Y
IDCJAC0008,066037,1951,10,8.3,05,Y
IDCJAC0008,066037,1951,11,9.0,29,Y
IDCJAC0008,066037,1951,12,11.5,02,Y
IDCJAC0008,066037,1952,01,13.9,10,Y
IDCJAC0008,066037,1952,02,13.6,03,Y
IDCJAC0008,066037,1952,03,12.9,24,Y
IDCJAC0008,066037,1952,04,9.4,29,Y
IDCJAC0008,066037,1952,05,5.2,26,Y
IDCJAC0008,066037,1952,06,3.9,11,Y
IDCJAC0008,066037,1952,07,2.6,15,Y
IDCJAC0008,066037,1952,08,4.3,26,Y
IDCJAC0008,066037,1952,09,5.4,24,Y
IDCJAC0008,066037,1952,10,7.4,12,Y
IDCJAC0008,066037,1952,11,9.6,12,Y
IDCJAC0008,066037,1952,12,11.9,13,Y
IDCJAC0008,066037,1953,01,13.3,02,Y
IDCJAC0008,066037,1953,02,13.3,10,Y
IDCJAC0008,066037,1953,03,10.0,28,Y
IDCJAC0008,066037,1953,04,9.7,06,Y
IDCJAC0008,066037,1953,05,5.1,24,Y
IDCJAC0008,066037,1953,06,3.2,30,Y
IDCJAC0008,066037,1953,07,3.6,06,Y
IDCJAC0008,066037,1953,08,2.8,18,Y
IDCJAC0008,066037,1953,09,5.8,12,Y
IDCJAC0008,066037,1953,10,5.7,11,Y
IDCJAC0008,066037,1953,11,9.7,09,Y
IDCJAC0008,066037,1953,12,12.4,11,Y
IDCJAC0008,066037,1954,01,13.2,05,Y
IDCJAC0008,066037,1954,02,13.2,03,Y
IDCJAC0008,066037,1954,03,13.0,21,Y
IDCJAC0008,066037,1954,04,10.6,30,Y
IDCJAC0008,066037,1954,05,4.4,21,Y
IDCJAC0008,066037,1954,06,2.4,13,Y
IDCJAC0008,066037,1954,07,2.2,06,Y
IDCJAC0008,066037,1954,08,3.6,10,Y
IDCJAC0008,066037,1954,09,4.9,04,Y
IDCJAC0008,066037,1954,10,7.9,21,Y
IDCJAC0008,066037,1954,11,10.6,23,Y
IDCJAC0008,066037,1954,12,15.1,10,Y
IDCJAC0008,066037,1955,01,15.5,16,Y
IDCJAC0008,066037,1955,02,14.4,18,Y
IDCJAC0008,066037,1955,03,15.6,12,Y
IDCJAC0008,066037,1955,04,8.4,27,Y
IDCJAC0008,066037,1955,05,5.2,21,Y
IDCJAC0008,066037,1955,06,3.9,28,Y
IDCJAC0008,066037,1955,07,1.9,09,Y
IDCJAC0008,066037,1955,08,2.6,06,Y
IDCJAC0008,066037,1955,09,4.1,07,Y
IDCJAC0008,066037,1955,10,7.4,14,Y
IDCJAC0008,066037,1955,11,8.8,03,Y
IDCJAC0008,066037,1955,12,9.8,05,Y
IDCJAC0008,066037,1956,01,13.0,02,Y
IDCJAC0008,066037,1956,02,17.4,08,Y
IDCJAC0008,066037,1956,03,15.6,19,Y
IDCJAC0008,066037,1956,04,7.9,22,Y
IDCJAC0008,066037,1956,05,5.1,31,Y
IDCJAC0008,066037,1956,06,3.8,22,Y
IDCJAC0008,066037,1956,07,2.6,16,Y
IDCJAC0008,066037,1956,08,3.2,26,Y
IDCJAC0008,066037,1956,09,5.7,09,Y
IDCJAC0008,066037,1956,10,7.8,01,Y
IDCJAC0008,066037,1956,11,8.4,04,Y
IDCJAC0008,066037,1956,12,13.3,05,Y
IDCJAC0008,066037,1957,01,12.9,29,Y
IDCJAC0008,066037,1957,02,14.2,24,Y
IDCJAC0008,066037,1957,03,11.3,15,Y
IDCJAC0008,066037,1957,04,9.7,29,Y
IDCJAC0008,066037,1957,05,4.4,24,Y
IDCJAC0008,066037,1957,06,4.6,08,Y
IDCJAC0008,066037,1957,07,2.8,06,Y
IDCJAC0008,066037,1957,08,5.1,12,Y
IDCJAC0008,066037,1957,09,5.0,05,Y
IDCJAC0008,066037,1957,10,6.0,02,Y
IDCJAC0008,066037,1957,11,9.4,09,Y
IDCJAC0008,066037,1957,12,11.7,04,Y
IDCJAC0008,066037,1958,01,12.4,08,Y
IDCJAC0008,066037,1958,02,13.1,12,Y
IDCJAC0008,066037,1958,03,11.6,30,Y
IDCJAC0008,066037,1958,04,9.7,29,Y
IDCJAC0008,066037,1958,05,7.5,30,Y
IDCJAC0008,066037,1958,06,3.9,26,Y
IDCJAC0008,066037,1958,07,2.1,14,Y
IDCJAC0008,066037,1958,08,2.8,30,Y
IDCJAC0008,066037,1958,09,4.4,01,Y
IDCJAC0008,066037,1958,10,7.8,02,Y
IDCJAC0008,066037,1958,11,10.7,18,Y
IDCJAC0008,066037,1958,12,14.3,12,Y
IDCJAC0008,066037,1959,01,15.7,11,Y
IDCJAC0008,066037,1959,02,16.7,23,Y
IDCJAC0008,066037,1959,03,15.7,14,Y
IDCJAC0008,066037,1959,04,9.7,27,Y
IDCJAC0008,066037,1959,05,4.8,23,Y
IDCJAC0008,066037,1959,06,2.9,15,Y
IDCJAC0008,066037,1959,07,3.5,04,Y
IDCJAC0008,066037,1959,08,2.7,10,Y
IDCJAC0008,066037,1959,09,5.8,20,Y
IDCJAC0008,066037,1959,10,5.0,01,Y
IDCJAC0008,066037,1959,11,12.1,11,Y
IDCJAC0008,066037,1959,12,10.0,14,Y
IDCJAC0008,066037,1960,01,12.8,06,Y
IDCJAC0008,066037,1960,02,15.0,22,Y
IDCJAC0008,066037,1960,03,11.8,13,Y
IDCJAC0008,066037,1960,04,6.9,24,Y
IDCJAC0008,066037,1960,05,4.0,09,Y
IDCJAC0008,066037,1960,06,2.7,24,Y
IDCJAC0008,066037,1960,07,2.3,05,Y
IDCJAC0008,066037,1960,08,1.2,09,Y
IDCJAC0008,066037,1960,09,4.4,06,Y
IDCJAC0008,066037,1960,10,8.3,11,Y
IDCJAC0008,066037,1960,11,7.9,04,Y
IDCJAC0008,066037,1960,12,10.7,07,Y
IDCJAC0008,066037,1961,01,11.7,22,Y
IDCJAC0008,066037,1961,02,13.3,04,Y
IDCJAC0008,066037,1961,03,9.4,04,Y
IDCJAC0008,066037,1961,04,8.3,17,Y
IDCJAC0008,066037,1961,05,4.2,10,Y
IDCJAC0008,066037,1961,06,1.0,21,Y
IDCJAC0008,066037,1961,07,2.3,19,Y
IDCJAC0008,066037,1961,08,2.7,04,Y
IDCJAC0008,066037,1961,09,5.6,20,Y
IDCJAC0008,066037,1961,10,7.6,26,Y
IDCJAC0008,066037,1961,11,11.1,19,Y
IDCJAC0008,066037,1961,12,12.7,22,Y
IDCJAC0008,066037,1962,01,15.3,24,Y
IDCJAC0008,066037,1962,02,11.7,15,Y
IDCJAC0008,066037,1962,03,11.7,12,Y
IDCJAC0008,066037,1962,04,8.3,15,Y
IDCJAC0008,066037,1962,05,5.9,24,Y
IDCJAC0008,066037,1962,06,1.9,24,Y
IDCJAC0008,066037,1962,07,1.9,15,Y
IDCJAC0008,066037,1962,08,1.3,23,Y
IDCJAC0008,066037,1962,09,4.6,09,Y
IDCJAC0008,066037,1962,10,5.6,17,Y
IDCJAC0008,066037,1962,11,10.2,05,Y
IDCJAC0008,066037,1962,12,10.1,12,Y
IDCJAC0008,066037,1963,01,15.1,05,Y
IDCJAC0008,066037,1963,02,11.6,05,Y
IDCJAC0008,066037,1963,03,11.6,31,Y
IDCJAC0008,066037,1963,04,8.9,16,Y
IDCJAC0008,066037,1963,05,4.6,24,Y
IDCJAC0008,066037,1963,06,1.3,19,Y
IDCJAC0008,066037,1963,07,3.7,31,Y
IDCJAC0008,066037,1963,08,2.9,17,Y
IDCJAC0008,066037,1963,09,3.9,01,Y
IDCJAC0008,066037,1963,10,7.9,17,Y
IDCJAC0008,066037,1963,11,8.9,05,Y
IDCJAC0008,066037,1963,12,12.9,19,Y
IDCJAC0008,066037,1964,01,10.6,16,Y
IDCJAC0008,066037,1964,02,11.2,24,Y
IDCJAC0008,066037,1964,03,12.8,11,Y
IDCJAC0008,066037,1964,04,6.7,29,Y
IDCJAC0008,066037,1964,05,3.6,29,Y
IDCJAC0008,066037,1964,06,2.8,04,Y
IDCJAC0008,066037,1964,07,1.8,23,Y
IDCJAC0008,066037,1964,08,1.7,12,Y
IDCJAC0008,066037,1964,09,4.4,18,Y
IDCJAC0008,066037,1964,10,6.4,05,Y
IDCJAC0008,066037,1964,11,7.8,01,Y
IDCJAC0008,066037,1964,12,10.3,10,Y
IDCJAC0008,066037,1965,01,11.6,12,Y
IDCJAC0008,066037,1965,02,14.4,15,Y
IDCJAC0008,066037,1965,03,9.6,22,Y
IDCJAC0008,066037,1965,04,6.1,21,Y
IDCJAC0008,066037,1965,05,3.0,22,Y
IDCJAC0008,066037,1965,06,4.0,11,Y
IDCJAC0008,066037,1965,07,2.8,12,Y
IDCJAC0008,066037,1965,08,3.4,07,Y
IDCJAC0008,066037,1965,09,6.8,18,Y
IDCJAC0008,066037,1965,10,7.9,03,Y
IDCJAC0008,066037,1965,11,7.8,12,Y
IDCJAC0008,066037,1965,12,13.0,19,Y
IDCJAC0008,066037,1966,01,12.0,19,Y
IDCJAC0008,066037,1966,02,12.6,20,Y
IDCJAC0008,066037,1966,03,9.6,28,Y
IDCJAC0008,066037,1966,04,8.4,10,Y
IDCJAC0008,066037,1966,05,5.4,26,Y
IDCJAC0008,066037,1966,06,3.4,04,Y
IDCJAC0008,066037,1966,07,1.1,17,Y
IDCJAC0008,066037,1966,08,2.8,14,Y
IDCJAC0008,066037,1966,09,4.3,07,Y
IDCJAC0008,066037,1966,10,4.8,08,Y
IDCJAC0008,066037,1966,11,7.8,05,Y
IDCJAC0008,066037,1966,12,10.9,08,Y
IDCJAC0008,066037,1967,01,11.8,18,Y
IDCJAC0008,066037,1967,02,14.4,11,Y
IDCJAC0008,066037,1967,03,7.4,24,Y
IDCJAC0008,066037,1967,04,8.3,28,Y
IDCJAC0008,066037,1967,05,4.2,27,Y
IDCJAC0008,066037,1967,06,4.9,01,Y
IDCJAC0008,066037,1967,07,2.0,13,Y
IDCJAC0008,066037,1967,08,2.8,15,Y
IDCJAC0008,066037,1967,09,2.3,01,Y
IDCJAC0008,066037,1967,10,10.0,03,Y
IDCJAC0008,066037,1967,11,8.7,28,Y
IDCJAC0008,066037,1967,12,11.1,07,Y
IDCJAC0008,066037,1968,01,12.3,19,Y
IDCJAC0008,066037,1968,02,15.6,05,Y
IDCJAC0008,066037,1968,03,12.8,31,Y
IDCJAC0008,066037,1968,04,8.6,23,Y
IDCJAC0008,066037,1968,05,4.6,27,Y
IDCJAC0008,066037,1968,06,1.9,04,Y
IDCJAC0008,066037,1968,07,0.1,26,Y
IDCJAC0008,066037,1968,08,2.9,23,Y
IDCJAC0008,066037,1968,09,5.6,27,Y
IDCJAC0008,066037,1968,10,7.3,02,Y
IDCJAC0008,066037,1968,11,9.7,15,Y
IDCJAC0008,066037,1968,12,11.7,26,Y
IDCJAC0008,066037,1969,01,14.4,31,Y
IDCJAC0008,066037,1969,02,12.7,27,Y
IDCJAC0008,066037,1969,03,13.2,07,Y
IDCJAC0008,066037,1969,04,7.9,24,Y
IDCJAC0008,066037,1969,05,5.4,26,Y
IDCJAC0008,066037,1969,06,3.6,29,Y
IDCJAC0008,066037,1969,07,2.8,11,Y
IDCJAC0008,066037,1969,08,3.6,10,Y
IDCJAC0008,066037,1969,09,3.4,13,Y
IDCJAC0008,066037,1969,10,8.1,01,Y
IDCJAC0008,066037,1969,11,10.3,23,Y
IDCJAC0008,066037,1969,12,12.2,18,Y
IDCJAC0008,066037,1970,01,14.0,24,Y
IDCJAC0008,066037,1970,02,14.1,25,Y
IDCJAC0008,066037,1970,03,11.0,13,Y
IDCJAC0008,066037,1970,04,7.6,30,Y
IDCJAC0008,066037,1970,05,3.3,19,Y
IDCJAC0008,066037,1970,06,3.3,15,Y
IDCJAC0008,066037,1970,07,0.6,16,Y
IDCJAC0008,066037,1970,08,3.1,05,Y
IDCJAC0008,066037,1970,09,4.4,12,Y
IDCJAC0008,066037,1970,10,7.2,16,Y
IDCJAC0008,066037,1970,11,10.3,03,Y
IDCJAC0008,066037,1970,12,12.4,30,Y
IDCJAC0008,066037,1971,01,13.8,04,Y
IDCJAC0008,066037,1971,02,15.6,11,Y
IDCJAC0008,066037,1971,03,13.3,26,Y
IDCJAC0008,066037,1971,04,8.2,21,Y
IDCJAC0008,066037,1971,05,4.9,29,Y
IDCJAC0008,066037,1971,06,2.3,25,Y
IDCJAC0008,066037,1971,07,0.8,29,Y
IDCJAC0008,066037,1971,08,2.5,14,Y
IDCJAC0008,066037,1971,09,5.0,12,Y
IDCJAC0008,066037,1971,10,7.0,06,Y
IDCJAC0008,066037,1971,11,9.2,09,Y
IDCJAC0008,066037,1971,12,11.7,01,Y
IDCJAC0008,066037,1972,01,12.2,02,Y
IDCJAC0008,066037,1972,02,11.6,22,Y
IDCJAC0008,066037,1972,03,9.8,25,Y
IDCJAC0008,066037,1972,04,6.7,27,Y
IDCJAC0008,066037,1972,05,6.0,18,Y
IDCJAC0008,066037,1972,06,4.6,12,Y
IDCJAC0008,066037,1972,07,3.3,04,Y
IDCJAC0008,066037,1972,08,4.6,08,Y
IDCJAC0008,066037,1972,09,5.6,19,Y
IDCJAC0008,066037,1972,10,5.7,02,Y
IDCJAC0008,066037,1972,11,13.2,28,Y
IDCJAC0008,066037,1972,12,12.0,06,Y
IDCJAC0008,066037,1973,01,15.0,15,Y
IDCJAC0008,066037,1973,02,15.1,08,Y
IDCJAC0008,066037,1973,03,10.9,15,Y
IDCJAC0008,066037,1973,04,9.5,23,Y
IDCJAC0008,066037,1973,05,5.0,19,Y
IDCJAC0008,066037,1973,06,2.6,05,Y
IDCJAC0008,066037,1973,07,3.7,19,Y
IDCJAC0008,066037,1973,08,3.3,02,Y
IDCJAC0008,066037,1973,09,6.4,05,Y
IDCJAC0008,066037,1973,10,9.8,14,Y
IDCJAC0008,066037,1973,11,13.1,16,Y
IDCJAC0008,066037,1973,12,14.5,23,Y
IDCJAC0008,066037,1974,01,17.1,20,Y
IDCJAC0008,066037,1974,02,14.0,22,Y
IDCJAC0008,066037,1974,03,14.3,21,Y
IDCJAC0008,066037,1974,04,11.0,30,Y
IDCJAC0008,066037,1974,05,7.2,24,Y
IDCJAC0008,066037,1974,06,3.2,27,Y
IDCJAC0008,066037,1974,07,2.8,11,Y
IDCJAC0008,066037,1974,08,1.8,07,Y
IDCJAC0008,066037,1974,09,5.7,07,Y
IDCJAC0008,066037,1974,10,7.8,12,Y
IDCJAC0008,066037,1974,11,8.7,29,Y
IDCJAC0008,066037,1974,12,12.6,04,Y
IDCJAC0008,066037,1975,01,13.6,30,Y
IDCJAC0008,066037,1975,02,15.1,15,Y
IDCJAC0008,066037,1975,03,11.2,21,Y
IDCJAC0008,066037,1975,04,8.8,02,Y
IDCJAC0008,066037,1975,05,5.6,28,Y
IDCJAC0008,066037,1975,06,3.4,06,Y
IDCJAC0008,066037,1975,07,3.6,06,Y
IDCJAC0008,066037,1975,08,5.0,14,Y
IDCJAC0008,066037,1975,09,6.4,06,Y
IDCJAC0008,066037,1975,10,8.4,06,Y
IDCJAC0008,066037,1975,11,11.1,08,Y
IDCJAC0008,066037,1975,12,13.6,22,Y
IDCJAC0008,066037,1976,01,13.6,26,Y
IDCJAC0008,066037,1976,02,16.7,12,Y
IDCJAC0008,066037,1976,03,14.0,29,Y
IDCJAC0008,066037,1976,04,6.2,30,Y
IDCJAC0008,066037,1976,05,5.7,31,Y
IDCJAC0008,066037,1976,06,4.9,03,Y
IDCJAC0008,066037,1976,07,4.0,18,Y
IDCJAC0008,066037,1976,08,4.0,03,Y
IDCJAC0008,066037,1976,09,7.1,13,Y
IDCJAC0008,066037,1976,10,8.0,12,Y
IDCJAC0008,066037,1976,11,9.5,19,Y
IDCJAC0008,066037,1976,12,11.8,18,Y
IDCJAC0008,066037,1977,01,14.4,07,Y
IDCJAC0008,066037,1977,02,16.6,09,Y
IDCJAC0008,066037,1977,03,12.3,17,Y
IDCJAC0008,066037,1977,04,7.9,30,Y
IDCJAC0008,066037,1977,05,4.0,30,Y
IDCJAC0008,066037,1977,06,3.3,14,Y
IDCJAC0008,066037,1977,07,2.7,22,Y
IDCJAC0008,066037,1977,08,2.4,01,Y
IDCJAC0008,066037,1977,09,5.2,12,Y
IDCJAC0008,066037,1977,10,9.5,21,Y
IDCJAC0008,066037,1977,11,10.8,15,Y
IDCJAC0008,066037,1977,12,13.2,08,Y
IDCJAC0008,066037,1978,01,15.4,29,Y
IDCJAC0008,066037,1978,02,15.4,12,Y
IDCJAC0008,066037,1978,03,12.6,28,Y
IDCJAC0008,066037,1978,04,6.2,28,Y
IDCJAC0008,066037,1978,05,5.9,14,Y
IDCJAC0008,066037,1978,06,2.8,14,Y
IDCJAC0008,066037,1978,07,1.3,15,Y
IDCJAC0008,066037,1978,08,3.2,14,Y
IDCJAC0008,066037,1978,09,6.9,17,Y
IDCJAC0008,066037,1978,10,8.4,20,Y
IDCJAC0008,066037,1978,11,9.4,12,Y
IDCJAC0008,066037,1978,12,12.5,14,Y
IDCJAC0008,066037,1979,01,16.5,30,Y
IDCJAC0008,066037,1979,02,14.4,18,Y
IDCJAC0008,066037,1979,03,12.1,25,Y
IDCJAC0008,066037,1979,04,7.2,11,Y
IDCJAC0008,066037,1979,05,6.4,14,Y
IDCJAC0008,066037,1979,06,2.5,30,Y
IDCJAC0008,066037,1979,07,3.3,07,Y
IDCJAC0008,066037,1979,08,2.7,15,Y
IDCJAC0008,066037,1979,09,5.5,15,Y
IDCJAC0008,066037,1979,10,6.6,14,Y
IDCJAC0008,066037,1979,11,11.5,26,Y
IDCJAC0008,066037,1979,12,15.7,17,Y
IDCJAC0008,066037,1980,01,15.2,13,Y
IDCJAC0008,066037,1980,02,14.0,15,Y
IDCJAC0008,066037,1980,03,13.6,16,Y
IDCJAC0008,066037,1980,04,7.9,28,Y
IDCJAC0008,066037,1980,05,5.8,22,Y
IDCJAC0008,066037,1980,06,5.5,25,Y
IDCJAC0008,066037,1980,07,3.2,09,Y
IDCJAC0008,066037,1980,08,4.6,16,Y
IDCJAC0008,066037,1980,09,6.6,19,Y
IDCJAC0008,066037,1980,10,9.3,29,Y
IDCJAC0008,066037,1980,11,9.3,04,Y
IDCJAC0008,066037,1980,12,13.4,19,Y
IDCJAC0008,066037,1981,01,15.3,15,Y
IDCJAC0008,066037,1981,02,16.4,28,Y
IDCJAC0008,066037,1981,03,13.3,14,Y
IDCJAC0008,066037,1981,04,10.4,29,Y
IDCJAC0008,066037,1981,05,7.0,10,Y
IDCJAC0008,066037,1981,06,4.3,18,Y
IDCJAC0008,066037,1981,07,2.3,13,Y
IDCJAC0008,066037,1981,08,3.2,24,Y
IDCJAC0008,066037,1981,09,5.1,06,Y
IDCJAC0008,066037,1981,10,9.5,05,Y
IDCJAC0008,066037,1981,11,8.8,17,Y
IDCJAC0008,066037,1981,12,13.3,16,Y
IDCJAC0008,066037,1982,01,16.4,09,Y
IDCJAC0008,066037,1982,02,15.3,06,Y
IDCJAC0008,066037,1982,03,14.2,29,Y
IDCJAC0008,066037,1982,04,9.1,30,Y
IDCJAC0008,066037,1982,05,4.5,24,Y
IDCJAC0008,066037,1982,06,3.2,03,Y
IDCJAC0008,066037,1982,07,2.3,22,Y
IDCJAC0008,066037,1982,08,4.8,03,Y
IDCJAC0008,066037,1982,09,5.6,10,Y
IDCJAC0008,066037,1982,10,6.0,01,Y
IDCJAC0008,066037,1982,11,10.1,03,Y
IDCJAC0008,066037,1982,12,14.0,12,Y
IDCJAC0008,066037,1983,01,15.1,13,Y
IDCJAC0008,066037,1983,02,18.0,21,Y
IDCJAC0008,066037,1983,03,14.8,29,Y
IDCJAC0008,066037,1983,04,7.1,16,Y
IDCJAC0008,066037,1983,05,7.7,31,Y
IDCJAC0008,066037,1983,06,2.5,27,Y
IDCJAC0008,066037,1983,07,2.9,11,Y
IDCJAC0008,066037,1983,08,4.3,05,Y
IDCJAC0008,066037,1983,09,6.3,13,Y
IDCJAC0008,066037,1983,10,6.6,07,Y
