Product code,Station number,Year,Month,Lowest temperature (°C),Day,Quality
IDCJAC0008,031209,2000,07,8.0,18,Y
IDCJAC0008,031209,2000,08,12.0,31,Y
IDCJAC0008,031209,2000,09,13.0,02,Y
IDCJAC0008,031209,2000,10,19.0,28,Y
IDCJAC0008,031209,2000,11,21.0,07,Y
IDCJAC0008,031209,2000,12,22.0,27,Y
IDCJAC0008,031209,2001,01,22.0,21,Y
IDCJAC0008,031209,2001,02,21.0,22,Y
IDCJAC0008,031209,2001,03,21.0,09,Y
IDCJAC0008,031209,2001,04,21.0,22,Y
IDCJAC0008,031209,2001,05,12.0,23,Y
IDCJAC0008,031209,2001,06,15.0,18,Y
IDCJAC0008,031209,2001,07,8.0,30,Y
IDCJAC0008,031209,2001,08,11.0,19,Y
IDCJAC0008,031209,2001,09,18.0,15,Y
IDCJAC0008,031209,2001,10,19.0,14,Y
IDCJAC0008,031209,2001,11,19.0,02,Y
IDCJAC0008,031209,2001,12,22.0,24,Y
IDCJAC0008,031209,2002,01,23.0,27,Y
IDCJAC0008,031209,2002,02,23.0,27,Y
IDCJAC0008,031209,2002,03,20.0,27,Y
IDCJAC0008,031209,2002,04,17.0,22,Y
IDCJAC0008,031209,2002,05,14.0,15,Y
IDCJAC0008,031209,2002,06,8.0,05,Y
IDCJAC0008,031209,2002,07,9.0,06,Y
IDCJAC0008,031209,2002,08,13.0,02,Y
IDCJAC0008,031209,2002,09,14.0,06,Y
IDCJAC0008,031209,2002,10,19.1,18,Y
IDCJAC0008,031209,2002,11,20.6,29,Y
IDCJAC0008,031209,2002,12,22.2,26,Y
IDCJAC0008,031209,2003,01,20.7,10,Y
IDCJAC0008,031209,2003,02,21.5,01,Y
IDCJAC0008,031209,2003,03,20.3,21,Y
IDCJAC0008,031209,2003,04,19.7,04,Y
IDCJAC0008,031209,2003,05,15.0,24,Y
IDCJAC0008,031209,2003,06,15.2,29,Y
IDCJAC0008,031209,2003,07,11.0,31,Y
IDCJAC0008,031209,2003,08,14.3,06,Y
IDCJAC0008,031209,2003,09,15.9,17,Y
IDCJAC0008,031209,2003,10,17.5,28,Y
IDCJAC0008,031209,2003,11,19.5,01,Y
IDCJAC0008,031209,2003,12,23.6,19,Y
IDCJAC0008,031209,2004,01,22.2,03,Y
IDCJAC0008,031209,2004,02,23.8,18,Y
IDCJAC0008,031209,2004,03,20.7,30,Y
IDCJAC0008,031209,2004,04,21.1,02,Y
IDCJAC0008,031209,2004,05,17.7,13,Y
IDCJAC0008,031209,2004,06,10.1,19,Y
IDCJAC0008,031209,2004,07,10.6,21,Y
IDCJAC0008,031209,2004,08,11.0,22,Y
IDCJAC0008,031209,2004,09,15.9,01,Y
IDCJAC0008,031209,2004,10,15.7,03,Y
IDCJAC0008,031209,2004,11,19.0,14,Y
IDCJAC0008,031209,2004,12,19.9,01,Y
IDCJAC0008,031209,2005,01,20.2,14,Y
IDCJAC0008,031209,2005,02,20.7,21,Y
IDCJAC0008,031209,2005,03,21.1,22,Y
IDCJAC0008,031209,2005,04,17.5,20,Y
IDCJAC0008,031209,2005,05,14.7,17,Y
IDCJAC0008,031209,2005,06,17.9,16,Y
IDCJAC0008,031209,2005,07,12.7,28,Y
IDCJAC0008,031209,2005,08,11.2,15,Y
IDCJAC0008,031209,2005,09,15.1,04,Y
IDCJAC0008,031209,2005,10,20.0,09,Y
IDCJAC0008,031209,2005,11,20.6,20,Y
IDCJAC0008,031209,2005,12,20.4,14,Y
IDCJAC0008,031209,2006,01,22.8,16,Y
IDCJAC0008,031209,2006,02,21.9,02,Y
IDCJAC0008,031209,2006,03,20.6,19,Y
IDCJAC0008,031209,2006,04,22.0,21,Y
IDCJAC0008,031209,2006,05,17.9,26,Y
IDCJAC0008,031209,2006,06,13.8,05,Y
IDCJAC0008,031209,2006,07,11.0,05,Y
IDCJAC0008,031209,2006,08,8.8,07,Y
IDCJAC0008,031209,2006,09,12.3,10,Y
IDCJAC0008,031209,2006,10,17.1,29,Y
IDCJAC0008,031209,2006,11,18.7,15,Y
IDCJAC0008,031209,2006,12,22.8,10,Y
IDCJAC0008,031209,2007,01,22.2,13,Y
IDCJAC0008,031209,2007,02,23.2,10,Y
IDCJAC0008,031209,2007,03,19.3,31,Y
IDCJAC0008,031209,2007,04,17.2,28,Y
IDCJAC0008,031209,2007,05,17.2,20,Y
IDCJAC0008,031209,2007,06,7.4,30,Y
IDCJAC0008,031209,2007,07,7.1,10,Y
IDCJAC0008,031209,2007,08,14.7,26,Y
IDCJAC0008,031209,2007,09,13.3,21,Y
IDCJAC0008,031209,2007,10,20.0,08,Y
IDCJAC0008,031209,2007,11,17.9,05,Y
IDCJAC0008,031209,2007,12,22.6,04,Y
IDCJAC0008,031209,2008,01,21.6,30,Y
IDCJAC0008,031209,2008,02,22.2,18,Y
IDCJAC0008,031209,2008,03,20.3,27,Y
IDCJAC0008,031209,2008,04,15.8,29,Y
IDCJAC0008,031209,2008,05,12.3,31,Y
IDCJAC0008,031209,2008,06,13.7,01,Y
IDCJAC0008,031209,2008,07,8.3,30,Y
IDCJAC0008,031209,2008,08,11.1,02,Y
IDCJAC0008,031209,2008,09,16.9,05,Y
IDCJAC0008,031209,2008,10,22.4,25,Y
IDCJAC0008,031209,2008,11,21.3,05,Y
IDCJAC0008,031209,2008,12,21.4,25,Y
IDCJAC0008,031209,2009,01,22.4,14,Y
IDCJAC0008,031209,2009,02,23.0,11,Y
IDCJAC0008,031209,2009,03,19.6,31,Y
IDCJAC0008,031209,2009,04,18.2,26,Y
IDCJAC0008,031209,2009,05,9.1,22,Y
IDCJAC0008,031209,2009,06,17.4,20,Y
IDCJAC0008,031209,2009,07,11.3,17,Y
IDCJAC0008,031209,2009,08,12.7,06,Y
IDCJAC0008,031209,2009,09,14.8,21,Y
IDCJAC0008,031209,2009,10,14.6,14,Y
IDCJAC0008,031209,2009,11,19.2,29,Y
IDCJAC0008,031209,2009,12,21.1,20,Y
IDCJAC0008,031209,2010,01,20.9,21,Y
IDCJAC0008,031209,2010,02,23.4,03,Y
IDCJAC0008,031209,2010,03,21.2,21,Y
IDCJAC0008,031209,2010,04,22.1,13,Y
IDCJAC0008,031209,2010,05,18.3,26,Y
IDCJAC0008,031209,2010,06,15.3,07,Y
IDCJAC0008,031209,2010,07,18.9,08,Y
IDCJAC0008,031209,2010,08,12.6,14,Y
IDCJAC0008,031209,2010,09,18.5,16,Y
IDCJAC0008,031209,2010,10,20.4,15,Y
IDCJAC0008,031209,2010,11,22.4,30,Y
IDCJAC0008,031209,2010,12,22.5,22,Y
IDCJAC0008,031209,2011,01,21.6,26,Y
IDCJAC0008,031209,2011,02,21.6,06,Y
IDCJAC0008,031209,2011,03,22.7,10,Y
IDCJAC0008,031209,2011,04,19.0,17,Y
IDCJAC0008,031209,2011,05,11.2,27,Y
IDCJAC0008,031209,2011,06,7.2,19,Y
IDCJAC0008,031209,2011,07,8.7,24,Y
IDCJAC0008,031209,2011,08,9.7,20,Y
IDCJAC0008,031209,2011,09,13.5,11,Y
IDCJAC0008,031209,2011,10,18.0,11,Y
IDCJAC0008,031209,2011,11,22.7,16,Y
IDCJAC0008,031209,2011,12,23.3,30,Y
IDCJAC0008,031209,2012,01,20.3,07,Y
IDCJAC0008,031209,2012,02,22.3,29,Y
IDCJAC0008,031209,2012,03,19.3,31,Y
IDCJAC0008,031209,2012,04,16.3,05,Y
IDCJAC0008,031209,2012,05,15.6,17,Y
IDCJAC0008,031209,2012,06,11.9,16,Y
IDCJAC0008,031209,2012,07,11.6,22,Y
IDCJAC0008,031209,2012,08,8.8,12,Y
IDCJAC0008,031209,2012,09,15.6,19,Y
IDCJAC0008,031209,2012,10,14.8,27,Y
IDCJAC0008,031209,2012,11,18.4,03,Y
IDCJAC0008,031209,2012,12,18.7,16,Y
IDCJAC0008,031209,2013,01,21.4,14,Y
IDCJAC0008,031209,2013,02,22.1,16,Y
IDCJAC0008,031209,2013,03,19.8,18,Y
IDCJAC0008,031209,2013,04,19.0,20,Y
IDCJAC0008,031209,2013,05,18.2,23,Y
IDCJAC0008,031209,2013,06,14.7,26,Y
IDCJAC0008,031209,2013,07,9.5,02,Y
IDCJAC0008,031209,2013,08,10.5,09,Y
IDCJAC0008,031209,2013,09,15.7,25,Y
IDCJAC0008,031209,2013,10,17.0,08,Y
IDCJAC0008,031209,2013,11,21.7,17,Y
IDCJAC0008,031209,2013,12,18.8,28,Y
IDCJAC0008,031209,2014,01,20.7,01,Y
IDCJAC0008,031209,2014,02,21.8,14,Y
IDCJAC0008,031209,2014,03,19.1,17,Y
IDCJAC0008,031209,2014,04,18.5,30,Y
IDCJAC0008,031209,2014,05,16.1,05,Y
IDCJAC0008,031209,2014,06,14.1,30,Y
IDCJAC0008,031209,2014,07,11.4,07,Y
IDCJAC0008,031209,2014,08,12.2,27,Y
IDCJAC0008,031209,2014,09,10.9,03,Y
IDCJAC0008,031209,2014,10,18.6,15,Y
IDCJAC0008,031209,2014,11,18.7,17,Y
IDCJAC0008,031209,2014,12,22.0,19,Y
IDCJAC0008,031209,2015,01,23.1,21,Y
IDCJAC0008,031209,2015,02,22.7,28,Y
IDCJAC0008,031209,2015,03,18.9,18,Y
IDCJAC0008,031209,2015,04,17.0,27,Y
IDCJAC0008,031209,2015,05,15.6,14,Y
IDCJAC0008,031209,2015,06,13.0,28,Y
IDCJAC0008,031209,2015,07,9.3,18,Y
IDCJAC0008,031209,2015,08,11.1,07,Y
IDCJAC0008,031209,2015,09,13.3,19,Y
IDCJAC0008,031209,2015,10,16.9,19,Y
IDCJAC0008,031209,2015,11,20.6,15,Y
IDCJAC0008,031209,2015,12,22.0,12,Y
IDCJAC0008,031209,2016,01,21.2,02,Y
IDCJAC0008,031209,2016,02,21.0,28,Y
IDCJAC0008,031209,2016,03,21.2,31,Y
IDCJAC0008,031209,2016,04,21.2,19,Y
IDCJAC0008,031209,2016,05,20.3,26,Y
IDCJAC0008,031209,2016,06,15.2,06,Y
IDCJAC0008,031209,2016,07,13.7,01,Y
IDCJAC0008,031209,2016,08,12.8,07,Y
IDCJAC0008,031209,2016,09,17.7,03,Y
IDCJAC0008,031209,2016,10,17.0,12,Y
IDCJAC0008,031209,2016,11,19.9,02,Y
IDCJAC0008,031209,2016,12,19.6,02,Y
IDCJAC0008,031209,2017,01,22.3,20,Y
IDCJAC0008,031209,2017,02,22.2,26,Y
IDCJAC0008,031209,2017,03,21.2,12,Y
IDCJAC0008,031209,2017,04,15.4,30,Y
IDCJAC0008,031209,2017,05,16.5,12,Y
IDCJAC0008,031209,2017,06,14.0,10,Y
IDCJAC0008,031209,2017,07,16.5,08,Y
IDCJAC0008,031209,2017,08,15.3,25,Y
IDCJAC0008,031209,2017,09,15.7,05,Y
IDCJAC0008,031209,2017,10,18.1,27,Y
IDCJAC0008,031209,2017,11,21.8,07,Y
IDCJAC0008,031209,2017,12,20.9,26,Y
IDCJAC0008,031209,2018,01,21.4,14,Y
IDCJAC0008,031209,2018,02,21.1,13,Y
IDCJAC0008,031209,2018,03,21.8,30,Y
IDCJAC0008,031209,2018,04,19.1,25,Y
IDCJAC0008,031209,2018,05,19.7,02,Y
IDCJAC0008,031209,2018,06,11.4,04,Y
IDCJAC0008,031209,2018,07,13.7,29,Y
IDCJAC0008,031209,2018,08,11.3,20,Y
IDCJAC0008,031209,2018,09,15.0,01,Y
