Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0008,054038,2001,,,,,,,,,,,,,-1.0,18,0.0,24,4.0,10,4.0,20,6.0,13,11.0,28,
IDCJAC0008,054038,2002,10.0,04,11.0,09,11.0,02,9.0,21,-1.0,30,-3.0,30,-6.0,02,-3.0,14,2.0,11,4.0,01,9.0,05,11.0,07,-6.0
IDCJAC0008,054038,2003,15.0,02,17.0,10,7.0,23,9.0,08,0.0,23,0.9,16,-2.5,29,-2.8,01,0.1,02,2.3,11,4.3,02,12.2,08,-2.8
IDCJAC0008,054038,2004,12.4,31,12.5,28,12.1,28,1.9,25,-1.5,30,-2.7,29,-2.7,19,-2.3,11,-0.1,13,5.3,09,9.3,14,15.8,06,-2.7
IDCJAC0008,054038,2005,12.3,08,9.2,03,8.5,28,8.0,27,-0.4,28,1.5,18,1.1,29,-1.4,12,1.6,13,4.6,10,9.1,12,10.7,19,-1.4
IDCJAC0008,054038,2006,18.0,30,12.3,11,10.1,27,2.1,23,-3.0,24,-3.2,16,-3.6,09,-1.2,14,2.1,09,6.5,01,6.2,18,10.3,27,-3.6
IDCJAC0008,054038,2007,13.2,29,16.3,11,7.7,31,6.1,23,4.3,24,0.5,16,-4.1,17,-0.8,07,1.0,18,5.7,14,8.5,05,12.6,23,-4.1
IDCJAC0008,054038,2008,15.8,28,12.9,09,4.1,30,0.3,30,2.3,06,0.2,29,-1.5,31,-3.6,12,1.6,11,3.7,23,7.7,23,10.5,16,-3.6
IDCJAC0008,054038,2009,15.0,01,13.1,28,9.6,07,2.3,30,1.8,15,-2.4,11,-1.5,04,-1.3,03,0.3,28,2.1,08,12.9,10,12.3,12,-2.4
IDCJAC0008,054038,2010,8.4,19,16.5,26,12.0,18,5.2,27,-1.4,13,-3.2,30,-0.8,04,-1.8,07,1.4,18,4.4,18,6.1,03,12.4,22,-3.2
IDCJAC0008,054038,2011,15.6,23,14.5,24,10.6,26,6.0,13,-0.5,11,-4.1,09,-4.4,09,2.5,12,1.0,11,4.2,02,9.8,03,11.5,02,-4.4
IDCJAC0008,054038,2012,10.1,13,13.8,13,8.1,24,4.1,26,0.8,22,-1.6,24,-1.7,02,-2.1,02,-1.2,02,2.7,14,9.2,12,10.8,06,-2.1
IDCJAC0008,054038,2013,17.8,10,13.3,03,12.4,30,1.9,20,1.7,27,-1.3,19,-0.4,23,-3.1,21,3.3,21,2.9,04,8.1,13,6.9,07,-3.1
IDCJAC0008,054038,2014,12.1,07,14.4,07,12.1,17,5.5,21,0.9,06,0.3,26,-2.2,08,-3.3,12,-0.2,04,4.8,16,11.4,03,15.0,15,-3.3
IDCJAC0008,054038,2015,12.6,17,12.2,01,10.1,29,3.3,28,-1.4,14,-0.9,04,-1.3,28,-1.8,07,0.8,01,9.8,03,11.7,24,13.9,30,-1.8
IDCJAC0008,054038,2016,13.9,16,12.2,18,10.0,31,8.9,01,0.8,25,0.2,30,-0.3,30,0.7,21,2.7,05,3.4,23,5.1,01,10.8,10,-0.3
IDCJAC0008,054038,2017,18.7,03,10.9,20,13.4,12,3.6,28,-0.2,30,-0.9,06,-1.9,29,-2.5,20,-0.2,15,7.4,23,6.3,02,11.1,05,-2.5
IDCJAC0008,054038,2018,15.0,18,14.4,22,13.1,12,10.5,16,-1.5,31,-2.2,01,-4.4,14,-3.2,20,4.1,17,,,,,,,
