Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0008,031209,2000,,,,,,,,,,,,,8.0,18,12.0,31,13.0,02,19.0,28,21.0,07,22.0,27,
IDCJAC0008,031209,2001,22.0,21,21.0,22,21.0,09,21.0,22,12.0,23,15.0,18,8.0,30,11.0,19,18.0,15,19.0,14,19.0,02,22.0,24,8.0
IDCJAC0008,031209,2002,23.0,27,23.0,27,20.0,27,17.0,22,14.0,15,8.0,05,9.0,06,13.0,02,14.0,06,19.1,18,20.6,29,22.2,26,8.0
IDCJAC0008,031209,2003,20.7,10,21.5,01,20.3,21,19.7,04,15.0,24,15.2,29,11.0,31,14.3,06,15.9,17,17.5,28,19.5,01,23.6,19,11.0
IDCJAC0008,031209,2004,22.2,03,23.8,18,20.7,30,21.1,02,17.7,13,10.1,19,10.6,21,11.0,22,15.9,01,15.7,03,19.0,14,19.9,01,10.1
IDCJAC0008,031209,2005,20.2,14,20.7,21,21.1,22,17.5,20,14.7,17,17.9,16,12.7,28,11.2,15,15.1,04,20.0,09,20.6,20,20.4,14,11.2
IDCJAC0008,031209,2006,22.8,16,21.9,02,20.6,19,22.0,21,17.9,26,13.8,05,11.0,05,8.8,07,12.3,10,17.1,29,18.7,15,22.8,10,8.8
IDCJAC0008,031209,2007,22.2,13,23.2,10,19.3,31,17.2,28,17.2,20,7.4,30,7.1,10,14.7,26,13.3,21,20.0,08,17.9,05,22.6,04,7.1
IDCJAC0008,031209,2008,21.6,30,22.2,18,20.3,27,15.8,29,12.3,31,13.7,01,8.3,30,11.1,02,16.9,05,22.4,25,21.3,05,21.4,25,8.3
IDCJAC0008,031209,2009,22.4,14,23.0,11,19.6,31,18.2,26,9.1,22,17.4,20,11.3,17,12.7,06,14.8,21,14.6,14,19.2,29,21.1,20,9.1
IDCJAC0008,031209,2010,20.9,21,23.4,03,21.2,21,22.1,13,18.3,26,15.3,07,18.9,08,12.6,14,18.5,16,20.4,15,22.4,30,22.5,22,12.6
IDCJAC0008,031209,2011,21.6,26,21.6,06,22.7,10,19.0,17,11.2,27,7.2,19,8.7,24,9.7,20,13.5,11,18.0,11,22.7,16,23.3,30,7.2
IDCJAC0008,031209,2012,20.3,07,22.3,29,19.3,31,16.3,05,15.6,17,11.9,16,11.6,22,8.8,12,15.6,19,14.8,27,18.4,03,18.7,16,8.8
IDCJAC0008,031209,2013,21.4,14,22.1,16,19.8,18,19.0,20,18.2,23,14.7,26,9.5,02,10.5,09,15.7,25,17.0,08,21.7,17,18.8,28,9.5
IDCJAC0008,031209,2014,20.7,01,21.8,14,19.1,17,18.5,30,16.1,05,14.1,30,11.4,07,12.2,27,10.9,03,18.6,15,18.7,17,22.0,19,10.9
IDCJAC0008,031209,2015,23.1,21,22.7,28,18.9,18,17.0,27,15.6,14,13.0,28,9.3,18,11.1,07,13.3,19,16.9,19,20.6,15,22.0,12,9.3
IDCJAC0008,031209,2016,21.2,02,21.0,28,21.2,31,21.2,19,20.3,26,15.2,06,13.7,01,12.8,07,17.7,03,17.0,12,19.9,02,19.6,02,12.8
IDCJAC0008,031209,2017,22.3,20,22.2,26,21.2,12,15.4,30,16.5,12,14.0,10,16.5,08,15.3,25,15.7,05,18.1,27,21.8,07,20.9,26,14.0
IDCJAC0008,031209,2018,21.4,14,21.1,13,21.8,30,19.1,25,19.7,02,11.4,04,13.7,29,11.3,20,15.0,01,,,,,,,
