Product code,Station number,Year,Month,Lowest temperature (°C),Day,Quality
IDCJAC0008,069134,2002,10,3.3,02,Y
IDCJAC0008,069134,2002,11,3.3,05,Y
IDCJAC0008,069134,2002,12,6.2,07,Y
IDCJAC0008,069134,2003,01,7.1,09,Y
IDCJAC0008,069134,2003,02,9.5,18,Y
IDCJAC0008,069134,2003,03,6.0,02,Y
IDCJAC0008,069134,2003,04,3.8,24,Y
IDCJAC0008,069134,2003,05,1.2,27,Y
IDCJAC0008,069134,2003,06,1.4,11,Y
IDCJAC0008,069134,2003,07,-2.2,28,Y
IDCJAC0008,069134,2003,08,-1.5,10,Y
IDCJAC0008,069134,2003,09,-1.0,04,Y
IDCJAC0008,069134,2003,10,1.6,12,Y
IDCJAC0008,069134,2003,11,2.8,03,Y
IDCJAC0008,069134,2003,12,10.0,08,Y
IDCJAC0008,069134,2004,01,6.6,09,Y
IDCJAC0008,069134,2004,02,9.9,27,Y
IDCJAC0008,069134,2004,03,7.9,24,Y
IDCJAC0008,069134,2004,04,6.0,26,Y
IDCJAC0008,069134,2004,05,-0.6,28,Y
IDCJAC0008,069134,2004,06,-2.0,06,Y
IDCJAC0008,069134,2004,07,-2.5,21,Y
IDCJAC0008,069134,2004,08,-1.5,07,Y
IDCJAC0008,069134,2004,09,-0.1,13,Y
IDCJAC0008,069134,2004,10,2.8,16,Y
IDCJAC0008,069134,2004,11,6.0,14,Y
IDCJAC0008,069134,2004,12,3.0,28,Y
IDCJAC0008,069134,2005,01,10.0,11,Y
IDCJAC0008,069134,2005,02,9.5,06,Y
IDCJAC0008,069134,2005,03,6.2,06,Y
IDCJAC0008,069134,2005,04,6.7,06,Y
IDCJAC0008,069134,2005,05,1.5,30,Y
IDCJAC0008,069134,2005,06,-0.5,18,Y
IDCJAC0008,069134,2005,07,-0.5,19,Y
IDCJAC0008,069134,2005,08,-1.0,13,Y
IDCJAC0008,069134,2005,09,2.2,01,Y
IDCJAC0008,069134,2005,10,6.1,07,Y
IDCJAC0008,069134,2005,11,8.0,18,Y
IDCJAC0008,069134,2005,12,8.4,20,Y
IDCJAC0008,069134,2006,01,13.8,08,Y
IDCJAC0008,069134,2006,02,11.1,11,Y
IDCJAC0008,069134,2006,03,9.1,26,Y
IDCJAC0008,069134,2006,04,1.3,23,Y
IDCJAC0008,069134,2006,05,1.5,09,Y
IDCJAC0008,069134,2006,06,-0.7,12,Y
IDCJAC0008,069134,2006,07,-0.9,13,Y
IDCJAC0008,069134,2006,08,-1.5,08,Y
IDCJAC0008,069134,2006,09,2.2,13,Y
IDCJAC0008,069134,2006,10,0.0,29,Y
IDCJAC0008,069134,2006,11,2.0,16,Y
IDCJAC0008,069134,2006,12,4.9,26,Y
IDCJAC0008,069134,2007,01,11.0,29,Y
IDCJAC0008,069134,2007,02,12.8,14,Y
IDCJAC0008,069134,2007,03,7.7,31,Y
IDCJAC0008,069134,2007,04,6.5,26,Y
IDCJAC0008,069134,2007,05,1.8,31,Y
IDCJAC0008,069134,2007,06,-1.1,22,Y
IDCJAC0008,069134,2007,07,-2.6,16,Y
IDCJAC0008,069134,2007,08,0.1,04,Y
IDCJAC0008,069134,2007,09,1.8,23,Y
IDCJAC0008,069134,2007,10,2.5,13,Y
IDCJAC0008,069134,2007,11,9.1,12,Y
IDCJAC0008,069134,2007,12,10.3,26,Y
IDCJAC0008,069134,2008,01,10.4,24,Y
IDCJAC0008,069134,2008,02,8.7,24,Y
IDCJAC0008,069134,2008,03,7.0,01,Y
IDCJAC0008,069134,2008,04,1.5,29,Y
IDCJAC0008,069134,2008,05,1.1,23,Y
IDCJAC0008,069134,2008,06,1.7,23,Y
IDCJAC0008,069134,2008,07,-1.6,23,Y
IDCJAC0008,069134,2008,08,-1.4,19,Y
IDCJAC0008,069134,2008,09,0.3,11,Y
IDCJAC0008,069134,2008,10,2.6,07,Y
IDCJAC0008,069134,2008,11,6.9,05,Y
IDCJAC0008,069134,2008,12,7.5,20,Y
IDCJAC0008,069134,2009,01,9.6,17,Y
IDCJAC0008,069134,2009,02,12.2,14,Y
IDCJAC0008,069134,2009,03,7.4,16,Y
IDCJAC0008,069134,2009,04,2.9,29,Y
IDCJAC0008,069134,2009,05,2.9,17,Y
IDCJAC0008,069134,2009,06,0.0,11,Y
IDCJAC0008,069134,2009,07,-1.8,25,Y
IDCJAC0008,069134,2009,08,-0.1,10,Y
IDCJAC0008,069134,2009,09,2.9,06,Y
IDCJAC0008,069134,2009,10,3.4,07,Y
IDCJAC0008,069134,2009,11,8.9,14,Y
IDCJAC0008,069134,2009,12,9.1,12,Y
IDCJAC0008,069134,2010,01,6.7,19,Y
IDCJAC0008,069134,2010,02,11.2,24,Y
IDCJAC0008,069134,2010,03,9.7,11,Y
IDCJAC0008,069134,2010,04,4.9,27,Y
IDCJAC0008,069134,2010,05,1.7,13,Y
IDCJAC0008,069134,2010,06,-1.5,29,Y
IDCJAC0008,069134,2010,07,-0.8,21,Y
IDCJAC0008,069134,2010,08,0.0,07,Y
IDCJAC0008,069134,2010,09,0.4,30,Y
IDCJAC0008,069134,2010,10,5.1,17,Y
IDCJAC0008,069134,2010,11,7.1,20,Y
IDCJAC0008,069134,2010,12,9.0,28,Y
IDCJAC0008,069134,2011,01,10.7,05,Y
IDCJAC0008,069134,2011,02,7.9,07,Y
IDCJAC0008,069134,2011,03,10.0,04,Y
IDCJAC0008,069134,2011,04,5.0,13,Y
IDCJAC0008,069134,2011,05,-0.4,12,Y
IDCJAC0008,069134,2011,06,0.2,19,Y
IDCJAC0008,069134,2011,07,-2.3,08,Y
IDCJAC0008,069134,2011,08,1.1,10,Y
IDCJAC0008,069134,2011,09,2.1,10,Y
IDCJAC0008,069134,2011,10,3.7,01,Y
IDCJAC0008,069134,2011,11,8.0,04,Y
IDCJAC0008,069134,2011,12,7.9,07,Y
IDCJAC0008,069134,2012,01,6.6,12,Y
IDCJAC0008,069134,2012,02,10.2,07,Y
IDCJAC0008,069134,2012,03,6.2,24,Y
IDCJAC0008,069134,2012,04,4.0,11,Y
IDCJAC0008,069134,2012,05,0.9,14,Y
IDCJAC0008,069134,2012,06,-1.5,20,Y
IDCJAC0008,069134,2012,07,-0.5,30,Y
IDCJAC0008,069134,2012,08,-0.8,07,Y
IDCJAC0008,069134,2012,09,-1.8,01,Y
IDCJAC0008,069134,2012,10,2.6,02,Y
IDCJAC0008,069134,2012,11,6.1,19,Y
IDCJAC0008,069134,2012,12,8.9,27,Y
IDCJAC0008,069134,2013,01,10.0,15,Y
IDCJAC0008,069134,2013,02,11.8,14,Y
IDCJAC0008,069134,2013,03,5.7,18,Y
IDCJAC0008,069134,2013,04,5.7,21,Y
IDCJAC0008,069134,2013,05,0.7,26,Y
IDCJAC0008,069134,2013,06,1.6,09,Y
IDCJAC0008,069134,2013,07,0.5,09,Y
IDCJAC0008,069134,2013,08,0.1,20,Y
IDCJAC0008,069134,2013,09,2.7,13,Y
IDCJAC0008,069134,2013,10,2.6,25,Y
IDCJAC0008,069134,2013,11,4.4,06,Y
IDCJAC0008,069134,2013,12,6.9,06,Y
IDCJAC0008,069134,2014,01,9.5,26,Y
IDCJAC0008,069134,2014,02,7.5,21,Y
IDCJAC0008,069134,2014,03,6.0,18,Y
IDCJAC0008,069134,2014,04,7.4,21,Y
IDCJAC0008,069134,2014,05,4.0,09,Y
IDCJAC0008,069134,2014,06,1.8,21,Y
IDCJAC0008,069134,2014,07,-1.0,13,Y
IDCJAC0008,069134,2014,08,-2.3,03,Y
IDCJAC0008,069134,2014,09,3.2,20,Y
IDCJAC0008,069134,2014,10,3.8,16,Y
IDCJAC0008,069134,2014,11,6.7,02,Y
IDCJAC0008,069134,2014,12,10.5,14,Y
IDCJAC0008,069134,2015,01,10.9,30,Y
IDCJAC0008,069134,2015,02,11.8,06,Y
IDCJAC0008,069134,2015,03,7.0,27,Y
IDCJAC0008,069134,2015,04,4.2,27,Y
IDCJAC0008,069134,2015,05,1.5,14,Y
IDCJAC0008,069134,2015,06,-1.0,27,Y
IDCJAC0008,069134,2015,07,-2.1,03,Y
IDCJAC0008,069134,2015,08,-0.7,04,Y
IDCJAC0008,069134,2015,09,3.2,01,Y
IDCJAC0008,069134,2015,10,9.5,03,Y
IDCJAC0008,069134,2015,11,10.7,16,Y
IDCJAC0008,069134,2015,12,8.0,28,Y
IDCJAC0008,069134,2016,01,11.5,01,Y
IDCJAC0008,069134,2016,02,11.5,28,Y
IDCJAC0008,069134,2016,03,9.0,19,Y
IDCJAC0008,069134,2016,04,5.5,14,Y
IDCJAC0008,069134,2016,05,0.8,29,Y
IDCJAC0008,069134,2016,06,0.3,29,Y
IDCJAC0008,069134,2016,07,0.5,04,Y
IDCJAC0008,069134,2016,08,0.5,03,Y
IDCJAC0008,069134,2016,09,3.5,28,Y
IDCJAC0008,069134,2016,10,2.7,24,Y
IDCJAC0008,069134,2016,11,5.1,01,Y
IDCJAC0008,069134,2016,12,11.8,21,Y
IDCJAC0008,069134,2017,01,10.4,21,Y
IDCJAC0008,069134,2017,02,9.7,20,Y
IDCJAC0008,069134,2017,03,12.0,11,Y
IDCJAC0008,069134,2017,04,5.6,27,Y
IDCJAC0008,069134,2017,05,0.7,30,Y
IDCJAC0008,069134,2017,06,1.0,26,Y
IDCJAC0008,069134,2017,07,-1.7,22,Y
IDCJAC0008,069134,2017,08,-0.5,20,Y
IDCJAC0008,069134,2017,09,0.0,17,Y
IDCJAC0008,069134,2017,10,3.8,01,Y
IDCJAC0008,069134,2017,11,6.0,11,Y
IDCJAC0008,069134,2017,12,11.6,07,Y
IDCJAC0008,069134,2018,01,10.1,18,Y
IDCJAC0008,069134,2018,02,12.2,01,Y
IDCJAC0008,069134,2018,03,7.1,27,Y
IDCJAC0008,069134,2018,04,6.4,30,Y
IDCJAC0008,069134,2018,05,2.7,26,Y
IDCJAC0008,069134,2018,06,12.2,03,Y
IDCJAC0008,069134,2018,08,-1.0,29,Y
IDCJAC0008,069134,2018,09,0.7,18,Y
