Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0008,075041,1970,,,,,,,,,,,,,,,-0.6,30,-1.8,16,0.6,15,3.3,02,7.1,30,
IDCJAC0008,075041,1971,12.9,18,10.2,11,12.5,16,6.7,21,3.9,02,-2.9,15,,,-1.1,25,-1.3,05,1.5,10,3.9,22,5.4,19,
IDCJAC0008,075041,1972,7.7,02,,,6.1,16,1.8,26,0.6,28,-2.0,25,-3.9,27,0.1,21,0.3,14,4.2,13,7.9,01,10.7,03,
IDCJAC0008,075041,1973,11.6,14,13.5,07,5.6,31,6.8,09,,,-1.6,07,0.2,23,-1.0,11,0.6,05,,,,,,,
IDCJAC0008,075041,1974,,,9.0,14,8.8,14,5.0,05,1.6,20,-3.1,16,-2.0,04,-1.8,06,0.0,06,1.8,11,1.8,04,7.5,04,
IDCJAC0008,075041,1975,6.8,13,13.0,27,7.0,22,2.9,02,0.6,28,-3.0,13,1.5,10,-0.9,17,-0.5,06,2.0,12,4.7,07,9.0,18,-3.0
IDCJAC0008,075041,1976,12.0,28,15.2,12,8.0,31,0.8,28,-0.4,29,,,,,,,,,,,,,,,
IDCJAC0008,075041,1977,,,10.9,28,7.5,29,1.5,30,1.6,29,-0.5,10,-5.9,17,-2.3,14,-1.7,15,2.4,20,5.8,11,7.4,29,
IDCJAC0008,075041,1978,9.8,11,8.7,22,7.1,27,0.2,27,2.2,15,1.7,26,-1.0,07,-1.0,14,1.1,16,1.6,16,8.0,02,4.2,04,-1.0
IDCJAC0008,075041,1979,13.8,30,9.2,19,9.4,26,4.6,09,0.2,17,0.0,29,,,-1.6,14,-0.2,21,2.8,15,8.3,02,9.2,18,
IDCJAC0008,075041,1980,11.2,21,7.6,07,7.5,31,4.2,29,-1.0,21,-0.5,24,-1.5,10,-1.5,18,1.0,22,2.5,12,5.1,02,8.0,18,-1.5
IDCJAC0008,075041,1981,14.3,29,11.0,19,7.3,23,1.6,26,1.4,11,-0.4,17,-1.4,14,-0.6,24,0.4,28,4.2,12,5.4,16,10.3,14,-1.4
IDCJAC0008,075041,1982,11.6,27,11.3,19,9.7,29,3.3,30,1.0,24,-3.0,25,-4.6,20,0.2,02,-1.5,07,2.7,01,7.0,19,9.2,20,-4.6
IDCJAC0008,075041,1983,10.1,27,13.3,21,6.5,28,2.9,18,3.0,17,-3.4,27,-3.8,11,-1.1,18,0.0,12,2.1,04,3.3,17,8.4,08,-3.8
IDCJAC0008,075041,1984,9.3,18,9.7,29,4.2,28,5.1,27,-0.6,08,-2.0,22,-2.0,06,-1.7,01,0.4,26,1.2,17,5.5,23,7.6,05,-2.0
IDCJAC0008,075041,1985,9.7,07,8.0,27,6.0,05,4.6,22,1.0,23,-2.0,23,-2.0,11,-2.5,02,0.7,29,2.9,21,7.8,06,8.9,04,-2.5
IDCJAC0008,075041,1986,10.6,19,10.4,24,9.4,11,4.7,27,2.8,01,-1.4,21,-3.0,26,-0.8,31,-0.5,08,2.8,21,4.7,04,9.2,09,-3.0
IDCJAC0008,075041,1987,9.4,27,10.4,26,6.3,31,3.6,21,0.0,29,0.2,14,-0.7,13,0.6,21,0.4,11,3.1,12,8.6,25,5.3,06,-0.7
IDCJAC0008,075041,1988,11.8,25,10.0,08,5.0,12,8.0,24,3.1,12,1.0,25,1.2,28,-0.7,11,3.0,21,2.5,13,7.5,16,9.4,02,-0.7
IDCJAC0008,075041,1989,9.0,11,9.2,22,8.0,29,6.8,15,3.6,23,-1.7,26,-1.3,16,-1.2,13,0.9,15,2.9,11,5.7,02,8.9,15,-1.7
IDCJAC0008,075041,1990,9.7,17,11.7,18,6.0,07,4.0,30,0.7,15,-1.0,20,-1.6,31,-0.4,18,1.3,02,2.0,07,4.3,11,7.8,12,-1.6
IDCJAC0008,075041,1991,11.0,08,9.7,16,6.1,30,1.0,24,1.9,16,3.1,24,-1.0,26,0.2,19,0.6,02,,,8.2,18,7.3,02,
IDCJAC0008,075041,1992,10.7,13,11.0,26,9.0,19,4.6,22,1.6,22,1.1,25,0.0,26,-1.0,03,2.0,30,3.5,06,6.0,14,11.6,30,-1.0
IDCJAC0008,075041,1993,9.2,07,9.8,11,,,7.6,09,1.6,17,-1.0,27,1.6,18,-1.0,05,2.0,22,2.6,05,5.6,06,7.8,28,
IDCJAC0008,075041,1994,7.3,09,11.0,28,7.0,15,4.4,21,0.6,16,2.4,30,2.4,07,-3.0,08,-0.4,07,3.4,10,5.6,08,10.0,02,-3.0
IDCJAC0008,075041,1995,11.3,07,9.9,07,6.5,28,4.9,06,5.1,16,2.0,22,1.3,20,-1.5,10,3.5,11,,,9.0,08,,,
IDCJAC0008,075041,1996,12.8,03,9.5,09,9.0,19,7.0,01,4.0,31,1.0,06,-1.8,09,0.0,21,2.1,03,4.7,08,8.1,21,10.0,18,-1.8
