Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0008,031108,1968,,,,,,,,,,,,,3.1,24,5.1,16,11.9,26,12.2,19,12.4,21,14.6,16,
IDCJAC0008,031108,1969,16.4,14,16.2,06,16.2,06,11.1,20,12.9,23,6.8,22,6.0,25,7.2,03,8.1,24,11.4,10,14.2,26,17.1,05,6.0
IDCJAC0008,031108,1970,16.7,06,15.6,22,14.9,31,11.4,02,12.2,04,8.9,28,7.3,27,10.0,13,11.7,09,12.9,30,15.0,29,15.6,09,7.3
IDCJAC0008,031108,1971,16.5,11,19.4,13,18.3,25,13.9,28,8.4,14,8.3,18,4.3,26,9.5,02,10.8,21,13.8,03,16.7,17,17.7,10,4.3
IDCJAC0008,031108,1972,14.7,25,17.3,26,16.3,31,12.7,02,8.5,22,8.2,27,7.5,04,8.4,14,11.4,14,9.0,10,14.3,22,13.9,25,7.5
IDCJAC0008,031108,1973,16.8,04,20.5,16,17.0,14,17.4,30,11.6,16,14.2,27,8.5,09,11.7,21,13.0,27,12.8,13,16.0,20,17.8,06,8.5
IDCJAC0008,031108,1974,19.5,26,18.4,20,16.7,24,13.7,13,5.6,26,6.7,10,5.4,10,9.0,17,12.8,27,11.2,10,15.5,29,13.8,19,5.4
IDCJAC0008,031108,1975,16.5,25,18.4,05,18.3,22,15.6,22,11.8,26,3.4,21,12.3,05,7.4,18,12.0,08,14.6,08,15.3,23,17.8,03,3.4
IDCJAC0008,031108,1976,16.7,09,15.9,22,18.8,21,15.0,16,10.7,23,4.4,21,6.3,16,5.3,14,8.3,12,10.5,18,16.6,11,18.5,09,4.4
IDCJAC0008,031108,1977,16.9,04,18.5,01,13.8,27,18.0,30,10.4,22,5.1,30,6.1,01,9.1,20,11.0,16,13.5,18,14.4,03,15.5,16,5.1
IDCJAC0008,031108,1978,17.9,01,16.5,07,16.9,17,12.3,18,12.7,23,6.0,15,9.4,05,11.4,06,11.4,21,11.1,06,16.9,24,14.5,01,6.0
IDCJAC0008,031108,1979,18.0,08,18.4,07,17.3,29,14.0,19,13.9,28,9.6,29,6.0,31,5.5,01,11.3,01,12.0,08,15.6,07,13.5,11,5.5
IDCJAC0008,031108,1980,18.5,30,17.5,15,15.9,30,14.3,06,13.0,08,7.3,21,8.3,05,8.3,02,10.0,10,12.6,04,14.9,20,15.8,27,7.3
IDCJAC0008,031108,1981,17.2,29,19.8,28,14.0,26,13.5,30,11.7,23,7.8,21,10.5,07,11.6,20,11.5,05,12.0,05,16.5,03,18.8,27,7.8
IDCJAC0008,031108,1982,17.7,03,18.8,10,15.1,29,14.5,28,9.9,14,4.5,22,5.6,06,10.0,01,9.6,05,8.9,12,13.6,27,16.8,19,4.5
IDCJAC0008,031108,1983,17.0,18,17.2,12,16.0,17,17.7,20,15.6,06,9.2,23,4.4,09,9.2,29,11.0,01,14.5,25,17.4,07,17.8,28,4.4
IDCJAC0008,031108,1984,18.6,02,18.5,24,15.6,21,13.8,25,14.0,18,8.4,22,2.6,04,7.9,15,12.3,20,13.5,17,14.5,22,17.0,01,2.6
IDCJAC0008,031108,1985,17.0,18,18.8,27,17.0,13,12.9,15,13.6,05,6.5,24,4.6,20,9.7,07,7.7,04,13.6,27,16.3,01,15.3,22,4.6
IDCJAC0008,031108,1986,18.3,31,16.1,11,16.0,10,15.7,24,9.9,22,8.9,26,11.6,31,7.2,08,11.7,13,13.7,08,15.6,28,17.6,11,7.2
IDCJAC0008,031108,1987,17.5,04,18.2,23,16.8,30,14.7,21,12.1,30,11.9,27,6.7,16,9.5,07,10.7,02,13.0,06,17.2,13,14.5,23,6.7
IDCJAC0008,031108,1988,17.4,15,16.5,21,18.4,11,14.9,14,12.8,26,7.2,15,10.7,25,10.7,09,8.0,16,10.3,01,15.9,10,17.0,08,7.2
IDCJAC0008,031108,1989,15.5,29,15.8,20,16.3,28,11.8,26,12.2,31,6.8,22,5.3,26,3.6,19,11.3,17,9.2,08,16.4,02,15.3,21,3.6
IDCJAC0008,031108,1990,15.8,05,14.5,05,14.9,14,12.0,28,13.4,27,6.2,27,6.5,04,4.0,03,7.8,15,11.2,03,14.0,17,18.0,01,4.0
IDCJAC0008,031108,1991,17.4,21,18.2,20,14.1,20,14.0,30,7.8,17,10.2,18,6.9,17,7.6,02,8.4,15,10.9,17,14.7,06,17.0,29,6.9
IDCJAC0008,031108,1992,17.3,26,17.3,18,15.8,23,13.8,21,11.9,26,7.4,30,5.5,22,9.5,12,12.3,22,13.4,17,12.4,12,17.5,30,5.5
IDCJAC0008,031108,1993,16.3,04,18.4,22,14.4,15,15.1,02,13.2,06,9.9,09,10.0,30,7.1,07,11.5,20,11.9,06,13.3,29,15.6,04,7.1
IDCJAC0008,031108,1994,16.4,03,18.4,16,15.1,17,9.9,15,8.5,27,7.1,28,7.6,25,8.0,11,9.7,19,12.4,03,13.5,07,16.4,18,7.1
IDCJAC0008,031108,1995,16.0,16,19.0,24,17.7,19,14.1,09,12.0,29,9.4,22,9.0,28,6.5,08,12.4,29,13.5,01,16.0,04,17.6,11,6.5
IDCJAC0008,031108,1996,17.8,12,16.1,29,16.6,19,16.0,02,12.0,21,11.4,23,6.9,17,9.8,21,8.5,11,14.7,28,15.1,28,16.7,01,6.9
IDCJAC0008,031108,1997,14.1,09,16.8,22,15.2,19,12.8,08,9.9,12,6.9,17,8.5,22,7.9,26,12.0,21,13.7,12,14.8,02,17.9,11,6.9
IDCJAC0008,031108,1998,18.9,26,19.3,11,15.7,26,16.6,11,11.7,22,7.6,14,9.2,02,9.0,02,13.9,15,16.1,02,16.0,05,12.6,05,7.6
IDCJAC0008,031108,1999,18.5,25,17.2,08,16.9,29,16.1,28,12.6,22,11.9,25,7.7,20,8.5,16,11.1,17,14.0,20,15.0,16,16.9,07,7.7
IDCJAC0008,031108,2000,16.3,16,19.8,14,16.4,05,17.1,20,11.7,31,5.9,03,6.7,14,6.5,25,10.7,13,15.7,28,16.3,04,17.0,24,5.9
IDCJAC0008,031108,2001,17.6,30,16.7,22,15.3,10,16.3,20,8.3,21,13.3,15,6.8,29,7.4,18,12.6,06,13.3,08,14.8,03,16.2,04,6.8
IDCJAC0008,031108,2002,17.2,25,19.4,26,14.4,31,13.5,24,9.9,14,6.0,30,6.2,05,9.2,26,9.5,03,12.5,02,15.1,01,15.4,25,6.0
IDCJAC0008,031108,2003,15.6,10,18.8,01,15.9,21,15.0,05,11.4,24,10.9,30,10.0,31,7.7,02,11.0,11,14.3,01,14.4,18,18.6,20,7.7
IDCJAC0008,031108,2004,16.0,02,19.1,17,15.6,25,16.8,15,12.5,12,5.9,19,5.8,20,6.7,13,10.5,25,12.7,08,15.5,30,15.2,03,5.8
IDCJAC0008,031108,2005,16.6,14,17.4,21,15.5,23,13.5,19,10.3,17,13.8,10,8.2,28,6.0,14,10.6,06,13.0,04,16.5,01,16.4,14,6.0
IDCJAC0008,031108,2006,17.0,07,18.1,02,17.0,20,16.2,26,15.5,29,10.0,05,7.7,05,5.8,06,8.3,10,10.9,16,13.8,30,17.0,20,5.8
IDCJAC0008,031108,2007,17.8,16,16.5,09,14.9,30,14.2,21,14.7,04,5.0,29,5.0,10,8.4,07,10.2,27,14.8,18,14.8,23,18.7,13,5.0
IDCJAC0008,031108,2008,17.2,01,17.5,24,16.2,27,12.0,25,8.3,31,10.8,23,6.5,30,9.5,02,13.4,29,12.7,25,16.3,02,18.3,25,6.5
IDCJAC0008,031108,2009,18.0,19,18.0,18,15.0,31,14.1,01,6.8,22,10.3,13,7.1,18,8.6,16,12.2,20,11.6,13,13.9,04,16.3,06,6.8
IDCJAC0008,031108,2010,18.3,14,18.8,02,18.4,08,16.7,12,14.5,15,11.8,07,13.8,11,9.3,14,14.2,16,15.9,26,17.3,01,18.9,04,9.3
IDCJAC0008,031108,2011,15.7,26,18.4,15,18.5,14,14.7,16,8.3,14,4.3,16,5.8,24,6.6,20,9.0,12,14.0,03,16.5,04,18.0,08,4.3
IDCJAC0008,031108,2012,16.5,05,18.4,22,16.0,30,14.0,24,12.0,17,8.5,14,8.0,05,7.5,03,12.4,10,12.5,10,14.6,05,16.0,03,7.5
IDCJAC0008,031108,2013,17.1,14,17.5,04,11.3,18,14.0,22,10.6,27,9.5,26,5.5,02,6.5,09,10.3,26,14.2,30,14.5,11,14.5,05,5.5
IDCJAC0008,031108,2014,15.0,02,17.5,14,14.6,17,15.6,29,10.0,05,9.5,30,7.0,08,8.0,28,8.5,04,12.4,29,14.5,10,17.6,18,7.0
IDCJAC0008,031108,2015,19.2,29,17.0,04,16.0,16,12.5,28,11.5,11,10.5,26,6.0,15,6.6,07,11.0,07,12.5,23,16.0,20,17.5,11,6.0
IDCJAC0008,031108,2016,16.5,25,17.0,29,17.0,31,18.0,20,16.5,30,10.0,06,11.0,08,9.0,04,14.0,05,13.0,11,15.7,16,16.0,03,9.0
IDCJAC0008,031108,2017,17.6,19,18.5,12,16.0,13,11.0,30,13.0,12,9.0,09,13.0,31,10.6,22,9.1,06,11.0,27,16.9,12,16.5,06,9.0
IDCJAC0008,031108,2018,16.3,14,12.6,12,16.0,30,11.5,26,11.3,16,6.0,02,9.2,10,7.1,21,10.8,04,,,,,,,
