Product code,Station number,Year,Month,Lowest temperature (°C),Day,Quality
IDCJAC0008,069147,2017,08,-0.1,29,Y
IDCJAC0008,069147,2017,09,1.7,18,Y
IDCJAC0008,069147,2017,10,2.8,01,Y
IDCJAC0008,069147,2017,11,5.6,08,Y
IDCJAC0008,069147,2017,12,10.1,09,Y
IDCJAC0008,069147,2018,01,10.5,04,Y
IDCJAC0008,069147,2018,02,9.6,02,Y
IDCJAC0008,069147,2018,03,6.9,27,Y
IDCJAC0008,069147,2018,04,5.7,18,Y
IDCJAC0008,069147,2018,05,2.7,27,Y
IDCJAC0008,069147,2018,06,0.4,17,Y
IDCJAC0008,069147,2018,07,-0.5,31,Y
IDCJAC0008,069147,2018,08,-0.7,10,Y
IDCJAC0008,069147,2018,09,0.7,17,Y
