Product code,Station number,Year,Month,Lowest temperature (°C),Day,Quality
IDCJAC0008,075041,1970,08,-0.6,30,Y
IDCJAC0008,075041,1970,09,-1.8,16,Y
IDCJAC0008,075041,1970,10,0.6,15,Y
IDCJAC0008,075041,1970,11,3.3,02,Y
IDCJAC0008,075041,1970,12,7.1,30,Y
IDCJAC0008,075041,1971,01,12.9,18,Y
IDCJAC0008,075041,1971,02,10.2,11,Y
IDCJAC0008,075041,1971,03,12.5,16,Y
IDCJAC0008,075041,1971,04,6.7,21,Y
IDCJAC0008,075041,1971,05,3.9,02,Y
IDCJAC0008,075041,1971,06,-2.9,15,Y
IDCJAC0008,075041,1971,08,-1.1,25,Y
IDCJAC0008,075041,1971,09,-1.3,05,Y
IDCJAC0008,075041,1971,10,1.5,10,Y
IDCJAC0008,075041,1971,11,3.9,22,Y
IDCJAC0008,075041,1971,12,5.4,19,Y
IDCJAC0008,075041,1972,01,7.7,02,Y
IDCJAC0008,075041,1972,03,6.1,16,Y
IDCJAC0008,075041,1972,04,1.8,26,Y
IDCJAC0008,075041,1972,05,0.6,28,Y
IDCJAC0008,075041,1972,06,-2.0,25,Y
IDCJAC0008,075041,1972,07,-3.9,27,Y
IDCJAC0008,075041,1972,08,0.1,21,Y
IDCJAC0008,075041,1972,09,0.3,14,Y
IDCJAC0008,075041,1972,10,4.2,13,Y
IDCJAC0008,075041,1972,11,7.9,01,Y
IDCJAC0008,075041,1972,12,10.7,03,Y
IDCJAC0008,075041,1973,01,11.6,14,Y
IDCJAC0008,075041,1973,02,13.5,07,Y
IDCJAC0008,075041,1973,03,5.6,31,Y
IDCJAC0008,075041,1973,04,6.8,09,Y
IDCJAC0008,075041,1973,06,-1.6,07,Y
IDCJAC0008,075041,1973,07,0.2,23,Y
IDCJAC0008,075041,1973,08,-1.0,11,Y
IDCJAC0008,075041,1973,09,0.6,05,Y
IDCJAC0008,075041,1974,02,9.0,14,Y
IDCJAC0008,075041,1974,03,8.8,14,Y
IDCJAC0008,075041,1974,04,5.0,05,Y
IDCJAC0008,075041,1974,05,1.6,20,Y
IDCJAC0008,075041,1974,06,-3.1,16,Y
IDCJAC0008,075041,1974,07,-2.0,04,Y
IDCJAC0008,075041,1974,08,-1.8,06,Y
IDCJAC0008,075041,1974,09,0.0,06,Y
IDCJAC0008,075041,1974,10,1.8,11,Y
IDCJAC0008,075041,1974,11,1.8,04,Y
IDCJAC0008,075041,1974,12,7.5,04,Y
IDCJAC0008,075041,1975,01,6.8,13,Y
IDCJAC0008,075041,1975,02,13.0,27,Y
IDCJAC0008,075041,1975,03,7.0,22,Y
IDCJAC0008,075041,1975,04,2.9,02,Y
IDCJAC0008,075041,1975,05,0.6,28,Y
IDCJAC0008,075041,1975,06,-3.0,13,Y
IDCJAC0008,075041,1975,07,1.5,10,Y
IDCJAC0008,075041,1975,08,-0.9,17,Y
IDCJAC0008,075041,1975,09,-0.5,06,Y
IDCJAC0008,075041,1975,10,2.0,12,Y
IDCJAC0008,075041,1975,11,4.7,07,Y
IDCJAC0008,075041,1975,12,9.0,18,Y
IDCJAC0008,075041,1976,01,12.0,28,Y
IDCJAC0008,075041,1976,02,15.2,12,Y
IDCJAC0008,075041,1976,03,8.0,31,Y
IDCJAC0008,075041,1976,04,0.8,28,Y
IDCJAC0008,075041,1976,05,-0.4,29,Y
IDCJAC0008,075041,1977,02,10.9,28,Y
IDCJAC0008,075041,1977,03,7.5,29,Y
IDCJAC0008,075041,1977,04,1.5,30,Y
IDCJAC0008,075041,1977,05,1.6,29,Y
IDCJAC0008,075041,1977,06,-0.5,10,Y
IDCJAC0008,075041,1977,07,-5.9,17,Y
IDCJAC0008,075041,1977,08,-2.3,14,Y
IDCJAC0008,075041,1977,09,-1.7,15,Y
IDCJAC0008,075041,1977,10,2.4,20,Y
IDCJAC0008,075041,1977,11,5.8,11,Y
IDCJAC0008,075041,1977,12,7.4,29,Y
IDCJAC0008,075041,1978,01,9.8,11,Y
IDCJAC0008,075041,1978,02,8.7,22,Y
IDCJAC0008,075041,1978,03,7.1,27,Y
IDCJAC0008,075041,1978,04,0.2,27,Y
