Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0008,015590,1941,,,,,,,,,,,,,,,,,,,,,10.4,13,9.7,05,
IDCJAC0008,015590,1942,15.0,01,13.6,23,13.3,20,4.9,16,3.3,16,0.8,21,-2.6,31,1.1,25,2.9,07,7.4,06,11.3,01,14.5,08,-2.6
IDCJAC0008,015590,1943,15.4,16,13.1,24,15.0,21,6.7,26,0.1,20,-0.4,25,-0.7,15,0.9,27,2.6,01,3.8,01,9.5,07,13.3,04,-0.7
IDCJAC0008,015590,1944,14.6,07,13.6,29,9.4,16,2.7,15,1.0,17,-2.2,23,-4.8,21,-0.1,04,-0.6,19,3.9,04,12.3,09,14.4,13,-4.8
IDCJAC0008,015590,1945,15.2,17,14.5,02,10.7,27,5.0,09,2.0,16,-0.4,08,-1.6,22,4.7,12,2.6,01,3.6,01,7.7,11,12.1,28,-1.6
IDCJAC0008,015590,1946,16.7,09,15.3,28,7.8,26,3.5,17,1.4,21,-2.7,07,-2.2,18,0.6,03,-0.7,08,5.3,17,10.8,07,14.1,11,-2.7
IDCJAC0008,015590,1947,15.2,09,17.5,02,11.7,15,5.4,16,-0.1,30,1.3,14,-0.9,30,-1.8,02,4.0,07,6.9,06,10.3,05,10.2,03,-1.8
IDCJAC0008,015590,1948,11.2,03,14.5,29,8.3,22,5.4,16,-2.5,31,-4.4,29,-2.2,06,1.2,04,3.3,02,7.8,15,11.1,09,13.6,21,-4.4
IDCJAC0008,015590,1949,12.4,19,8.5,24,8.9,31,3.4,26,-1.2,10,-3.3,24,-1.1,19,-0.6,03,1.1,23,7.6,24,11.6,05,13.1,02,-3.3
IDCJAC0008,015590,1950,16.3,04,12.8,06,9.9,27,7.6,25,7.3,15,0.8,19,-1.5,10,0.7,06,3.3,20,8.5,19,12.2,22,10.8,22,-1.5
IDCJAC0008,015590,1951,16.0,09,15.6,20,10.0,31,5.1,29,-2.3,30,-0.6,01,-4.1,23,-0.7,17,2.2,07,6.1,05,11.0,10,11.9,11,-4.1
