Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0008,040913,1999,,,,,,,,,,,,,,,,,,,,,,,16.0,26,
IDCJAC0008,040913,2000,17.0,11,17.0,20,18.0,06,15.0,23,7.0,31,6.0,07,3.0,28,6.0,24,7.0,01,13.0,15,14.0,09,17.0,06,3.0
IDCJAC0008,040913,2001,17.0,02,18.0,21,18.0,31,13.0,24,7.0,29,6.0,16,3.0,08,5.0,21,8.0,03,13.0,23,13.0,13,17.0,17,3.0
IDCJAC0008,040913,2002,18.0,20,19.0,10,17.0,30,14.0,22,8.0,31,5.0,28,5.0,13,7.0,14,10.0,12,12.0,15,16.0,21,14.0,12,5.0
IDCJAC0008,040913,2003,17.0,08,19.6,02,16.4,03,14.2,19,9.1,25,6.4,17,3.5,25,6.3,01,9.0,03,10.7,12,13.2,05,17.0,07,3.5
IDCJAC0008,040913,2004,17.9,31,16.5,01,16.9,26,14.3,11,6.6,31,5.6,30,3.6,08,5.0,09,9.3,05,13.0,06,14.4,01,15.8,29,3.6
IDCJAC0008,040913,2005,17.9,12,18.3,15,15.4,27,14.5,29,10.1,29,6.4,24,6.2,17,6.6,11,8.9,15,13.1,10,16.2,18,16.1,04,6.2
IDCJAC0008,040913,2006,20.5,01,18.8,09,17.3,26,11.4,08,5.0,31,5.9,01,6.8,18,6.1,03,11.3,20,13.1,12,10.8,17,15.3,29,5.0
IDCJAC0008,040913,2007,17.5,06,18.4,19,16.5,29,12.7,30,12.0,23,6.6,22,3.8,19,5.4,06,11.1,24,13.3,20,15.3,14,17.7,03,3.8
IDCJAC0008,040913,2008,17.6,04,18.5,15,12.2,30,10.0,30,8.6,20,8.0,15,3.7,31,4.1,12,11.0,28,10.6,23,13.8,24,17.0,01,3.7
IDCJAC0008,040913,2009,18.6,12,19.2,28,17.3,27,12.1,29,9.0,16,5.5,12,6.2,15,8.2,09,8.5,01,11.8,08,14.2,02,17.1,04,5.5
IDCJAC0008,040913,2010,17.3,19,19.6,26,17.2,20,13.0,30,9.7,14,7.3,28,6.7,04,6.1,14,11.6,08,9.7,17,14.9,03,14.7,21,6.1
IDCJAC0008,040913,2011,18.8,23,18.2,23,16.3,25,15.3,10,7.9,13,5.9,20,5.6,13,5.3,09,7.0,11,10.6,04,15.8,07,15.8,03,5.3
IDCJAC0008,040913,2012,17.4,04,19.6,16,16.8,27,11.6,26,8.1,15,8.2,21,6.0,03,4.1,03,7.3,02,8.8,13,14.1,13,17.3,15,4.1
IDCJAC0008,040913,2013,19.8,07,19.0,04,17.5,19,12.0,21,8.3,20,5.7,25,7.9,24,6.0,23,10.9,21,12.7,05,14.5,07,15.0,07,5.7
IDCJAC0008,040913,2014,19.1,15,19.0,04,18.0,06,14.5,30,8.5,05,5.2,30,2.6,12,9.0,07,9.1,05,12.7,23,15.3,04,17.5,16,2.6
IDCJAC0008,040913,2015,19.5,28,19.5,16,17.8,15,11.1,27,8.1,15,7.0,05,5.4,15,6.1,06,7.2,02,12.9,06,16.1,18,16.9,05,5.4
IDCJAC0008,040913,2016,18.0,17,19.8,25,19.0,23,15.9,16,9.3,12,6.6,26,7.2,03,9.1,26,10.4,28,12.1,05,13.0,02,17.8,13,6.6
IDCJAC0008,040913,2017,19.3,09,19.6,28,19.5,10,13.0,28,11.2,31,9.4,08,5.9,24,7.5,28,8.2,06,13.9,22,14.6,13,17.4,07,5.9
IDCJAC0008,040913,2018,17.4,19,17.8,04,18.3,12,14.9,30,8.3,31,6.9,16,5.2,15,5.2,22,12.1,11,,,,,,,
