Product code,Station number,Year,Month,Lowest temperature (°C),Day,Quality
IDCJAC0008,070351,2016,05,-3.9,29,Y
IDCJAC0008,070351,2016,06,-5.5,15,Y
IDCJAC0008,070351,2016,07,-5.2,03,Y
IDCJAC0008,070351,2016,08,-4.4,12,Y
IDCJAC0008,070351,2016,09,-1.1,28,Y
IDCJAC0008,070351,2016,10,-1.0,24,Y
IDCJAC0008,070351,2016,11,-1.3,01,Y
IDCJAC0008,070351,2016,12,7.3,10,Y
IDCJAC0008,070351,2017,01,8.5,21,Y
IDCJAC0008,070351,2017,02,2.8,21,Y
IDCJAC0008,070351,2017,03,5.8,10,Y
IDCJAC0008,070351,2017,04,-1.8,28,Y
IDCJAC0008,070351,2017,05,-4.5,30,Y
IDCJAC0008,070351,2017,06,-5.1,02,Y
IDCJAC0008,070351,2017,07,-8.7,01,Y
IDCJAC0008,070351,2017,08,-5.3,30,Y
IDCJAC0008,070351,2017,09,-6.1,17,Y
IDCJAC0008,070351,2017,10,-0.7,01,Y
IDCJAC0008,070351,2017,11,2.5,07,Y
IDCJAC0008,070351,2017,12,7.8,09,Y
IDCJAC0008,070351,2018,01,7.2,17,Y
IDCJAC0008,070351,2018,02,6.9,01,Y
IDCJAC0008,070351,2018,03,1.7,27,Y
IDCJAC0008,070351,2018,04,2.9,30,Y
IDCJAC0008,070351,2018,05,-2.4,27,Y
IDCJAC0008,070351,2018,06,-5.7,24,Y
IDCJAC0008,070351,2018,07,-7.4,23,Y
IDCJAC0008,070351,2018,08,-6.4,30,Y
IDCJAC0008,070351,2018,09,-2.9,20,Y
