Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0008,032037,1965,14.4,17,16.7,05,16.4,31,16.1,15,10.8,31,5.4,25,3.3,19,10.7,11,7.3,23,9.6,14,10.8,23,14.9,23,3.3
IDCJAC0008,032037,1966,16.1,19,19.9,01,16.5,28,13.1,30,9.9,22,7.6,14,7.6,29,12.1,28,11.7,10,,,12.2,19,16.4,13,
IDCJAC0008,032037,1967,19.8,18,20.1,28,17.8,14,15.6,29,11.2,24,8.3,28,8.1,06,9.3,23,11.2,11,15.0,03,16.4,07,16.4,09,8.1
IDCJAC0008,032037,1968,19.1,17,19.7,28,18.4,13,15.5,09,10.6,30,11.7,20,5.8,24,8.9,17,14.3,16,14.6,29,15.3,06,16.4,06,5.8
IDCJAC0008,032037,1969,19.0,24,18.3,04,,,12.9,18,13.9,23,9.7,22,7.8,24,10.6,05,7.6,24,12.3,06,16.2,26,18.5,05,
IDCJAC0008,032037,1970,18.4,04,,,18.1,30,12.8,01,14.2,21,11.3,19,8.8,27,10.7,20,12.3,30,15.4,01,17.9,01,18.4,10,
IDCJAC0008,032037,1971,17.8,12,20.8,15,19.4,22,14.6,30,10.8,04,7.9,17,5.0,25,9.6,01,12.0,06,15.2,11,16.7,17,18.6,11,5.0
IDCJAC0008,032037,1972,17.8,26,19.4,28,16.4,16,14.8,02,11.7,22,9.7,28,9.1,13,10.7,07,11.7,14,12.1,13,17.2,18,15.5,13,9.1
IDCJAC0008,032037,1973,19.5,04,22.3,10,17.6,17,17.6,21,13.5,16,16.0,27,10.5,21,12.6,21,14.1,18,12.3,13,18.9,30,20.0,08,10.5
IDCJAC0008,032037,1974,17.1,26,21.5,20,21.2,23,18.7,12,7.4,26,8.9,10,6.5,10,9.5,06,13.6,26,14.0,08,17.6,25,17.0,19,6.5
IDCJAC0008,032037,1975,19.3,23,20.7,04,17.7,31,,,12.1,26,7.8,21,11.2,06,10.0,18,14.5,08,15.7,08,17.5,02,19.5,04,
IDCJAC0008,032037,1976,19.0,09,17.6,22,21.1,14,17.3,24,13.5,25,7.2,23,9.7,16,7.5,14,8.6,12,11.4,18,20.2,15,20.8,12,7.2
IDCJAC0008,032037,1977,21.0,13,20.5,01,17.6,27,20.0,01,12.9,23,6.5,28,8.0,01,10.4,01,10.5,16,13.5,21,17.3,01,18.6,02,6.5
IDCJAC0008,032037,1978,20.2,01,19.6,07,19.8,17,15.2,13,12.0,22,6.8,16,8.0,04,12.5,24,11.0,15,13.5,06,18.5,08,18.6,01,6.8
IDCJAC0008,032037,1979,21.5,10,21.2,07,18.6,24,17.2,19,15.8,29,13.2,30,7.2,31,7.8,01,15.2,30,12.5,08,14.2,24,15.5,25,7.2
IDCJAC0008,032037,1980,21.4,02,20.5,15,18.9,29,16.9,06,15.4,09,9.6,21,9.5,10,9.5,02,13.0,06,15.5,09,16.6,11,20.2,26,9.5
IDCJAC0008,032037,1981,20.3,29,21.8,28,18.8,05,15.4,29,14.6,23,9.4,21,12.0,07,11.9,30,14.4,02,14.9,23,19.0,03,16.0,02,9.4
IDCJAC0008,032037,1982,20.6,03,21.0,10,15.0,23,17.6,11,12.7,14,5.5,22,7.4,05,9.1,01,12.7,05,,,,,,,
IDCJAC0008,032037,1983,19.0,19,19.3,13,18.5,23,18.8,20,11.3,13,12.3,24,6.4,09,10.4,14,12.0,01,16.5,04,19.7,06,19.0,15,6.4
IDCJAC0008,032037,1984,18.9,29,21.0,24,17.3,21,17.5,10,16.5,21,10.0,22,4.6,05,9.2,13,13.9,20,16.3,25,17.9,22,19.2,01,4.6
IDCJAC0008,032037,1985,20.9,19,21.8,18,20.9,18,16.4,15,14.2,21,7.0,23,7.0,20,11.4,02,9.8,04,15.1,27,19.5,14,20.7,22,7.0
IDCJAC0008,032037,1986,21.8,04,19.3,18,19.7,09,18.8,22,11.0,22,9.8,26,12.0,31,8.6,07,14.6,13,17.0,14,15.0,21,20.1,29,8.6
IDCJAC0008,032037,1987,21.3,11,21.0,25,19.5,30,18.2,21,12.5,30,13.5,29,9.2,16,11.5,07,12.9,02,14.5,06,20.5,02,20.0,23,9.2
IDCJAC0008,032037,1988,20.5,03,18.8,21,20.0,11,17.9,14,14.4,26,9.2,17,11.3,24,12.1,09,9.7,16,17.6,07,17.9,10,,,
IDCJAC0008,032037,1989,,,17.7,20,19.7,01,,,,,8.5,22,8.3,20,8.5,19,13.0,13,15.4,07,18.2,28,18.6,21,
IDCJAC0008,032037,1990,18.0,29,16.0,07,18.1,12,15.0,27,14.6,26,8.6,29,7.9,05,6.8,03,8.6,16,15.0,07,16.7,17,20.5,01,6.8
IDCJAC0008,032037,1991,22.5,14,21.6,26,18.6,20,17.6,30,11.5,18,12.0,10,9.2,30,9.6,02,10.0,13,10.5,19,17.1,06,19.1,28,9.2
IDCJAC0008,032037,1992,20.4,26,21.5,03,18.4,23,17.4,21,15.7,26,9.0,29,8.0,22,10.3,10,14.0,20,14.3,27,15.1,13,17.7,01,8.0
