Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0005,040913,1999,,,,,,,,,,,,,,,,,,,,,,,33.0,31,
IDCJAC0005,040913,2000,40.0,21,31.0,12,32.0,29,30.0,05,28.0,14,27.0,22,26.0,26,28.0,31,32.0,30,35.0,01,33.0,29,34.0,26,40.0
IDCJAC0005,040913,2001,35.0,28,34.0,27,33.0,18,30.0,11,28.0,05,26.0,13,25.0,15,27.0,08,29.0,26,36.0,30,34.0,02,40.0,24,40.0
IDCJAC0005,040913,2002,38.0,08,34.0,22,35.0,18,32.0,21,28.0,17,29.0,16,25.0,24,27.0,12,31.0,26,37.0,23,31.0,30,37.0,05,38.0
IDCJAC0005,040913,2003,32.0,31,33.3,12,34.6,01,29.2,15,30.7,20,26.3,29,23.9,09,28.0,13,34.9,12,35.0,29,32.4,22,34.5,26,35.0
IDCJAC0005,040913,2004,38.0,08,41.7,22,33.6,08,30.3,01,27.5,05,27.7,03,28.2,05,27.2,23,29.9,24,38.7,23,34.0,12,37.6,14,41.7
IDCJAC0005,040913,2005,35.3,16,34.8,05,32.3,23,31.1,04,27.7,01,26.3,14,25.3,29,26.2,20,29.3,29,36.3,07,33.1,11,37.1,29,37.1
IDCJAC0005,040913,2006,34.8,02,34.4,04,32.3,07,33.7,04,28.5,08,23.9,08,26.3,30,28.4,25,30.0,30,33.3,28,33.2,29,31.6,25,34.8
IDCJAC0005,040913,2007,34.2,27,31.2,10,37.9,11,29.0,22,30.0,04,26.7,04,26.7,04,28.8,11,31.2,29,34.1,04,31.1,04,31.2,07,37.9
IDCJAC0005,040913,2008,31.3,14,40.2,23,31.0,26,29.6,27,27.8,07,26.5,06,25.7,14,28.7,01,35.1,29,31.3,06,32.7,21,34.9,31,40.2
IDCJAC0005,040913,2009,33.9,01,36.1,09,33.8,01,30.7,15,26.2,17,24.4,05,25.8,23,35.4,24,34.2,26,35.0,13,34.8,29,33.2,11,36.1
IDCJAC0005,040913,2010,35.1,18,33.5,23,33.1,10,31.3,11,27.9,05,25.2,05,26.8,31,27.8,19,28.4,02,29.9,07,29.5,17,32.1,15,35.1
IDCJAC0005,040913,2011,34.9,18,35.3,20,34.5,22,29.4,22,27.6,02,25.8,06,24.1,26,25.4,29,32.3,18,29.3,16,33.9,27,32.9,12,35.3
IDCJAC0005,040913,2012,37.1,11,34.0,06,32.1,02,30.5,09,27.2,12,24.8,22,24.5,14,27.6,24,30.8,23,33.2,22,34.4,19,37.9,04,37.9
IDCJAC0005,040913,2013,35.4,19,33.1,23,32.4,17,30.2,23,28.6,04,24.7,02,25.4,06,28.5,28,32.8,24,34.7,07,33.5,29,35.5,05,35.5
IDCJAC0005,040913,2014,38.7,04,34.1,17,32.8,16,31.3,12,28.6,29,26.1,05,25.9,30,28.5,01,29.5,17,34.2,28,38.9,16,35.5,30,38.9
IDCJAC0005,040913,2015,36.7,25,34.4,01,36.1,05,29.4,25,29.6,06,24.5,08,25.1,26,29.1,25,29.4,22,33.8,05,33.4,19,32.5,11,36.7
IDCJAC0005,040913,2016,35.7,29,36.2,02,33.5,19,30.8,07,29.6,03,28.1,09,29.1,23,26.4,11,28.8,25,32.2,08,36.0,13,34.1,21,36.2
IDCJAC0005,040913,2017,35.6,12,37.6,12,35.7,17,29.0,10,27.7,24,25.1,26,26.4,05,32.3,17,37.0,29,33.1,10,29.7,04,36.2,25,37.6
IDCJAC0005,040913,2018,37.5,14,35.7,15,34.7,04,32.0,16,27.9,10,25.4,03,26.4,29,29.5,16,28.9,29,,,,,,,
