Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0005,015590,1941,,,,,,,,,,,,,,,,,,,,,39.5,28,42.6,20,
IDCJAC0005,015590,1942,40.6,31,42.2,01,40.0,04,33.4,30,35.0,04,28.4,30,28.3,01,33.1,19,36.3,20,39.7,03,40.6,19,40.4,18,42.2
IDCJAC0005,015590,1943,43.6,08,40.9,06,40.8,26,37.2,11,30.4,02,25.2,26,30.2,30,29.9,14,35.7,19,37.7,31,39.1,27,41.9,11,43.6
IDCJAC0005,015590,1944,44.0,15,37.4,27,35.9,02,32.9,01,31.8,01,25.6,06,26.6,28,33.6,31,35.9,26,38.7,14,40.5,18,40.8,11,44.0
IDCJAC0005,015590,1945,40.4,25,39.7,11,37.6,06,34.2,06,32.8,03,29.7,21,27.2,30,31.8,23,32.9,20,37.3,23,39.9,26,39.8,12,40.4
IDCJAC0005,015590,1946,40.4,03,38.6,02,37.9,09,31.9,29,32.1,02,25.7,15,29.6,21,32.6,12,36.2,16,38.1,13,39.4,26,41.5,13,41.5
IDCJAC0005,015590,1947,42.9,23,39.7,18,39.3,08,33.2,10,27.9,06,28.7,22,28.9,04,29.0,09,33.4,30,35.7,28,37.3,20,40.1,16,42.9
IDCJAC0005,015590,1948,40.3,30,40.0,15,35.2,31,34.4,02,28.1,04,25.8,20,24.5,21,29.6,30,35.6,29,38.7,30,41.3,25,41.7,13,41.7
IDCJAC0005,015590,1949,40.5,13,38.3,01,35.2,05,31.6,18,30.6,01,21.8,26,26.7,15,28.1,10,32.8,30,39.5,29,39.5,16,41.8,30,41.8
IDCJAC0005,015590,1950,40.9,06,39.9,27,37.9,04,28.1,18,31.2,12,26.6,03,25.7,30,28.3,31,33.2,29,36.2,31,39.2,29,40.1,07,40.9
IDCJAC0005,015590,1951,38.2,25,39.8,28,42.2,04,34.1,02,32.3,05,27.2,23,28.3,31,28.4,02,36.2,30,38.6,15,40.7,23,41.2,05,42.2
IDCJAC0005,015590,1952,41.8,21,41.3,10,38.3,29,35.6,11,31.2,08,26.4,06,22.2,29,29.9,22,35.6,30,38.1,10,39.9,19,42.1,19,42.1
IDCJAC0005,015590,1953,41.4,27,37.7,28,38.3,01,36.7,03,31.1,17,28.3,10,26.9,07,30.7,31,35.1,28,39.1,28,41.3,21,40.9,16,41.4
IDCJAC0005,015590,1954,39.3,15,38.9,17,41.4,17,34.2,23,30.2,03,26.0,23,29.4,23,31.6,22,33.4,30,37.6,07,38.8,28,41.6,31,41.6
IDCJAC0005,015590,1955,42.7,01,41.1,17,36.8,12,34.3,13,29.1,28,28.9,21,23.6,26,30.9,14,37.2,29,38.4,21,40.9,17,43.0,15,43.0
IDCJAC0005,015590,1956,41.7,15,41.1,08,37.3,06,36.3,12,29.8,25,28.5,15,28.3,03,27.7,21,32.4,26,38.3,23,41.2,18,43.1,31,43.1
IDCJAC0005,015590,1957,42.6,01,39.8,19,36.7,12,36.6,16,30.1,13,26.6,02,20.1,28,28.5,06,33.9,24,40.9,20,41.8,16,39.9,06,42.6
IDCJAC0005,015590,1958,39.5,10,41.0,05,39.9,02,35.4,03,34.6,14,28.4,06,29.3,28,31.8,14,34.4,25,41.1,29,41.1,08,40.5,08,41.1
IDCJAC0005,015590,1959,40.8,15,40.6,12,40.0,06,34.4,13,26.8,16,25.3,21,28.5,29,30.6,11,33.9,14,40.1,27,40.0,16,43.4,31,43.4
IDCJAC0005,015590,1960,45.2,03,40.6,09,37.9,30,36.2,01,27.3,28,25.6,07,29.6,29,29.1,31,34.2,23,41.7,29,40.6,30,41.3,01,45.2
IDCJAC0005,015590,1961,39.9,25,41.4,23,38.4,30,37.9,01,27.1,01,29.4,09,25.2,28,31.8,31,34.8,30,38.3,13,40.9,21,43.2,30,43.2
IDCJAC0005,015590,1962,40.6,09,42.3,10,37.7,21,31.8,03,30.6,31,30.1,01,27.4,20,29.8,28,33.5,30,37.4,21,42.2,30,42.1,31,42.3
IDCJAC0005,015590,1963,43.9,02,41.9,09,41.1,02,30.2,19,30.3,13,27.2,15,29.1,20,29.4,23,34.0,21,37.0,31,41.8,27,41.1,15,43.9
IDCJAC0005,015590,1964,42.4,30,39.9,14,39.1,04,35.6,06,28.9,01,28.4,25,28.5,18,31.1,28,35.1,21,35.9,05,39.8,30,41.3,18,42.4
IDCJAC0005,015590,1965,42.2,17,40.6,08,36.8,11,34.8,02,30.7,09,25.3,30,26.1,01,32.9,24,34.4,26,38.9,31,40.9,05,40.9,30,42.2
IDCJAC0005,015590,1966,41.7,03,38.1,12,39.6,12,36.8,02,28.0,02,27.7,25,25.0,23,27.2,29,34.6,28,37.8,29,39.0,27,40.8,25,41.7
IDCJAC0005,015590,1967,41.1,09,39.4,03,32.7,29,32.0,04,29.3,11,23.8,14,22.7,24,30.9,26,33.6,27,38.9,26,40.1,17,41.6,27,41.6
IDCJAC0005,015590,1968,40.7,31,42.2,06,40.6,17,36.1,16,26.7,02,26.2,14,25.2,30,27.7,27,32.7,28,38.9,21,40.4,18,38.6,12,42.2
IDCJAC0005,015590,1969,42.2,25,39.8,01,36.8,23,35.7,10,31.9,22,27.0,16,25.9,10,31.2,28,33.7,02,37.3,08,40.7,26,41.9,11,42.2
IDCJAC0005,015590,1970,42.4,23,43.1,15,40.1,04,35.7,11,32.8,13,28.5,02,26.5,31,34.0,26,32.7,07,38.9,27,38.0,24,41.1,17,43.1
IDCJAC0005,015590,1971,42.8,14,43.3,06,36.6,24,30.7,16,28.9,02,26.8,06,29.4,31,28.6,27,36.5,23,39.6,21,38.2,04,40.9,26,43.3
IDCJAC0005,015590,1972,41.7,07,40.2,12,35.8,30,34.8,08,26.9,01,26.7,25,27.5,31,33.1,28,37.7,26,39.0,09,41.8,03,44.2,23,44.2
IDCJAC0005,015590,1973,43.4,02,39.0,27,39.3,12,35.0,18,31.9,05,29.4,01,27.7,30,30.8,06,35.4,30,37.4,24,38.3,20,40.3,27,43.4
IDCJAC0005,015590,1974,36.7,04,34.8,11,33.5,12,33.6,01,27.8,13,26.7,27,29.0,25,28.2,06,31.5,19,36.8,30,38.8,24,40.2,08,40.2
IDCJAC0005,015590,1975,43.0,24,39.5,08,36.1,14,35.1,04,30.1,22,27.6,02,29.4,28,32.8,26,36.0,21,35.0,10,40.8,17,38.6,09,43.0
IDCJAC0005,015590,1976,36.7,31,36.4,29,34.2,01,33.4,03,27.0,16,25.2,01,27.5,27,29.5,30,33.7,05,36.0,25,39.2,12,41.5,30,41.5
IDCJAC0005,015590,1977,41.7,20,41.9,05,35.0,24,32.8,06,27.8,07,28.7,17,25.6,22,31.2,20,34.9,30,39.4,28,41.6,09,40.2,31,41.9
IDCJAC0005,015590,1978,41.7,01,39.3,08,40.3,11,33.9,21,32.0,08,27.5,24,28.2,19,28.1,18,31.4,11,37.7,26,39.5,28,40.7,02,41.7
IDCJAC0005,015590,1979,42.3,10,38.8,22,38.4,20,36.8,02,33.2,02,25.5,06,24.6,01,31.2,20,35.5,22,37.8,21,40.1,10,42.7,11,42.7
IDCJAC0005,015590,1980,43.0,18,41.5,20,39.0,08,36.0,04,31.1,07,27.7,03,26.6,27,32.2,23,36.2,30,38.0,05,40.9,14,43.0,26,43.0
IDCJAC0005,015590,1981,41.5,04,40.6,16,36.6,20,35.2,05,28.4,30,27.3,30,29.9,27,30.6,05,34.5,22,36.1,13,39.4,03,43.6,06,43.6
IDCJAC0005,015590,1982,41.4,06,39.1,07,36.2,07,31.3,24,28.5,18,26.5,11,25.0,04,29.7,31,34.0,25,38.1,26,42.7,30,42.2,17,42.7
IDCJAC0005,015590,1983,43.0,08,43.8,16,39.7,07,34.1,01,27.1,13,27.7,30,28.3,26,32.6,24,35.0,24,37.5,28,40.8,07,41.2,27,43.8
IDCJAC0005,015590,1984,40.0,01,39.8,27,38.1,10,34.0,22,30.0,16,26.9,15,25.9,08,31.3,19,32.7,28,38.1,15,41.0,27,42.0,13,42.0
