Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0005,069134,1991,,,,,,,,,,,,,,,,,,,,,35.8,19,32.5,03,
IDCJAC0005,069134,1992,32.8,23,34.6,22,30.4,15,29.9,06,24.8,05,22.3,01,22.3,30,23.4,17,22.7,22,27.9,31,28.6,24,32.1,24,34.6
IDCJAC0005,069134,1993,34.3,15,41.0,04,28.6,26,28.7,13,24.4,29,20.4,21,20.2,01,25.2,15,29.2,30,31.2,09,37.6,27,39.4,01,41.0
IDCJAC0005,069134,1994,36.4,02,33.7,16,27.3,10,29.2,06,27.5,02,22.3,23,22.9,04,27.5,28,28.6,03,35.8,17,34.0,11,39.0,21,39.0
IDCJAC0005,069134,1995,29.5,06,35.7,03,31.0,12,27.9,30,25.8,12,24.5,09,19.3,14,27.4,25,25.3,19,30.2,11,36.4,28,31.1,18,36.4
IDCJAC0005,069134,1996,34.0,20,28.3,26,29.4,29,27.2,26,27.1,11,23.7,01,19.8,23,24.0,14,30.2,19,32.0,11,34.2,13,38.2,24,38.2
IDCJAC0005,069134,1997,35.0,06,32.5,20,33.0,01,29.4,28,26.5,02,21.5,05,21.4,25,23.8,17,24.2,15,32.1,11,35.6,23,40.8,21,40.8
IDCJAC0005,069134,1998,34.7,28,41.6,26,40.8,13,35.0,08,25.5,29,23.3,01,21.3,06,21.4,22,29.5,29,33.0,01,26.9,13,34.4,12,41.6
IDCJAC0005,069134,1999,31.2,04,30.7,17,33.8,26,27.3,20,24.6,30,21.2,03,21.1,05,24.5,25,28.1,15,31.4,10,28.1,13,35.3,03,35.3
IDCJAC0005,069134,2000,35.8,20,37.0,11,32.0,03,31.5,03,24.3,04,21.4,21,20.8,25,20.4,08,30.7,29,34.2,07,29.2,26,39.3,22,39.3
IDCJAC0005,069134,2001,40.3,15,32.8,04,30.2,20,30.5,19,25.5,16,22.4,24,21.8,31,24.9,16,29.8,24,29.4,24,33.1,24,37.3,03,40.3
IDCJAC0005,069134,2002,36.1,07,30.7,16,29.8,18,29.4,10,26.1,07,23.9,07,20.1,09,26.3,11,29.3,24,33.8,30,41.0,25,32.5,08,41.0
IDCJAC0005,069134,2003,44.8,30,31.9,28,28.1,19,24.9,15,24.9,09,22.8,02,22.2,23,24.7,05,30.8,22,31.0,19,31.3,20,34.5,25,44.8
IDCJAC0005,069134,2004,38.8,21,31.4,15,34.0,08,29.0,23,23.3,04,23.9,09,21.9,04,22.8,26,29.5,22,36.9,13,39.4,28,37.2,19,39.4
IDCJAC0005,069134,2005,40.5,12,29.2,08,29.9,15,31.8,03,24.2,05,23.8,10,21.2,26,25.4,31,26.0,22,31.8,03,34.8,03,39.0,21,40.5
IDCJAC0005,069134,2006,35.4,22,35.1,09,34.2,13,30.6,11,23.8,07,18.3,29,20.1,11,24.0,17,30.1,19,36.9,13,39.4,21,40.2,01,40.2
IDCJAC0005,069134,2007,38.2,21,28.5,22,32.2,24,26.1,02,27.2,03,19.7,03,23.1,26,27.2,30,27.1,24,36.0,22,33.1,14,31.2,29,38.2
IDCJAC0005,069134,2008,37.2,13,30.3,07,33.8,20,27.6,02,21.6,20,21.7,30,20.3,02,24.8,31,31.1,13,36.0,31,31.2,06,34.7,28,37.2
IDCJAC0005,069134,2009,35.4,24,31.9,05,33.3,26,28.2,15,23.7,16,20.4,30,23.9,22,25.3,16,31.2,13,32.4,01,40.0,20,42.1,17,42.1
IDCJAC0005,069134,2010,36.0,23,36.2,21,31.8,21,30.0,23,24.8,04,20.0,25,21.0,31,21.4,19,25.2,27,27.7,23,34.6,13,32.9,26,36.2
IDCJAC0005,069134,2011,41.0,01,41.2,01,32.2,09,27.8,09,22.0,19,19.8,20,20.2,03,26.9,04,25.6,14,32.4,24,35.6,14,27.8,25,41.2
IDCJAC0005,069134,2012,34.7,30,30.5,27,31.8,16,26.1,06,26.1,09,20.0,15,21.0,13,23.3,23,27.8,28,31.7,04,30.7,30,34.7,01,34.7
IDCJAC0005,069134,2013,45.6,18,33.2,08,32.7,13,26.9,13,23.7,31,22.0,07,21.7,17,22.1,15,29.8,25,33.4,21,34.2,28,28.8,19,45.6
IDCJAC0005,069134,2014,32.6,06,30.4,09,31.6,15,29.3,02,25.6,22,20.7,20,23.5,31,21.4,10,30.0,30,32.0,05,39.0,14,33.2,29,39.0
IDCJAC0005,069134,2015,33.9,04,31.7,08,29.1,23,29.4,02,26.1,05,21.0,09,19.6,26,22.5,21,27.1,30,36.2,06,34.5,25,37.4,01,37.4
IDCJAC0005,069134,2016,34.0,21,31.3,23,32.0,02,34.5,06,26.6,17,21.2,20,24.1,22,24.5,19,24.0,09,29.9,16,37.7,22,38.1,13,38.1
IDCJAC0005,069134,2017,42.9,30,38.0,11,30.5,28,25.1,08,24.4,01,19.9,04,24.0,30,24.1,11,36.6,23,30.2,11,28.0,24,36.5,14,42.9
IDCJAC0005,069134,2018,32.3,20,37.6,24,38.0,18,34.1,13,27.2,03,17.0,02,,,23.7,11,30.1,15,,,,,,,
