Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,031209,2004,12,35.6,14,Y
IDCJAC0005,031209,2005,01,34.4,30,Y
IDCJAC0005,031209,2005,02,35.9,11,Y
IDCJAC0005,031209,2005,03,35.0,24,Y
IDCJAC0005,031209,2005,04,30.7,09,Y
IDCJAC0005,031209,2005,05,31.7,12,Y
IDCJAC0005,031209,2005,06,31.8,21,Y
IDCJAC0005,031209,2005,07,28.5,02,Y
IDCJAC0005,031209,2005,08,28.3,12,Y
IDCJAC0005,031209,2005,09,31.0,30,Y
IDCJAC0005,031209,2005,10,34.7,22,Y
IDCJAC0005,031209,2005,11,35.9,28,Y
IDCJAC0005,031209,2005,12,39.3,18,Y
IDCJAC0005,031209,2006,01,35.8,08,Y
IDCJAC0005,031209,2006,02,34.7,03,Y
IDCJAC0005,031209,2006,03,32.3,20,Y
IDCJAC0005,031209,2006,04,31.8,07,Y
IDCJAC0005,031209,2006,05,29.0,07,Y
IDCJAC0005,031209,2006,06,29.5,02,Y
IDCJAC0005,031209,2006,07,27.3,28,Y
IDCJAC0005,031209,2006,08,27.1,28,Y
IDCJAC0005,031209,2006,09,29.0,02,Y
IDCJAC0005,031209,2006,10,31.1,29,Y
IDCJAC0005,031209,2006,11,37.6,15,Y
IDCJAC0005,031209,2006,12,33.2,10,Y
IDCJAC0005,031209,2007,01,34.9,10,Y
IDCJAC0005,031209,2007,02,36.2,12,Y
IDCJAC0005,031209,2007,03,36.1,13,Y
IDCJAC0005,031209,2007,04,30.3,29,Y
IDCJAC0005,031209,2007,05,29.7,01,Y
IDCJAC0005,031209,2007,06,29.3,06,Y
IDCJAC0005,031209,2007,07,26.8,26,Y
IDCJAC0005,031209,2007,08,28.5,14,Y
IDCJAC0005,031209,2007,09,29.7,18,Y
IDCJAC0005,031209,2007,10,34.5,12,Y
IDCJAC0005,031209,2007,11,32.6,11,Y
IDCJAC0005,031209,2007,12,40.6,02,Y
IDCJAC0005,031209,2008,01,36.5,20,Y
IDCJAC0005,031209,2008,02,34.2,16,Y
IDCJAC0005,031209,2008,03,30.5,29,Y
IDCJAC0005,031209,2008,04,29.8,01,Y
IDCJAC0005,031209,2008,05,28.3,18,Y
IDCJAC0005,031209,2008,06,28.9,05,Y
IDCJAC0005,031209,2008,07,29.5,28,Y
IDCJAC0005,031209,2008,08,29.3,31,Y
IDCJAC0005,031209,2008,09,31.0,07,Y
IDCJAC0005,031209,2008,10,31.7,11,Y
IDCJAC0005,031209,2008,11,41.4,23,Y
IDCJAC0005,031209,2008,12,37.0,14,Y
IDCJAC0005,031209,2009,01,34.1,30,Y
IDCJAC0005,031209,2009,02,35.0,17,Y
IDCJAC0005,031209,2009,03,32.7,07,Y
IDCJAC0005,031209,2009,04,31.6,05,Y
IDCJAC0005,031209,2009,05,29.4,21,Y
IDCJAC0005,031209,2009,06,32.9,27,Y
IDCJAC0005,031209,2009,07,29.1,15,Y
IDCJAC0005,031209,2009,08,30.1,31,Y
IDCJAC0005,031209,2009,09,31.3,08,Y
IDCJAC0005,031209,2009,10,32.7,05,Y
IDCJAC0005,031209,2009,11,35.0,30,Y
IDCJAC0005,031209,2009,12,36.3,01,Y
IDCJAC0005,031209,2010,01,33.8,31,Y
IDCJAC0005,031209,2010,02,36.9,05,Y
IDCJAC0005,031209,2010,03,35.3,06,Y
IDCJAC0005,031209,2010,04,30.4,13,Y
IDCJAC0005,031209,2010,05,31.3,26,Y
IDCJAC0005,031209,2010,06,28.8,04,Y
IDCJAC0005,031209,2010,07,28.3,20,Y
IDCJAC0005,031209,2010,08,29.6,29,Y
IDCJAC0005,031209,2010,09,31.0,28,Y
IDCJAC0005,031209,2010,10,32.5,15,Y
IDCJAC0005,031209,2010,11,32.7,14,Y
IDCJAC0005,031209,2010,12,35.7,20,Y
IDCJAC0005,031209,2011,01,35.6,07,Y
IDCJAC0005,031209,2011,02,33.7,02,Y
IDCJAC0005,031209,2011,03,32.8,22,Y
IDCJAC0005,031209,2011,04,30.5,02,Y
IDCJAC0005,031209,2011,05,29.4,23,Y
IDCJAC0005,031209,2011,06,27.8,07,Y
IDCJAC0005,031209,2011,07,27.0,15,Y
IDCJAC0005,031209,2011,08,31.4,11,Y
IDCJAC0005,031209,2011,09,34.6,30,Y
IDCJAC0005,031209,2011,10,36.9,12,Y
IDCJAC0005,031209,2011,11,33.6,30,Y
IDCJAC0005,031209,2011,12,36.5,12,Y
IDCJAC0005,031209,2012,01,35.7,30,Y
IDCJAC0005,031209,2012,02,36.0,06,Y
IDCJAC0005,031209,2012,03,33.9,23,Y
IDCJAC0005,031209,2012,04,31.0,04,Y
IDCJAC0005,031209,2012,05,28.5,03,Y
IDCJAC0005,031209,2012,06,27.9,29,Y
IDCJAC0005,031209,2012,07,28.7,14,Y
IDCJAC0005,031209,2012,08,29.5,27,Y
IDCJAC0005,031209,2012,09,30.9,29,Y
IDCJAC0005,031209,2012,10,33.3,27,Y
IDCJAC0005,031209,2012,11,32.8,20,Y
IDCJAC0005,031209,2012,12,35.1,16,Y
IDCJAC0005,031209,2013,01,38.6,30,Y
IDCJAC0005,031209,2013,02,37.9,02,Y
IDCJAC0005,031209,2013,03,34.6,05,Y
IDCJAC0005,031209,2013,04,30.6,21,Y
IDCJAC0005,031209,2013,05,32.0,23,Y
IDCJAC0005,031209,2013,06,28.1,14,Y
IDCJAC0005,031209,2013,07,28.1,06,Y
IDCJAC0005,031209,2013,08,29.2,17,Y
IDCJAC0005,031209,2013,09,30.8,30,Y
IDCJAC0005,031209,2013,10,31.9,16,Y
IDCJAC0005,031209,2013,11,36.5,26,Y
IDCJAC0005,031209,2013,12,33.4,29,Y
IDCJAC0005,031209,2014,01,38.0,04,Y
IDCJAC0005,031209,2014,02,35.0,01,Y
IDCJAC0005,031209,2014,03,31.0,01,Y
IDCJAC0005,031209,2014,04,33.6,13,Y
IDCJAC0005,031209,2014,05,32.0,03,Y
IDCJAC0005,031209,2014,06,28.4,04,Y
IDCJAC0005,031209,2014,07,27.6,31,Y
IDCJAC0005,031209,2014,08,28.9,16,Y
IDCJAC0005,031209,2014,09,30.0,25,Y
IDCJAC0005,031209,2014,10,35.0,14,Y
IDCJAC0005,031209,2014,11,33.0,28,Y
IDCJAC0005,031209,2014,12,37.3,14,Y
IDCJAC0005,031209,2015,01,37.7,29,Y
IDCJAC0005,031209,2015,02,36.4,22,Y
IDCJAC0005,031209,2015,03,32.6,16,Y
IDCJAC0005,031209,2015,04,31.6,06,Y
IDCJAC0005,031209,2015,05,29.2,03,Y
IDCJAC0005,031209,2015,06,28.5,02,Y
IDCJAC0005,031209,2015,07,28.3,23,Y
IDCJAC0005,031209,2015,08,28.7,23,Y
IDCJAC0005,031209,2015,09,30.5,18,Y
IDCJAC0005,031209,2015,10,30.9,25,Y
IDCJAC0005,031209,2015,11,35.9,16,Y
IDCJAC0005,031209,2015,12,33.7,12,Y
IDCJAC0005,031209,2016,01,38.5,07,Y
IDCJAC0005,031209,2016,02,38.2,17,Y
IDCJAC0005,031209,2016,03,34.8,02,Y
IDCJAC0005,031209,2016,04,30.9,02,Y
IDCJAC0005,031209,2016,05,30.8,28,Y
IDCJAC0005,031209,2016,06,32.0,04,Y
IDCJAC0005,031209,2016,07,29.3,19,Y
IDCJAC0005,031209,2016,08,30.7,25,Y
IDCJAC0005,031209,2016,09,34.1,30,Y
IDCJAC0005,031209,2016,10,32.0,04,Y
IDCJAC0005,031209,2016,11,36.2,13,Y
IDCJAC0005,031209,2016,12,33.8,23,Y
IDCJAC0005,031209,2017,01,37.3,02,Y
IDCJAC0005,031209,2017,02,34.8,14,Y
IDCJAC0005,031209,2017,03,35.8,27,Y
IDCJAC0005,031209,2017,04,32.9,01,Y
IDCJAC0005,031209,2017,05,29.9,18,Y
IDCJAC0005,031209,2017,06,27.9,05,Y
IDCJAC0005,031209,2017,07,29.0,27,Y
IDCJAC0005,031209,2017,08,29.6,08,Y
IDCJAC0005,031209,2017,09,30.6,27,Y
IDCJAC0005,031209,2017,10,33.5,28,Y
IDCJAC0005,031209,2017,11,32.2,29,Y
IDCJAC0005,031209,2017,12,34.9,05,Y
IDCJAC0005,031209,2018,01,36.9,15,Y
IDCJAC0005,031209,2018,02,35.2,16,Y
IDCJAC0005,031209,2018,03,32.5,30,Y
IDCJAC0005,031209,2018,04,31.5,04,Y
IDCJAC0005,031209,2018,05,29.8,10,Y
IDCJAC0005,031209,2018,06,27.8,29,Y
IDCJAC0005,031209,2018,07,27.8,24,Y
IDCJAC0005,031209,2018,08,28.6,17,Y
IDCJAC0005,031209,2018,09,29.7,19,Y
