Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,031108,1976,07,29.0,26,Y
IDCJAC0005,031108,1976,08,28.1,31,Y
IDCJAC0005,031108,1976,09,33.2,07,Y
IDCJAC0005,031108,1976,10,36.4,29,Y
IDCJAC0005,031108,1976,11,36.0,18,Y
IDCJAC0005,031108,1976,12,33.5,13,Y
IDCJAC0005,031108,1977,01,33.5,19,Y
IDCJAC0005,031108,1977,02,32.5,26,Y
IDCJAC0005,031108,1977,03,30.9,28,Y
IDCJAC0005,031108,1977,04,28.2,03,Y
IDCJAC0005,031108,1977,05,27.5,11,Y
IDCJAC0005,031108,1977,06,25.2,22,Y
IDCJAC0005,031108,1977,07,23.9,24,Y
IDCJAC0005,031108,1977,08,28.0,13,Y
IDCJAC0005,031108,1977,09,31.4,13,Y
IDCJAC0005,031108,1977,10,32.0,19,Y
IDCJAC0005,031108,1977,11,35.7,11,Y
IDCJAC0005,031108,1977,12,35.6,17,Y
IDCJAC0005,031108,1978,01,33.0,04,Y
IDCJAC0005,031108,1978,02,33.5,09,Y
IDCJAC0005,031108,1978,03,33.3,25,Y
IDCJAC0005,031108,1978,04,31.0,10,Y
IDCJAC0005,031108,1978,05,30.4,24,Y
IDCJAC0005,031108,1978,06,29.4,06,Y
IDCJAC0005,031108,1978,07,27.4,02,Y
IDCJAC0005,031108,1978,08,30.0,19,Y
IDCJAC0005,031108,1978,09,30.4,23,Y
IDCJAC0005,031108,1978,10,33.7,07,Y
IDCJAC0005,031108,1978,11,33.1,08,Y
IDCJAC0005,031108,1978,12,35.2,19,Y
IDCJAC0005,031108,1979,01,32.4,17,Y
IDCJAC0005,031108,1979,02,30.8,01,Y
IDCJAC0005,031108,1979,03,31.9,01,Y
IDCJAC0005,031108,1979,04,28.6,18,Y
IDCJAC0005,031108,1979,05,28.6,11,Y
IDCJAC0005,031108,1979,06,26.7,22,Y
IDCJAC0005,031108,1979,07,24.6,26,Y
IDCJAC0005,031108,1979,08,30.7,31,Y
IDCJAC0005,031108,1979,09,29.3,01,Y
IDCJAC0005,031108,1979,10,34.8,06,Y
IDCJAC0005,031108,1979,11,34.5,21,Y
IDCJAC0005,031108,1979,12,36.6,13,Y
IDCJAC0005,031108,1980,01,35.0,15,Y
IDCJAC0005,031108,1980,02,33.6,23,Y
IDCJAC0005,031108,1980,03,29.6,05,Y
IDCJAC0005,031108,1980,04,29.1,05,Y
IDCJAC0005,031108,1980,05,29.4,08,Y
IDCJAC0005,031108,1980,06,28.5,22,Y
IDCJAC0005,031108,1980,07,27.4,01,Y
IDCJAC0005,031108,1980,08,28.3,25,Y
IDCJAC0005,031108,1980,09,27.0,26,Y
IDCJAC0005,031108,1980,10,35.2,21,Y
IDCJAC0005,031108,1980,11,36.3,30,Y
IDCJAC0005,031108,1980,12,34.2,16,Y
IDCJAC0005,031108,1981,01,33.6,30,Y
IDCJAC0005,031108,1981,02,32.7,01,Y
IDCJAC0005,031108,1981,03,32.6,05,Y
IDCJAC0005,031108,1981,04,30.2,07,Y
IDCJAC0005,031108,1981,05,27.5,07,Y
IDCJAC0005,031108,1981,06,28.5,28,Y
IDCJAC0005,031108,1981,07,26.0,30,Y
IDCJAC0005,031108,1981,08,30.5,18,Y
IDCJAC0005,031108,1981,09,31.5,27,Y
IDCJAC0005,031108,1981,10,35.0,20,Y
IDCJAC0005,031108,1981,11,35.6,13,Y
IDCJAC0005,031108,1981,12,35.6,10,Y
IDCJAC0005,031108,1982,01,34.5,03,Y
IDCJAC0005,031108,1982,02,32.6,13,Y
IDCJAC0005,031108,1982,03,31.7,08,Y
IDCJAC0005,031108,1982,04,28.1,28,Y
IDCJAC0005,031108,1982,05,27.2,06,Y
IDCJAC0005,031108,1982,06,26.6,17,Y
IDCJAC0005,031108,1982,07,26.0,19,Y
IDCJAC0005,031108,1982,08,24.5,14,Y
IDCJAC0005,031108,1982,09,33.7,29,Y
IDCJAC0005,031108,1982,10,34.2,21,Y
IDCJAC0005,031108,1982,11,33.6,27,Y
IDCJAC0005,031108,1982,12,35.2,12,Y
IDCJAC0005,031108,1983,01,36.4,09,Y
IDCJAC0005,031108,1983,02,35.4,18,Y
IDCJAC0005,031108,1983,03,31.5,04,Y
IDCJAC0005,031108,1983,04,31.8,05,Y
IDCJAC0005,031108,1983,05,27.9,23,Y
IDCJAC0005,031108,1983,06,26.0,18,Y
IDCJAC0005,031108,1983,07,26.5,30,Y
IDCJAC0005,031108,1983,08,27.5,20,Y
IDCJAC0005,031108,1983,09,32.3,09,Y
IDCJAC0005,031108,1983,10,33.9,16,Y
IDCJAC0005,031108,1983,11,33.5,06,Y
IDCJAC0005,031108,1983,12,33.2,02,Y
IDCJAC0005,031108,1984,01,33.4,18,Y
IDCJAC0005,031108,1984,02,30.9,29,Y
IDCJAC0005,031108,1984,03,30.6,21,Y
IDCJAC0005,031108,1984,04,31.0,07,Y
IDCJAC0005,031108,1984,05,28.0,10,Y
IDCJAC0005,031108,1984,06,27.4,28,Y
IDCJAC0005,031108,1984,07,27.9,11,Y
IDCJAC0005,031108,1984,08,29.9,21,Y
IDCJAC0005,031108,1984,09,31.5,22,Y
IDCJAC0005,031108,1984,10,33.6,17,Y
IDCJAC0005,031108,1984,11,34.8,23,Y
IDCJAC0005,031108,1984,12,35.6,09,Y
IDCJAC0005,031108,1985,01,34.5,11,Y
IDCJAC0005,031108,1985,02,31.6,27,Y
IDCJAC0005,031108,1985,03,31.6,05,Y
IDCJAC0005,031108,1985,04,29.9,19,Y
IDCJAC0005,031108,1985,05,28.9,08,Y
IDCJAC0005,031108,1985,06,26.0,10,Y
IDCJAC0005,031108,1985,07,25.2,16,Y
IDCJAC0005,031108,1985,08,29.0,23,Y
IDCJAC0005,031108,1985,09,32.7,28,Y
IDCJAC0005,031108,1985,10,35.1,14,Y
IDCJAC0005,031108,1985,11,35.6,18,Y
IDCJAC0005,031108,1985,12,34.2,20,Y
IDCJAC0005,031108,1986,01,35.1,10,Y
IDCJAC0005,031108,1986,02,31.7,06,Y
IDCJAC0005,031108,1986,03,31.3,10,Y
IDCJAC0005,031108,1986,04,27.8,25,Y
IDCJAC0005,031108,1986,05,28.4,20,Y
IDCJAC0005,031108,1986,06,27.0,28,Y
IDCJAC0005,031108,1986,07,26.9,08,Y
IDCJAC0005,031108,1986,08,29.9,26,Y
IDCJAC0005,031108,1986,09,34.5,20,Y
IDCJAC0005,031108,1986,10,35.0,25,Y
IDCJAC0005,031108,1986,11,35.9,14,Y
IDCJAC0005,031108,1986,12,37.8,21,Y
IDCJAC0005,031108,1987,01,35.7,23,Y
IDCJAC0005,031108,1987,02,30.9,11,Y
IDCJAC0005,031108,1987,03,30.2,22,Y
IDCJAC0005,031108,1987,04,28.2,09,Y
IDCJAC0005,031108,1987,05,28.4,16,Y
IDCJAC0005,031108,1987,06,26.1,23,Y
IDCJAC0005,031108,1987,07,27.7,28,Y
IDCJAC0005,031108,1987,08,30.4,28,Y
IDCJAC0005,031108,1987,09,30.7,17,Y
IDCJAC0005,031108,1987,10,36.6,21,Y
IDCJAC0005,031108,1987,11,36.6,25,Y
IDCJAC0005,031108,1987,12,35.0,24,Y
IDCJAC0005,031108,1988,01,34.9,18,Y
IDCJAC0005,031108,1988,02,33.4,29,Y
IDCJAC0005,031108,1988,03,33.0,04,Y
IDCJAC0005,031108,1988,04,32.4,03,Y
IDCJAC0005,031108,1988,05,30.0,19,Y
IDCJAC0005,031108,1988,06,27.4,15,Y
IDCJAC0005,031108,1988,07,27.0,23,Y
IDCJAC0005,031108,1988,08,30.0,19,Y
IDCJAC0005,031108,1988,09,33.5,29,Y
IDCJAC0005,031108,1988,10,34.3,10,Y
IDCJAC0005,031108,1988,11,35.9,30,Y
IDCJAC0005,031108,1988,12,32.9,19,Y
IDCJAC0005,031108,1989,01,31.4,08,Y
IDCJAC0005,031108,1989,02,33.2,22,Y
IDCJAC0005,031108,1989,03,29.5,03,Y
IDCJAC0005,031108,1989,04,29.0,06,Y
IDCJAC0005,031108,1989,05,27.4,26,Y
IDCJAC0005,031108,1989,06,26.6,09,Y
IDCJAC0005,031108,1989,07,26.6,10,Y
IDCJAC0005,031108,1989,08,29.0,31,Y
IDCJAC0005,031108,1989,09,34.6,20,Y
IDCJAC0005,031108,1989,10,34.5,27,Y
IDCJAC0005,031108,1989,11,33.6,18,Y
IDCJAC0005,031108,1989,12,34.4,27,Y
IDCJAC0005,031108,1990,01,36.0,28,Y
IDCJAC0005,031108,1990,02,36.4,12,Y
IDCJAC0005,031108,1990,03,32.0,08,Y
IDCJAC0005,031108,1990,04,29.3,06,Y
IDCJAC0005,031108,1990,05,29.3,18,Y
IDCJAC0005,031108,1990,06,26.4,25,Y
IDCJAC0005,031108,1990,07,26.2,27,Y
IDCJAC0005,031108,1990,08,30.0,23,Y
IDCJAC0005,031108,1990,09,29.2,13,Y
IDCJAC0005,031108,1990,10,34.2,12,Y
IDCJAC0005,031108,1990,11,39.8,19,Y
IDCJAC0005,031108,1990,12,34.9,14,Y
IDCJAC0005,031108,1991,01,31.7,28,Y
IDCJAC0005,031108,1991,02,31.4,09,Y
IDCJAC0005,031108,1991,03,30.5,02,Y
IDCJAC0005,031108,1991,04,30.0,01,Y
IDCJAC0005,031108,1991,05,26.3,22,Y
IDCJAC0005,031108,1991,06,28.4,07,Y
IDCJAC0005,031108,1991,07,29.5,23,Y
IDCJAC0005,031108,1991,08,30.5,30,Y
IDCJAC0005,031108,1991,09,31.9,17,Y
IDCJAC0005,031108,1991,10,35.1,10,Y
IDCJAC0005,031108,1991,11,35.2,12,Y
IDCJAC0005,031108,1991,12,35.6,05,Y
IDCJAC0005,031108,1992,01,34.9,05,Y
IDCJAC0005,031108,1992,02,34.5,12,Y
IDCJAC0005,031108,1992,03,34.3,18,Y
IDCJAC0005,031108,1992,04,28.7,28,Y
IDCJAC0005,031108,1992,05,28.7,16,Y
IDCJAC0005,031108,1992,06,28.6,15,Y
IDCJAC0005,031108,1992,07,26.6,20,Y
IDCJAC0005,031108,1992,08,32.2,30,Y
IDCJAC0005,031108,1992,09,34.6,09,Y
IDCJAC0005,031108,1992,10,31.8,18,Y
IDCJAC0005,031108,1992,11,37.9,30,Y
IDCJAC0005,031108,1992,12,37.4,01,Y
IDCJAC0005,031108,1993,01,32.9,10,Y
IDCJAC0005,031108,1993,02,32.6,24,Y
IDCJAC0005,031108,1993,03,33.9,18,Y
IDCJAC0005,031108,1993,04,30.1,08,Y
IDCJAC0005,031108,1993,05,27.2,14,Y
IDCJAC0005,031108,1993,06,27.6,12,Y
IDCJAC0005,031108,1993,07,26.8,27,Y
IDCJAC0005,031108,1993,08,29.5,16,Y
IDCJAC0005,031108,1993,09,31.2,20,Y
IDCJAC0005,031108,1993,10,34.8,26,Y
IDCJAC0005,031108,1993,11,34.9,21,Y
IDCJAC0005,031108,1993,12,37.2,26,Y
IDCJAC0005,031108,1994,01,39.8,06,Y
IDCJAC0005,031108,1994,02,33.1,03,Y
IDCJAC0005,031108,1994,03,32.2,05,Y
IDCJAC0005,031108,1994,04,27.6,12,Y
IDCJAC0005,031108,1994,05,26.6,02,Y
IDCJAC0005,031108,1994,06,25.5,09,Y
IDCJAC0005,031108,1994,07,25.3,30,Y
IDCJAC0005,031108,1994,08,24.9,08,Y
IDCJAC0005,031108,1994,09,33.7,27,Y
IDCJAC0005,031108,1994,10,33.6,29,Y
IDCJAC0005,031108,1994,11,35.6,07,Y
IDCJAC0005,031108,1994,12,33.3,10,Y
IDCJAC0005,031108,1995,01,35.4,31,Y
IDCJAC0005,031108,1995,02,34.8,01,Y
IDCJAC0005,031108,1995,03,31.1,30,Y
IDCJAC0005,031108,1995,04,31.2,06,Y
IDCJAC0005,031108,1995,05,28.4,25,Y
IDCJAC0005,031108,1995,06,28.6,16,Y
IDCJAC0005,031108,1995,07,31.7,14,Y
IDCJAC0005,031108,1995,08,26.2,01,Y
IDCJAC0005,031108,1995,09,31.8,06,Y
IDCJAC0005,031108,1995,10,33.4,08,Y
IDCJAC0005,031108,1995,11,34.7,23,Y
IDCJAC0005,031108,1995,12,36.2,20,Y
IDCJAC0005,031108,1996,01,34.3,11,Y
IDCJAC0005,031108,1996,02,32.2,17,Y
IDCJAC0005,031108,1996,03,30.8,18,Y
IDCJAC0005,031108,1996,04,30.8,14,Y
IDCJAC0005,031108,1996,05,30.3,01,Y
IDCJAC0005,031108,1996,06,28.5,24,Y
IDCJAC0005,031108,1996,07,29.8,20,Y
IDCJAC0005,031108,1996,08,30.3,30,Y
IDCJAC0005,031108,1996,09,35.8,30,Y
IDCJAC0005,031108,1996,10,32.4,01,Y
IDCJAC0005,031108,1996,11,35.4,11,Y
IDCJAC0005,031108,1996,12,37.1,01,Y
IDCJAC0005,031108,1997,01,34.0,09,Y
IDCJAC0005,031108,1997,02,31.2,12,Y
IDCJAC0005,031108,1997,03,31.2,25,Y
IDCJAC0005,031108,1997,04,28.2,08,Y
IDCJAC0005,031108,1997,05,27.5,23,Y
IDCJAC0005,031108,1997,06,24.6,01,Y
IDCJAC0005,031108,1997,07,26.9,09,Y
IDCJAC0005,031108,1997,08,26.5,08,Y
IDCJAC0005,031108,1997,09,33.0,08,Y
IDCJAC0005,031108,1997,10,32.0,13,Y
IDCJAC0005,031108,1997,11,33.4,28,Y
IDCJAC0005,031108,1997,12,35.0,03,Y
IDCJAC0005,031108,1998,01,33.2,26,Y
IDCJAC0005,031108,1998,02,33.0,06,Y
IDCJAC0005,031108,1998,03,31.4,29,Y
IDCJAC0005,031108,1998,04,31.2,23,Y
IDCJAC0005,031108,1998,05,28.8,05,Y
IDCJAC0005,031108,1998,06,27.9,29,Y
IDCJAC0005,031108,1998,07,28.7,28,Y
IDCJAC0005,031108,1998,08,31.4,07,Y
IDCJAC0005,031108,1998,09,32.0,15,Y
IDCJAC0005,031108,1998,10,34.8,07,Y
IDCJAC0005,031108,1998,11,33.8,18,Y
IDCJAC0005,031108,1998,12,34.5,19,Y
IDCJAC0005,031108,1999,01,32.5,12,Y
IDCJAC0005,031108,1999,02,32.2,18,Y
IDCJAC0005,031108,1999,03,30.7,04,Y
IDCJAC0005,031108,1999,04,30.3,06,Y
IDCJAC0005,031108,1999,05,28.0,13,Y
IDCJAC0005,031108,1999,06,27.0,30,Y
IDCJAC0005,031108,1999,07,27.0,16,Y
IDCJAC0005,031108,1999,08,27.8,28,Y
IDCJAC0005,031108,1999,09,31.3,17,Y
IDCJAC0005,031108,1999,10,31.5,24,Y
IDCJAC0005,031108,1999,11,34.8,17,Y
IDCJAC0005,031108,1999,12,32.9,11,Y
IDCJAC0005,031108,2000,01,34.3,22,Y
IDCJAC0005,031108,2000,02,30.8,14,Y
IDCJAC0005,031108,2000,03,30.9,07,Y
IDCJAC0005,031108,2000,04,29.0,24,Y
IDCJAC0005,031108,2000,05,30.5,03,Y
IDCJAC0005,031108,2000,06,24.6,22,Y
IDCJAC0005,031108,2000,07,27.5,26,Y
IDCJAC0005,031108,2000,08,31.7,31,Y
IDCJAC0005,031108,2000,09,33.6,02,Y
IDCJAC0005,031108,2000,10,33.7,28,Y
IDCJAC0005,031108,2000,11,37.0,03,Y
IDCJAC0005,031108,2000,12,32.8,15,Y
IDCJAC0005,031108,2001,01,34.1,18,Y
IDCJAC0005,031108,2001,02,30.2,28,Y
IDCJAC0005,031108,2001,03,31.2,21,Y
IDCJAC0005,031108,2001,04,28.3,24,Y
IDCJAC0005,031108,2001,05,28.2,07,Y
IDCJAC0005,031108,2001,06,25.5,08,Y
IDCJAC0005,031108,2001,07,26.3,27,Y
IDCJAC0005,031108,2001,08,29.4,26,Y
IDCJAC0005,031108,2001,09,32.0,14,Y
IDCJAC0005,031108,2001,10,34.9,31,Y
IDCJAC0005,031108,2001,11,35.7,01,Y
IDCJAC0005,031108,2001,12,35.8,25,Y
IDCJAC0005,031108,2002,01,33.6,31,Y
IDCJAC0005,031108,2002,02,33.7,09,Y
IDCJAC0005,031108,2002,03,32.5,29,Y
IDCJAC0005,031108,2002,04,30.5,23,Y
IDCJAC0005,031108,2002,05,31.0,20,Y
IDCJAC0005,031108,2002,06,32.0,17,Y
IDCJAC0005,031108,2002,07,26.0,10,Y
IDCJAC0005,031108,2002,08,27.2,25,Y
IDCJAC0005,031108,2002,09,32.1,10,Y
IDCJAC0005,031108,2002,10,38.0,24,Y
IDCJAC0005,031108,2002,11,34.2,29,Y
IDCJAC0005,031108,2002,12,36.3,06,Y
IDCJAC0005,031108,2003,01,34.3,10,Y
IDCJAC0005,031108,2003,02,34.5,01,Y
IDCJAC0005,031108,2003,03,30.5,03,Y
IDCJAC0005,031108,2003,04,32.6,05,Y
IDCJAC0005,031108,2003,05,30.0,20,Y
IDCJAC0005,031108,2003,06,28.5,30,Y
IDCJAC0005,031108,2003,07,28.5,01,Y
IDCJAC0005,031108,2003,08,28.5,24,Y
IDCJAC0005,031108,2003,09,33.4,14,Y
IDCJAC0005,031108,2003,10,37.2,28,Y
IDCJAC0005,031108,2003,11,36.0,02,Y
IDCJAC0005,031108,2003,12,36.3,08,Y
IDCJAC0005,031108,2004,01,33.0,09,Y
IDCJAC0005,031108,2004,02,33.3,22,Y
IDCJAC0005,031108,2004,03,31.8,05,Y
IDCJAC0005,031108,2004,04,28.2,29,Y
IDCJAC0005,031108,2004,05,27.8,27,Y
IDCJAC0005,031108,2004,06,25.9,19,Y
IDCJAC0005,031108,2004,07,27.3,27,Y
IDCJAC0005,031108,2004,08,29.4,04,Y
IDCJAC0005,031108,2004,09,29.9,09,Y
IDCJAC0005,031108,2004,10,34.5,09,Y
IDCJAC0005,031108,2004,11,37.2,14,Y
IDCJAC0005,031108,2004,12,35.6,03,Y
IDCJAC0005,031108,2005,01,33.4,30,Y
IDCJAC0005,031108,2005,02,33.4,03,Y
IDCJAC0005,031108,2005,03,33.9,24,Y
IDCJAC0005,031108,2005,04,29.1,08,Y
IDCJAC0005,031108,2005,05,30.0,12,Y
IDCJAC0005,031108,2005,06,30.5,21,Y
IDCJAC0005,031108,2005,07,30.6,15,Y
IDCJAC0005,031108,2005,08,26.1,05,Y
IDCJAC0005,031108,2005,09,31.4,12,Y
IDCJAC0005,031108,2005,10,36.2,09,Y
IDCJAC0005,031108,2005,11,35.0,28,Y
IDCJAC0005,031108,2005,12,35.1,18,Y
IDCJAC0005,031108,2006,01,36.8,07,Y
IDCJAC0005,031108,2006,02,33.1,07,Y
IDCJAC0005,031108,2006,03,29.9,04,Y
IDCJAC0005,031108,2006,04,30.6,07,Y
IDCJAC0005,031108,2006,05,27.1,01,Y
IDCJAC0005,031108,2006,06,27.3,02,Y
IDCJAC0005,031108,2006,07,27.3,28,Y
IDCJAC0005,031108,2006,08,27.7,26,Y
IDCJAC0005,031108,2006,09,29.2,07,Y
IDCJAC0005,031108,2006,10,34.1,28,Y
IDCJAC0005,031108,2006,11,37.2,15,Y
IDCJAC0005,031108,2006,12,33.3,01,Y
IDCJAC0005,031108,2007,01,34.5,10,Y
IDCJAC0005,031108,2007,02,33.0,13,Y
IDCJAC0005,031108,2007,03,33.1,13,Y
IDCJAC0005,031108,2007,04,31.7,30,Y
IDCJAC0005,031108,2007,05,30.0,01,Y
IDCJAC0005,031108,2007,06,27.0,04,Y
IDCJAC0005,031108,2007,07,24.8,30,Y
IDCJAC0005,031108,2007,08,29.0,24,Y
IDCJAC0005,031108,2007,09,32.0,21,Y
IDCJAC0005,031108,2007,10,35.2,12,Y
IDCJAC0005,031108,2007,11,34.4,05,Y
IDCJAC0005,031108,2007,12,35.2,02,Y
IDCJAC0005,031108,2008,01,33.9,21,Y
IDCJAC0005,031108,2008,02,31.7,07,Y
IDCJAC0005,031108,2008,03,30.4,27,Y
IDCJAC0005,031108,2008,04,29.5,28,Y
IDCJAC0005,031108,2008,05,28.4,18,Y
IDCJAC0005,031108,2008,06,27.4,03,Y
IDCJAC0005,031108,2008,07,26.6,27,Y
IDCJAC0005,031108,2008,08,28.6,02,Y
IDCJAC0005,031108,2008,09,31.8,30,Y
IDCJAC0005,031108,2008,10,31.5,08,Y
IDCJAC0005,031108,2008,11,36.5,24,Y
IDCJAC0005,031108,2008,12,34.8,07,Y
IDCJAC0005,031108,2009,01,32.5,17,Y
IDCJAC0005,031108,2009,02,32.0,18,Y
IDCJAC0005,031108,2009,03,31.0,08,Y
IDCJAC0005,031108,2009,04,31.0,03,Y
IDCJAC0005,031108,2009,05,28.1,20,Y
IDCJAC0005,031108,2009,06,29.6,28,Y
IDCJAC0005,031108,2009,07,29.4,02,Y
IDCJAC0005,031108,2009,08,31.0,31,Y
IDCJAC0005,031108,2009,09,33.4,08,Y
IDCJAC0005,031108,2009,10,35.2,14,Y
IDCJAC0005,031108,2009,11,35.8,30,Y
IDCJAC0005,031108,2009,12,36.8,01,Y
IDCJAC0005,031108,2010,01,32.9,07,Y
IDCJAC0005,031108,2010,02,33.6,05,Y
IDCJAC0005,031108,2010,03,32.1,08,Y
IDCJAC0005,031108,2010,04,29.5,13,Y
IDCJAC0005,031108,2010,05,31.5,26,Y
IDCJAC0005,031108,2010,06,28.0,04,Y
IDCJAC0005,031108,2010,07,26.8,30,Y
IDCJAC0005,031108,2010,08,31.0,26,Y
IDCJAC0005,031108,2010,09,31.5,29,Y
IDCJAC0005,031108,2010,10,30.0,30,Y
IDCJAC0005,031108,2010,11,31.5,12,Y
IDCJAC0005,031108,2010,12,32.9,17,Y
IDCJAC0005,031108,2011,01,33.3,07,Y
IDCJAC0005,031108,2011,02,31.0,21,Y
IDCJAC0005,031108,2011,03,30.4,21,Y
IDCJAC0005,031108,2011,04,28.8,22,Y
IDCJAC0005,031108,2011,05,29.0,23,Y
IDCJAC0005,031108,2011,06,26.6,07,Y
IDCJAC0005,031108,2011,07,25.5,21,Y
IDCJAC0005,031108,2011,08,29.0,27,Y
IDCJAC0005,031108,2011,09,34.1,30,Y
IDCJAC0005,031108,2011,10,38.8,12,Y
IDCJAC0005,031108,2011,11,32.0,29,Y
IDCJAC0005,031108,2011,12,35.5,13,Y
IDCJAC0005,031108,2012,01,34.9,12,Y
IDCJAC0005,031108,2012,02,32.5,08,Y
IDCJAC0005,031108,2012,03,31.6,05,Y
IDCJAC0005,031108,2012,04,29.5,04,Y
IDCJAC0005,031108,2012,05,26.7,04,Y
IDCJAC0005,031108,2012,06,27.7,03,Y
IDCJAC0005,031108,2012,07,28.0,01,Y
IDCJAC0005,031108,2012,08,28.0,26,Y
IDCJAC0005,031108,2012,09,31.2,23,Y
IDCJAC0005,031108,2012,10,34.6,28,Y
IDCJAC0005,031108,2012,11,35.0,18,Y
IDCJAC0005,031108,2012,12,38.0,04,Y
IDCJAC0005,031108,2013,01,37.0,30,Y
IDCJAC0005,031108,2013,02,36.5,03,Y
IDCJAC0005,031108,2013,03,32.5,18,Y
