Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,054038,2009,04,31.1,01,Y
IDCJAC0005,054038,2009,05,25.0,23,Y
IDCJAC0005,054038,2009,06,22.2,20,Y
IDCJAC0005,054038,2009,07,23.5,21,Y
IDCJAC0005,054038,2009,08,31.7,23,Y
IDCJAC0005,054038,2009,09,30.8,20,Y
IDCJAC0005,054038,2009,10,35.9,22,Y
IDCJAC0005,054038,2009,11,42.5,17,Y
IDCJAC0005,054038,2009,12,43.1,08,Y
IDCJAC0005,054038,2010,01,39.2,28,Y
IDCJAC0005,054038,2010,02,36.1,13,Y
IDCJAC0005,054038,2010,03,34.7,22,Y
IDCJAC0005,054038,2010,04,30.1,24,Y
IDCJAC0005,054038,2010,05,28.1,02,Y
IDCJAC0005,054038,2010,06,21.5,25,Y
IDCJAC0005,054038,2010,07,23.2,13,Y
IDCJAC0005,054038,2010,08,22.8,18,Y
IDCJAC0005,054038,2010,09,27.0,28,Y
IDCJAC0005,054038,2010,10,30.3,28,Y
IDCJAC0005,054038,2010,11,32.2,13,Y
IDCJAC0005,054038,2010,12,34.6,31,Y
IDCJAC0005,054038,2011,01,41.7,26,Y
IDCJAC0005,054038,2011,02,39.4,02,Y
IDCJAC0005,054038,2011,03,39.1,01,Y
IDCJAC0005,054038,2011,04,30.6,01,Y
IDCJAC0005,054038,2011,05,25.2,22,Y
IDCJAC0005,054038,2011,06,21.7,05,Y
IDCJAC0005,054038,2011,07,21.2,31,Y
IDCJAC0005,054038,2011,08,24.6,26,Y
IDCJAC0005,054038,2011,09,30.3,24,Y
IDCJAC0005,054038,2011,10,31.8,25,Y
IDCJAC0005,054038,2011,11,39.5,15,Y
IDCJAC0005,054038,2011,12,30.9,25,Y
IDCJAC0005,054038,2012,01,36.3,08,Y
IDCJAC0005,054038,2012,02,35.2,20,Y
IDCJAC0005,054038,2012,03,33.7,04,Y
IDCJAC0005,054038,2012,04,33.1,04,Y
IDCJAC0005,054038,2012,05,26.9,11,Y
IDCJAC0005,054038,2012,06,22.2,15,Y
IDCJAC0005,054038,2012,07,20.6,09,Y
IDCJAC0005,054038,2012,08,25.5,23,Y
IDCJAC0005,054038,2012,09,30.2,28,Y
IDCJAC0005,054038,2012,10,36.9,20,Y
IDCJAC0005,054038,2012,11,39.6,30,Y
IDCJAC0005,054038,2012,12,40.8,01,Y
IDCJAC0005,054038,2013,01,44.2,13,Y
IDCJAC0005,054038,2013,02,33.9,24,Y
IDCJAC0005,054038,2013,03,33.3,16,Y
IDCJAC0005,054038,2013,04,29.4,15,Y
IDCJAC0005,054038,2013,05,28.4,01,Y
IDCJAC0005,054038,2013,06,22.5,08,Y
IDCJAC0005,054038,2013,07,22.5,17,Y
IDCJAC0005,054038,2013,08,29.0,30,Y
IDCJAC0005,054038,2013,09,34.8,26,Y
IDCJAC0005,054038,2013,10,35.1,22,Y
IDCJAC0005,054038,2013,11,37.8,03,Y
IDCJAC0005,054038,2013,12,43.1,29,Y
IDCJAC0005,054038,2014,01,47.8,03,Y
IDCJAC0005,054038,2014,02,41.2,10,Y
IDCJAC0005,054038,2014,03,34.6,16,Y
IDCJAC0005,054038,2014,04,31.7,03,Y
IDCJAC0005,054038,2014,05,27.4,26,Y
IDCJAC0005,054038,2014,06,21.7,12,Y
IDCJAC0005,054038,2014,07,23.4,31,Y
IDCJAC0005,054038,2014,08,22.4,09,Y
IDCJAC0005,054038,2014,09,32.4,30,Y
IDCJAC0005,054038,2014,10,40.8,26,Y
IDCJAC0005,054038,2014,11,44.0,15,Y
IDCJAC0005,054038,2014,12,40.9,17,Y
IDCJAC0005,054038,2015,01,38.8,26,Y
IDCJAC0005,054038,2015,02,39.0,09,Y
IDCJAC0005,054038,2015,03,39.6,04,Y
IDCJAC0005,054038,2015,04,30.3,16,Y
IDCJAC0005,054038,2015,05,27.3,20,Y
IDCJAC0005,054038,2015,06,23.1,09,Y
IDCJAC0005,054038,2015,07,20.6,09,Y
IDCJAC0005,054038,2015,08,25.9,23,Y
IDCJAC0005,054038,2015,09,29.7,30,Y
IDCJAC0005,054038,2015,10,35.4,05,Y
IDCJAC0005,054038,2015,11,41.9,26,Y
IDCJAC0005,054038,2015,12,39.3,11,Y
IDCJAC0005,054038,2016,01,39.9,22,Y
IDCJAC0005,054038,2016,02,42.4,26,Y
IDCJAC0005,054038,2016,03,36.9,07,Y
IDCJAC0005,054038,2016,04,34.8,07,Y
IDCJAC0005,054038,2016,05,28.8,07,Y
IDCJAC0005,054038,2016,06,22.0,16,Y
IDCJAC0005,054038,2016,07,24.5,20,Y
IDCJAC0005,054038,2016,08,23.1,02,Y
IDCJAC0005,054038,2016,09,23.6,08,Y
IDCJAC0005,054038,2016,10,31.2,27,Y
IDCJAC0005,054038,2016,11,36.7,08,Y
IDCJAC0005,054038,2016,12,42.6,05,Y
IDCJAC0005,054038,2017,01,44.1,12,Y
IDCJAC0005,054038,2017,02,46.5,12,Y
IDCJAC0005,054038,2017,03,33.8,03,Y
IDCJAC0005,054038,2017,04,29.3,25,Y
IDCJAC0005,054038,2017,05,26.5,02,Y
IDCJAC0005,054038,2017,06,22.1,23,Y
IDCJAC0005,054038,2017,07,25.2,30,Y
IDCJAC0005,054038,2017,08,26.8,15,Y
IDCJAC0005,054038,2017,09,34.5,23,Y
IDCJAC0005,054038,2017,10,36.9,30,Y
IDCJAC0005,054038,2017,11,34.1,26,Y
IDCJAC0005,054038,2017,12,42.4,20,Y
IDCJAC0005,054038,2018,01,41.7,20,Y
IDCJAC0005,054038,2018,02,40.9,10,Y
IDCJAC0005,054038,2018,03,38.8,01,Y
IDCJAC0005,054038,2018,04,34.7,10,Y
IDCJAC0005,054038,2018,05,28.6,10,Y
IDCJAC0005,054038,2018,06,23.8,12,Y
IDCJAC0005,054038,2018,07,26.5,28,Y
IDCJAC0005,054038,2018,08,25.6,24,Y
IDCJAC0005,054038,2018,09,33.3,15,Y
