Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0005,031108,1968,,,,,,,,,,,,,,,33.9,29,31.3,26,34.2,25,36.7,30,34.8,02,
IDCJAC0005,031108,1969,33.4,16,33.6,12,30.2,12,30.6,15,28.8,29,28.0,09,25.7,21,27.2,29,33.4,15,35.8,31,37.1,29,37.2,04,37.2
IDCJAC0005,031108,1970,34.9,19,32.6,17,34.1,11,30.3,04,27.8,06,29.4,03,24.6,27,31.0,28,31.6,10,33.7,31,33.3,03,33.2,13,34.9
IDCJAC0005,031108,1971,35.8,05,34.9,03,28.9,06,27.6,28,27.8,30,26.9,03,26.6,16,32.3,29,33.6,26,36.1,22,38.2,19,35.8,01,38.2
IDCJAC0005,031108,1972,33.4,01,32.0,12,29.6,22,29.8,03,25.1,13,26.2,30,26.7,20,29.6,12,28.4,30,35.6,07,36.4,04,34.0,24,36.4
IDCJAC0005,031108,1973,36.2,05,32.8,14,31.0,01,28.1,20,30.5,02,28.8,08,28.0,06,29.0,28,31.5,24,34.0,11,32.0,01,33.4,06,36.2
IDCJAC0005,031108,1974,30.3,12,30.9,06,32.5,13,29.0,29,28.1,23,26.4,26,27.8,19,29.2,02,31.7,24,31.7,13,34.6,26,35.6,20,35.6
IDCJAC0005,031108,1975,32.3,06,29.5,28,30.3,13,29.5,01,27.7,01,29.3,26,27.0,14,30.0,12,30.4,02,33.7,12,36.8,23,30.9,18,36.8
IDCJAC0005,031108,1976,33.0,26,31.4,22,30.7,07,28.3,28,26.5,11,27.0,29,29.0,26,28.1,31,33.2,07,36.4,29,36.0,18,33.5,13,36.4
IDCJAC0005,031108,1977,33.5,19,32.5,26,30.9,28,28.2,03,27.5,11,25.2,22,23.9,24,28.0,13,31.4,13,32.0,19,35.7,11,35.6,17,35.7
IDCJAC0005,031108,1978,33.0,04,33.5,09,33.3,25,31.0,10,30.4,24,29.4,06,27.4,02,30.0,19,30.4,23,33.7,07,33.1,08,35.2,19,35.2
IDCJAC0005,031108,1979,32.4,17,30.8,01,31.9,01,28.6,18,28.6,11,26.7,22,24.6,26,30.7,31,29.3,01,34.8,06,34.5,21,36.6,13,36.6
IDCJAC0005,031108,1980,35.0,15,33.6,23,29.6,05,29.1,05,29.4,08,28.5,22,27.4,01,28.3,25,27.0,26,35.2,21,36.3,30,34.2,16,36.3
IDCJAC0005,031108,1981,33.6,30,32.7,01,32.6,05,30.2,07,27.5,07,28.5,28,26.0,30,30.5,18,31.5,27,35.0,20,35.6,13,35.6,10,35.6
IDCJAC0005,031108,1982,34.5,03,32.6,13,31.7,08,28.1,28,27.2,06,26.6,17,26.0,19,24.5,14,33.7,29,34.2,21,33.6,27,35.2,12,35.2
IDCJAC0005,031108,1983,36.4,09,35.4,18,31.5,04,31.8,05,27.9,23,26.0,18,26.5,30,27.5,20,32.3,09,33.9,16,33.5,06,33.2,02,36.4
IDCJAC0005,031108,1984,33.4,18,30.9,29,30.6,21,31.0,07,28.0,10,27.4,28,27.9,11,29.9,21,31.5,22,33.6,17,34.8,23,35.6,09,35.6
IDCJAC0005,031108,1985,34.5,11,31.6,27,31.6,05,29.9,19,28.9,08,26.0,10,25.2,16,29.0,23,32.7,28,35.1,14,35.6,18,34.2,20,35.6
IDCJAC0005,031108,1986,35.1,10,31.7,06,31.3,10,27.8,25,28.4,20,27.0,28,26.9,08,29.9,26,34.5,20,35.0,25,35.9,14,37.8,21,37.8
IDCJAC0005,031108,1987,35.7,23,30.9,11,30.2,22,28.2,09,28.4,16,26.1,23,27.7,28,30.4,28,30.7,17,36.6,21,36.6,25,35.0,24,36.6
IDCJAC0005,031108,1988,34.9,18,33.4,29,33.0,04,32.4,03,30.0,19,27.4,15,27.0,23,30.0,19,33.5,29,34.3,10,35.9,30,32.9,19,35.9
IDCJAC0005,031108,1989,31.4,08,33.2,22,29.5,03,29.0,06,27.4,26,26.6,09,26.6,10,29.0,31,34.6,20,34.5,27,33.6,18,34.4,27,34.6
IDCJAC0005,031108,1990,36.0,28,36.4,12,32.0,08,29.3,06,29.3,18,26.4,25,26.2,27,30.0,23,29.2,13,34.2,12,39.8,19,34.9,14,39.8
IDCJAC0005,031108,1991,31.7,28,31.4,09,30.5,02,30.0,01,26.3,22,28.4,07,29.5,23,30.5,30,31.9,17,35.1,10,35.2,12,35.6,05,35.6
IDCJAC0005,031108,1992,34.9,05,34.5,12,34.3,18,28.7,28,28.7,16,28.6,15,26.6,20,32.2,30,34.6,09,31.8,18,37.9,30,37.4,01,37.9
IDCJAC0005,031108,1993,32.9,10,32.6,24,33.9,18,30.1,08,27.2,14,27.6,12,26.8,27,29.5,16,31.2,20,34.8,26,34.9,21,37.2,26,37.2
IDCJAC0005,031108,1994,39.8,06,33.1,03,32.2,05,27.6,12,26.6,02,25.5,09,25.3,30,24.9,08,33.7,27,33.6,29,35.6,07,33.3,10,39.8
IDCJAC0005,031108,1995,35.4,31,34.8,01,31.1,30,31.2,06,28.4,25,28.6,16,31.7,14,26.2,01,31.8,06,33.4,08,34.7,23,36.2,20,36.2
IDCJAC0005,031108,1996,34.3,11,32.2,17,30.8,18,30.8,14,30.3,01,28.5,24,29.8,20,30.3,30,35.8,30,32.4,01,35.4,11,37.1,01,37.1
IDCJAC0005,031108,1997,34.0,09,31.2,12,31.2,25,28.2,08,27.5,23,24.6,01,26.9,09,26.5,08,33.0,08,32.0,13,33.4,28,35.0,03,35.0
