Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,075041,1985,05,26.4,05,Y
IDCJAC0005,075041,1985,06,18.1,30,Y
IDCJAC0005,075041,1985,07,21.7,28,Y
IDCJAC0005,075041,1985,08,19.6,14,Y
IDCJAC0005,075041,1985,09,28.9,24,Y
IDCJAC0005,075041,1985,10,32.3,04,Y
IDCJAC0005,075041,1985,11,33.0,14,Y
IDCJAC0005,075041,1985,12,35.4,30,Y
IDCJAC0005,075041,1986,01,38.3,30,Y
IDCJAC0005,075041,1986,02,39.6,08,Y
IDCJAC0005,075041,1986,03,40.3,07,Y
IDCJAC0005,075041,1986,04,36.1,04,Y
IDCJAC0005,075041,1986,05,23.7,03,Y
IDCJAC0005,075041,1986,06,19.7,07,Y
IDCJAC0005,075041,1986,07,17.7,14,Y
IDCJAC0005,075041,1986,08,20.6,22,Y
IDCJAC0005,075041,1986,09,25.7,28,Y
IDCJAC0005,075041,1986,10,28.2,02,Y
IDCJAC0005,075041,1986,11,35.7,05,Y
IDCJAC0005,075041,1986,12,37.1,30,Y
IDCJAC0005,075041,1987,01,40.8,16,Y
IDCJAC0005,075041,1987,02,42.4,02,Y
IDCJAC0005,075041,1987,03,32.8,19,Y
IDCJAC0005,075041,1987,04,30.6,13,Y
IDCJAC0005,075041,1987,05,25.8,12,Y
IDCJAC0005,075041,1987,06,21.7,09,Y
IDCJAC0005,075041,1987,07,18.1,09,Y
IDCJAC0005,075041,1987,08,20.3,01,Y
IDCJAC0005,075041,1987,09,31.6,27,Y
IDCJAC0005,075041,1987,10,34.5,31,Y
IDCJAC0005,075041,1987,11,37.7,01,Y
IDCJAC0005,075041,1987,12,39.9,16,Y
IDCJAC0005,075041,1988,01,43.0,11,Y
IDCJAC0005,075041,1988,02,37.1,27,Y
IDCJAC0005,075041,1988,03,35.3,10,Y
IDCJAC0005,075041,1988,04,29.2,05,Y
IDCJAC0005,075041,1988,05,28.2,04,Y
IDCJAC0005,075041,1988,06,20.4,03,Y
IDCJAC0005,075041,1988,07,18.6,14,Y
IDCJAC0005,075041,1988,08,23.7,16,Y
IDCJAC0005,075041,1988,09,28.3,23,Y
IDCJAC0005,075041,1988,10,38.2,20,Y
IDCJAC0005,075041,1988,11,37.8,02,Y
IDCJAC0005,075041,1988,12,38.0,24,Y
IDCJAC0005,075041,1989,01,37.4,09,Y
IDCJAC0005,075041,1989,02,37.3,13,Y
IDCJAC0005,075041,1989,03,37.8,08,Y
IDCJAC0005,075041,1989,04,28.3,05,Y
IDCJAC0005,075041,1989,05,23.1,08,Y
IDCJAC0005,075041,1989,06,18.2,16,Y
IDCJAC0005,075041,1989,07,21.0,26,Y
IDCJAC0005,075041,1989,08,17.6,18,Y
IDCJAC0005,075041,1989,09,28.4,30,Y
IDCJAC0005,075041,1989,10,33.0,18,Y
IDCJAC0005,075041,1989,11,36.0,30,Y
IDCJAC0005,075041,1989,12,40.2,11,Y
IDCJAC0005,075041,1990,01,45.3,03,Y
IDCJAC0005,075041,1990,02,36.0,17,Y
IDCJAC0005,075041,1990,03,37.0,05,Y
IDCJAC0005,075041,1990,04,29.8,13,Y
IDCJAC0005,075041,1990,05,25.2,05,Y
IDCJAC0005,075041,1990,06,19.0,10,Y
IDCJAC0005,075041,1990,07,20.2,17,Y
IDCJAC0005,075041,1990,08,20.0,31,Y
IDCJAC0005,075041,1990,09,30.3,25,Y
IDCJAC0005,075041,1990,10,38.3,30,Y
IDCJAC0005,075041,1990,11,39.4,29,Y
IDCJAC0005,075041,1990,12,39.7,17,Y
IDCJAC0005,075041,1991,01,40.0,12,Y
IDCJAC0005,075041,1991,02,41.7,14,Y
IDCJAC0005,075041,1991,03,35.7,18,Y
IDCJAC0005,075041,1991,04,30.7,13,Y
IDCJAC0005,075041,1991,05,25.0,07,Y
IDCJAC0005,075041,1991,06,23.0,28,Y
IDCJAC0005,075041,1991,07,17.0,03,Y
IDCJAC0005,075041,1991,08,21.1,04,Y
IDCJAC0005,075041,1991,09,28.0,15,Y
IDCJAC0005,075041,1991,11,37.3,25,Y
IDCJAC0005,075041,1991,12,40.2,27,Y
IDCJAC0005,075041,1992,01,31.6,31,Y
IDCJAC0005,075041,1992,02,35.1,02,Y
IDCJAC0005,075041,1992,03,33.2,02,Y
IDCJAC0005,075041,1992,04,31.3,01,Y
IDCJAC0005,075041,1992,05,26.2,08,Y
IDCJAC0005,075041,1992,06,21.3,01,Y
IDCJAC0005,075041,1992,07,19.2,03,Y
IDCJAC0005,075041,1992,08,19.4,16,Y
IDCJAC0005,075041,1992,09,17.5,30,Y
IDCJAC0005,075041,1992,10,30.0,28,Y
IDCJAC0005,075041,1992,11,31.2,20,Y
IDCJAC0005,075041,1992,12,34.0,03,Y
IDCJAC0005,075041,1993,01,36.7,14,Y
IDCJAC0005,075041,1993,02,35.6,11,Y
IDCJAC0005,075041,1993,04,30.8,12,Y
IDCJAC0005,075041,1993,05,25.0,02,Y
IDCJAC0005,075041,1993,06,18.4,18,Y
IDCJAC0005,075041,1993,07,21.4,24,Y
IDCJAC0005,075041,1993,08,25.2,31,Y
IDCJAC0005,075041,1993,09,27.6,30,Y
IDCJAC0005,075041,1993,10,28.1,28,Y
IDCJAC0005,075041,1993,11,38.5,27,Y
IDCJAC0005,075041,1993,12,33.4,13,Y
IDCJAC0005,075041,1994,01,39.4,25,Y
IDCJAC0005,075041,1994,02,40.1,09,Y
IDCJAC0005,075041,1994,03,30.0,31,Y
IDCJAC0005,075041,1994,04,30.4,06,Y
IDCJAC0005,075041,1994,05,24.2,01,Y
IDCJAC0005,075041,1994,06,24.0,02,Y
IDCJAC0005,075041,1994,07,21.7,09,Y
IDCJAC0005,075041,1994,08,25.2,28,Y
IDCJAC0005,075041,1994,09,28.3,03,Y
IDCJAC0005,075041,1994,10,32.4,16,Y
IDCJAC0005,075041,1994,11,38.2,27,Y
IDCJAC0005,075041,1994,12,43.2,21,Y
IDCJAC0005,075041,1995,01,36.9,14,Y
IDCJAC0005,075041,1995,02,37.0,22,Y
IDCJAC0005,075041,1995,03,34.3,06,Y
IDCJAC0005,075041,1995,04,27.6,29,Y
IDCJAC0005,075041,1995,05,26.6,12,Y
IDCJAC0005,075041,1995,06,18.6,26,Y
IDCJAC0005,075041,1995,07,13.7,26,Y
IDCJAC0005,075041,1995,08,29.0,25,Y
IDCJAC0005,075041,1995,09,27.8,19,Y
IDCJAC0005,075041,1995,10,35.2,19,Y
IDCJAC0005,075041,1995,11,37.3,28,Y
IDCJAC0005,075041,1995,12,37.6,30,Y
IDCJAC0005,075041,1996,01,38.8,15,Y
IDCJAC0005,075041,1996,02,37.8,07,Y
IDCJAC0005,075041,1996,03,34.0,06,Y
IDCJAC0005,075041,1996,04,29.0,06,Y
IDCJAC0005,075041,1996,05,25.7,11,Y
IDCJAC0005,075041,1996,06,22.6,03,Y
IDCJAC0005,075041,1996,07,16.0,23,Y
IDCJAC0005,075041,1996,08,22.8,27,Y
IDCJAC0005,075041,1996,09,31.0,16,Y
IDCJAC0005,075041,1996,10,29.1,15,Y
IDCJAC0005,075041,1996,11,35.7,13,Y
IDCJAC0005,075041,1996,12,39.2,24,Y
IDCJAC0005,075041,1997,01,36.2,06,Y
IDCJAC0005,075041,1997,02,40.2,22,Y
IDCJAC0005,075041,1997,03,32.3,06,Y
IDCJAC0005,075041,1997,04,30.4,23,Y
IDCJAC0005,075041,1997,05,28.4,01,Y
IDCJAC0005,075041,1997,06,20.7,04,Y
IDCJAC0005,075041,1997,07,21.3,25,Y
IDCJAC0005,075041,1997,08,22.0,31,Y
IDCJAC0005,075041,1997,09,24.0,26,Y
IDCJAC0005,075041,1997,10,28.1,10,Y
IDCJAC0005,075041,1997,11,43.0,26,Y
IDCJAC0005,075041,1997,12,40.7,21,Y
IDCJAC0005,075041,1998,03,39.0,22,Y
IDCJAC0005,075041,1998,04,32.0,07,Y
IDCJAC0005,075041,2000,06,18.0,21,Y
IDCJAC0005,075041,2000,07,20.0,24,Y
IDCJAC0005,075041,2000,08,21.0,07,Y
IDCJAC0005,075041,2000,09,28.0,28,Y
IDCJAC0005,075041,2000,10,35.0,07,Y
IDCJAC0005,075041,2000,11,40.0,28,Y
IDCJAC0005,075041,2000,12,41.0,21,Y
IDCJAC0005,075041,2001,01,46.0,23,Y
IDCJAC0005,075041,2001,02,41.0,09,Y
IDCJAC0005,075041,2001,03,37.0,11,Y
IDCJAC0005,075041,2001,04,32.0,01,Y
IDCJAC0005,075041,2001,05,27.0,15,Y
IDCJAC0005,075041,2001,06,24.0,05,Y
IDCJAC0005,075041,2001,07,21.0,31,Y
IDCJAC0005,075041,2001,08,27.0,16,Y
IDCJAC0005,075041,2001,09,35.0,30,Y
IDCJAC0005,075041,2001,10,31.0,22,Y
IDCJAC0005,075041,2001,11,35.0,17,Y
IDCJAC0005,075041,2001,12,40.0,20,Y
IDCJAC0005,075041,2002,01,42.0,11,Y
IDCJAC0005,075041,2002,02,38.0,15,Y
IDCJAC0005,075041,2002,03,40.0,18,Y
IDCJAC0005,075041,2002,04,35.0,09,Y
IDCJAC0005,075041,2002,05,27.0,09,Y
IDCJAC0005,075041,2002,06,23.0,06,Y
IDCJAC0005,075041,2002,07,23.0,27,Y
IDCJAC0005,075041,2002,08,27.0,11,Y
IDCJAC0005,075041,2002,09,30.0,22,Y
IDCJAC0005,075041,2002,10,36.0,30,Y
IDCJAC0005,075041,2002,11,41.0,24,Y
IDCJAC0005,075041,2002,12,43.0,17,Y
IDCJAC0005,075041,2003,01,43.0,26,Y
IDCJAC0005,075041,2003,02,40.0,06,Y
IDCJAC0005,075041,2003,03,34.0,19,Y
IDCJAC0005,075041,2003,04,29.0,12,Y
IDCJAC0005,075041,2003,05,25.0,08,Y
IDCJAC0005,075041,2003,06,23.0,12,Y
IDCJAC0005,075041,2003,07,21.0,23,Y
IDCJAC0005,075041,2003,08,21.0,05,Y
IDCJAC0005,075041,2003,09,35.0,22,Y
IDCJAC0005,075041,2003,10,32.0,28,Y
IDCJAC0005,075041,2003,11,39.0,15,Y
IDCJAC0005,075041,2003,12,41.0,30,Y
IDCJAC0005,075041,2004,01,44.0,04,Y
IDCJAC0005,075041,2004,02,45.0,14,Y
IDCJAC0005,075041,2004,03,36.0,05,Y
IDCJAC0005,075041,2004,04,35.0,15,Y
IDCJAC0005,075041,2004,05,23.0,15,Y
IDCJAC0005,075041,2004,06,23.0,09,Y
IDCJAC0005,075041,2004,07,18.0,03,Y
IDCJAC0005,075041,2004,08,29.0,26,Y
IDCJAC0005,075041,2004,09,29.0,28,Y
IDCJAC0005,075041,2004,10,38.0,12,Y
IDCJAC0005,075041,2004,11,42.0,30,Y
IDCJAC0005,075041,2004,12,39.0,23,Y
IDCJAC0005,075041,2005,01,43.0,14,Y
IDCJAC0005,075041,2005,02,42.0,01,Y
IDCJAC0005,075041,2005,03,42.0,01,Y
IDCJAC0005,075041,2005,04,35.0,10,Y
IDCJAC0005,075041,2005,05,27.0,06,Y
IDCJAC0005,075041,2005,06,25.0,09,Y
IDCJAC0005,075041,2005,07,20.0,29,Y
IDCJAC0005,075041,2005,08,23.0,18,Y
IDCJAC0005,075041,2005,09,25.0,10,Y
IDCJAC0005,075041,2005,10,33.0,05,Y
IDCJAC0005,075041,2005,11,37.0,09,Y
IDCJAC0005,075041,2005,12,44.0,31,Y
IDCJAC0005,075041,2006,01,45.0,01,Y
IDCJAC0005,075041,2006,02,45.0,01,Y
IDCJAC0005,075041,2006,03,40.0,12,Y
IDCJAC0005,075041,2006,04,30.0,14,Y
IDCJAC0005,075041,2006,05,25.0,19,Y
IDCJAC0005,075041,2006,06,20.0,21,Y
IDCJAC0005,075041,2006,07,17.2,22,Y
IDCJAC0005,075041,2006,08,25.0,31,Y
IDCJAC0005,075041,2006,09,31.0,22,Y
IDCJAC0005,075041,2006,10,38.0,13,Y
IDCJAC0005,075041,2006,11,41.0,21,Y
IDCJAC0005,075041,2006,12,41.0,10,Y
IDCJAC0005,075041,2007,01,44.0,11,Y
IDCJAC0005,075041,2007,02,42.0,05,Y
IDCJAC0005,075041,2007,03,41.0,03,Y
IDCJAC0005,075041,2007,04,30.0,14,Y
IDCJAC0005,075041,2007,05,28.0,03,Y
IDCJAC0005,075041,2007,06,18.0,16,Y
IDCJAC0005,075041,2007,07,23.0,26,Y
IDCJAC0005,075041,2007,08,30.0,30,Y
IDCJAC0005,075041,2007,09,28.0,19,Y
IDCJAC0005,075041,2007,10,36.0,22,Y
IDCJAC0005,075041,2007,11,41.0,20,Y
IDCJAC0005,075041,2007,12,39.0,30,Y
IDCJAC0005,075041,2008,01,39.0,30,Y
IDCJAC0005,075041,2008,02,35.0,22,Y
IDCJAC0005,075041,2008,03,40.0,15,Y
IDCJAC0005,075041,2008,04,29.0,11,Y
IDCJAC0005,075041,2008,05,25.9,15,Y
IDCJAC0005,075041,2008,06,20.8,03,Y
IDCJAC0005,075041,2008,07,19.9,30,Y
IDCJAC0005,075041,2008,08,19.5,28,Y
IDCJAC0005,075041,2008,09,31.3,19,Y
IDCJAC0005,075041,2008,10,35.9,19,Y
IDCJAC0005,075041,2008,11,36.4,27,Y
IDCJAC0005,075041,2008,12,37.7,26,Y
IDCJAC0005,075041,2009,01,43.2,14,Y
IDCJAC0005,075041,2009,02,45.2,07,Y
IDCJAC0005,075041,2009,03,36.3,03,Y
IDCJAC0005,075041,2009,04,32.7,03,Y
IDCJAC0005,075041,2009,05,24.7,23,Y
IDCJAC0005,075041,2009,06,21.8,30,Y
IDCJAC0005,075041,2009,07,21.2,21,Y
IDCJAC0005,075041,2009,08,25.2,16,Y
IDCJAC0005,075041,2009,09,31.7,13,Y
IDCJAC0005,075041,2009,10,35.4,21,Y
IDCJAC0005,075041,2009,11,42.8,19,Y
IDCJAC0005,075041,2009,12,41.0,17,Y
IDCJAC0005,075041,2010,01,43.3,11,Y
IDCJAC0005,075041,2010,02,38.6,11,Y
IDCJAC0005,075041,2010,03,35.1,28,Y
IDCJAC0005,075041,2010,04,30.7,23,Y
IDCJAC0005,075041,2010,05,27.5,04,Y
IDCJAC0005,075041,2010,06,20.3,16,Y
IDCJAC0005,075041,2010,07,16.8,27,Y
IDCJAC0005,075041,2010,08,17.9,10,Y
IDCJAC0005,075041,2010,09,23.1,25,Y
IDCJAC0005,075041,2010,10,29.8,29,Y
IDCJAC0005,075041,2010,11,35.6,12,Y
IDCJAC0005,075041,2010,12,41.4,31,Y
IDCJAC0005,075041,2011,01,41.8,31,Y
IDCJAC0005,075041,2011,02,42.5,01,Y
IDCJAC0005,075041,2011,03,33.8,13,Y
IDCJAC0005,075041,2011,04,30.4,09,Y
IDCJAC0005,075041,2011,05,25.1,22,Y
IDCJAC0005,075041,2011,06,21.3,01,Y
IDCJAC0005,075041,2011,07,21.9,31,Y
IDCJAC0005,075041,2011,08,27.0,03,Y
IDCJAC0005,075041,2011,09,32.0,19,Y
IDCJAC0005,075041,2011,10,34.3,23,Y
IDCJAC0005,075041,2011,11,39.2,29,Y
IDCJAC0005,075041,2011,12,38.2,25,Y
IDCJAC0005,075041,2012,01,40.7,03,Y
IDCJAC0005,075041,2012,02,36.9,05,Y
IDCJAC0005,075041,2012,03,31.9,13,Y
IDCJAC0005,075041,2012,04,31.7,06,Y
IDCJAC0005,075041,2012,05,26.9,09,Y
IDCJAC0005,075041,2012,06,19.8,14,Y
IDCJAC0005,075041,2012,07,17.9,25,Y
IDCJAC0005,075041,2012,08,25.6,22,Y
IDCJAC0005,075041,2012,09,29.8,27,Y
IDCJAC0005,075041,2012,10,35.7,19,Y
IDCJAC0005,075041,2012,11,41.3,29,Y
IDCJAC0005,075041,2012,12,40.6,23,Y
IDCJAC0005,075041,2013,01,44.7,05,Y
IDCJAC0005,075041,2013,02,41.1,08,Y
IDCJAC0005,075041,2013,03,37.2,27,Y
IDCJAC0005,075041,2013,04,31.8,14,Y
IDCJAC0005,075041,2013,05,26.2,12,Y
IDCJAC0005,075041,2013,06,19.1,11,Y
IDCJAC0005,075041,2013,07,20.8,29,Y
IDCJAC0005,075041,2013,08,25.3,29,Y
IDCJAC0005,075041,2013,09,32.5,30,Y
IDCJAC0005,075041,2013,10,38.5,21,Y
IDCJAC0005,075041,2013,11,39.5,28,Y
IDCJAC0005,075041,2013,12,43.1,21,Y
IDCJAC0005,075041,2014,01,43.3,17,Y
IDCJAC0005,075041,2014,02,42.7,03,Y
IDCJAC0005,075041,2014,03,34.3,10,Y
IDCJAC0005,075041,2014,04,31.3,02,Y
IDCJAC0005,075041,2014,05,25.6,26,Y
IDCJAC0005,075041,2014,06,19.8,12,Y
IDCJAC0005,075041,2014,07,22.3,31,Y
IDCJAC0005,075041,2014,08,22.8,31,Y
IDCJAC0005,075041,2014,09,29.8,30,Y
IDCJAC0005,075041,2014,10,39.2,25,Y
IDCJAC0005,075041,2014,11,41.3,14,Y
IDCJAC0005,075041,2014,12,38.4,10,Y
IDCJAC0005,075041,2015,01,41.2,02,Y
IDCJAC0005,075041,2015,02,41.1,08,Y
IDCJAC0005,075041,2015,03,36.3,19,Y
IDCJAC0005,075041,2015,04,33.6,15,Y
IDCJAC0005,075041,2015,05,24.4,01,Y
IDCJAC0005,075041,2015,06,21.0,14,Y
IDCJAC0005,075041,2015,07,18.0,21,Y
IDCJAC0005,075041,2015,08,21.9,22,Y
IDCJAC0005,075041,2015,09,26.2,14,Y
IDCJAC0005,075041,2015,10,36.0,06,Y
IDCJAC0005,075041,2015,11,41.5,19,Y
IDCJAC0005,075041,2015,12,42.3,20,Y
IDCJAC0005,075041,2016,01,45.2,13,Y
IDCJAC0005,075041,2016,02,41.4,24,Y
IDCJAC0005,075041,2016,03,39.8,02,Y
IDCJAC0005,075041,2016,04,33.2,05,Y
IDCJAC0005,075041,2016,05,26.6,22,Y
IDCJAC0005,075041,2016,06,20.0,16,Y
IDCJAC0005,075041,2016,07,22.7,22,Y
IDCJAC0005,075041,2016,08,21.8,18,Y
IDCJAC0005,075041,2016,09,22.5,08,Y
IDCJAC0005,075041,2016,10,29.9,26,Y
IDCJAC0005,075041,2016,11,38.7,21,Y
IDCJAC0005,075041,2016,12,39.3,13,Y
IDCJAC0005,075041,2017,01,44.1,30,Y
IDCJAC0005,075041,2017,02,45.8,10,Y
IDCJAC0005,075041,2017,03,39.4,27,Y
IDCJAC0005,075041,2017,04,30.2,18,Y
IDCJAC0005,075041,2017,05,24.5,05,Y
IDCJAC0005,075041,2017,06,21.2,14,Y
IDCJAC0005,075041,2017,07,23.6,29,Y
IDCJAC0005,075041,2017,08,22.7,10,Y
IDCJAC0005,075041,2017,09,38.2,23,Y
IDCJAC0005,075041,2017,10,32.3,05,Y
IDCJAC0005,075041,2017,11,37.7,26,Y
IDCJAC0005,075041,2017,12,39.6,19,Y
IDCJAC0005,075041,2018,01,45.7,07,Y
IDCJAC0005,075041,2018,02,42.3,10,Y
IDCJAC0005,075041,2018,03,37.7,17,Y
IDCJAC0005,075041,2018,04,38.3,11,Y
IDCJAC0005,075041,2018,05,29.8,03,Y
IDCJAC0005,075041,2018,06,20.5,07,Y
IDCJAC0005,075041,2018,07,22.6,05,Y
IDCJAC0005,075041,2018,08,21.9,10,Y
IDCJAC0005,075041,2018,09,28.7,11,Y
