Product code,Station number,Year,Month,Highest temperature (°C),Day,Quality
IDCJAC0005,015590,1955,03,36.8,12,Y
IDCJAC0005,015590,1955,04,34.3,13,Y
IDCJAC0005,015590,1955,05,29.1,28,Y
IDCJAC0005,015590,1955,06,28.9,21,Y
IDCJAC0005,015590,1955,07,23.6,26,Y
IDCJAC0005,015590,1955,08,30.9,14,Y
IDCJAC0005,015590,1955,09,37.2,29,Y
IDCJAC0005,015590,1955,10,38.4,21,Y
IDCJAC0005,015590,1955,11,40.9,17,Y
IDCJAC0005,015590,1955,12,43.0,15,Y
IDCJAC0005,015590,1956,01,41.7,15,Y
IDCJAC0005,015590,1956,02,41.1,08,Y
IDCJAC0005,015590,1956,03,37.3,06,Y
IDCJAC0005,015590,1956,04,36.3,12,Y
IDCJAC0005,015590,1956,05,29.8,25,Y
IDCJAC0005,015590,1956,06,28.5,15,Y
IDCJAC0005,015590,1956,07,28.3,03,Y
IDCJAC0005,015590,1956,08,27.7,21,Y
IDCJAC0005,015590,1956,09,32.4,26,Y
IDCJAC0005,015590,1956,10,38.3,23,Y
IDCJAC0005,015590,1956,11,41.2,18,Y
IDCJAC0005,015590,1956,12,43.1,31,Y
IDCJAC0005,015590,1957,01,42.6,01,Y
IDCJAC0005,015590,1957,02,39.8,19,Y
IDCJAC0005,015590,1957,03,36.7,12,Y
IDCJAC0005,015590,1957,04,36.6,16,Y
IDCJAC0005,015590,1957,05,30.1,13,Y
IDCJAC0005,015590,1957,06,26.6,02,Y
IDCJAC0005,015590,1957,07,20.1,28,Y
IDCJAC0005,015590,1957,08,28.5,06,Y
IDCJAC0005,015590,1957,09,33.9,24,Y
IDCJAC0005,015590,1957,10,40.9,20,Y
IDCJAC0005,015590,1957,11,41.8,16,Y
IDCJAC0005,015590,1957,12,39.9,06,Y
IDCJAC0005,015590,1958,01,39.5,10,Y
IDCJAC0005,015590,1958,02,41.0,05,Y
IDCJAC0005,015590,1958,03,39.9,02,Y
IDCJAC0005,015590,1958,04,35.4,03,Y
IDCJAC0005,015590,1958,05,34.6,14,Y
IDCJAC0005,015590,1958,06,28.4,06,Y
IDCJAC0005,015590,1958,07,29.3,28,Y
IDCJAC0005,015590,1958,08,31.8,14,Y
IDCJAC0005,015590,1958,09,34.4,25,Y
IDCJAC0005,015590,1958,10,41.1,29,Y
IDCJAC0005,015590,1958,11,41.1,08,Y
IDCJAC0005,015590,1958,12,40.5,08,Y
IDCJAC0005,015590,1959,01,40.8,15,Y
IDCJAC0005,015590,1959,02,40.6,12,Y
IDCJAC0005,015590,1959,03,40.0,06,Y
IDCJAC0005,015590,1959,04,34.4,13,Y
IDCJAC0005,015590,1959,05,26.8,16,Y
IDCJAC0005,015590,1959,06,25.3,21,Y
IDCJAC0005,015590,1959,07,28.5,29,Y
IDCJAC0005,015590,1959,08,30.6,11,Y
IDCJAC0005,015590,1959,09,33.9,14,Y
IDCJAC0005,015590,1959,10,40.1,27,Y
IDCJAC0005,015590,1959,11,40.0,16,Y
IDCJAC0005,015590,1959,12,43.4,31,Y
IDCJAC0005,015590,1960,01,45.2,03,Y
IDCJAC0005,015590,1960,02,40.6,09,Y
IDCJAC0005,015590,1960,03,37.9,30,Y
IDCJAC0005,015590,1960,04,36.2,01,Y
IDCJAC0005,015590,1960,05,27.3,28,Y
IDCJAC0005,015590,1960,06,25.6,07,Y
IDCJAC0005,015590,1960,07,29.6,29,Y
IDCJAC0005,015590,1960,08,29.1,31,Y
IDCJAC0005,015590,1960,09,34.2,23,Y
IDCJAC0005,015590,1960,10,41.7,29,Y
IDCJAC0005,015590,1960,11,40.6,30,Y
IDCJAC0005,015590,1960,12,41.3,01,Y
IDCJAC0005,015590,1961,01,39.9,25,Y
IDCJAC0005,015590,1961,02,41.4,23,Y
IDCJAC0005,015590,1961,03,38.4,30,Y
IDCJAC0005,015590,1961,04,37.9,01,Y
IDCJAC0005,015590,1961,05,27.1,01,Y
IDCJAC0005,015590,1961,06,29.4,09,Y
IDCJAC0005,015590,1961,07,25.2,28,Y
IDCJAC0005,015590,1961,08,31.8,31,Y
IDCJAC0005,015590,1961,09,34.8,30,Y
IDCJAC0005,015590,1961,10,38.3,13,Y
IDCJAC0005,015590,1961,11,40.9,21,Y
IDCJAC0005,015590,1961,12,43.2,30,Y
IDCJAC0005,015590,1962,01,40.6,09,Y
IDCJAC0005,015590,1962,02,42.3,10,Y
IDCJAC0005,015590,1962,03,37.7,21,Y
IDCJAC0005,015590,1962,04,31.8,03,Y
IDCJAC0005,015590,1962,05,30.6,31,Y
IDCJAC0005,015590,1962,06,30.1,01,Y
IDCJAC0005,015590,1962,07,27.4,20,Y
IDCJAC0005,015590,1962,08,29.8,28,Y
IDCJAC0005,015590,1962,09,33.5,30,Y
IDCJAC0005,015590,1962,10,37.4,21,Y
IDCJAC0005,015590,1962,11,42.2,30,Y
IDCJAC0005,015590,1962,12,42.1,31,Y
IDCJAC0005,015590,1963,01,43.9,02,Y
IDCJAC0005,015590,1963,02,41.9,09,Y
IDCJAC0005,015590,1963,03,41.1,02,Y
IDCJAC0005,015590,1963,04,30.2,19,Y
IDCJAC0005,015590,1963,05,30.3,13,Y
IDCJAC0005,015590,1963,06,27.2,15,Y
IDCJAC0005,015590,1963,07,29.1,20,Y
IDCJAC0005,015590,1963,08,29.4,23,Y
IDCJAC0005,015590,1963,09,34.0,21,Y
IDCJAC0005,015590,1963,10,37.0,31,Y
IDCJAC0005,015590,1963,11,41.8,27,Y
IDCJAC0005,015590,1963,12,41.1,15,Y
IDCJAC0005,015590,1964,01,42.4,30,Y
IDCJAC0005,015590,1964,02,39.9,14,Y
IDCJAC0005,015590,1964,03,39.1,04,Y
IDCJAC0005,015590,1964,04,35.6,06,Y
IDCJAC0005,015590,1964,05,28.9,01,Y
IDCJAC0005,015590,1964,06,28.4,25,Y
IDCJAC0005,015590,1964,07,28.5,18,Y
IDCJAC0005,015590,1964,08,31.1,28,Y
IDCJAC0005,015590,1964,09,35.1,21,Y
IDCJAC0005,015590,1964,10,35.9,05,Y
IDCJAC0005,015590,1964,11,39.8,30,Y
IDCJAC0005,015590,1964,12,41.3,18,Y
IDCJAC0005,015590,1965,01,42.2,17,Y
IDCJAC0005,015590,1965,02,40.6,08,Y
IDCJAC0005,015590,1965,03,36.8,11,Y
IDCJAC0005,015590,1965,04,34.8,02,Y
IDCJAC0005,015590,1965,05,30.7,09,Y
IDCJAC0005,015590,1965,06,25.3,30,Y
IDCJAC0005,015590,1965,07,26.1,01,Y
IDCJAC0005,015590,1965,08,32.9,24,Y
IDCJAC0005,015590,1965,09,34.4,26,Y
IDCJAC0005,015590,1965,10,38.9,31,Y
IDCJAC0005,015590,1965,11,40.9,05,Y
IDCJAC0005,015590,1965,12,40.9,30,Y
IDCJAC0005,015590,1966,01,41.7,03,Y
IDCJAC0005,015590,1966,02,38.1,12,Y
IDCJAC0005,015590,1966,03,39.6,12,Y
IDCJAC0005,015590,1966,04,36.8,02,Y
IDCJAC0005,015590,1966,05,28.0,02,Y
IDCJAC0005,015590,1966,06,27.7,25,Y
IDCJAC0005,015590,1966,07,25.0,23,Y
IDCJAC0005,015590,1966,08,27.2,29,Y
IDCJAC0005,015590,1966,09,34.6,28,Y
IDCJAC0005,015590,1966,10,37.8,29,Y
IDCJAC0005,015590,1966,11,39.0,27,Y
IDCJAC0005,015590,1966,12,40.8,25,Y
IDCJAC0005,015590,1967,01,41.1,09,Y
IDCJAC0005,015590,1967,02,39.4,03,Y
IDCJAC0005,015590,1967,03,32.7,29,Y
IDCJAC0005,015590,1967,04,32.0,04,Y
IDCJAC0005,015590,1967,05,29.3,11,Y
IDCJAC0005,015590,1967,06,23.8,14,Y
IDCJAC0005,015590,1967,07,22.7,24,Y
IDCJAC0005,015590,1967,08,30.9,26,Y
IDCJAC0005,015590,1967,09,33.6,27,Y
IDCJAC0005,015590,1967,10,38.9,26,Y
IDCJAC0005,015590,1967,11,40.1,17,Y
IDCJAC0005,015590,1967,12,41.6,27,Y
IDCJAC0005,015590,1968,01,40.7,31,Y
IDCJAC0005,015590,1968,02,42.2,06,Y
IDCJAC0005,015590,1968,03,40.6,17,Y
IDCJAC0005,015590,1968,04,36.1,16,Y
IDCJAC0005,015590,1968,05,26.7,02,Y
IDCJAC0005,015590,1968,06,26.2,14,Y
IDCJAC0005,015590,1968,07,25.2,30,Y
IDCJAC0005,015590,1968,08,27.7,27,Y
IDCJAC0005,015590,1968,09,32.7,28,Y
IDCJAC0005,015590,1968,10,38.9,21,Y
IDCJAC0005,015590,1968,11,40.4,18,Y
IDCJAC0005,015590,1968,12,38.6,12,Y
IDCJAC0005,015590,1969,01,42.2,25,Y
IDCJAC0005,015590,1969,02,39.8,01,Y
IDCJAC0005,015590,1969,03,36.8,23,Y
IDCJAC0005,015590,1969,04,35.7,10,Y
IDCJAC0005,015590,1969,05,31.9,22,Y
IDCJAC0005,015590,1969,06,27.0,16,Y
IDCJAC0005,015590,1969,07,25.9,10,Y
IDCJAC0005,015590,1969,08,31.2,28,Y
IDCJAC0005,015590,1969,09,33.7,02,Y
IDCJAC0005,015590,1969,10,37.3,08,Y
IDCJAC0005,015590,1969,11,40.7,26,Y
IDCJAC0005,015590,1969,12,41.9,11,Y
IDCJAC0005,015590,1970,01,42.4,23,Y
IDCJAC0005,015590,1970,02,43.1,15,Y
IDCJAC0005,015590,1970,03,40.1,04,Y
IDCJAC0005,015590,1970,04,35.7,11,Y
IDCJAC0005,015590,1970,05,32.8,13,Y
IDCJAC0005,015590,1970,06,28.5,02,Y
IDCJAC0005,015590,1970,07,26.5,31,Y
IDCJAC0005,015590,1970,08,34.0,26,Y
IDCJAC0005,015590,1970,09,32.7,07,Y
IDCJAC0005,015590,1970,10,38.9,27,Y
IDCJAC0005,015590,1970,11,38.0,24,Y
IDCJAC0005,015590,1970,12,41.1,17,Y
IDCJAC0005,015590,1971,01,42.8,14,Y
IDCJAC0005,015590,1971,02,43.3,06,Y
IDCJAC0005,015590,1971,03,36.6,24,Y
IDCJAC0005,015590,1971,04,30.7,16,Y
IDCJAC0005,015590,1971,05,28.9,02,Y
IDCJAC0005,015590,1971,06,26.8,06,Y
IDCJAC0005,015590,1971,07,29.4,31,Y
IDCJAC0005,015590,1971,08,28.6,27,Y
IDCJAC0005,015590,1971,09,36.5,23,Y
IDCJAC0005,015590,1971,10,39.6,21,Y
IDCJAC0005,015590,1971,11,38.2,04,Y
IDCJAC0005,015590,1971,12,40.9,26,Y
IDCJAC0005,015590,1972,01,41.7,07,Y
IDCJAC0005,015590,1972,02,40.2,12,Y
IDCJAC0005,015590,1972,03,35.8,30,Y
IDCJAC0005,015590,1972,04,34.8,08,Y
IDCJAC0005,015590,1972,05,26.9,01,Y
IDCJAC0005,015590,1972,06,26.7,25,Y
IDCJAC0005,015590,1972,07,27.5,31,Y
IDCJAC0005,015590,1972,08,33.1,28,Y
IDCJAC0005,015590,1972,09,37.7,26,Y
IDCJAC0005,015590,1972,10,39.0,09,Y
IDCJAC0005,015590,1972,11,41.8,03,Y
IDCJAC0005,015590,1972,12,44.2,23,Y
IDCJAC0005,015590,1973,01,43.4,02,Y
IDCJAC0005,015590,1973,02,39.0,27,Y
IDCJAC0005,015590,1973,03,39.3,12,Y
IDCJAC0005,015590,1973,04,35.0,18,Y
IDCJAC0005,015590,1973,05,31.9,05,Y
IDCJAC0005,015590,1973,06,29.4,01,Y
IDCJAC0005,015590,1973,07,27.7,30,Y
IDCJAC0005,015590,1973,08,30.8,06,Y
IDCJAC0005,015590,1973,09,35.4,30,Y
IDCJAC0005,015590,1973,10,37.4,24,Y
IDCJAC0005,015590,1973,11,38.3,20,Y
IDCJAC0005,015590,1973,12,40.3,27,Y
IDCJAC0005,015590,1974,01,36.7,04,Y
IDCJAC0005,015590,1974,02,34.8,11,Y
IDCJAC0005,015590,1974,03,33.5,12,Y
IDCJAC0005,015590,1974,04,33.6,01,Y
IDCJAC0005,015590,1974,05,27.8,13,Y
IDCJAC0005,015590,1974,06,26.7,27,Y
IDCJAC0005,015590,1974,07,29.0,25,Y
IDCJAC0005,015590,1974,08,28.2,06,Y
IDCJAC0005,015590,1974,09,31.5,19,Y
IDCJAC0005,015590,1974,10,36.8,30,Y
IDCJAC0005,015590,1974,11,38.8,24,Y
IDCJAC0005,015590,1974,12,40.2,08,Y
IDCJAC0005,015590,1975,01,43.0,24,Y
IDCJAC0005,015590,1975,02,39.5,08,Y
IDCJAC0005,015590,1975,03,36.1,14,Y
IDCJAC0005,015590,1975,04,35.1,04,Y
IDCJAC0005,015590,1975,05,30.1,22,Y
IDCJAC0005,015590,1975,06,27.6,02,Y
IDCJAC0005,015590,1975,07,29.4,28,Y
IDCJAC0005,015590,1975,08,32.8,26,Y
IDCJAC0005,015590,1975,09,36.0,21,Y
IDCJAC0005,015590,1975,10,35.0,10,Y
IDCJAC0005,015590,1975,11,40.8,17,Y
IDCJAC0005,015590,1975,12,38.6,09,Y
IDCJAC0005,015590,1976,01,36.7,31,Y
IDCJAC0005,015590,1976,02,36.4,29,Y
IDCJAC0005,015590,1976,03,34.2,01,Y
IDCJAC0005,015590,1976,04,33.4,03,Y
IDCJAC0005,015590,1976,05,27.0,16,Y
IDCJAC0005,015590,1976,06,25.2,01,Y
IDCJAC0005,015590,1976,07,27.5,27,Y
IDCJAC0005,015590,1976,08,29.5,30,Y
IDCJAC0005,015590,1976,09,33.7,05,Y
IDCJAC0005,015590,1976,10,36.0,25,Y
IDCJAC0005,015590,1976,11,39.2,12,Y
IDCJAC0005,015590,1976,12,41.5,30,Y
IDCJAC0005,015590,1977,01,41.7,20,Y
IDCJAC0005,015590,1977,02,41.9,05,Y
IDCJAC0005,015590,1977,03,35.0,24,Y
IDCJAC0005,015590,1977,04,32.8,06,Y
IDCJAC0005,015590,1977,05,27.8,07,Y
IDCJAC0005,015590,1977,06,28.7,17,Y
IDCJAC0005,015590,1977,07,25.6,22,Y
IDCJAC0005,015590,1977,08,31.2,20,Y
IDCJAC0005,015590,1977,09,34.9,30,Y
IDCJAC0005,015590,1977,10,39.4,28,Y
IDCJAC0005,015590,1977,11,41.6,09,Y
IDCJAC0005,015590,1977,12,40.2,31,Y
IDCJAC0005,015590,1978,01,41.7,01,Y
IDCJAC0005,015590,1978,02,39.3,08,Y
IDCJAC0005,015590,1978,03,40.3,11,Y
IDCJAC0005,015590,1978,04,33.9,21,Y
IDCJAC0005,015590,1978,05,32.0,08,Y
IDCJAC0005,015590,1978,06,27.5,24,Y
IDCJAC0005,015590,1978,07,28.2,19,Y
IDCJAC0005,015590,1978,08,28.1,18,Y
IDCJAC0005,015590,1978,09,31.4,11,Y
IDCJAC0005,015590,1978,10,37.7,26,Y
IDCJAC0005,015590,1978,11,39.5,28,Y
IDCJAC0005,015590,1978,12,40.7,02,Y
IDCJAC0005,015590,1979,01,42.3,10,Y
IDCJAC0005,015590,1979,02,38.8,22,Y
IDCJAC0005,015590,1979,03,38.4,20,Y
IDCJAC0005,015590,1979,04,36.8,02,Y
IDCJAC0005,015590,1979,05,33.2,02,Y
IDCJAC0005,015590,1979,06,25.5,06,Y
IDCJAC0005,015590,1979,07,24.6,01,Y
IDCJAC0005,015590,1979,08,31.2,20,Y
IDCJAC0005,015590,1979,09,35.5,22,Y
IDCJAC0005,015590,1979,10,37.8,21,Y
IDCJAC0005,015590,1979,11,40.1,10,Y
IDCJAC0005,015590,1979,12,42.7,11,Y
IDCJAC0005,015590,1980,01,43.0,18,Y
IDCJAC0005,015590,1980,02,41.5,20,Y
IDCJAC0005,015590,1980,03,39.0,08,Y
IDCJAC0005,015590,1980,04,36.0,04,Y
IDCJAC0005,015590,1980,05,31.1,07,Y
IDCJAC0005,015590,1980,06,27.7,03,Y
IDCJAC0005,015590,1980,07,26.6,27,Y
IDCJAC0005,015590,1980,08,32.2,23,Y
IDCJAC0005,015590,1980,09,36.2,30,Y
IDCJAC0005,015590,1980,10,38.0,05,Y
IDCJAC0005,015590,1980,11,40.9,14,Y
IDCJAC0005,015590,1980,12,43.0,26,Y
IDCJAC0005,015590,1981,01,41.5,04,Y
IDCJAC0005,015590,1981,02,40.6,16,Y
IDCJAC0005,015590,1981,03,36.6,20,Y
IDCJAC0005,015590,1981,04,35.2,05,Y
IDCJAC0005,015590,1981,05,28.4,30,Y
IDCJAC0005,015590,1981,06,27.3,30,Y
IDCJAC0005,015590,1981,07,29.9,27,Y
IDCJAC0005,015590,1981,08,30.6,05,Y
IDCJAC0005,015590,1981,09,34.5,22,Y
IDCJAC0005,015590,1981,10,36.1,13,Y
IDCJAC0005,015590,1981,11,39.4,03,Y
IDCJAC0005,015590,1981,12,43.6,06,Y
IDCJAC0005,015590,1982,01,41.4,06,Y
IDCJAC0005,015590,1982,02,39.1,07,Y
IDCJAC0005,015590,1982,03,36.2,07,Y
IDCJAC0005,015590,1982,04,31.3,24,Y
IDCJAC0005,015590,1982,05,28.5,18,Y
IDCJAC0005,015590,1982,06,26.5,11,Y
IDCJAC0005,015590,1982,07,25.0,04,Y
IDCJAC0005,015590,1982,08,29.7,31,Y
IDCJAC0005,015590,1982,09,34.0,25,Y
IDCJAC0005,015590,1982,10,38.1,26,Y
IDCJAC0005,015590,1982,11,42.7,30,Y
IDCJAC0005,015590,1982,12,42.2,17,Y
IDCJAC0005,015590,1983,01,43.0,08,Y
IDCJAC0005,015590,1983,02,43.8,16,Y
IDCJAC0005,015590,1983,03,39.7,07,Y
IDCJAC0005,015590,1983,04,34.1,01,Y
IDCJAC0005,015590,1983,05,27.1,13,Y
IDCJAC0005,015590,1983,06,27.7,30,Y
IDCJAC0005,015590,1983,07,28.3,26,Y
IDCJAC0005,015590,1983,08,32.6,24,Y
IDCJAC0005,015590,1983,09,35.0,24,Y
IDCJAC0005,015590,1983,10,37.5,28,Y
IDCJAC0005,015590,1983,11,40.8,07,Y
IDCJAC0005,015590,1983,12,41.2,27,Y
IDCJAC0005,015590,1984,01,40.0,01,Y
IDCJAC0005,015590,1984,02,39.8,27,Y
IDCJAC0005,015590,1984,03,38.1,10,Y
IDCJAC0005,015590,1984,04,34.0,22,Y
IDCJAC0005,015590,1984,05,30.0,16,Y
IDCJAC0005,015590,1984,06,26.9,15,Y
IDCJAC0005,015590,1984,07,25.9,08,Y
IDCJAC0005,015590,1984,08,31.3,19,Y
IDCJAC0005,015590,1984,09,32.7,28,Y
IDCJAC0005,015590,1984,10,38.1,15,Y
IDCJAC0005,015590,1984,11,41.0,27,Y
IDCJAC0005,015590,1984,12,42.0,13,Y
IDCJAC0005,015590,1985,01,42.0,19,Y
IDCJAC0005,015590,1985,02,40.5,16,Y
IDCJAC0005,015590,1985,03,39.8,03,Y
IDCJAC0005,015590,1985,04,37.3,13,Y
IDCJAC0005,015590,1985,05,30.3,05,Y
IDCJAC0005,015590,1985,06,21.8,26,Y
IDCJAC0005,015590,1985,07,29.7,28,Y
IDCJAC0005,015590,1985,08,33.5,27,Y
IDCJAC0005,015590,1985,09,35.6,16,Y
IDCJAC0005,015590,1985,10,36.9,29,Y
IDCJAC0005,015590,1985,11,41.1,16,Y
IDCJAC0005,015590,1985,12,42.5,15,Y
IDCJAC0005,015590,1986,01,41.5,11,Y
IDCJAC0005,015590,1986,02,43.0,08,Y
IDCJAC0005,015590,1986,03,40.1,01,Y
IDCJAC0005,015590,1986,04,35.2,04,Y
IDCJAC0005,015590,1986,05,33.0,22,Y
IDCJAC0005,015590,1986,06,24.4,28,Y
