Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0005,054038,2001,,,,,,,,,,,,,21.0,22,23.0,16,29.0,25,33.0,29,33.0,24,40.0,21,
IDCJAC0005,054038,2002,39.0,02,38.0,01,40.0,20,31.0,26,27.0,10,26.0,07,24.0,29,28.0,31,32.0,25,39.0,19,41.0,10,40.0,03,41.0
IDCJAC0005,054038,2003,43.0,19,39.0,14,33.0,26,29.0,13,27.0,19,23.9,01,21.5,23,26.5,13,34.9,23,33.3,28,38.0,20,41.1,26,43.0
IDCJAC0005,054038,2004,43.5,07,42.8,21,38.9,09,32.2,02,26.1,18,23.8,14,23.0,04,27.7,29,33.4,28,36.0,14,38.5,29,35.6,23,43.5
IDCJAC0005,054038,2005,39.8,22,40.3,02,35.7,03,33.1,19,26.8,09,23.8,10,21.0,07,25.3,31,30.1,24,34.6,06,36.7,20,40.0,24,40.3
IDCJAC0005,054038,2006,41.4,12,42.9,02,35.8,07,32.2,12,26.3,20,22.2,09,23.4,12,25.8,22,33.9,23,35.6,15,42.1,29,36.6,14,42.9
IDCJAC0005,054038,2007,41.3,13,39.7,06,37.1,03,31.9,17,29.7,04,21.8,02,22.0,27,25.9,30,32.3,26,35.9,03,33.7,20,36.7,08,41.3
IDCJAC0005,054038,2008,38.1,13,37.9,22,34.6,13,30.0,13,26.1,11,23.4,01,23.4,20,25.6,30,31.4,28,38.0,31,34.6,14,36.6,11,38.1
IDCJAC0005,054038,2009,39.7,16,42.4,09,35.7,01,31.1,01,25.0,23,22.2,20,23.5,21,31.7,23,30.8,20,35.9,22,42.5,17,43.1,08,43.1
IDCJAC0005,054038,2010,39.2,28,36.1,13,34.7,22,30.1,24,28.1,02,21.5,25,23.2,13,22.8,18,27.0,28,30.3,28,32.2,13,34.6,31,39.2
IDCJAC0005,054038,2011,41.7,26,39.4,02,39.1,01,30.6,01,25.2,22,21.7,05,21.2,31,24.6,26,30.3,24,31.8,25,39.5,15,30.9,25,41.7
IDCJAC0005,054038,2012,36.3,08,35.2,20,33.7,04,33.1,04,26.9,11,22.2,15,20.6,09,25.5,23,30.2,28,36.9,20,39.6,30,40.8,01,40.8
IDCJAC0005,054038,2013,44.2,13,33.9,24,33.3,16,29.4,15,28.4,01,22.5,08,22.5,17,29.0,30,34.8,26,35.1,22,37.8,03,43.1,29,44.2
IDCJAC0005,054038,2014,47.8,03,41.2,10,34.6,16,31.7,03,27.4,26,21.7,12,23.4,31,22.4,09,32.4,30,40.8,26,44.0,15,40.9,17,47.8
IDCJAC0005,054038,2015,38.8,26,39.0,09,39.6,04,30.3,16,27.3,20,23.1,09,20.6,09,25.9,23,29.7,30,35.4,05,41.9,26,39.3,11,41.9
IDCJAC0005,054038,2016,39.9,22,42.4,26,36.9,07,34.8,07,28.8,07,22.0,16,24.5,20,23.1,02,23.6,08,31.2,27,36.7,08,42.6,05,42.6
IDCJAC0005,054038,2017,44.1,12,46.5,12,33.8,03,29.3,25,26.5,02,22.1,23,25.2,30,26.8,15,34.5,23,36.9,30,34.1,26,42.4,20,46.5
IDCJAC0005,054038,2018,41.7,20,40.9,10,38.8,01,34.7,10,28.6,10,23.8,12,26.5,28,25.6,24,33.3,15,,,,,,,
