Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0006,066037,1939,,,,,,,16.1,19,16.5,31,13.2,29,13.1,02,12.6,11,13.8,12,15.6,09,19.4,22,19.5,09,
IDCJAC0006,066037,1940,20.0,13,21.0,20,22.1,21,18.4,27,15.1,20,14.2,21,13.2,07,14.7,03,13.8,03,15.6,01,17.6,16,19.4,10,13.2
IDCJAC0006,066037,1941,20.4,27,18.9,26,18.9,10,16.1,27,14.5,25,13.0,12,13.2,11,12.4,15,14.2,06,13.8,01,16.2,07,19.3,10,12.4
IDCJAC0006,066037,1942,19.3,31,19.5,03,17.4,19,16.9,14,17.1,08,14.1,02,13.2,30,14.1,06,14.9,12,14.8,21,16.2,06,18.0,03,13.2
IDCJAC0006,066037,1943,19.1,04,20.2,23,19.9,29,17.1,24,15.8,29,14.1,23,12.9,19,12.3,20,14.1,15,16.0,13,16.7,11,17.7,08,12.3
IDCJAC0006,066037,1944,21.2,19,19.8,21,19.3,17,16.4,14,15.7,31,12.7,27,12.0,07,12.7,05,12.8,17,15.0,18,17.3,30,18.8,13,12.0
IDCJAC0006,066037,1945,20.4,03,20.3,19,17.3,31,17.3,01,14.3,17,13.9,25,12.8,22,14.4,04,12.8,01,14.0,02,18.1,12,18.8,04,12.8
IDCJAC0006,066037,1946,19.8,07,21.3,28,19.2,25,16.7,09,14.6,19,13.7,21,14.9,26,12.8,17,13.4,07,14.4,06,16.3,16,19.2,01,12.8
IDCJAC0006,066037,1947,19.6,04,20.9,14,19.6,02,18.0,13,15.4,29,13.3,26,13.6,26,13.5,21,13.8,09,16.1,12,16.3,27,19.1,15,13.3
IDCJAC0006,066037,1948,17.7,14,21.2,07,18.4,20,16.1,23,15.0,20,13.9,03,10.1,17,14.8,12,13.8,02,15.2,04,17.9,19,17.8,30,10.1
IDCJAC0006,066037,1949,19.3,18,17.8,24,19.4,22,14.6,21,14.1,28,11.4,22,11.7,11,13.9,26,14.2,23,16.7,07,17.8,04,18.1,15,11.4
IDCJAC0006,066037,1950,21.2,28,17.7,05,20.2,13,17.8,12,15.5,24,13.9,11,13.3,14,14.2,08,15.5,03,16.9,19,17.1,04,19.6,25,13.3
IDCJAC0006,066037,1951,21.1,16,21.7,14,21.8,28,17.9,14,14.9,28,13.3,29,11.6,20,13.9,11,14.9,07,16.6,06,19.3,11,19.9,01,11.6
IDCJAC0006,066037,1952,20.4,15,19.4,12,20.2,23,15.6,26,14.8,28,12.9,30,13.1,21,13.5,26,14.6,23,14.3,05,17.0,12,18.7,18,12.9
IDCJAC0006,066037,1953,21.3,10,19.5,10,17.7,26,18.3,29,14.9,24,13.7,26,12.6,10,13.4,12,14.1,26,14.9,07,19.1,10,21.1,28,12.6
IDCJAC0006,066037,1954,17.9,03,21.8,27,20.7,29,18.6,27,15.5,22,13.1,14,11.2,19,13.2,12,14.7,08,15.7,20,18.7,04,20.8,20,11.2
IDCJAC0006,066037,1955,20.9,21,20.5,28,20.0,15,17.2,26,13.8,19,11.9,02,13.4,21,13.9,05,14.3,06,16.6,26,16.2,26,18.9,05,11.9
IDCJAC0006,066037,1956,20.9,06,22.1,03,20.0,09,19.1,21,13.2,31,12.8,01,10.1,11,13.5,01,14.3,12,15.6,04,16.6,05,19.9,06,10.1
IDCJAC0006,066037,1957,20.1,26,21.3,05,20.4,25,17.6,14,15.0,20,15.4,15,12.5,14,13.6,14,13.0,01,15.1,02,18.4,09,17.8,31,12.5
IDCJAC0006,066037,1958,20.6,17,21.8,23,22.4,10,19.4,26,18.7,09,13.2,27,13.2,15,12.6,29,14.1,21,16.8,01,19.6,17,20.4,29,12.6
IDCJAC0006,066037,1959,20.4,27,21.4,18,21.0,12,19.0,26,15.6,22,13.2,26,14.0,24,14.6,27,16.1,23,15.9,18,16.9,09,21.1,08,13.2
IDCJAC0006,066037,1960,21.7,04,21.8,26,21.6,12,18.6,22,15.1,24,13.0,23,13.7,20,11.2,06,15.0,11,14.7,18,17.8,30,17.3,17,11.2
IDCJAC0006,066037,1961,20.6,15,21.0,09,21.1,12,17.8,26,14.4,04,13.9,22,11.8,16,13.3,24,15.4,11,17.9,26,17.9,17,19.3,01,11.8
IDCJAC0006,066037,1962,20.2,12,20.6,17,21.3,11,17.5,10,14.3,28,14.7,26,14.2,13,9.1,21,14.6,21,16.7,03,19.1,04,17.8,25,9.1
IDCJAC0006,066037,1963,20.0,16,21.1,20,19.2,31,18.7,22,14.9,30,12.7,24,13.0,04,12.0,08,16.0,24,14.4,13,17.7,25,20.1,18,12.0
IDCJAC0006,066037,1964,22.1,26,21.2,23,19.3,02,18.9,09,15.1,15,14.9,07,13.9,21,14.4,03,15.8,08,16.2,24,18.9,04,19.3,10,13.9
IDCJAC0006,066037,1965,18.5,27,20.1,11,19.9,22,15.4,13,14.9,30,12.2,24,13.3,28,14.2,06,16.1,03,14.0,18,17.7,17,18.1,18,12.2
IDCJAC0006,066037,1966,22.2,21,20.3,18,19.1,26,16.0,27,15.1,21,14.6,04,13.3,17,13.1,25,14.4,25,15.4,06,17.2,04,17.8,06,13.1
