Product code,Station number,Year,Month,Lowest maximum temperature (°C),Day,Quality
IDCJAC0006,031209,2005,03,27.3,09,Y
IDCJAC0006,031209,2005,04,27.8,28,Y
IDCJAC0006,031209,2005,05,26.7,30,Y
IDCJAC0006,031209,2005,06,23.9,23,Y
IDCJAC0006,031209,2005,07,24.1,22,Y
IDCJAC0006,031209,2005,08,24.0,14,Y
IDCJAC0006,031209,2005,09,27.0,03,Y
IDCJAC0006,031209,2005,10,28.3,06,Y
IDCJAC0006,031209,2005,11,30.3,20,Y
IDCJAC0006,031209,2005,12,27.5,23,Y
IDCJAC0006,031209,2006,01,28.2,29,Y
IDCJAC0006,031209,2006,02,27.8,16,Y
IDCJAC0006,031209,2006,03,26.4,12,Y
IDCJAC0006,031209,2006,04,26.2,20,Y
IDCJAC0006,031209,2006,05,24.8,04,Y
IDCJAC0006,031209,2006,06,24.0,13,Y
IDCJAC0006,031209,2006,07,23.1,19,Y
IDCJAC0006,031209,2006,08,24.5,13,Y
IDCJAC0006,031209,2006,09,25.8,11,Y
IDCJAC0006,031209,2006,10,27.7,13,Y
IDCJAC0006,031209,2006,11,30.1,04,Y
IDCJAC0006,031209,2006,12,29.5,12,Y
IDCJAC0006,031209,2007,01,29.9,07,Y
IDCJAC0006,031209,2007,02,28.2,06,Y
IDCJAC0006,031209,2007,03,28.5,09,Y
IDCJAC0006,031209,2007,04,26.8,10,Y
IDCJAC0006,031209,2007,05,27.2,25,Y
IDCJAC0006,031209,2007,06,22.0,27,Y
IDCJAC0006,031209,2007,07,22.5,09,Y
IDCJAC0006,031209,2007,08,24.8,02,Y
IDCJAC0006,031209,2007,09,27.1,07,Y
IDCJAC0006,031209,2007,10,27.2,02,Y
IDCJAC0006,031209,2007,11,28.3,18,Y
IDCJAC0006,031209,2007,12,30.4,29,Y
IDCJAC0006,031209,2008,01,29.7,16,Y
IDCJAC0006,031209,2008,02,28.9,28,Y
IDCJAC0006,031209,2008,03,26.5,30,Y
IDCJAC0006,031209,2008,04,27.3,18,Y
IDCJAC0006,031209,2008,05,24.9,27,Y
IDCJAC0006,031209,2008,06,24.6,23,Y
IDCJAC0006,031209,2008,07,23.6,29,Y
IDCJAC0006,031209,2008,08,23.9,20,Y
IDCJAC0006,031209,2008,09,28.1,03,Y
IDCJAC0006,031209,2008,10,27.4,13,Y
IDCJAC0006,031209,2008,11,30.1,10,Y
IDCJAC0006,031209,2008,12,30.6,31,Y
IDCJAC0006,031209,2009,01,26.1,19,Y
IDCJAC0006,031209,2009,02,28.3,24,Y
IDCJAC0006,031209,2009,03,27.9,06,Y
IDCJAC0006,031209,2009,04,28.7,30,Y
IDCJAC0006,031209,2009,05,26.6,22,Y
IDCJAC0006,031209,2009,06,25.5,11,Y
IDCJAC0006,031209,2009,07,25.0,17,Y
IDCJAC0006,031209,2009,08,25.9,04,Y
IDCJAC0006,031209,2009,09,28.3,04,Y
IDCJAC0006,031209,2009,10,28.9,20,Y
IDCJAC0006,031209,2009,11,27.3,12,Y
IDCJAC0006,031209,2009,12,30.2,31,Y
IDCJAC0006,031209,2010,01,24.6,20,Y
IDCJAC0006,031209,2010,02,28.4,22,Y
IDCJAC0006,031209,2010,03,27.5,28,Y
IDCJAC0006,031209,2010,04,26.1,03,Y
IDCJAC0006,031209,2010,05,27.2,20,Y
IDCJAC0006,031209,2010,06,25.8,21,Y
IDCJAC0006,031209,2010,07,24.9,04,Y
IDCJAC0006,031209,2010,08,24.8,13,Y
IDCJAC0006,031209,2010,09,28.3,03,Y
IDCJAC0006,031209,2010,10,28.0,21,Y
IDCJAC0006,031209,2010,11,28.7,24,Y
IDCJAC0006,031209,2010,12,28.6,23,Y
IDCJAC0006,031209,2011,01,27.4,22,Y
IDCJAC0006,031209,2011,02,27.4,24,Y
IDCJAC0006,031209,2011,03,28.8,09,Y
IDCJAC0006,031209,2011,04,26.8,06,Y
IDCJAC0006,031209,2011,05,23.8,26,Y
IDCJAC0006,031209,2011,06,23.9,30,Y
IDCJAC0006,031209,2011,07,24.5,01,Y
IDCJAC0006,031209,2011,08,25.3,02,Y
IDCJAC0006,031209,2011,09,25.8,12,Y
IDCJAC0006,031209,2011,10,26.0,19,Y
IDCJAC0006,031209,2011,11,28.7,16,Y
IDCJAC0006,031209,2011,12,25.7,29,Y
IDCJAC0006,031209,2012,01,29.4,23,Y
IDCJAC0006,031209,2012,02,26.7,29,Y
IDCJAC0006,031209,2012,03,27.8,13,Y
IDCJAC0006,031209,2012,04,26.4,16,Y
IDCJAC0006,031209,2012,05,23.2,28,Y
IDCJAC0006,031209,2012,06,24.4,08,Y
IDCJAC0006,031209,2012,07,22.4,22,Y
IDCJAC0006,031209,2012,08,24.1,11,Y
IDCJAC0006,031209,2012,09,27.1,03,Y
IDCJAC0006,031209,2012,10,26.8,19,Y
IDCJAC0006,031209,2012,11,29.1,10,Y
IDCJAC0006,031209,2012,12,30.8,02,Y
IDCJAC0006,031209,2013,01,28.4,23,Y
IDCJAC0006,031209,2013,02,29.2,23,Y
IDCJAC0006,031209,2013,03,28.3,13,Y
IDCJAC0006,031209,2013,04,27.5,11,Y
IDCJAC0006,031209,2013,05,24.8,25,Y
IDCJAC0006,031209,2013,06,25.0,16,Y
IDCJAC0006,031209,2013,07,23.9,25,Y
IDCJAC0006,031209,2013,08,26.4,01,Y
IDCJAC0006,031209,2013,09,25.2,05,Y
IDCJAC0006,031209,2013,10,29.5,07,Y
IDCJAC0006,031209,2013,11,30.9,03,Y
IDCJAC0006,031209,2013,12,30.4,05,Y
IDCJAC0006,031209,2014,01,28.5,11,Y
IDCJAC0006,031209,2014,02,26.9,05,Y
IDCJAC0006,031209,2014,03,26.0,11,Y
IDCJAC0006,031209,2014,04,26.7,21,Y
IDCJAC0006,031209,2014,05,26.2,12,Y
IDCJAC0006,031209,2014,06,22.7,08,Y
IDCJAC0006,031209,2014,07,23.9,01,Y
IDCJAC0006,031209,2014,08,25.2,06,Y
IDCJAC0006,031209,2014,09,26.9,05,Y
IDCJAC0006,031209,2014,10,28.0,01,Y
IDCJAC0006,031209,2014,11,30.3,12,Y
IDCJAC0006,031209,2014,12,31.8,02,Y
IDCJAC0006,031209,2015,01,29.3,11,Y
IDCJAC0006,031209,2015,02,26.9,13,Y
IDCJAC0006,031209,2015,03,26.9,12,Y
IDCJAC0006,031209,2015,04,28.0,21,Y
IDCJAC0006,031209,2015,05,25.6,15,Y
IDCJAC0006,031209,2015,06,24.1,24,Y
IDCJAC0006,031209,2015,07,23.3,18,Y
IDCJAC0006,031209,2015,08,24.9,08,Y
IDCJAC0006,031209,2015,09,27.8,11,Y
IDCJAC0006,031209,2015,10,28.2,05,Y
IDCJAC0006,031209,2015,11,30.7,02,Y
IDCJAC0006,031209,2015,12,27.0,25,Y
IDCJAC0006,031209,2016,01,30.8,23,Y
IDCJAC0006,031209,2016,02,31.1,25,Y
IDCJAC0006,031209,2016,03,30.0,05,Y
IDCJAC0006,031209,2016,04,27.5,16,Y
IDCJAC0006,031209,2016,05,26.5,22,Y
IDCJAC0006,031209,2016,06,25.9,29,Y
IDCJAC0006,031209,2016,07,24.9,17,Y
IDCJAC0006,031209,2016,08,23.5,16,Y
IDCJAC0006,031209,2016,09,28.0,08,Y
IDCJAC0006,031209,2016,10,30.0,24,Y
IDCJAC0006,031209,2016,11,30.9,01,Y
IDCJAC0006,031209,2016,12,32.1,09,Y
IDCJAC0006,031209,2017,01,28.8,17,Y
IDCJAC0006,031209,2017,02,27.5,03,Y
IDCJAC0006,031209,2017,03,28.1,03,Y
IDCJAC0006,031209,2017,04,27.3,29,Y
IDCJAC0006,031209,2017,05,25.5,19,Y
IDCJAC0006,031209,2017,06,23.9,01,Y
IDCJAC0006,031209,2017,07,25.3,15,Y
IDCJAC0006,031209,2017,08,27.1,04,Y
IDCJAC0006,031209,2017,09,27.4,18,Y
IDCJAC0006,031209,2017,10,26.4,17,Y
IDCJAC0006,031209,2017,11,28.0,22,Y
IDCJAC0006,031209,2017,12,32.0,23,Y
IDCJAC0006,031209,2018,01,27.0,19,Y
IDCJAC0006,031209,2018,02,28.5,07,Y
IDCJAC0006,031209,2018,03,27.9,18,Y
IDCJAC0006,031209,2018,04,28.4,30,Y
IDCJAC0006,031209,2018,05,25.8,22,Y
IDCJAC0006,031209,2018,06,24.4,20,Y
IDCJAC0006,031209,2018,07,24.0,10,Y
IDCJAC0006,031209,2018,08,25.6,14,Y
IDCJAC0006,031209,2018,09,27.9,27,Y
