Product code,Station number,Year,Month,Lowest maximum temperature (°C),Day,Quality
IDCJAC0006,069134,1995,11,17.1,20,Y
IDCJAC0006,069134,1995,12,16.9,05,Y
IDCJAC0006,069134,1996,01,18.1,03,Y
IDCJAC0006,069134,1996,02,21.0,24,Y
IDCJAC0006,069134,1996,03,18.0,20,Y
IDCJAC0006,069134,1996,04,15.4,17,Y
IDCJAC0006,069134,1996,05,16.7,31,Y
IDCJAC0006,069134,1996,06,13.0,16,Y
IDCJAC0006,069134,1996,07,11.9,26,Y
IDCJAC0006,069134,1996,08,12.1,19,Y
IDCJAC0006,069134,1996,09,15.6,27,Y
IDCJAC0006,069134,1996,10,15.5,06,Y
IDCJAC0006,069134,1996,11,14.7,04,Y
IDCJAC0006,069134,1996,12,18.0,17,Y
IDCJAC0006,069134,1997,01,19.9,07,Y
IDCJAC0006,069134,1997,02,18.9,11,Y
IDCJAC0006,069134,1997,03,19.7,09,Y
IDCJAC0006,069134,1997,04,18.0,07,Y
IDCJAC0006,069134,1997,05,15.5,21,Y
IDCJAC0006,069134,1997,06,15.3,25,Y
IDCJAC0006,069134,1997,07,13.7,11,Y
IDCJAC0006,069134,1997,08,15.0,03,Y
IDCJAC0006,069134,1997,09,14.0,24,Y
IDCJAC0006,069134,1997,10,17.2,04,Y
IDCJAC0006,069134,1997,11,16.8,03,Y
IDCJAC0006,069134,1997,12,19.5,05,Y
IDCJAC0006,069134,1998,01,18.5,05,Y
IDCJAC0006,069134,1998,02,21.8,17,Y
IDCJAC0006,069134,1998,03,19.4,24,Y
IDCJAC0006,069134,1998,04,18.0,10,Y
IDCJAC0006,069134,1998,05,14.5,20,Y
IDCJAC0006,069134,1998,06,13.2,23,Y
IDCJAC0006,069134,1998,07,12.8,20,Y
IDCJAC0006,069134,1998,08,13.2,17,Y
IDCJAC0006,069134,1998,09,16.5,24,Y
IDCJAC0006,069134,1998,10,16.1,08,Y
IDCJAC0006,069134,1998,11,17.2,08,Y
IDCJAC0006,069134,1998,12,18.9,05,Y
IDCJAC0006,069134,1999,01,19.9,20,Y
IDCJAC0006,069134,1999,02,21.0,08,Y
IDCJAC0006,069134,1999,03,19.6,31,Y
IDCJAC0006,069134,1999,04,15.5,27,Y
IDCJAC0006,069134,1999,05,16.6,16,Y
IDCJAC0006,069134,1999,06,15.6,23,Y
IDCJAC0006,069134,1999,07,14.9,25,Y
IDCJAC0006,069134,1999,08,15.6,17,Y
IDCJAC0006,069134,1999,09,16.3,20,Y
IDCJAC0006,069134,1999,10,15.2,23,Y
IDCJAC0006,069134,1999,11,16.8,08,Y
IDCJAC0006,069134,1999,12,17.2,19,Y
IDCJAC0006,069134,2000,01,19.7,25,Y
IDCJAC0006,069134,2000,02,20.1,27,Y
IDCJAC0006,069134,2000,03,19.6,23,Y
IDCJAC0006,069134,2000,04,19.8,18,Y
IDCJAC0006,069134,2000,05,12.8,28,Y
IDCJAC0006,069134,2000,06,13.7,29,Y
IDCJAC0006,069134,2000,07,13.8,27,Y
IDCJAC0006,069134,2000,08,15.3,13,Y
IDCJAC0006,069134,2000,09,14.5,25,Y
IDCJAC0006,069134,2000,10,15.4,09,Y
IDCJAC0006,069134,2000,11,14.9,05,Y
IDCJAC0006,069134,2000,12,19.0,01,Y
IDCJAC0006,069134,2001,01,20.9,30,Y
IDCJAC0006,069134,2001,02,21.1,25,Y
IDCJAC0006,069134,2001,03,21.0,28,Y
IDCJAC0006,069134,2001,04,17.8,30,Y
IDCJAC0006,069134,2001,05,16.0,22,Y
IDCJAC0006,069134,2001,06,15.3,11,Y
IDCJAC0006,069134,2001,07,12.7,06,Y
IDCJAC0006,069134,2001,08,13.2,27,Y
IDCJAC0006,069134,2001,09,16.4,01,Y
IDCJAC0006,069134,2001,10,17.7,20,Y
IDCJAC0006,069134,2001,11,18.0,20,Y
IDCJAC0006,069134,2001,12,17.8,08,Y
IDCJAC0006,069134,2002,01,19.3,16,Y
IDCJAC0006,069134,2002,02,18.1,06,Y
IDCJAC0006,069134,2002,03,19.9,29,Y
IDCJAC0006,069134,2002,04,18.0,14,Y
IDCJAC0006,069134,2002,05,13.8,29,Y
IDCJAC0006,069134,2002,06,11.7,20,Y
IDCJAC0006,069134,2002,07,14.2,29,Y
IDCJAC0006,069134,2002,08,14.8,17,Y
IDCJAC0006,069134,2002,09,13.1,17,Y
IDCJAC0006,069134,2002,10,16.7,09,Y
IDCJAC0006,069134,2002,11,17.2,15,Y
IDCJAC0006,069134,2002,12,18.7,10,Y
IDCJAC0006,069134,2003,01,21.5,27,Y
IDCJAC0006,069134,2003,02,21.0,17,Y
IDCJAC0006,069134,2003,03,18.2,02,Y
IDCJAC0006,069134,2003,04,18.2,18,Y
IDCJAC0006,069134,2003,05,15.4,26,Y
IDCJAC0006,069134,2003,06,12.7,13,Y
IDCJAC0006,069134,2003,07,10.9,02,Y
IDCJAC0006,069134,2003,08,12.8,11,Y
IDCJAC0006,069134,2003,09,15.5,01,Y
IDCJAC0006,069134,2003,10,15.2,11,Y
IDCJAC0006,069134,2003,11,15.5,23,Y
IDCJAC0006,069134,2003,12,18.8,05,Y
IDCJAC0006,069134,2004,01,19.3,25,Y
IDCJAC0006,069134,2004,02,20.2,24,Y
IDCJAC0006,069134,2004,03,20.3,07,Y
IDCJAC0006,069134,2004,04,16.4,28,Y
IDCJAC0006,069134,2004,05,15.3,27,Y
IDCJAC0006,069134,2004,06,15.5,18,Y
IDCJAC0006,069134,2004,07,12.8,18,Y
IDCJAC0006,069134,2004,08,14.2,18,Y
IDCJAC0006,069134,2004,09,12.6,05,Y
IDCJAC0006,069134,2004,10,14.3,01,Y
IDCJAC0006,069134,2004,11,18.5,09,Y
IDCJAC0006,069134,2004,12,19.2,03,Y
IDCJAC0006,069134,2005,01,20.8,10,Y
IDCJAC0006,069134,2005,02,19.2,02,Y
IDCJAC0006,069134,2005,03,19.9,18,Y
IDCJAC0006,069134,2005,04,19.9,30,Y
IDCJAC0006,069134,2005,05,14.9,19,Y
IDCJAC0006,069134,2005,06,13.9,23,Y
IDCJAC0006,069134,2005,07,12.0,12,Y
IDCJAC0006,069134,2005,08,13.8,12,Y
IDCJAC0006,069134,2005,09,14.9,01,Y
IDCJAC0006,069134,2005,10,20.3,30,Y
IDCJAC0006,069134,2005,11,18.4,20,Y
IDCJAC0006,069134,2005,12,20.7,18,Y
IDCJAC0006,069134,2006,01,18.5,18,Y
IDCJAC0006,069134,2006,02,22.0,20,Y
IDCJAC0006,069134,2006,03,21.8,21,Y
IDCJAC0006,069134,2006,04,18.0,29,Y
IDCJAC0006,069134,2006,05,12.1,23,Y
IDCJAC0006,069134,2006,06,12.7,11,Y
IDCJAC0006,069134,2006,07,12.5,24,Y
IDCJAC0006,069134,2006,08,12.3,25,Y
IDCJAC0006,069134,2006,09,14.5,09,Y
IDCJAC0006,069134,2006,10,16.8,15,Y
IDCJAC0006,069134,2006,11,15.8,07,Y
IDCJAC0006,069134,2006,12,18.3,12,Y
IDCJAC0006,069134,2007,01,19.5,31,Y
IDCJAC0006,069134,2007,02,23.5,08,Y
IDCJAC0006,069134,2007,03,19.6,26,Y
IDCJAC0006,069134,2007,04,17.0,28,Y
IDCJAC0006,069134,2007,05,17.8,18,Y
IDCJAC0006,069134,2007,06,10.7,26,Y
IDCJAC0006,069134,2007,07,13.4,16,Y
IDCJAC0006,069134,2007,08,12.4,12,Y
IDCJAC0006,069134,2007,09,14.7,04,Y
IDCJAC0006,069134,2007,10,15.9,12,Y
IDCJAC0006,069134,2007,11,16.8,05,Y
IDCJAC0006,069134,2007,12,18.2,11,Y
IDCJAC0006,069134,2008,01,21.7,22,Y
IDCJAC0006,069134,2008,02,19.7,28,Y
IDCJAC0006,069134,2008,03,18.4,21,Y
IDCJAC0006,069134,2008,04,17.7,28,Y
IDCJAC0006,069134,2008,05,16.5,23,Y
IDCJAC0006,069134,2008,06,15.3,08,Y
IDCJAC0006,069134,2008,07,9.5,09,Y
IDCJAC0006,069134,2008,08,10.8,05,Y
IDCJAC0006,069134,2008,09,14.7,09,Y
IDCJAC0006,069134,2008,10,15.9,14,Y
IDCJAC0006,069134,2008,11,17.0,22,Y
IDCJAC0006,069134,2008,12,18.2,11,Y
IDCJAC0006,069134,2009,01,20.4,09,Y
IDCJAC0006,069134,2009,02,17.2,12,Y
IDCJAC0006,069134,2009,03,19.5,08,Y
IDCJAC0006,069134,2009,04,16.4,29,Y
IDCJAC0006,069134,2009,05,14.9,31,Y
IDCJAC0006,069134,2009,06,13.3,10,Y
IDCJAC0006,069134,2009,07,13.8,07,Y
IDCJAC0006,069134,2009,08,16.1,04,Y
IDCJAC0006,069134,2009,09,15.5,07,Y
IDCJAC0006,069134,2009,10,13.2,03,Y
IDCJAC0006,069134,2009,11,17.7,05,Y
IDCJAC0006,069134,2009,12,18.8,26,Y
IDCJAC0006,069134,2010,01,20.2,17,Y
IDCJAC0006,069134,2010,02,22.1,13,Y
IDCJAC0006,069134,2010,03,18.4,01,Y
IDCJAC0006,069134,2010,04,18.2,27,Y
IDCJAC0006,069134,2010,05,17.0,22,Y
IDCJAC0006,069134,2010,06,12.1,09,Y
IDCJAC0006,069134,2010,07,12.9,02,Y
IDCJAC0006,069134,2010,08,15.0,07,Y
IDCJAC0006,069134,2010,09,13.0,02,Y
IDCJAC0006,069134,2010,10,16.1,07,Y
IDCJAC0006,069134,2010,11,14.5,04,Y
IDCJAC0006,069134,2010,12,18.3,27,Y
IDCJAC0006,069134,2011,01,17.4,03,Y
IDCJAC0006,069134,2011,02,21.2,09,Y
IDCJAC0006,069134,2011,03,18.4,31,Y
IDCJAC0006,069134,2011,04,18.9,05,Y
IDCJAC0006,069134,2011,05,15.1,14,Y
IDCJAC0006,069134,2011,06,12.7,07,Y
IDCJAC0006,069134,2011,07,12.2,21,Y
IDCJAC0006,069134,2011,08,14.0,30,Y
IDCJAC0006,069134,2011,09,13.0,24,Y
IDCJAC0006,069134,2011,10,14.5,02,Y
IDCJAC0006,069134,2011,11,17.5,03,Y
IDCJAC0006,069134,2011,12,17.9,06,Y
IDCJAC0006,069134,2012,01,20.5,14,Y
IDCJAC0006,069134,2012,02,19.0,29,Y
IDCJAC0006,069134,2012,03,18.4,02,Y
IDCJAC0006,069134,2012,04,17.7,10,Y
IDCJAC0006,069134,2012,05,16.2,30,Y
IDCJAC0006,069134,2012,06,13.3,26,Y
IDCJAC0006,069134,2012,07,14.5,31,Y
IDCJAC0006,069134,2012,08,14.8,12,Y
IDCJAC0006,069134,2012,09,15.1,13,Y
IDCJAC0006,069134,2012,10,12.8,11,Y
IDCJAC0006,069134,2012,11,16.6,16,Y
IDCJAC0006,069134,2012,12,19.1,02,Y
IDCJAC0006,069134,2013,01,20.3,13,Y
IDCJAC0006,069134,2013,02,17.8,28,Y
IDCJAC0006,069134,2013,03,21.1,29,Y
IDCJAC0006,069134,2013,04,16.5,20,Y
IDCJAC0006,069134,2013,05,15.1,24,Y
IDCJAC0006,069134,2013,06,11.7,23,Y
IDCJAC0006,069134,2013,07,14.4,09,Y
IDCJAC0006,069134,2013,08,15.0,21,Y
IDCJAC0006,069134,2013,09,15.1,14,Y
IDCJAC0006,069134,2013,10,17.0,04,Y
IDCJAC0006,069134,2013,11,18.4,04,Y
IDCJAC0006,069134,2013,12,17.0,05,Y
IDCJAC0006,069134,2014,01,21.3,08,Y
IDCJAC0006,069134,2014,02,19.5,27,Y
IDCJAC0006,069134,2014,03,21.0,25,Y
IDCJAC0006,069134,2014,04,18.5,27,Y
IDCJAC0006,069134,2014,05,17.0,03,Y
IDCJAC0006,069134,2014,06,14.6,24,Y
IDCJAC0006,069134,2014,07,14.6,21,Y
IDCJAC0006,069134,2014,08,13.8,11,Y
IDCJAC0006,069134,2014,09,16.6,04,Y
IDCJAC0006,069134,2014,10,13.0,14,Y
IDCJAC0006,069134,2014,11,18.4,15,Y
IDCJAC0006,069134,2014,12,20.0,12,Y
IDCJAC0006,069134,2015,01,20.7,19,Y
IDCJAC0006,069134,2015,02,21.8,09,Y
IDCJAC0006,069134,2015,03,19.5,24,Y
IDCJAC0006,069134,2015,04,15.1,21,Y
IDCJAC0006,069134,2015,05,15.5,13,Y
IDCJAC0006,069134,2015,06,14.0,20,Y
IDCJAC0006,069134,2015,07,11.5,10,Y
IDCJAC0006,069134,2015,08,13.4,04,Y
IDCJAC0006,069134,2015,09,14.7,23,Y
IDCJAC0006,069134,2015,10,17.6,07,Y
IDCJAC0006,069134,2015,11,17.6,14,Y
IDCJAC0006,069134,2015,12,19.1,02,Y
IDCJAC0006,069134,2016,01,20.4,06,Y
IDCJAC0006,069134,2016,02,21.9,20,Y
IDCJAC0006,069134,2016,03,20.5,29,Y
IDCJAC0006,069134,2016,04,20.0,22,Y
IDCJAC0006,069134,2016,05,14.8,31,Y
IDCJAC0006,069134,2016,06,13.2,27,Y
IDCJAC0006,069134,2016,07,12.8,05,Y
IDCJAC0006,069134,2016,08,13.0,02,Y
IDCJAC0006,069134,2016,09,14.5,02,Y
IDCJAC0006,069134,2016,10,15.0,22,Y
IDCJAC0006,069134,2016,11,19.5,19,Y
IDCJAC0006,069134,2016,12,17.2,15,Y
IDCJAC0006,069134,2017,01,22.8,19,Y
IDCJAC0006,069134,2017,02,20.7,01,Y
IDCJAC0006,069134,2017,03,21.0,08,Y
IDCJAC0006,069134,2017,04,17.4,03,Y
IDCJAC0006,069134,2017,05,17.0,29,Y
IDCJAC0006,069134,2017,06,13.8,07,Y
IDCJAC0006,069134,2017,07,14.0,03,Y
IDCJAC0006,069134,2017,08,13.2,03,Y
IDCJAC0006,069134,2017,09,16.4,20,Y
IDCJAC0006,069134,2017,10,18.0,14,Y
IDCJAC0006,069134,2017,11,15.4,06,Y
IDCJAC0006,069134,2017,12,18.2,04,Y
IDCJAC0006,069134,2018,01,21.5,03,Y
IDCJAC0006,069134,2018,02,18.2,25,Y
IDCJAC0006,069134,2018,03,21.1,13,Y
IDCJAC0006,069134,2018,04,19.8,27,Y
IDCJAC0006,069134,2018,05,15.7,17,Y
IDCJAC0006,069134,2018,06,17.0,02,Y
IDCJAC0006,069134,2018,08,14.5,28,Y
IDCJAC0006,069134,2018,09,14.7,03,Y
