Product code,Station number,Year,Month,Lowest maximum temperature (°C),Day,Quality
IDCJAC0006,014015,1946,12,28.3,24,Y
IDCJAC0006,014015,1947,01,30.3,05,Y
IDCJAC0006,014015,1947,02,27.9,11,Y
IDCJAC0006,014015,1947,03,28.7,23,Y
IDCJAC0006,014015,1947,04,28.9,03,Y
IDCJAC0006,014015,1947,05,29.9,23,Y
IDCJAC0006,014015,1947,06,29.2,22,Y
IDCJAC0006,014015,1947,07,28.8,25,Y
IDCJAC0006,014015,1947,08,28.9,21,Y
IDCJAC0006,014015,1947,09,29.9,25,Y
IDCJAC0006,014015,1947,10,29.0,25,Y
IDCJAC0006,014015,1947,11,29.8,25,Y
IDCJAC0006,014015,1947,12,27.4,27,Y
IDCJAC0006,014015,1948,01,28.3,04,Y
IDCJAC0006,014015,1948,02,29.2,25,Y
IDCJAC0006,014015,1948,03,28.6,12,Y
IDCJAC0006,014015,1948,04,25.4,04,Y
IDCJAC0006,014015,1948,05,30.1,31,Y
IDCJAC0006,014015,1948,06,26.8,28,Y
IDCJAC0006,014015,1948,07,28.2,04,Y
IDCJAC0006,014015,1948,08,28.7,18,Y
IDCJAC0006,014015,1948,09,29.6,08,Y
IDCJAC0006,014015,1948,10,30.7,01,Y
IDCJAC0006,014015,1948,11,31.3,05,Y
IDCJAC0006,014015,1948,12,27.4,02,Y
IDCJAC0006,014015,1949,01,29.7,10,Y
IDCJAC0006,014015,1949,02,26.1,16,Y
IDCJAC0006,014015,1949,03,27.6,14,Y
IDCJAC0006,014015,1949,04,28.3,25,Y
IDCJAC0006,014015,1949,05,28.0,08,Y
IDCJAC0006,014015,1949,06,24.9,16,Y
IDCJAC0006,014015,1949,07,25.9,20,Y
IDCJAC0006,014015,1949,08,28.2,08,Y
IDCJAC0006,014015,1949,09,29.0,02,Y
IDCJAC0006,014015,1949,10,30.8,04,Y
IDCJAC0006,014015,1949,11,28.3,21,Y
IDCJAC0006,014015,1949,12,26.6,28,Y
IDCJAC0006,014015,1950,01,25.7,26,Y
IDCJAC0006,014015,1950,02,28.9,16,Y
IDCJAC0006,014015,1950,03,28.1,07,Y
IDCJAC0006,014015,1950,04,31.2,24,Y
IDCJAC0006,014015,1950,05,29.9,10,Y
IDCJAC0006,014015,1950,06,27.6,23,Y
IDCJAC0006,014015,1950,07,27.6,11,Y
IDCJAC0006,014015,1950,08,28.0,04,Y
IDCJAC0006,014015,1950,09,29.4,25,Y
IDCJAC0006,014015,1950,10,29.8,25,Y
IDCJAC0006,014015,1950,11,31.0,14,Y
IDCJAC0006,014015,1950,12,27.7,11,Y
IDCJAC0006,014015,1951,01,28.6,08,Y
IDCJAC0006,014015,1951,02,27.7,06,Y
IDCJAC0006,014015,1951,03,30.5,12,Y
IDCJAC0006,014015,1951,04,30.1,25,Y
IDCJAC0006,014015,1951,05,29.7,23,Y
IDCJAC0006,014015,1951,06,28.4,15,Y
IDCJAC0006,014015,1951,07,26.2,21,Y
IDCJAC0006,014015,1951,08,28.6,03,Y
IDCJAC0006,014015,1951,09,30.0,23,Y
IDCJAC0006,014015,1951,10,30.7,12,Y
IDCJAC0006,014015,1951,11,28.8,09,Y
IDCJAC0006,014015,1951,12,29.3,20,Y
IDCJAC0006,014015,1952,01,28.4,18,Y
IDCJAC0006,014015,1952,02,28.2,22,Y
IDCJAC0006,014015,1952,03,31.6,02,Y
IDCJAC0006,014015,1952,04,29.2,25,Y
IDCJAC0006,014015,1952,05,28.9,27,Y
IDCJAC0006,014015,1952,06,28.7,22,Y
IDCJAC0006,014015,1952,07,28.3,29,Y
IDCJAC0006,014015,1952,08,27.6,10,Y
IDCJAC0006,014015,1952,09,30.1,03,Y
IDCJAC0006,014015,1952,10,30.7,07,Y
IDCJAC0006,014015,1952,11,28.3,08,Y
IDCJAC0006,014015,1952,12,30.1,31,Y
IDCJAC0006,014015,1953,01,28.2,05,Y
IDCJAC0006,014015,1953,02,27.2,04,Y
IDCJAC0006,014015,1953,03,30.3,31,Y
IDCJAC0006,014015,1953,04,27.9,06,Y
IDCJAC0006,014015,1953,05,27.8,31,Y
IDCJAC0006,014015,1953,06,28.3,17,Y
IDCJAC0006,014015,1953,07,28.6,31,Y
IDCJAC0006,014015,1953,08,25.6,06,Y
IDCJAC0006,014015,1953,09,28.8,01,Y
IDCJAC0006,014015,1953,10,31.6,05,Y
IDCJAC0006,014015,1953,11,29.7,09,Y
IDCJAC0006,014015,1953,12,30.0,31,Y
IDCJAC0006,014015,1954,01,28.0,30,Y
IDCJAC0006,014015,1954,02,28.9,26,Y
IDCJAC0006,014015,1954,03,28.7,03,Y
IDCJAC0006,014015,1954,04,24.6,10,Y
IDCJAC0006,014015,1954,05,29.6,21,Y
IDCJAC0006,014015,1954,06,26.9,05,Y
IDCJAC0006,014015,1954,07,26.8,13,Y
IDCJAC0006,014015,1954,08,27.8,15,Y
IDCJAC0006,014015,1954,09,30.4,17,Y
IDCJAC0006,014015,1954,10,28.8,23,Y
IDCJAC0006,014015,1954,11,29.4,30,Y
IDCJAC0006,014015,1954,12,24.0,17,Y
IDCJAC0006,014015,1955,01,27.8,08,Y
IDCJAC0006,014015,1955,02,25.7,18,Y
IDCJAC0006,014015,1955,03,28.0,07,Y
IDCJAC0006,014015,1955,04,28.8,26,Y
IDCJAC0006,014015,1955,05,29.4,24,Y
IDCJAC0006,014015,1955,06,28.8,06,Y
IDCJAC0006,014015,1955,07,29.6,20,Y
IDCJAC0006,014015,1955,08,30.3,20,Y
IDCJAC0006,014015,1955,09,30.7,05,Y
IDCJAC0006,014015,1955,10,30.0,26,Y
IDCJAC0006,014015,1955,11,28.2,06,Y
IDCJAC0006,014015,1955,12,30.7,01,Y
IDCJAC0006,014015,1956,01,27.8,31,Y
IDCJAC0006,014015,1956,02,25.6,03,Y
IDCJAC0006,014015,1956,03,27.4,04,Y
IDCJAC0006,014015,1956,04,25.2,18,Y
IDCJAC0006,014015,1956,05,29.3,05,Y
IDCJAC0006,014015,1956,06,27.4,10,Y
IDCJAC0006,014015,1956,07,26.2,03,Y
IDCJAC0006,014015,1956,08,28.2,06,Y
IDCJAC0006,014015,1956,09,29.6,01,Y
IDCJAC0006,014015,1956,10,30.6,15,Y
IDCJAC0006,014015,1956,11,31.0,30,Y
IDCJAC0006,014015,1956,12,28.0,14,Y
IDCJAC0006,014015,1957,01,25.7,17,Y
IDCJAC0006,014015,1957,02,27.8,15,Y
IDCJAC0006,014015,1957,03,27.9,05,Y
IDCJAC0006,014015,1957,04,30.9,21,Y
IDCJAC0006,014015,1957,05,29.6,25,Y
IDCJAC0006,014015,1957,06,27.8,24,Y
IDCJAC0006,014015,1957,07,26.0,01,Y
IDCJAC0006,014015,1957,08,26.3,15,Y
IDCJAC0006,014015,1957,09,29.9,12,Y
IDCJAC0006,014015,1957,10,31.4,07,Y
IDCJAC0006,014015,1957,11,31.1,25,Y
IDCJAC0006,014015,1957,12,28.0,19,Y
IDCJAC0006,014015,1958,01,28.7,07,Y
IDCJAC0006,014015,1958,02,29.5,20,Y
IDCJAC0006,014015,1958,03,30.9,08,Y
IDCJAC0006,014015,1958,04,30.9,08,Y
IDCJAC0006,014015,1958,05,30.2,07,Y
IDCJAC0006,014015,1958,06,28.3,10,Y
IDCJAC0006,014015,1958,07,27.9,01,Y
IDCJAC0006,014015,1958,08,30.1,24,Y
IDCJAC0006,014015,1958,09,31.1,02,Y
IDCJAC0006,014015,1958,10,28.7,17,Y
IDCJAC0006,014015,1958,11,29.7,25,Y
IDCJAC0006,014015,1958,12,29.4,12,Y
IDCJAC0006,014015,1959,01,29.2,09,Y
IDCJAC0006,014015,1959,02,30.1,15,Y
IDCJAC0006,014015,1959,03,30.1,19,Y
IDCJAC0006,014015,1959,04,25.4,03,Y
IDCJAC0006,014015,1959,05,24.4,23,Y
IDCJAC0006,014015,1959,06,26.8,28,Y
IDCJAC0006,014015,1959,07,25.4,01,Y
IDCJAC0006,014015,1959,08,28.6,04,Y
IDCJAC0006,014015,1959,09,29.9,15,Y
IDCJAC0006,014015,1959,10,31.0,02,Y
IDCJAC0006,014015,1959,11,31.0,24,Y
IDCJAC0006,014015,1959,12,28.2,24,Y
IDCJAC0006,014015,1960,01,27.1,29,Y
IDCJAC0006,014015,1960,02,28.8,07,Y
IDCJAC0006,014015,1960,03,25.7,22,Y
IDCJAC0006,014015,1960,04,30.6,24,Y
IDCJAC0006,014015,1960,05,26.6,20,Y
IDCJAC0006,014015,1960,06,27.0,29,Y
IDCJAC0006,014015,1960,07,28.0,13,Y
IDCJAC0006,014015,1960,08,28.3,17,Y
IDCJAC0006,014015,1960,09,29.6,26,Y
IDCJAC0006,014015,1960,10,31.7,11,Y
IDCJAC0006,014015,1960,11,31.6,17,Y
IDCJAC0006,014015,1960,12,28.5,19,Y
IDCJAC0006,014015,1961,01,27.2,17,Y
IDCJAC0006,014015,1961,02,28.8,26,Y
IDCJAC0006,014015,1961,03,31.2,04,Y
IDCJAC0006,014015,1961,04,27.6,15,Y
IDCJAC0006,014015,1961,05,28.4,05,Y
IDCJAC0006,014015,1961,06,27.7,24,Y
IDCJAC0006,014015,1961,07,27.1,18,Y
IDCJAC0006,014015,1961,08,28.2,13,Y
IDCJAC0006,014015,1961,09,29.4,02,Y
IDCJAC0006,014015,1961,10,31.0,24,Y
IDCJAC0006,014015,1961,11,28.3,04,Y
IDCJAC0006,014015,1961,12,30.4,18,Y
IDCJAC0006,014015,1962,01,26.7,05,Y
IDCJAC0006,014015,1962,02,26.9,06,Y
IDCJAC0006,014015,1962,03,30.7,04,Y
IDCJAC0006,014015,1962,04,30.2,27,Y
IDCJAC0006,014015,1962,05,29.9,11,Y
IDCJAC0006,014015,1962,06,29.0,14,Y
IDCJAC0006,014015,1962,07,28.1,30,Y
IDCJAC0006,014015,1962,08,29.3,03,Y
IDCJAC0006,014015,1962,09,31.0,06,Y
IDCJAC0006,014015,1962,10,30.7,28,Y
IDCJAC0006,014015,1962,11,31.8,02,Y
IDCJAC0006,014015,1962,12,29.6,01,Y
IDCJAC0006,014015,1963,01,26.7,17,Y
IDCJAC0006,014015,1963,02,27.2,06,Y
IDCJAC0006,014015,1963,03,28.9,27,Y
IDCJAC0006,014015,1963,04,29.4,15,Y
IDCJAC0006,014015,1963,05,29.6,28,Y
IDCJAC0006,014015,1963,06,24.2,23,Y
IDCJAC0006,014015,1963,07,27.5,01,Y
IDCJAC0006,014015,1963,08,27.9,11,Y
IDCJAC0006,014015,1963,09,29.2,03,Y
IDCJAC0006,014015,1963,10,31.7,10,Y
IDCJAC0006,014015,1963,11,32.0,01,Y
IDCJAC0006,014015,1963,12,30.4,10,Y
IDCJAC0006,014015,1964,01,28.8,05,Y
IDCJAC0006,014015,1964,02,29.4,11,Y
IDCJAC0006,014015,1964,03,27.7,14,Y
IDCJAC0006,014015,1964,04,30.6,27,Y
IDCJAC0006,014015,1964,05,27.2,31,Y
IDCJAC0006,014015,1964,06,26.3,01,Y
IDCJAC0006,014015,1964,07,26.9,05,Y
IDCJAC0006,014015,1964,08,29.3,02,Y
IDCJAC0006,014015,1964,09,28.8,12,Y
IDCJAC0006,014015,1964,10,32.0,02,Y
IDCJAC0006,014015,1964,11,27.9,28,Y
IDCJAC0006,014015,1964,12,27.8,03,Y
IDCJAC0006,014015,1965,01,29.6,11,Y
IDCJAC0006,014015,1965,02,26.7,28,Y
IDCJAC0006,014015,1965,03,26.3,04,Y
IDCJAC0006,014015,1965,04,30.6,04,Y
IDCJAC0006,014015,1965,05,29.0,22,Y
IDCJAC0006,014015,1965,06,26.3,25,Y
IDCJAC0006,014015,1965,07,24.8,19,Y
IDCJAC0006,014015,1965,08,27.9,15,Y
IDCJAC0006,014015,1965,09,30.4,07,Y
IDCJAC0006,014015,1965,10,31.1,09,Y
IDCJAC0006,014015,1965,11,32.6,01,Y
IDCJAC0006,014015,1965,12,27.8,29,Y
IDCJAC0006,014015,1966,01,29.1,29,Y
IDCJAC0006,014015,1966,02,27.3,05,Y
IDCJAC0006,014015,1966,03,29.8,23,Y
IDCJAC0006,014015,1966,04,31.8,27,Y
IDCJAC0006,014015,1966,05,26.0,26,Y
IDCJAC0006,014015,1966,06,29.4,12,Y
IDCJAC0006,014015,1966,07,28.4,08,Y
IDCJAC0006,014015,1966,08,28.8,13,Y
IDCJAC0006,014015,1966,09,30.6,11,Y
IDCJAC0006,014015,1966,10,31.0,26,Y
IDCJAC0006,014015,1966,11,31.4,26,Y
IDCJAC0006,014015,1966,12,26.9,07,Y
IDCJAC0006,014015,1967,01,27.1,19,Y
IDCJAC0006,014015,1967,02,27.7,28,Y
IDCJAC0006,014015,1967,03,28.0,09,Y
IDCJAC0006,014015,1967,04,31.2,01,Y
IDCJAC0006,014015,1967,05,28.7,24,Y
IDCJAC0006,014015,1967,06,25.7,27,Y
IDCJAC0006,014015,1967,07,27.5,28,Y
IDCJAC0006,014015,1967,08,29.4,03,Y
IDCJAC0006,014015,1967,09,30.0,01,Y
IDCJAC0006,014015,1967,10,31.8,07,Y
IDCJAC0006,014015,1967,11,32.3,13,Y
IDCJAC0006,014015,1967,12,32.1,02,Y
IDCJAC0006,014015,1968,01,25.9,31,Y
IDCJAC0006,014015,1968,02,26.6,21,Y
IDCJAC0006,014015,1968,03,29.3,02,Y
IDCJAC0006,014015,1968,04,31.6,02,Y
IDCJAC0006,014015,1968,05,24.7,09,Y
IDCJAC0006,014015,1968,06,29.1,08,Y
IDCJAC0006,014015,1968,07,21.1,14,Y
IDCJAC0006,014015,1968,08,28.3,17,Y
IDCJAC0006,014015,1968,09,30.4,03,Y
IDCJAC0006,014015,1968,10,30.1,02,Y
IDCJAC0006,014015,1968,11,30.4,10,Y
IDCJAC0006,014015,1968,12,31.2,21,Y
IDCJAC0006,014015,1969,01,29.1,05,Y
IDCJAC0006,014015,1969,02,27.3,05,Y
IDCJAC0006,014015,1969,03,26.9,04,Y
IDCJAC0006,014015,1969,04,31.7,16,Y
IDCJAC0006,014015,1969,05,30.0,30,Y
IDCJAC0006,014015,1969,06,29.0,01,Y
IDCJAC0006,014015,1969,07,29.4,23,Y
IDCJAC0006,014015,1969,08,29.4,07,Y
IDCJAC0006,014015,1969,09,30.4,04,Y
IDCJAC0006,014015,1969,10,26.7,25,Y
IDCJAC0006,014015,1969,11,33.3,26,Y
IDCJAC0006,014015,1969,12,29.6,24,Y
IDCJAC0006,014015,1970,01,28.9,27,Y
IDCJAC0006,014015,1970,02,27.4,11,Y
IDCJAC0006,014015,1970,03,31.7,18,Y
IDCJAC0006,014015,1970,04,28.0,23,Y
IDCJAC0006,014015,1970,05,26.2,22,Y
IDCJAC0006,014015,1970,06,30.3,04,Y
IDCJAC0006,014015,1970,07,27.8,12,Y
IDCJAC0006,014015,1970,08,28.8,01,Y
IDCJAC0006,014015,1970,09,30.9,03,Y
IDCJAC0006,014015,1970,10,30.9,09,Y
IDCJAC0006,014015,1970,11,29.4,16,Y
IDCJAC0006,014015,1970,12,27.3,01,Y
IDCJAC0006,014015,1971,01,26.7,30,Y
IDCJAC0006,014015,1971,02,27.7,04,Y
IDCJAC0006,014015,1971,03,26.7,06,Y
IDCJAC0006,014015,1971,04,28.8,27,Y
IDCJAC0006,014015,1971,05,29.4,01,Y
IDCJAC0006,014015,1971,06,25.6,26,Y
IDCJAC0006,014015,1971,07,27.9,24,Y
IDCJAC0006,014015,1971,08,28.8,08,Y
IDCJAC0006,014015,1971,09,31.2,10,Y
IDCJAC0006,014015,1971,10,31.6,31,Y
IDCJAC0006,014015,1971,11,30.3,07,Y
IDCJAC0006,014015,1971,12,26.1,06,Y
IDCJAC0006,014015,1972,01,30.4,17,Y
IDCJAC0006,014015,1972,02,28.6,17,Y
IDCJAC0006,014015,1972,03,28.9,16,Y
IDCJAC0006,014015,1972,04,31.7,25,Y
IDCJAC0006,014015,1972,05,29.4,21,Y
IDCJAC0006,014015,1972,06,28.8,28,Y
IDCJAC0006,014015,1972,07,29.3,17,Y
IDCJAC0006,014015,1972,08,28.8,06,Y
IDCJAC0006,014015,1972,09,30.5,17,Y
IDCJAC0006,014015,1972,10,31.7,07,Y
IDCJAC0006,014015,1972,11,32.1,12,Y
IDCJAC0006,014015,1972,12,30.9,04,Y
IDCJAC0006,014015,1973,01,28.8,28,Y
IDCJAC0006,014015,1973,02,29.9,05,Y
IDCJAC0006,014015,1973,03,28.2,13,Y
IDCJAC0006,014015,1973,04,30.5,06,Y
IDCJAC0006,014015,1973,05,31.2,23,Y
IDCJAC0006,014015,1973,06,28.3,16,Y
IDCJAC0006,014015,1973,07,27.8,09,Y
IDCJAC0006,014015,1973,08,30.4,13,Y
IDCJAC0006,014015,1973,09,31.0,11,Y
IDCJAC0006,014015,1973,10,32.2,01,Y
IDCJAC0006,014015,1973,11,30.5,23,Y
IDCJAC0006,014015,1973,12,28.3,29,Y
IDCJAC0006,014015,1974,01,27.0,10,Y
IDCJAC0006,014015,1974,02,26.6,24,Y
IDCJAC0006,014015,1974,03,27.6,19,Y
IDCJAC0006,014015,1974,04,30.8,25,Y
IDCJAC0006,014015,1974,05,28.5,25,Y
IDCJAC0006,014015,1974,06,26.8,11,Y
IDCJAC0006,014015,1974,07,25.9,09,Y
IDCJAC0006,014015,1974,08,29.2,02,Y
IDCJAC0006,014015,1974,09,31.0,23,Y
IDCJAC0006,014015,1974,10,30.8,04,Y
IDCJAC0006,014015,1974,11,28.3,22,Y
IDCJAC0006,014015,1974,12,24.1,03,Y
IDCJAC0006,014015,1975,01,28.1,14,Y
IDCJAC0006,014015,1975,02,27.0,17,Y
IDCJAC0006,014015,1975,03,27.9,22,Y
IDCJAC0006,014015,1975,04,27.9,04,Y
IDCJAC0006,014015,1975,05,30.4,24,Y
IDCJAC0006,014015,1975,06,26.8,15,Y
IDCJAC0006,014015,1975,07,29.7,14,Y
IDCJAC0006,014015,1975,08,29.5,20,Y
IDCJAC0006,014015,1975,09,32.0,29,Y
IDCJAC0006,014015,1975,10,29.0,31,Y
IDCJAC0006,014015,1975,11,26.4,27,Y
IDCJAC0006,014015,1975,12,27.4,01,Y
IDCJAC0006,014015,1976,01,28.1,02,Y
IDCJAC0006,014015,1976,02,27.7,18,Y
IDCJAC0006,014015,1976,03,27.7,13,Y
IDCJAC0006,014015,1976,04,31.3,16,Y
IDCJAC0006,014015,1976,05,30.2,28,Y
IDCJAC0006,014015,1976,06,27.7,18,Y
IDCJAC0006,014015,1976,07,28.6,17,Y
IDCJAC0006,014015,1976,08,28.5,06,Y
IDCJAC0006,014015,1976,09,30.5,01,Y
IDCJAC0006,014015,1976,10,30.8,21,Y
IDCJAC0006,014015,1976,11,32.8,01,Y
IDCJAC0006,014015,1976,12,32.1,03,Y
IDCJAC0006,014015,1977,01,29.0,14,Y
IDCJAC0006,014015,1977,02,29.5,14,Y
IDCJAC0006,014015,1977,03,25.8,20,Y
IDCJAC0006,014015,1977,04,26.6,30,Y
IDCJAC0006,014015,1977,05,26.6,01,Y
IDCJAC0006,014015,1977,06,26.9,27,Y
IDCJAC0006,014015,1977,07,26.6,02,Y
IDCJAC0006,014015,1977,08,27.8,03,Y
IDCJAC0006,014015,1977,09,29.4,02,Y
IDCJAC0006,014015,1977,10,30.3,20,Y
IDCJAC0006,014015,1977,11,30.0,27,Y
IDCJAC0006,014015,1977,12,29.8,22,Y
IDCJAC0006,014015,1978,01,28.2,27,Y
IDCJAC0006,014015,1978,02,27.7,23,Y
IDCJAC0006,014015,1978,03,30.7,30,Y
IDCJAC0006,014015,1978,04,29.5,01,Y
IDCJAC0006,014015,1978,05,30.5,25,Y
IDCJAC0006,014015,1978,06,26.6,14,Y
IDCJAC0006,014015,1978,07,27.5,15,Y
IDCJAC0006,014015,1978,08,29.9,18,Y
IDCJAC0006,014015,1978,09,30.8,12,Y
IDCJAC0006,014015,1978,10,30.3,04,Y
IDCJAC0006,014015,1978,11,30.4,01,Y
IDCJAC0006,014015,1978,12,30.2,06,Y
IDCJAC0006,014015,1979,01,28.6,08,Y
IDCJAC0006,014015,1979,02,29.7,28,Y
IDCJAC0006,014015,1979,03,27.4,07,Y
IDCJAC0006,014015,1979,04,31.2,25,Y
IDCJAC0006,014015,1979,05,29.2,15,Y
IDCJAC0006,014015,1979,06,29.3,24,Y
IDCJAC0006,014015,1979,07,28.0,07,Y
IDCJAC0006,014015,1979,08,29.0,08,Y
IDCJAC0006,014015,1979,09,30.8,04,Y
IDCJAC0006,014015,1979,10,31.3,01,Y
IDCJAC0006,014015,1979,11,32.7,16,Y
IDCJAC0006,014015,1979,12,30.5,31,Y
IDCJAC0006,014015,1980,01,28.9,02,Y
IDCJAC0006,014015,1980,02,27.5,04,Y
IDCJAC0006,014015,1980,03,28.7,21,Y
IDCJAC0006,014015,1980,04,30.6,24,Y
IDCJAC0006,014015,1980,05,29.4,20,Y
IDCJAC0006,014015,1980,06,27.3,21,Y
IDCJAC0006,014015,1980,07,28.5,27,Y
IDCJAC0006,014015,1980,08,28.5,27,Y
IDCJAC0006,014015,1980,09,30.4,02,Y
IDCJAC0006,014015,1980,10,29.5,26,Y
IDCJAC0006,014015,1980,11,31.3,28,Y
IDCJAC0006,014015,1980,12,28.0,17,Y
IDCJAC0006,014015,1981,01,27.1,29,Y
IDCJAC0006,014015,1981,02,28.0,16,Y
IDCJAC0006,014015,1981,03,27.0,12,Y
IDCJAC0006,014015,1981,04,31.7,29,Y
IDCJAC0006,014015,1981,05,22.7,20,Y
IDCJAC0006,014015,1981,06,29.1,26,Y
IDCJAC0006,014015,1981,07,29.4,12,Y
IDCJAC0006,014015,1981,08,29.4,04,Y
IDCJAC0006,014015,1981,09,28.1,28,Y
IDCJAC0006,014015,1981,10,29.9,04,Y
IDCJAC0006,014015,1981,11,26.2,19,Y
IDCJAC0006,014015,1981,12,28.4,03,Y
IDCJAC0006,014015,1982,01,27.8,24,Y
IDCJAC0006,014015,1982,02,28.3,10,Y
IDCJAC0006,014015,1982,03,29.4,05,Y
IDCJAC0006,014015,1982,04,30.6,28,Y
IDCJAC0006,014015,1982,05,30.7,05,Y
IDCJAC0006,014015,1982,06,25.6,22,Y
IDCJAC0006,014015,1982,07,27.1,14,Y
IDCJAC0006,014015,1982,08,27.7,31,Y
IDCJAC0006,014015,1982,09,28.0,02,Y
IDCJAC0006,014015,1982,10,30.3,03,Y
IDCJAC0006,014015,1982,11,30.6,18,Y
IDCJAC0006,014015,1982,12,30.4,30,Y
IDCJAC0006,014015,1983,01,29.0,05,Y
IDCJAC0006,014015,1983,02,29.4,26,Y
IDCJAC0006,014015,1983,03,28.3,09,Y
IDCJAC0006,014015,1983,04,28.2,27,Y
IDCJAC0006,014015,1983,05,28.5,31,Y
IDCJAC0006,014015,1983,06,28.3,11,Y
IDCJAC0006,014015,1983,07,24.5,07,Y
IDCJAC0006,014015,1983,08,29.7,30,Y
IDCJAC0006,014015,1983,09,30.0,05,Y
IDCJAC0006,014015,1983,10,31.4,11,Y
IDCJAC0006,014015,1983,11,30.4,17,Y
IDCJAC0006,014015,1983,12,31.7,14,Y
IDCJAC0006,014015,1984,01,28.0,23,Y
IDCJAC0006,014015,1984,02,26.3,25,Y
IDCJAC0006,014015,1984,03,28.8,06,Y
IDCJAC0006,014015,1984,04,30.0,09,Y
IDCJAC0006,014015,1984,05,30.8,13,Y
IDCJAC0006,014015,1984,06,27.6,30,Y
IDCJAC0006,014015,1984,07,25.6,04,Y
IDCJAC0006,014015,1984,08,28.7,03,Y
IDCJAC0006,014015,1984,09,29.5,02,Y
IDCJAC0006,014015,1984,10,31.2,17,Y
IDCJAC0006,014015,1984,11,30.8,24,Y
IDCJAC0006,014015,1984,12,27.5,14,Y
IDCJAC0006,014015,1985,01,30.4,27,Y
IDCJAC0006,014015,1985,02,27.4,19,Y
IDCJAC0006,014015,1985,03,29.2,28,Y
IDCJAC0006,014015,1985,04,28.8,13,Y
IDCJAC0006,014015,1985,05,30.2,20,Y
IDCJAC0006,014015,1985,06,27.3,23,Y
IDCJAC0006,014015,1985,07,26.5,11,Y
IDCJAC0006,014015,1985,08,28.6,09,Y
IDCJAC0006,014015,1985,09,30.9,23,Y
IDCJAC0006,014015,1985,10,31.2,29,Y
IDCJAC0006,014015,1985,11,31.0,01,Y
