Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0006,031209,2000,,,,,,,,,,,,,22.0,28,25.0,17,27.0,18,29.0,05,29.0,29,27.0,12,
IDCJAC0006,031209,2001,28.0,07,25.0,24,29.0,31,28.0,19,26.0,30,24.0,22,25.0,30,24.0,10,28.0,30,29.0,27,30.0,30,31.0,19,24.0
IDCJAC0006,031209,2002,31.0,27,31.0,25,29.0,20,29.0,30,23.0,14,23.0,30,25.0,24,25.0,29,26.0,14,28.3,02,29.8,14,30.5,23,23.0
IDCJAC0006,031209,2003,29.6,18,30.8,27,26.9,12,28.2,25,27.4,06,25.3,18,25.1,18,23.8,02,26.9,07,29.3,14,30.0,14,28.2,29,23.8
IDCJAC0006,031209,2004,29.9,15,29.2,06,27.1,18,25.2,17,26.1,29,23.1,18,23.1,20,24.7,13,26.4,03,26.5,15,29.6,24,29.0,31,23.1
IDCJAC0006,031209,2005,28.7,20,30.4,15,27.3,09,27.8,28,26.7,30,23.9,23,24.1,22,24.0,14,27.0,03,28.3,06,30.3,20,27.5,23,23.9
IDCJAC0006,031209,2006,28.2,29,27.8,16,26.4,12,26.2,20,24.8,04,24.0,13,23.1,19,24.5,13,25.8,11,27.7,13,30.1,04,29.5,12,23.1
IDCJAC0006,031209,2007,29.9,07,28.2,06,28.5,09,26.8,10,27.2,25,22.0,27,22.5,09,24.8,02,27.1,07,27.2,02,28.3,18,30.4,29,22.0
IDCJAC0006,031209,2008,29.7,16,28.9,28,26.5,30,27.3,18,24.9,27,24.6,23,23.6,29,23.9,20,28.1,03,27.4,13,30.1,10,30.6,31,23.6
IDCJAC0006,031209,2009,26.1,19,28.3,24,27.9,06,28.7,30,26.6,22,25.5,11,25.0,17,25.9,04,28.3,04,28.9,20,27.3,12,30.2,31,25.0
IDCJAC0006,031209,2010,24.6,20,28.4,22,27.5,28,26.1,03,27.2,20,25.8,21,24.9,04,24.8,13,28.3,03,28.0,21,28.7,24,28.6,23,24.6
IDCJAC0006,031209,2011,27.4,22,27.4,24,28.8,09,26.8,06,23.8,26,23.9,30,24.5,01,25.3,02,25.8,12,26.0,19,28.7,16,25.7,29,23.8
IDCJAC0006,031209,2012,29.4,23,26.7,29,27.8,13,26.4,16,23.2,28,24.4,08,22.4,22,24.1,11,27.1,03,26.8,19,29.1,10,30.8,02,22.4
IDCJAC0006,031209,2013,28.4,23,29.2,23,28.3,13,27.5,11,24.8,25,25.0,16,23.9,25,26.4,01,25.2,05,29.5,07,30.9,03,30.4,05,23.9
IDCJAC0006,031209,2014,28.5,11,26.9,05,26.0,11,26.7,21,26.2,12,22.7,08,23.9,01,25.2,06,26.9,05,28.0,01,30.3,12,31.8,02,22.7
IDCJAC0006,031209,2015,29.3,11,26.9,13,26.9,12,28.0,21,25.6,15,24.1,24,23.3,18,24.9,08,27.8,11,28.2,05,30.7,02,27.0,25,23.3
IDCJAC0006,031209,2016,30.8,23,31.1,25,30.0,05,27.5,16,26.5,22,25.9,29,24.9,17,23.5,16,28.0,08,30.0,24,30.9,01,32.1,09,23.5
IDCJAC0006,031209,2017,28.8,17,27.5,03,28.1,03,27.3,29,25.5,19,23.9,01,25.3,15,27.1,04,27.4,18,26.4,17,28.0,22,32.0,23,23.9
IDCJAC0006,031209,2018,27.0,19,28.5,07,27.9,18,28.4,30,25.8,22,24.4,20,24.0,10,25.6,14,27.9,27,,,,,,,
