Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0006,040913,1999,,,,,,,,,,,,,,,,,,,,,,,24.0,18,
IDCJAC0006,040913,2000,25.0,24,23.0,14,25.0,22,23.0,25,18.0,31,16.0,10,12.0,27,20.0,04,23.0,13,22.0,30,22.0,13,25.0,29,12.0
IDCJAC0006,040913,2001,27.0,31,25.0,08,26.0,31,24.0,13,19.0,20,18.0,15,19.0,28,20.0,27,21.0,01,22.0,17,23.0,10,25.0,16,18.0
IDCJAC0006,040913,2002,28.0,19,28.0,25,24.0,02,22.0,28,18.0,29,19.0,14,20.0,20,17.0,21,22.0,18,21.0,27,24.0,16,26.0,21,17.0
IDCJAC0006,040913,2003,29.0,17,22.1,03,22.8,12,22.2,11,18.5,28,16.0,25,18.5,24,17.2,16,21.5,02,21.7,07,24.4,08,22.1,06,16.0
IDCJAC0006,040913,2004,27.0,19,25.6,03,25.4,05,21.5,29,18.7,08,18.9,20,18.2,18,17.6,31,19.9,01,22.7,18,23.9,22,24.6,05,17.6
IDCJAC0006,040913,2005,26.1,25,28.9,11,25.6,30,25.4,22,21.3,12,17.0,23,17.7,10,13.5,12,21.1,17,20.7,16,25.3,25,27.6,02,13.5
IDCJAC0006,040913,2006,26.9,08,27.6,28,23.6,03,23.5,07,22.4,31,16.8,20,19.3,14,21.1,31,17.3,10,22.9,11,22.0,16,20.3,27,16.8
IDCJAC0006,040913,2007,24.2,03,26.4,13,26.6,07,26.1,27,21.7,21,13.0,20,16.7,09,17.3,23,17.2,06,23.1,18,20.8,06,25.1,31,13.0
IDCJAC0006,040913,2008,25.7,03,24.8,26,24.1,27,22.5,09,18.7,29,19.6,02,14.3,24,16.9,18,19.7,04,19.3,10,21.7,17,26.7,08,14.3
IDCJAC0006,040913,2009,26.0,03,23.5,13,25.3,13,24.8,02,19.1,20,16.5,11,16.4,07,22.0,09,23.2,01,22.4,11,24.8,01,26.0,02,16.4
IDCJAC0006,040913,2010,27.7,04,26.7,07,23.9,02,23.1,21,19.7,21,16.0,29,15.9,02,18.1,20,19.7,20,19.3,09,22.6,04,23.1,22,15.9
IDCJAC0006,040913,2011,24.8,06,26.8,08,22.9,30,20.8,18,18.9,09,12.6,09,16.4,16,20.3,27,19.6,10,21.3,06,24.8,24,19.9,07,12.6
IDCJAC0006,040913,2012,23.5,24,23.5,23,25.1,22,20.4,27,19.7,26,15.1,27,18.7,10,19.3,10,21.1,18,20.0,12,22.4,10,26.4,10,15.1
IDCJAC0006,040913,2013,25.3,27,24.1,18,23.9,02,22.5,13,18.0,22,13.6,21,17.4,10,20.8,21,21.8,16,24.8,18,24.4,30,25.6,01,13.6
IDCJAC0006,040913,2014,26.7,28,27.4,22,23.8,27,24.6,28,21.1,03,19.1,30,18.7,18,17.1,22,23.0,08,23.2,02,23.8,03,23.4,27,17.1
IDCJAC0006,040913,2015,24.8,23,22.6,20,26.1,31,18.0,30,19.9,22,18.4,29,16.1,17,19.1,05,19.9,17,22.3,28,25.0,08,22.4,12,16.1
IDCJAC0006,040913,2016,26.4,16,27.0,05,25.7,27,25.6,29,23.6,28,17.3,26,16.6,06,19.3,03,21.4,21,21.6,23,26.3,01,27.2,11,16.6
IDCJAC0006,040913,2017,26.8,03,29.1,27,25.8,30,22.6,27,19.5,10,18.9,13,16.4,07,20.7,19,23.3,14,20.4,21,24.0,19,28.0,04,16.4
IDCJAC0006,040913,2018,29.4,17,21.7,02,24.0,06,24.7,18,22.0,31,16.9,27,20.2,21,20.2,26,20.6,03,,,,,,,
