Product code,Station number,Year,Month,Lowest maximum temperature (°C),Day,Quality
IDCJAC0006,066037,1942,09,14.9,12,Y
IDCJAC0006,066037,1942,10,14.8,21,Y
IDCJAC0006,066037,1942,11,16.2,06,Y
IDCJAC0006,066037,1942,12,18.0,03,Y
IDCJAC0006,066037,1943,01,19.1,04,Y
IDCJAC0006,066037,1943,02,20.2,23,Y
IDCJAC0006,066037,1943,03,19.9,29,Y
IDCJAC0006,066037,1943,04,17.1,24,Y
IDCJAC0006,066037,1943,05,15.8,29,Y
IDCJAC0006,066037,1943,06,14.1,23,Y
IDCJAC0006,066037,1943,07,12.9,19,Y
IDCJAC0006,066037,1943,08,12.3,20,Y
IDCJAC0006,066037,1943,09,14.1,15,Y
IDCJAC0006,066037,1943,10,16.0,13,Y
IDCJAC0006,066037,1943,11,16.7,11,Y
IDCJAC0006,066037,1943,12,17.7,08,Y
IDCJAC0006,066037,1944,01,21.2,19,Y
IDCJAC0006,066037,1944,02,19.8,21,Y
IDCJAC0006,066037,1944,03,19.3,17,Y
IDCJAC0006,066037,1944,04,16.4,14,Y
IDCJAC0006,066037,1944,05,15.7,31,Y
IDCJAC0006,066037,1944,06,12.7,27,Y
IDCJAC0006,066037,1944,07,12.0,07,Y
IDCJAC0006,066037,1944,08,12.7,05,Y
IDCJAC0006,066037,1944,09,12.8,17,Y
IDCJAC0006,066037,1944,10,15.0,18,Y
IDCJAC0006,066037,1944,11,17.3,30,Y
IDCJAC0006,066037,1944,12,18.8,13,Y
IDCJAC0006,066037,1945,01,20.4,03,Y
IDCJAC0006,066037,1945,02,20.3,19,Y
IDCJAC0006,066037,1945,03,17.3,31,Y
IDCJAC0006,066037,1945,04,17.3,01,Y
IDCJAC0006,066037,1945,05,14.3,17,Y
IDCJAC0006,066037,1945,06,13.9,25,Y
IDCJAC0006,066037,1945,07,12.8,22,Y
IDCJAC0006,066037,1945,08,14.4,04,Y
IDCJAC0006,066037,1945,09,12.8,01,Y
IDCJAC0006,066037,1945,10,14.0,02,Y
IDCJAC0006,066037,1945,11,18.1,12,Y
IDCJAC0006,066037,1945,12,18.8,04,Y
IDCJAC0006,066037,1946,01,19.8,07,Y
IDCJAC0006,066037,1946,02,21.3,28,Y
IDCJAC0006,066037,1946,03,19.2,25,Y
IDCJAC0006,066037,1946,04,16.7,09,Y
IDCJAC0006,066037,1946,05,14.6,19,Y
IDCJAC0006,066037,1946,06,13.7,21,Y
IDCJAC0006,066037,1946,07,14.9,26,Y
IDCJAC0006,066037,1946,08,12.8,17,Y
IDCJAC0006,066037,1946,09,13.4,07,Y
IDCJAC0006,066037,1946,10,14.4,06,Y
IDCJAC0006,066037,1946,11,16.3,16,Y
IDCJAC0006,066037,1946,12,19.2,01,Y
IDCJAC0006,066037,1947,01,19.6,04,Y
IDCJAC0006,066037,1947,02,20.9,14,Y
IDCJAC0006,066037,1947,03,19.6,02,Y
IDCJAC0006,066037,1947,04,18.0,13,Y
IDCJAC0006,066037,1947,05,15.4,29,Y
IDCJAC0006,066037,1947,06,13.3,26,Y
IDCJAC0006,066037,1947,07,13.6,26,Y
IDCJAC0006,066037,1947,08,13.5,21,Y
IDCJAC0006,066037,1947,09,13.8,09,Y
IDCJAC0006,066037,1947,10,16.1,12,Y
IDCJAC0006,066037,1947,11,16.3,27,Y
IDCJAC0006,066037,1947,12,19.1,15,Y
IDCJAC0006,066037,1948,01,17.7,14,Y
IDCJAC0006,066037,1948,02,21.2,07,Y
IDCJAC0006,066037,1948,03,18.4,20,Y
IDCJAC0006,066037,1948,04,16.1,23,Y
IDCJAC0006,066037,1948,05,15.0,20,Y
IDCJAC0006,066037,1948,06,13.9,03,Y
IDCJAC0006,066037,1948,07,10.1,17,Y
IDCJAC0006,066037,1948,08,14.8,12,Y
IDCJAC0006,066037,1948,09,13.8,02,Y
IDCJAC0006,066037,1948,10,15.2,04,Y
IDCJAC0006,066037,1948,11,17.9,19,Y
IDCJAC0006,066037,1948,12,17.8,30,Y
IDCJAC0006,066037,1949,01,19.3,18,Y
IDCJAC0006,066037,1949,02,17.8,24,Y
IDCJAC0006,066037,1949,03,19.4,22,Y
IDCJAC0006,066037,1949,04,14.6,21,Y
IDCJAC0006,066037,1949,05,14.1,28,Y
IDCJAC0006,066037,1949,06,11.4,22,Y
IDCJAC0006,066037,1949,07,11.7,11,Y
IDCJAC0006,066037,1949,08,13.9,26,Y
IDCJAC0006,066037,1949,09,14.2,23,Y
IDCJAC0006,066037,1949,10,16.7,07,Y
IDCJAC0006,066037,1949,11,17.8,04,Y
IDCJAC0006,066037,1949,12,18.1,15,Y
IDCJAC0006,066037,1950,01,21.2,28,Y
IDCJAC0006,066037,1950,02,17.7,05,Y
IDCJAC0006,066037,1950,03,20.2,13,Y
IDCJAC0006,066037,1950,04,17.8,12,Y
IDCJAC0006,066037,1950,05,15.5,24,Y
IDCJAC0006,066037,1950,06,13.9,11,Y
IDCJAC0006,066037,1950,07,13.3,14,Y
IDCJAC0006,066037,1950,08,14.2,08,Y
IDCJAC0006,066037,1950,09,15.5,03,Y
IDCJAC0006,066037,1950,10,16.9,19,Y
IDCJAC0006,066037,1950,11,17.1,04,Y
IDCJAC0006,066037,1950,12,19.6,25,Y
IDCJAC0006,066037,1951,01,21.1,16,Y
IDCJAC0006,066037,1951,02,21.7,14,Y
IDCJAC0006,066037,1951,03,21.8,28,Y
IDCJAC0006,066037,1951,04,17.9,14,Y
IDCJAC0006,066037,1951,05,14.9,28,Y
IDCJAC0006,066037,1951,06,13.3,29,Y
IDCJAC0006,066037,1951,07,11.6,20,Y
IDCJAC0006,066037,1951,08,13.9,11,Y
IDCJAC0006,066037,1951,09,14.9,07,Y
IDCJAC0006,066037,1951,10,16.6,06,Y
IDCJAC0006,066037,1951,11,19.3,11,Y
IDCJAC0006,066037,1951,12,19.9,01,Y
IDCJAC0006,066037,1952,01,20.4,15,Y
IDCJAC0006,066037,1952,02,19.4,12,Y
IDCJAC0006,066037,1952,03,20.2,23,Y
IDCJAC0006,066037,1952,04,15.6,26,Y
IDCJAC0006,066037,1952,05,14.8,28,Y
IDCJAC0006,066037,1952,06,12.9,30,Y
IDCJAC0006,066037,1952,07,13.1,21,Y
IDCJAC0006,066037,1952,08,13.5,26,Y
IDCJAC0006,066037,1952,09,14.6,23,Y
IDCJAC0006,066037,1952,10,14.3,05,Y
IDCJAC0006,066037,1952,11,17.0,12,Y
IDCJAC0006,066037,1952,12,18.7,18,Y
IDCJAC0006,066037,1953,01,21.3,10,Y
IDCJAC0006,066037,1953,02,19.5,10,Y
IDCJAC0006,066037,1953,03,17.7,26,Y
IDCJAC0006,066037,1953,04,18.3,29,Y
IDCJAC0006,066037,1953,05,14.9,24,Y
IDCJAC0006,066037,1953,06,13.7,26,Y
IDCJAC0006,066037,1953,07,12.6,10,Y
IDCJAC0006,066037,1953,08,13.4,12,Y
IDCJAC0006,066037,1953,09,14.1,26,Y
IDCJAC0006,066037,1953,10,14.9,07,Y
IDCJAC0006,066037,1953,11,19.1,10,Y
IDCJAC0006,066037,1953,12,21.1,28,Y
IDCJAC0006,066037,1954,01,17.9,03,Y
IDCJAC0006,066037,1954,02,21.8,27,Y
IDCJAC0006,066037,1954,03,20.7,29,Y
IDCJAC0006,066037,1954,04,18.6,27,Y
IDCJAC0006,066037,1954,05,15.5,22,Y
IDCJAC0006,066037,1954,06,13.1,14,Y
IDCJAC0006,066037,1954,07,11.2,19,Y
IDCJAC0006,066037,1954,08,13.2,12,Y
IDCJAC0006,066037,1954,09,14.7,08,Y
IDCJAC0006,066037,1954,10,15.7,20,Y
IDCJAC0006,066037,1954,11,18.7,04,Y
IDCJAC0006,066037,1954,12,20.8,20,Y
IDCJAC0006,066037,1955,01,20.9,21,Y
IDCJAC0006,066037,1955,02,20.5,28,Y
IDCJAC0006,066037,1955,03,20.0,15,Y
IDCJAC0006,066037,1955,04,17.2,26,Y
IDCJAC0006,066037,1955,05,13.8,19,Y
IDCJAC0006,066037,1955,06,11.9,02,Y
IDCJAC0006,066037,1955,07,13.4,21,Y
IDCJAC0006,066037,1955,08,13.9,05,Y
IDCJAC0006,066037,1955,09,14.3,06,Y
IDCJAC0006,066037,1955,10,16.6,26,Y
IDCJAC0006,066037,1955,11,16.2,26,Y
IDCJAC0006,066037,1955,12,18.9,05,Y
IDCJAC0006,066037,1956,01,20.9,06,Y
IDCJAC0006,066037,1956,02,22.1,03,Y
IDCJAC0006,066037,1956,03,20.0,09,Y
IDCJAC0006,066037,1956,04,19.1,21,Y
IDCJAC0006,066037,1956,05,13.2,31,Y
IDCJAC0006,066037,1956,06,12.8,01,Y
IDCJAC0006,066037,1956,07,10.1,11,Y
IDCJAC0006,066037,1956,08,13.5,01,Y
IDCJAC0006,066037,1956,09,14.3,12,Y
IDCJAC0006,066037,1956,10,15.6,04,Y
IDCJAC0006,066037,1956,11,16.6,05,Y
IDCJAC0006,066037,1956,12,19.9,06,Y
IDCJAC0006,066037,1957,01,20.1,26,Y
IDCJAC0006,066037,1957,02,21.3,05,Y
IDCJAC0006,066037,1957,03,20.4,25,Y
IDCJAC0006,066037,1957,04,17.6,14,Y
IDCJAC0006,066037,1957,05,15.0,20,Y
IDCJAC0006,066037,1957,06,15.4,15,Y
IDCJAC0006,066037,1957,07,12.5,14,Y
IDCJAC0006,066037,1957,08,13.6,14,Y
IDCJAC0006,066037,1957,09,13.0,01,Y
IDCJAC0006,066037,1957,10,15.1,02,Y
IDCJAC0006,066037,1957,11,18.4,09,Y
IDCJAC0006,066037,1957,12,17.8,31,Y
IDCJAC0006,066037,1958,01,20.6,17,Y
IDCJAC0006,066037,1958,02,21.8,23,Y
IDCJAC0006,066037,1958,03,22.4,10,Y
IDCJAC0006,066037,1958,04,19.4,26,Y
IDCJAC0006,066037,1958,05,18.7,09,Y
IDCJAC0006,066037,1958,06,13.2,27,Y
IDCJAC0006,066037,1958,07,13.2,15,Y
IDCJAC0006,066037,1958,08,12.6,29,Y
IDCJAC0006,066037,1958,09,14.1,21,Y
IDCJAC0006,066037,1958,10,16.8,01,Y
IDCJAC0006,066037,1958,11,19.6,17,Y
IDCJAC0006,066037,1958,12,20.4,29,Y
IDCJAC0006,066037,1959,01,20.4,27,Y
IDCJAC0006,066037,1959,02,21.4,18,Y
IDCJAC0006,066037,1959,03,21.0,12,Y
IDCJAC0006,066037,1959,04,19.0,26,Y
IDCJAC0006,066037,1959,05,15.6,22,Y
IDCJAC0006,066037,1959,06,13.2,26,Y
IDCJAC0006,066037,1959,07,14.0,24,Y
IDCJAC0006,066037,1959,08,14.6,27,Y
IDCJAC0006,066037,1959,09,16.1,23,Y
IDCJAC0006,066037,1959,10,15.9,18,Y
IDCJAC0006,066037,1959,11,16.9,09,Y
IDCJAC0006,066037,1959,12,21.1,08,Y
IDCJAC0006,066037,1960,01,21.7,04,Y
IDCJAC0006,066037,1960,02,21.8,26,Y
IDCJAC0006,066037,1960,03,21.6,12,Y
IDCJAC0006,066037,1960,04,18.6,22,Y
IDCJAC0006,066037,1960,05,15.1,24,Y
IDCJAC0006,066037,1960,06,13.0,23,Y
IDCJAC0006,066037,1960,07,13.7,20,Y
IDCJAC0006,066037,1960,08,11.2,06,Y
IDCJAC0006,066037,1960,09,15.0,11,Y
IDCJAC0006,066037,1960,10,14.7,18,Y
IDCJAC0006,066037,1960,11,17.8,30,Y
IDCJAC0006,066037,1960,12,17.3,17,Y
IDCJAC0006,066037,1961,01,20.6,15,Y
IDCJAC0006,066037,1961,02,21.0,09,Y
IDCJAC0006,066037,1961,03,21.1,12,Y
IDCJAC0006,066037,1961,04,17.8,26,Y
IDCJAC0006,066037,1961,05,14.4,04,Y
IDCJAC0006,066037,1961,06,13.9,22,Y
IDCJAC0006,066037,1961,07,11.8,16,Y
IDCJAC0006,066037,1961,08,13.3,24,Y
IDCJAC0006,066037,1961,09,15.4,11,Y
IDCJAC0006,066037,1961,10,17.9,26,Y
IDCJAC0006,066037,1961,11,17.9,17,Y
IDCJAC0006,066037,1961,12,19.3,01,Y
IDCJAC0006,066037,1962,01,20.2,12,Y
IDCJAC0006,066037,1962,02,20.6,17,Y
IDCJAC0006,066037,1962,03,21.3,11,Y
IDCJAC0006,066037,1962,04,17.5,10,Y
IDCJAC0006,066037,1962,05,14.3,28,Y
IDCJAC0006,066037,1962,06,14.7,26,Y
IDCJAC0006,066037,1962,07,14.2,13,Y
IDCJAC0006,066037,1962,08,9.1,21,Y
IDCJAC0006,066037,1962,09,14.6,21,Y
IDCJAC0006,066037,1962,10,16.7,03,Y
IDCJAC0006,066037,1962,11,19.1,04,Y
IDCJAC0006,066037,1962,12,17.8,25,Y
IDCJAC0006,066037,1963,01,20.0,16,Y
IDCJAC0006,066037,1963,02,21.1,20,Y
IDCJAC0006,066037,1963,03,19.2,31,Y
IDCJAC0006,066037,1963,04,18.7,22,Y
IDCJAC0006,066037,1963,05,14.9,30,Y
IDCJAC0006,066037,1963,06,12.7,24,Y
IDCJAC0006,066037,1963,07,13.0,04,Y
IDCJAC0006,066037,1963,08,12.0,08,Y
IDCJAC0006,066037,1963,09,16.0,24,Y
IDCJAC0006,066037,1963,10,14.4,13,Y
IDCJAC0006,066037,1963,11,17.7,25,Y
IDCJAC0006,066037,1963,12,20.1,18,Y
IDCJAC0006,066037,1964,01,22.1,26,Y
IDCJAC0006,066037,1964,02,21.2,23,Y
IDCJAC0006,066037,1964,03,19.3,02,Y
IDCJAC0006,066037,1964,04,18.9,09,Y
IDCJAC0006,066037,1964,05,15.1,15,Y
IDCJAC0006,066037,1964,06,14.9,07,Y
IDCJAC0006,066037,1964,07,13.9,21,Y
IDCJAC0006,066037,1964,08,14.4,03,Y
IDCJAC0006,066037,1964,09,15.8,08,Y
IDCJAC0006,066037,1964,10,16.2,24,Y
IDCJAC0006,066037,1964,11,18.9,04,Y
IDCJAC0006,066037,1964,12,19.3,10,Y
IDCJAC0006,066037,1965,01,18.5,27,Y
IDCJAC0006,066037,1965,02,20.1,11,Y
IDCJAC0006,066037,1965,03,19.9,22,Y
IDCJAC0006,066037,1965,04,15.4,13,Y
IDCJAC0006,066037,1965,05,14.9,30,Y
IDCJAC0006,066037,1965,06,12.2,24,Y
IDCJAC0006,066037,1965,07,13.3,28,Y
IDCJAC0006,066037,1965,08,14.2,06,Y
IDCJAC0006,066037,1965,09,16.1,03,Y
IDCJAC0006,066037,1965,10,14.0,18,Y
IDCJAC0006,066037,1965,11,17.7,17,Y
IDCJAC0006,066037,1965,12,18.1,18,Y
IDCJAC0006,066037,1966,01,22.2,21,Y
IDCJAC0006,066037,1966,02,20.3,18,Y
IDCJAC0006,066037,1966,03,19.1,26,Y
IDCJAC0006,066037,1966,04,16.0,27,Y
IDCJAC0006,066037,1966,05,15.1,21,Y
IDCJAC0006,066037,1966,06,14.6,04,Y
IDCJAC0006,066037,1966,07,13.3,17,Y
IDCJAC0006,066037,1966,08,13.1,25,Y
IDCJAC0006,066037,1966,09,14.4,25,Y
IDCJAC0006,066037,1966,10,15.4,06,Y
IDCJAC0006,066037,1966,11,17.2,04,Y
IDCJAC0006,066037,1966,12,17.8,06,Y
IDCJAC0006,066037,1967,01,20.1,25,Y
IDCJAC0006,066037,1967,02,20.1,26,Y
IDCJAC0006,066037,1967,03,19.8,08,Y
IDCJAC0006,066037,1967,04,17.3,26,Y
IDCJAC0006,066037,1967,05,14.9,23,Y
IDCJAC0006,066037,1967,06,15.1,24,Y
IDCJAC0006,066037,1967,07,14.6,04,Y
IDCJAC0006,066037,1967,08,13.3,04,Y
IDCJAC0006,066037,1967,09,14.1,05,Y
IDCJAC0006,066037,1967,10,13.4,03,Y
IDCJAC0006,066037,1967,11,17.4,08,Y
IDCJAC0006,066037,1967,12,18.3,04,Y
IDCJAC0006,066037,1968,01,19.4,13,Y
IDCJAC0006,066037,1968,02,22.1,09,Y
IDCJAC0006,066037,1968,03,20.9,06,Y
IDCJAC0006,066037,1968,04,20.7,23,Y
IDCJAC0006,066037,1968,05,14.1,17,Y
IDCJAC0006,066037,1968,06,13.1,28,Y
IDCJAC0006,066037,1968,07,11.3,02,Y
IDCJAC0006,066037,1968,08,14.6,16,Y
IDCJAC0006,066037,1968,09,15.9,27,Y
IDCJAC0006,066037,1968,10,18.9,02,Y
IDCJAC0006,066037,1968,11,17.6,08,Y
IDCJAC0006,066037,1968,12,18.4,04,Y
IDCJAC0006,066037,1969,01,22.8,29,Y
IDCJAC0006,066037,1969,02,20.1,26,Y
IDCJAC0006,066037,1969,03,19.2,21,Y
IDCJAC0006,066037,1969,04,17.4,23,Y
IDCJAC0006,066037,1969,05,14.1,31,Y
IDCJAC0006,066037,1969,06,14.0,15,Y
IDCJAC0006,066037,1969,07,13.5,23,Y
IDCJAC0006,066037,1969,08,13.5,15,Y
IDCJAC0006,066037,1969,09,14.4,13,Y
IDCJAC0006,066037,1969,10,16.1,09,Y
IDCJAC0006,066037,1969,11,18.8,13,Y
IDCJAC0006,066037,1969,12,20.1,16,Y
IDCJAC0006,066037,1970,01,22.4,21,Y
IDCJAC0006,066037,1970,02,21.9,28,Y
IDCJAC0006,066037,1970,03,18.3,31,Y
IDCJAC0006,066037,1970,04,17.6,29,Y
IDCJAC0006,066037,1970,05,14.6,29,Y
IDCJAC0006,066037,1970,06,14.6,10,Y
IDCJAC0006,066037,1970,07,14.7,03,Y
IDCJAC0006,066037,1970,08,12.8,18,Y
IDCJAC0006,066037,1970,09,14.1,25,Y
IDCJAC0006,066037,1970,10,16.8,15,Y
IDCJAC0006,066037,1970,11,17.3,26,Y
IDCJAC0006,066037,1970,12,18.3,29,Y
IDCJAC0006,066037,1971,01,20.3,19,Y
IDCJAC0006,066037,1971,02,22.1,11,Y
IDCJAC0006,066037,1971,03,20.6,27,Y
IDCJAC0006,066037,1971,04,20.6,30,Y
IDCJAC0006,066037,1971,05,15.8,15,Y
IDCJAC0006,066037,1971,06,14.1,30,Y
IDCJAC0006,066037,1971,07,13.0,15,Y
IDCJAC0006,066037,1971,08,14.3,16,Y
IDCJAC0006,066037,1971,09,14.5,11,Y
IDCJAC0006,066037,1971,10,17.4,05,Y
IDCJAC0006,066037,1971,11,16.1,15,Y
IDCJAC0006,066037,1971,12,17.6,16,Y
IDCJAC0006,066037,1972,01,18.4,13,Y
IDCJAC0006,066037,1972,02,21.1,04,Y
IDCJAC0006,066037,1972,03,20.3,25,Y
IDCJAC0006,066037,1972,04,19.0,24,Y
IDCJAC0006,066037,1972,05,13.9,27,Y
IDCJAC0006,066037,1972,06,14.4,24,Y
IDCJAC0006,066037,1972,07,13.3,08,Y
IDCJAC0006,066037,1972,08,13.2,16,Y
IDCJAC0006,066037,1972,09,16.0,30,Y
IDCJAC0006,066037,1972,10,17.2,26,Y
IDCJAC0006,066037,1972,11,20.0,21,Y
IDCJAC0006,066037,1972,12,19.7,04,Y
IDCJAC0006,066037,1973,01,22.5,28,Y
IDCJAC0006,066037,1973,02,19.5,08,Y
IDCJAC0006,066037,1973,03,20.2,31,Y
IDCJAC0006,066037,1973,04,19.6,29,Y
IDCJAC0006,066037,1973,05,16.8,17,Y
IDCJAC0006,066037,1973,06,14.2,12,Y
IDCJAC0006,066037,1973,07,15.5,18,Y
IDCJAC0006,066037,1973,08,13.4,11,Y
IDCJAC0006,066037,1973,09,16.8,16,Y
IDCJAC0006,066037,1973,10,15.8,02,Y
IDCJAC0006,066037,1973,11,19.1,21,Y
IDCJAC0006,066037,1973,12,23.2,20,Y
IDCJAC0006,066037,1974,01,21.4,07,Y
IDCJAC0006,066037,1974,02,22.4,15,Y
IDCJAC0006,066037,1974,03,21.7,22,Y
IDCJAC0006,066037,1974,04,18.0,30,Y
IDCJAC0006,066037,1974,05,15.2,18,Y
IDCJAC0006,066037,1974,06,13.5,15,Y
IDCJAC0006,066037,1974,07,14.2,10,Y
IDCJAC0006,066037,1974,08,13.4,06,Y
IDCJAC0006,066037,1974,09,13.8,26,Y
IDCJAC0006,066037,1974,10,15.9,17,Y
IDCJAC0006,066037,1974,11,16.4,03,Y
IDCJAC0006,066037,1974,12,21.6,21,Y
IDCJAC0006,066037,1975,01,21.8,27,Y
IDCJAC0006,066037,1975,02,19.7,28,Y
IDCJAC0006,066037,1975,03,21.5,10,Y
IDCJAC0006,066037,1975,04,18.1,26,Y
IDCJAC0006,066037,1975,05,17.0,01,Y
IDCJAC0006,066037,1975,06,12.7,21,Y
IDCJAC0006,066037,1975,07,14.2,02,Y
IDCJAC0006,066037,1975,08,14.8,01,Y
IDCJAC0006,066037,1975,09,13.7,05,Y
IDCJAC0006,066037,1975,10,16.8,04,Y
IDCJAC0006,066037,1975,11,19.1,08,Y
IDCJAC0006,066037,1975,12,19.3,19,Y
IDCJAC0006,066037,1976,01,20.6,10,Y
IDCJAC0006,066037,1976,02,20.7,11,Y
IDCJAC0006,066037,1976,03,21.1,02,Y
IDCJAC0006,066037,1976,04,18.1,22,Y
IDCJAC0006,066037,1976,05,17.9,14,Y
IDCJAC0006,066037,1976,06,13.3,30,Y
IDCJAC0006,066037,1976,07,13.2,01,Y
IDCJAC0006,066037,1976,08,12.0,14,Y
IDCJAC0006,066037,1976,09,13.9,25,Y
IDCJAC0006,066037,1976,10,15.0,19,Y
IDCJAC0006,066037,1976,11,18.6,06,Y
IDCJAC0006,066037,1976,12,21.0,24,Y
IDCJAC0006,066037,1977,01,20.5,05,Y
IDCJAC0006,066037,1977,02,21.2,28,Y
IDCJAC0006,066037,1977,03,20.9,01,Y
IDCJAC0006,066037,1977,04,18.7,29,Y
IDCJAC0006,066037,1977,05,13.1,31,Y
IDCJAC0006,066037,1977,06,13.0,30,Y
IDCJAC0006,066037,1977,07,13.4,15,Y
IDCJAC0006,066037,1977,08,15.0,14,Y
IDCJAC0006,066037,1977,09,14.9,07,Y
IDCJAC0006,066037,1977,10,18.1,07,Y
IDCJAC0006,066037,1977,11,18.8,06,Y
IDCJAC0006,066037,1977,12,21.2,07,Y
IDCJAC0006,066037,1978,01,18.7,28,Y
IDCJAC0006,066037,1978,02,21.8,22,Y
IDCJAC0006,066037,1978,03,21.6,31,Y
IDCJAC0006,066037,1978,04,16.9,01,Y
IDCJAC0006,066037,1978,05,16.0,12,Y
IDCJAC0006,066037,1978,06,12.7,11,Y
IDCJAC0006,066037,1978,07,12.4,15,Y
IDCJAC0006,066037,1978,08,13.3,19,Y
IDCJAC0006,066037,1978,09,14.5,14,Y
IDCJAC0006,066037,1978,10,14.3,06,Y
IDCJAC0006,066037,1978,11,17.0,10,Y
IDCJAC0006,066037,1978,12,20.4,20,Y
IDCJAC0006,066037,1979,01,20.8,22,Y
IDCJAC0006,066037,1979,02,22.7,17,Y
IDCJAC0006,066037,1979,03,21.0,04,Y
IDCJAC0006,066037,1979,04,16.8,23,Y
IDCJAC0006,066037,1979,05,14.5,11,Y
IDCJAC0006,066037,1979,06,14.3,30,Y
IDCJAC0006,066037,1979,07,14.7,28,Y
IDCJAC0006,066037,1979,08,15.0,02,Y
IDCJAC0006,066037,1979,09,14.7,01,Y
IDCJAC0006,066037,1979,10,16.0,28,Y
IDCJAC0006,066037,1979,11,17.0,07,Y
IDCJAC0006,066037,1979,12,22.3,11,Y
IDCJAC0006,066037,1980,01,20.5,02,Y
IDCJAC0006,066037,1980,02,20.6,03,Y
IDCJAC0006,066037,1980,03,19.2,09,Y
IDCJAC0006,066037,1980,04,18.0,27,Y
IDCJAC0006,066037,1980,05,17.2,21,Y
IDCJAC0006,066037,1980,06,15.3,28,Y
IDCJAC0006,066037,1980,07,13.0,11,Y
IDCJAC0006,066037,1980,08,16.1,27,Y
IDCJAC0006,066037,1980,09,17.8,13,Y
IDCJAC0006,066037,1980,10,17.4,24,Y
IDCJAC0006,066037,1980,11,17.9,09,Y
IDCJAC0006,066037,1980,12,19.9,30,Y
IDCJAC0006,066037,1981,01,23.6,29,Y
IDCJAC0006,066037,1981,02,22.0,20,Y
IDCJAC0006,066037,1981,03,23.0,26,Y
IDCJAC0006,066037,1981,04,19.4,29,Y
IDCJAC0006,066037,1981,05,15.1,18,Y
IDCJAC0006,066037,1981,06,13.9,24,Y
IDCJAC0006,066037,1981,07,13.7,28,Y
IDCJAC0006,066037,1981,08,12.9,31,Y
IDCJAC0006,066037,1981,09,15.5,05,Y
IDCJAC0006,066037,1981,10,17.4,23,Y
IDCJAC0006,066037,1981,11,17.5,16,Y
IDCJAC0006,066037,1981,12,19.4,14,Y
IDCJAC0006,066037,1982,01,22.5,16,Y
IDCJAC0006,066037,1982,02,20.9,27,Y
IDCJAC0006,066037,1982,03,19.8,09,Y
IDCJAC0006,066037,1982,04,18.0,28,Y
IDCJAC0006,066037,1982,05,15.6,22,Y
IDCJAC0006,066037,1982,06,13.1,03,Y
IDCJAC0006,066037,1982,07,11.6,20,Y
IDCJAC0006,066037,1982,08,15.2,16,Y
IDCJAC0006,066037,1982,09,14.3,19,Y
IDCJAC0006,066037,1982,10,15.6,09,Y
IDCJAC0006,066037,1982,11,18.7,01,Y
IDCJAC0006,066037,1982,12,20.0,02,Y
IDCJAC0006,066037,1983,01,20.6,27,Y
IDCJAC0006,066037,1983,02,23.0,18,Y
IDCJAC0006,066037,1983,03,21.4,16,Y
IDCJAC0006,066037,1983,04,16.2,15,Y
IDCJAC0006,066037,1983,05,15.9,26,Y
IDCJAC0006,066037,1983,06,12.0,26,Y
IDCJAC0006,066037,1983,07,10.7,20,Y
IDCJAC0006,066037,1983,08,11.7,03,Y
IDCJAC0006,066037,1983,09,16.1,15,Y
IDCJAC0006,066037,1983,10,15.3,06,Y
