Product code,Station number,Year,Month,Lowest maximum temperature (°C),Day,Quality
IDCJAC0006,031108,2013,02,29.5,14,Y
IDCJAC0006,031108,2013,03,26.5,14,Y
IDCJAC0006,031108,2013,04,25.0,29,Y
IDCJAC0006,031108,2013,05,23.8,29,Y
IDCJAC0006,031108,2013,06,22.5,04,Y
IDCJAC0006,031108,2013,07,21.0,25,Y
IDCJAC0006,031108,2013,08,24.0,06,Y
IDCJAC0006,031108,2013,09,22.5,05,Y
IDCJAC0006,031108,2013,10,27.1,22,Y
IDCJAC0006,031108,2013,11,27.6,28,Y
IDCJAC0006,031108,2013,12,27.0,16,Y
IDCJAC0006,031108,2014,01,27.0,13,Y
IDCJAC0006,031108,2014,02,25.2,04,Y
IDCJAC0006,031108,2014,03,25.5,20,Y
IDCJAC0006,031108,2014,04,23.0,12,Y
IDCJAC0006,031108,2014,05,23.0,21,Y
IDCJAC0006,031108,2014,06,18.0,17,Y
IDCJAC0006,031108,2014,07,20.0,01,Y
IDCJAC0006,031108,2014,08,21.5,07,Y
IDCJAC0006,031108,2014,09,25.5,01,Y
IDCJAC0006,031108,2014,10,24.0,21,Y
IDCJAC0006,031108,2014,11,28.1,05,Y
IDCJAC0006,031108,2014,12,29.5,22,Y
IDCJAC0006,031108,2015,01,28.0,07,Y
IDCJAC0006,031108,2015,02,26.5,15,Y
IDCJAC0006,031108,2015,03,25.0,13,Y
IDCJAC0006,031108,2015,04,25.4,30,Y
IDCJAC0006,031108,2015,05,24.0,14,Y
IDCJAC0006,031108,2015,06,22.5,24,Y
IDCJAC0006,031108,2015,07,21.0,29,Y
IDCJAC0006,031108,2015,08,23.0,06,Y
IDCJAC0006,031108,2015,09,25.5,14,Y
IDCJAC0006,031108,2015,10,25.5,20,Y
IDCJAC0006,031108,2015,11,29.0,19,Y
IDCJAC0006,031108,2015,12,26.2,23,Y
IDCJAC0006,031108,2016,01,28.5,19,Y
IDCJAC0006,031108,2016,02,28.0,10,Y
IDCJAC0006,031108,2016,03,26.0,16,Y
IDCJAC0006,031108,2016,04,25.5,26,Y
IDCJAC0006,031108,2016,05,23.0,23,Y
IDCJAC0006,031108,2016,06,21.5,29,Y
IDCJAC0006,031108,2016,07,20.0,14,Y
IDCJAC0006,031108,2016,08,22.0,16,Y
IDCJAC0006,031108,2016,09,21.5,05,Y
IDCJAC0006,031108,2016,10,24.0,15,Y
IDCJAC0006,031108,2016,11,29.0,17,Y
IDCJAC0006,031108,2016,12,28.0,12,Y
IDCJAC0006,031108,2017,01,25.5,06,Y
IDCJAC0006,031108,2017,02,26.2,25,Y
IDCJAC0006,031108,2017,03,27.0,03,Y
IDCJAC0006,031108,2017,04,25.2,29,Y
IDCJAC0006,031108,2017,05,21.6,19,Y
IDCJAC0006,031108,2017,06,19.1,14,Y
IDCJAC0006,031108,2017,07,21.3,27,Y
IDCJAC0006,031108,2017,09,22.6,19,Y
IDCJAC0006,031108,2017,10,24.2,19,Y
IDCJAC0006,031108,2017,11,24.7,10,Y
IDCJAC0006,031108,2017,12,28.0,13,Y
IDCJAC0006,031108,2018,01,25.0,17,Y
IDCJAC0006,031108,2018,02,24.9,06,Y
IDCJAC0006,031108,2018,03,24.0,09,Y
IDCJAC0006,031108,2018,04,25.0,30,Y
IDCJAC0006,031108,2018,05,21.6,18,Y
IDCJAC0006,031108,2018,06,20.5,30,Y
IDCJAC0006,031108,2018,07,20.5,10,Y
IDCJAC0006,031108,2018,08,21.7,21,Y
IDCJAC0006,031108,2018,09,25.0,11,Y
