Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0006,032037,1965,26.1,29,25.0,16,26.1,18,25.6,10,23.9,04,19.4,24,21.1,13,21.9,30,25.0,04,25.6,16,27.4,22,26.7,24,19.4
IDCJAC0006,032037,1966,25.9,09,25.9,07,25.7,26,24.4,16,21.2,27,22.8,27,19.9,31,21.1,01,24.4,10,,,27.2,21,26.9,02,
IDCJAC0006,032037,1967,28.3,20,26.7,03,24.4,14,23.9,29,23.2,24,19.0,20,21.5,05,21.8,16,24.6,10,26.7,16,27.4,11,28.2,07,19.0
IDCJAC0006,032037,1968,25.4,27,25.1,05,27.3,27,26.7,12,21.7,20,22.5,15,18.8,24,16.8,17,24.1,28,26.0,14,28.0,02,29.2,08,16.8
IDCJAC0006,032037,1969,26.1,26,27.1,20,,,24.8,28,21.7,09,20.3,19,21.2,30,21.9,19,23.9,23,26.6,05,26.6,24,27.3,27,
IDCJAC0006,032037,1970,30.1,03,27.1,06,25.8,20,24.4,28,22.2,23,22.0,17,20.6,14,18.3,08,22.7,12,24.3,11,26.5,23,28.6,21,18.3
IDCJAC0006,032037,1971,29.7,09,26.0,17,25.6,30,22.6,23,22.8,27,19.6,25,20.7,10,22.3,17,25.2,14,27.6,30,27.9,05,29.6,03,19.6
IDCJAC0006,032037,1972,25.2,07,25.7,28,23.3,08,23.8,29,21.1,22,20.4,14,21.7,18,22.5,04,23.0,11,27.9,09,27.6,15,26.4,01,20.4
IDCJAC0006,032037,1973,28.7,21,27.5,23,25.3,06,25.2,15,23.0,19,21.8,27,22.2,16,21.8,19,22.0,08,25.8,08,25.1,15,24.4,13,21.8
IDCJAC0006,032037,1974,26.5,20,24.6,12,25.0,21,27.4,07,21.0,26,20.0,18,20.4,09,23.0,09,23.5,10,25.4,05,27.8,23,26.9,30,20.0
IDCJAC0006,032037,1975,27.1,30,25.7,04,28.0,19,,,,,,,22.4,26,20.9,07,18.5,07,25.7,06,27.2,19,24.6,27,
IDCJAC0006,032037,1976,27.0,05,25.8,29,27.0,30,23.9,24,22.0,29,21.6,17,19.7,17,22.0,04,25.1,11,25.5,01,29.1,09,26.5,19,19.7
IDCJAC0006,032037,1977,25.5,31,25.7,08,24.6,12,25.3,18,23.1,29,17.1,12,20.2,02,22.5,01,23.2,26,24.2,14,27.7,26,27.5,23,17.1
IDCJAC0006,032037,1978,25.3,14,26.0,26,27.8,10,22.7,29,19.5,13,21.4,13,19.2,12,21.3,10,23.8,15,22.4,10,27.2,02,26.3,08,19.2
IDCJAC0006,032037,1979,26.1,19,26.6,12,26.4,12,22.7,13,21.8,16,21.1,20,19.5,28,21.6,15,24.0,27,25.9,31,26.5,02,,,
IDCJAC0006,032037,1980,28.9,04,27.4,11,25.0,20,25.5,22,22.7,22,21.9,25,22.4,12,21.2,03,25.6,08,24.5,02,27.9,11,27.8,22,21.2
IDCJAC0006,032037,1981,23.7,10,25.7,26,26.0,18,26.4,27,22.4,21,22.1,20,21.8,17,22.6,25,23.7,07,24.3,05,27.4,18,30.1,06,21.8
