Product code,Station number,Year,Month,Lowest maximum temperature (°C),Day,Quality
IDCJAC0006,075041,1974,08,10.5,05,Y
IDCJAC0006,075041,1974,09,11.8,01,Y
IDCJAC0006,075041,1974,10,14.5,17,Y
IDCJAC0006,075041,1975,09,13.5,04,Y
IDCJAC0006,075041,1975,10,15.5,12,Y
IDCJAC0006,075041,1975,11,20.1,05,Y
IDCJAC0006,075041,1975,12,23.4,28,Y
IDCJAC0006,075041,1976,01,29.7,31,Y
IDCJAC0006,075041,1976,02,23.2,01,Y
IDCJAC0006,075041,1976,03,23.0,27,Y
IDCJAC0006,075041,1976,04,16.1,29,Y
IDCJAC0006,075041,1976,05,15.5,24,Y
IDCJAC0006,075041,1977,02,21.9,21,Y
IDCJAC0006,075041,1977,03,20.5,16,Y
IDCJAC0006,075041,1977,04,15.7,07,Y
IDCJAC0006,075041,1977,05,10.0,31,Y
IDCJAC0006,075041,1977,06,11.2,30,Y
IDCJAC0006,075041,1977,07,11.1,14,Y
IDCJAC0006,075041,1977,08,13.4,13,Y
IDCJAC0006,075041,1977,09,14.1,13,Y
IDCJAC0006,075041,1977,10,18.4,06,Y
IDCJAC0006,075041,1977,11,20.1,02,Y
IDCJAC0006,075041,1977,12,29.2,29,Y
IDCJAC0006,075041,1978,01,21.7,05,Y
IDCJAC0006,075041,1978,02,25.3,28,Y
IDCJAC0006,075041,1978,03,19.7,27,Y
IDCJAC0006,075041,1978,04,15.4,26,Y
IDCJAC0006,075041,1978,05,11.9,19,Y
IDCJAC0006,075041,1978,06,10.7,12,Y
IDCJAC0006,075041,1978,07,10.0,10,Y
IDCJAC0006,075041,1978,08,9.8,12,Y
IDCJAC0006,075041,1978,09,11.9,13,Y
IDCJAC0006,075041,1978,10,16.4,18,Y
IDCJAC0006,075041,1978,11,21.7,04,Y
IDCJAC0006,075041,1978,12,20.3,13,Y
IDCJAC0006,075041,1979,01,25.3,17,Y
IDCJAC0006,075041,1979,02,21.4,14,Y
IDCJAC0006,075041,1979,03,24.1,25,Y
IDCJAC0006,075041,1979,04,16.9,23,Y
IDCJAC0006,075041,1979,05,14.4,07,Y
IDCJAC0006,075041,1979,06,15.2,18,Y
IDCJAC0006,075041,1979,08,12.8,30,Y
IDCJAC0006,075041,1979,09,14.3,05,Y
IDCJAC0006,075041,1979,10,14.8,15,Y
IDCJAC0006,075041,1979,11,25.7,02,Y
IDCJAC0006,075041,1979,12,27.3,11,Y
IDCJAC0006,075041,1980,01,28.2,15,Y
IDCJAC0006,075041,1980,02,26.9,01,Y
IDCJAC0006,075041,1980,03,22.6,09,Y
IDCJAC0006,075041,1980,04,18.5,28,Y
IDCJAC0006,075041,1980,05,12.3,22,Y
IDCJAC0006,075041,1980,06,12.0,30,Y
IDCJAC0006,075041,1980,07,10.5,11,Y
IDCJAC0006,075041,1980,08,12.8,15,Y
IDCJAC0006,075041,1980,09,16.0,09,Y
IDCJAC0006,075041,1980,10,18.6,07,Y
IDCJAC0006,075041,1980,11,19.4,03,Y
IDCJAC0006,075041,1980,12,18.5,17,Y
IDCJAC0006,075041,1981,01,28.7,22,Y
IDCJAC0006,075041,1981,02,25.6,05,Y
IDCJAC0006,075041,1981,03,20.9,13,Y
IDCJAC0006,075041,1981,04,17.2,29,Y
IDCJAC0006,075041,1981,05,14.2,27,Y
IDCJAC0006,075041,1981,06,8.3,23,Y
IDCJAC0006,075041,1981,07,7.9,13,Y
IDCJAC0006,075041,1981,08,11.4,31,Y
IDCJAC0006,075041,1981,09,14.8,23,Y
IDCJAC0006,075041,1981,10,19.8,15,Y
IDCJAC0006,075041,1981,11,18.7,16,Y
IDCJAC0006,075041,1981,12,23.6,13,Y
IDCJAC0006,075041,1982,01,22.7,26,Y
IDCJAC0006,075041,1982,02,27.4,18,Y
IDCJAC0006,075041,1982,03,18.7,24,Y
IDCJAC0006,075041,1982,04,13.4,27,Y
IDCJAC0006,075041,1982,05,12.8,31,Y
IDCJAC0006,075041,1982,06,9.0,20,Y
IDCJAC0006,075041,1982,07,10.7,31,Y
IDCJAC0006,075041,1982,08,14.1,12,Y
IDCJAC0006,075041,1982,09,14.6,09,Y
IDCJAC0006,075041,1982,10,17.8,01,Y
IDCJAC0006,075041,1982,11,21.3,18,Y
IDCJAC0006,075041,1982,12,26.7,20,Y
IDCJAC0006,075041,1983,01,21.7,11,Y
IDCJAC0006,075041,1983,02,27.6,21,Y
IDCJAC0006,075041,1983,03,17.7,23,Y
IDCJAC0006,075041,1983,04,16.0,06,Y
IDCJAC0006,075041,1983,05,12.2,31,Y
IDCJAC0006,075041,1983,06,8.7,24,Y
IDCJAC0006,075041,1983,07,7.4,18,Y
IDCJAC0006,075041,1983,08,10.8,19,Y
IDCJAC0006,075041,1983,09,13.7,12,Y
IDCJAC0006,075041,1983,10,16.8,31,Y
IDCJAC0006,075041,1983,11,17.2,16,Y
IDCJAC0006,075041,1983,12,19.3,07,Y
IDCJAC0006,075041,1984,01,21.3,26,Y
IDCJAC0006,075041,1984,02,21.8,28,Y
IDCJAC0006,075041,1984,03,18.3,27,Y
IDCJAC0006,075041,1984,04,14.3,19,Y
IDCJAC0006,075041,1984,05,15.8,24,Y
IDCJAC0006,075041,1984,06,15.6,21,Y
IDCJAC0006,075041,1984,07,6.1,03,Y
IDCJAC0006,075041,1984,08,11.1,16,Y
IDCJAC0006,075041,1984,09,12.2,19,Y
IDCJAC0006,075041,1984,10,15.4,16,Y
IDCJAC0006,075041,1984,11,21.8,12,Y
IDCJAC0006,075041,1984,12,22.3,04,Y
IDCJAC0006,075041,1985,01,24.3,06,Y
IDCJAC0006,075041,1985,02,23.8,27,Y
IDCJAC0006,075041,1985,03,21.7,05,Y
IDCJAC0006,075041,1985,04,14.7,25,Y
IDCJAC0006,075041,1985,05,13.1,19,Y
IDCJAC0006,075041,1985,06,9.7,05,Y
IDCJAC0006,075041,1985,07,10.3,21,Y
IDCJAC0006,075041,1985,08,11.1,10,Y
IDCJAC0006,075041,1985,09,13.3,02,Y
IDCJAC0006,075041,1985,10,15.1,12,Y
IDCJAC0006,075041,1985,11,22.4,27,Y
IDCJAC0006,075041,1985,12,21.1,23,Y
IDCJAC0006,075041,1986,01,23.4,09,Y
IDCJAC0006,075041,1986,02,23.6,18,Y
IDCJAC0006,075041,1986,03,21.9,10,Y
IDCJAC0006,075041,1986,04,14.4,16,Y
IDCJAC0006,075041,1986,05,13.2,20,Y
IDCJAC0006,075041,1986,06,9.8,21,Y
IDCJAC0006,075041,1986,07,8.4,25,Y
IDCJAC0006,075041,1986,08,9.7,03,Y
IDCJAC0006,075041,1986,09,13.3,16,Y
IDCJAC0006,075041,1986,10,13.8,03,Y
IDCJAC0006,075041,1986,11,16.3,18,Y
IDCJAC0006,075041,1986,12,23.3,12,Y
IDCJAC0006,075041,1987,01,24.3,04,Y
IDCJAC0006,075041,1987,02,22.2,22,Y
IDCJAC0006,075041,1987,03,16.4,02,Y
IDCJAC0006,075041,1987,04,18.1,20,Y
IDCJAC0006,075041,1987,05,15.0,03,Y
IDCJAC0006,075041,1987,06,11.4,30,Y
IDCJAC0006,075041,1987,07,11.7,21,Y
IDCJAC0006,075041,1987,08,11.8,27,Y
IDCJAC0006,075041,1987,09,11.8,02,Y
IDCJAC0006,075041,1987,10,15.3,05,Y
IDCJAC0006,075041,1987,11,21.6,25,Y
IDCJAC0006,075041,1987,12,20.6,04,Y
IDCJAC0006,075041,1988,01,24.9,24,Y
IDCJAC0006,075041,1988,02,21.4,07,Y
IDCJAC0006,075041,1988,03,20.7,30,Y
IDCJAC0006,075041,1988,04,19.1,20,Y
IDCJAC0006,075041,1988,05,12.7,24,Y
IDCJAC0006,075041,1988,06,10.7,30,Y
IDCJAC0006,075041,1988,07,8.3,01,Y
IDCJAC0006,075041,1988,08,10.6,08,Y
IDCJAC0006,075041,1988,09,14.3,13,Y
IDCJAC0006,075041,1988,10,19.0,10,Y
IDCJAC0006,075041,1988,11,18.1,23,Y
IDCJAC0006,075041,1988,12,23.5,08,Y
IDCJAC0006,075041,1989,01,23.7,11,Y
IDCJAC0006,075041,1989,02,26.0,10,Y
IDCJAC0006,075041,1989,03,18.4,31,Y
IDCJAC0006,075041,1989,04,17.7,13,Y
IDCJAC0006,075041,1989,05,12.0,31,Y
IDCJAC0006,075041,1989,06,8.0,09,Y
IDCJAC0006,075041,1989,07,8.6,15,Y
IDCJAC0006,075041,1989,08,10.0,23,Y
IDCJAC0006,075041,1989,09,13.7,13,Y
IDCJAC0006,075041,1989,10,17.3,02,Y
IDCJAC0006,075041,1989,11,21.7,09,Y
IDCJAC0006,075041,1989,12,22.3,14,Y
IDCJAC0006,075041,1990,01,24.4,16,Y
IDCJAC0006,075041,1990,02,23.6,01,Y
IDCJAC0006,075041,1990,03,24.0,28,Y
IDCJAC0006,075041,1990,04,20.6,15,Y
IDCJAC0006,075041,1990,05,9.1,31,Y
IDCJAC0006,075041,1990,06,10.3,28,Y
IDCJAC0006,075041,1990,07,8.6,01,Y
IDCJAC0006,075041,1990,08,10.0,01,Y
IDCJAC0006,075041,1990,09,10.6,13,Y
IDCJAC0006,075041,1990,10,17.7,20,Y
IDCJAC0006,075041,1990,11,21.3,10,Y
IDCJAC0006,075041,1990,12,18.5,10,Y
IDCJAC0006,075041,1991,01,26.7,29,Y
IDCJAC0006,075041,1991,02,28.0,16,Y
IDCJAC0006,075041,1991,03,20.0,22,Y
IDCJAC0006,075041,1991,04,15.7,25,Y
IDCJAC0006,075041,1991,05,16.6,16,Y
IDCJAC0006,075041,1991,06,11.7,12,Y
IDCJAC0006,075041,1991,07,10.1,22,Y
IDCJAC0006,075041,1991,08,9.6,01,Y
IDCJAC0006,075041,1991,09,11.4,12,Y
IDCJAC0006,075041,1991,11,20.6,08,Y
IDCJAC0006,075041,1991,12,16.4,11,Y
IDCJAC0006,075041,1992,01,23.2,07,Y
IDCJAC0006,075041,1992,02,15.6,23,Y
IDCJAC0006,075041,1992,03,21.3,21,Y
IDCJAC0006,075041,1992,04,15.6,22,Y
IDCJAC0006,075041,1992,05,12.7,21,Y
IDCJAC0006,075041,1992,06,9.3,21,Y
IDCJAC0006,075041,1992,07,9.3,20,Y
IDCJAC0006,075041,1992,08,10.2,03,Y
IDCJAC0006,075041,1992,09,16.0,29,Y
IDCJAC0006,075041,1992,10,15.1,18,Y
IDCJAC0006,075041,1992,11,16.0,10,Y
IDCJAC0006,075041,1992,12,17.8,17,Y
IDCJAC0006,075041,1993,01,25.3,06,Y
IDCJAC0006,075041,1993,02,25.0,09,Y
IDCJAC0006,075041,1993,04,20.7,08,Y
IDCJAC0006,075041,1993,05,15.0,15,Y
IDCJAC0006,075041,1993,06,11.4,11,Y
IDCJAC0006,075041,1993,07,11.7,05,Y
IDCJAC0006,075041,1993,08,11.7,03,Y
IDCJAC0006,075041,1993,09,14.0,11,Y
IDCJAC0006,075041,1993,10,15.1,04,Y
IDCJAC0006,075041,1993,11,16.8,02,Y
IDCJAC0006,075041,1993,12,17.4,27,Y
IDCJAC0006,075041,1994,01,24.0,08,Y
IDCJAC0006,075041,1994,02,25.6,18,Y
IDCJAC0006,075041,1994,03,22.7,15,Y
IDCJAC0006,075041,1994,04,16.3,11,Y
IDCJAC0006,075041,1994,05,14.9,20,Y
IDCJAC0006,075041,1994,06,11.0,20,Y
IDCJAC0006,075041,1994,07,10.9,31,Y
IDCJAC0006,075041,1994,08,12.6,03,Y
IDCJAC0006,075041,1994,09,14.6,27,Y
IDCJAC0006,075041,1994,10,17.3,08,Y
IDCJAC0006,075041,1994,11,16.8,02,Y
IDCJAC0006,075041,1994,12,23.7,08,Y
IDCJAC0006,075041,1995,01,21.8,20,Y
IDCJAC0006,075041,1995,02,22.0,06,Y
IDCJAC0006,075041,1995,03,19.1,31,Y
IDCJAC0006,075041,1995,04,15.2,07,Y
IDCJAC0006,075041,1995,05,10.0,04,Y
IDCJAC0006,075041,1995,06,11.0,20,Y
IDCJAC0006,075041,1995,07,11.2,25,Y
IDCJAC0006,075041,1995,08,11.6,08,Y
IDCJAC0006,075041,1995,09,11.3,05,Y
IDCJAC0006,075041,1995,10,16.2,23,Y
IDCJAC0006,075041,1995,11,19.1,06,Y
IDCJAC0006,075041,1995,12,19.3,19,Y
IDCJAC0006,075041,1996,01,23.0,25,Y
IDCJAC0006,075041,1996,02,18.0,09,Y
IDCJAC0006,075041,1996,03,21.0,18,Y
IDCJAC0006,075041,1996,04,15.6,18,Y
IDCJAC0006,075041,1996,05,15.6,30,Y
IDCJAC0006,075041,1996,06,12.8,29,Y
IDCJAC0006,075041,1996,07,10.0,11,Y
IDCJAC0006,075041,1996,08,9.8,22,Y
IDCJAC0006,075041,1996,09,12.3,02,Y
IDCJAC0006,075041,1996,10,16.3,01,Y
IDCJAC0006,075041,1996,11,21.2,18,Y
IDCJAC0006,075041,1996,12,25.0,26,Y
IDCJAC0006,075041,1997,01,23.0,07,Y
IDCJAC0006,075041,1997,02,30.4,11,Y
IDCJAC0006,075041,1997,03,21.0,23,Y
IDCJAC0006,075041,1997,04,17.2,07,Y
IDCJAC0006,075041,1997,05,13.0,31,Y
IDCJAC0006,075041,1997,06,11.7,27,Y
IDCJAC0006,075041,1997,07,12.7,30,Y
IDCJAC0006,075041,1997,08,9.2,08,Y
IDCJAC0006,075041,1997,09,15.8,04,Y
IDCJAC0006,075041,1997,10,14.4,07,Y
IDCJAC0006,075041,1997,11,21.3,17,Y
IDCJAC0006,075041,1997,12,26.3,15,Y
IDCJAC0006,075041,1998,03,22.7,24,Y
IDCJAC0006,075041,1998,04,21.0,01,Y
IDCJAC0006,075041,2000,06,9.0,29,Y
IDCJAC0006,075041,2000,07,12.0,26,Y
IDCJAC0006,075041,2000,08,10.0,15,Y
IDCJAC0006,075041,2000,09,15.0,06,Y
IDCJAC0006,075041,2000,10,17.0,08,Y
IDCJAC0006,075041,2000,11,22.0,14,Y
IDCJAC0006,075041,2000,12,24.0,28,Y
IDCJAC0006,075041,2001,01,30.0,28,Y
IDCJAC0006,075041,2001,02,26.0,15,Y
IDCJAC0006,075041,2001,03,18.0,22,Y
IDCJAC0006,075041,2001,04,15.0,24,Y
IDCJAC0006,075041,2001,05,16.0,31,Y
IDCJAC0006,075041,2001,06,13.0,21,Y
IDCJAC0006,075041,2001,07,10.0,08,Y
IDCJAC0006,075041,2001,08,14.0,26,Y
IDCJAC0006,075041,2001,09,16.0,02,Y
IDCJAC0006,075041,2001,10,16.0,07,Y
IDCJAC0006,075041,2001,11,19.0,11,Y
IDCJAC0006,075041,2001,12,24.0,26,Y
IDCJAC0006,075041,2002,01,25.0,02,Y
IDCJAC0006,075041,2002,02,18.0,05,Y
IDCJAC0006,075041,2002,03,17.0,26,Y
IDCJAC0006,075041,2002,04,20.0,16,Y
IDCJAC0006,075041,2002,05,14.0,19,Y
IDCJAC0006,075041,2002,06,11.0,28,Y
IDCJAC0006,075041,2002,07,13.0,22,Y
IDCJAC0006,075041,2002,08,14.0,12,Y
IDCJAC0006,075041,2002,09,15.0,17,Y
IDCJAC0006,075041,2002,10,19.0,09,Y
IDCJAC0006,075041,2002,11,22.0,04,Y
IDCJAC0006,075041,2002,12,21.0,09,Y
IDCJAC0006,075041,2003,01,25.0,01,Y
IDCJAC0006,075041,2003,02,26.0,20,Y
IDCJAC0006,075041,2003,03,20.0,21,Y
IDCJAC0006,075041,2003,04,19.0,27,Y
IDCJAC0006,075041,2003,05,15.0,22,Y
IDCJAC0006,075041,2003,06,10.0,19,Y
IDCJAC0006,075041,2003,07,11.0,30,Y
IDCJAC0006,075041,2003,08,12.0,19,Y
IDCJAC0006,075041,2003,09,13.0,01,Y
IDCJAC0006,075041,2003,10,15.0,09,Y
IDCJAC0006,075041,2003,11,19.0,23,Y
IDCJAC0006,075041,2003,12,25.0,22,Y
IDCJAC0006,075041,2004,01,24.0,08,Y
IDCJAC0006,075041,2004,02,21.0,22,Y
IDCJAC0006,075041,2004,03,23.0,30,Y
IDCJAC0006,075041,2004,04,17.0,30,Y
IDCJAC0006,075041,2004,05,14.0,29,Y
IDCJAC0006,075041,2004,06,10.0,18,Y
IDCJAC0006,075041,2004,07,11.0,24,Y
IDCJAC0006,075041,2004,08,12.0,06,Y
IDCJAC0006,075041,2004,09,14.0,12,Y
IDCJAC0006,075041,2004,10,15.0,01,Y
IDCJAC0006,075041,2004,11,19.0,19,Y
IDCJAC0006,075041,2004,12,22.0,28,Y
IDCJAC0006,075041,2005,01,20.0,16,Y
IDCJAC0006,075041,2005,02,13.0,03,Y
IDCJAC0006,075041,2005,03,21.0,16,Y
IDCJAC0006,075041,2005,04,20.0,30,Y
IDCJAC0006,075041,2005,05,13.0,28,Y
IDCJAC0006,075041,2005,06,9.0,22,Y
IDCJAC0006,075041,2005,07,11.0,15,Y
IDCJAC0006,075041,2005,08,11.0,11,Y
IDCJAC0006,075041,2005,09,13.0,12,Y
IDCJAC0006,075041,2005,10,15.0,07,Y
IDCJAC0006,075041,2005,11,21.0,29,Y
IDCJAC0006,075041,2005,12,22.0,03,Y
IDCJAC0006,075041,2006,01,32.0,03,Y
IDCJAC0006,075041,2006,02,26.0,10,Y
IDCJAC0006,075041,2006,03,23.0,16,Y
IDCJAC0006,075041,2006,04,17.0,21,Y
IDCJAC0006,075041,2006,05,15.0,29,Y
IDCJAC0006,075041,2006,06,11.0,24,Y
IDCJAC0006,075041,2006,07,11.0,07,Y
IDCJAC0006,075041,2006,08,14.0,01,Y
IDCJAC0006,075041,2006,09,14.0,06,Y
IDCJAC0006,075041,2006,10,18.0,28,Y
IDCJAC0006,075041,2006,11,17.0,15,Y
IDCJAC0006,075041,2006,12,21.0,25,Y
IDCJAC0006,075041,2007,01,26.0,27,Y
IDCJAC0006,075041,2007,02,29.0,27,Y
IDCJAC0006,075041,2007,03,21.0,30,Y
IDCJAC0006,075041,2007,04,17.0,27,Y
IDCJAC0006,075041,2007,05,13.0,30,Y
IDCJAC0006,075041,2007,06,10.0,19,Y
IDCJAC0006,075041,2007,07,10.0,12,Y
IDCJAC0006,075041,2007,08,12.0,18,Y
IDCJAC0006,075041,2007,09,18.0,20,Y
IDCJAC0006,075041,2007,10,18.0,07,Y
IDCJAC0006,075041,2007,11,14.0,04,Y
IDCJAC0006,075041,2007,12,21.0,22,Y
IDCJAC0006,075041,2008,01,23.0,18,Y
IDCJAC0006,075041,2008,02,24.0,29,Y
IDCJAC0006,075041,2008,03,19.0,27,Y
IDCJAC0006,075041,2008,04,12.2,28,Y
IDCJAC0006,075041,2008,05,13.7,18,Y
IDCJAC0006,075041,2008,06,13.3,20,Y
IDCJAC0006,075041,2008,07,9.7,27,Y
IDCJAC0006,075041,2008,08,9.9,10,Y
IDCJAC0006,075041,2008,09,15.9,23,Y
IDCJAC0006,075041,2008,10,17.1,07,Y
IDCJAC0006,075041,2008,11,17.7,22,Y
IDCJAC0006,075041,2008,12,18.9,14,Y
IDCJAC0006,075041,2009,01,25.0,02,Y
IDCJAC0006,075041,2009,02,25.4,13,Y
IDCJAC0006,075041,2009,03,20.9,05,Y
IDCJAC0006,075041,2009,04,14.4,29,Y
IDCJAC0006,075041,2009,05,15.8,28,Y
IDCJAC0006,075041,2009,06,10.4,10,Y
IDCJAC0006,075041,2009,07,11.0,26,Y
IDCJAC0006,075041,2009,08,14.6,08,Y
IDCJAC0006,075041,2009,09,14.9,26,Y
IDCJAC0006,075041,2009,10,14.3,03,Y
IDCJAC0006,075041,2009,11,22.2,29,Y
IDCJAC0006,075041,2009,12,24.1,11,Y
IDCJAC0006,075041,2010,01,24.2,18,Y
IDCJAC0006,075041,2010,02,24.6,13,Y
IDCJAC0006,075041,2010,03,20.9,09,Y
IDCJAC0006,075041,2010,04,18.9,25,Y
IDCJAC0006,075041,2010,05,13.4,30,Y
IDCJAC0006,075041,2010,06,10.9,28,Y
IDCJAC0006,075041,2010,07,9.3,02,Y
IDCJAC0006,075041,2010,08,10.2,11,Y
IDCJAC0006,075041,2010,09,11.8,16,Y
IDCJAC0006,075041,2010,10,13.7,16,Y
IDCJAC0006,075041,2010,11,19.2,01,Y
IDCJAC0006,075041,2010,12,22.2,20,Y
IDCJAC0006,075041,2011,01,25.5,14,Y
IDCJAC0006,075041,2011,02,20.4,06,Y
IDCJAC0006,075041,2011,03,21.6,25,Y
IDCJAC0006,075041,2011,04,14.1,11,Y
IDCJAC0006,075041,2011,05,12.2,11,Y
IDCJAC0006,075041,2011,06,11.2,08,Y
IDCJAC0006,075041,2011,07,10.8,08,Y
IDCJAC0006,075041,2011,08,10.8,08,Y
IDCJAC0006,075041,2011,09,14.5,09,Y
IDCJAC0006,075041,2011,10,14.2,01,Y
IDCJAC0006,075041,2011,11,20.1,22,Y
IDCJAC0006,075041,2011,12,24.0,01,Y
IDCJAC0006,075041,2012,01,24.4,11,Y
IDCJAC0006,075041,2012,02,23.1,29,Y
IDCJAC0006,075041,2012,03,19.4,23,Y
IDCJAC0006,075041,2012,04,15.3,25,Y
IDCJAC0006,075041,2012,05,10.5,25,Y
IDCJAC0006,075041,2012,06,10.5,22,Y
IDCJAC0006,075041,2012,07,10.3,27,Y
IDCJAC0006,075041,2012,08,12.8,18,Y
IDCJAC0006,075041,2012,09,15.7,01,Y
IDCJAC0006,075041,2012,10,13.4,11,Y
IDCJAC0006,075041,2012,11,18.9,07,Y
IDCJAC0006,075041,2012,12,23.0,04,Y
IDCJAC0006,075041,2013,01,26.3,09,Y
IDCJAC0006,075041,2013,02,20.1,28,Y
IDCJAC0006,075041,2013,03,18.9,28,Y
IDCJAC0006,075041,2013,04,19.0,19,Y
IDCJAC0006,075041,2013,05,11.0,22,Y
IDCJAC0006,075041,2013,06,12.0,19,Y
IDCJAC0006,075041,2013,07,11.6,20,Y
IDCJAC0006,075041,2013,08,12.7,20,Y
IDCJAC0006,075041,2013,09,14.6,16,Y
IDCJAC0006,075041,2013,10,17.9,03,Y
IDCJAC0006,075041,2013,11,22.6,12,Y
IDCJAC0006,075041,2013,12,19.9,05,Y
IDCJAC0006,075041,2014,01,22.5,24,Y
IDCJAC0006,075041,2014,02,22.9,20,Y
IDCJAC0006,075041,2014,03,20.7,16,Y
IDCJAC0006,075041,2014,04,16.2,30,Y
IDCJAC0006,075041,2014,05,10.4,03,Y
IDCJAC0006,075041,2014,06,12.2,29,Y
IDCJAC0006,075041,2014,07,12.0,18,Y
IDCJAC0006,075041,2014,08,12.4,17,Y
IDCJAC0006,075041,2014,09,16.0,16,Y
IDCJAC0006,075041,2014,10,14.6,14,Y
IDCJAC0006,075041,2014,11,20.9,16,Y
IDCJAC0006,075041,2014,12,25.7,26,Y
IDCJAC0006,075041,2015,01,23.8,15,Y
IDCJAC0006,075041,2015,02,29.0,01,Y
IDCJAC0006,075041,2015,03,21.0,26,Y
IDCJAC0006,075041,2015,04,14.3,07,Y
IDCJAC0006,075041,2015,05,13.4,21,Y
IDCJAC0006,075041,2015,06,10.9,28,Y
IDCJAC0006,075041,2015,07,9.0,15,Y
IDCJAC0006,075041,2015,08,9.6,04,Y
IDCJAC0006,075041,2015,09,14.9,05,Y
IDCJAC0006,075041,2015,10,22.9,07,Y
IDCJAC0006,075041,2015,11,23.5,26,Y
IDCJAC0006,075041,2015,12,23.3,02,Y
IDCJAC0006,075041,2016,01,21.1,30,Y
IDCJAC0006,075041,2016,02,25.8,01,Y
IDCJAC0006,075041,2016,03,22.2,19,Y
IDCJAC0006,075041,2016,04,23.2,08,Y
IDCJAC0006,075041,2016,05,13.3,29,Y
IDCJAC0006,075041,2016,06,7.8,26,Y
IDCJAC0006,075041,2016,07,9.5,05,Y
IDCJAC0006,075041,2016,08,12.4,02,Y
IDCJAC0006,075041,2016,09,13.1,02,Y
IDCJAC0006,075041,2016,10,13.3,10,Y
IDCJAC0006,075041,2016,11,19.6,13,Y
IDCJAC0006,075041,2016,12,23.2,09,Y
IDCJAC0006,075041,2017,01,28.7,14,Y
IDCJAC0006,075041,2017,02,23.6,19,Y
IDCJAC0006,075041,2017,03,21.4,30,Y
IDCJAC0006,075041,2017,04,15.4,26,Y
IDCJAC0006,075041,2017,05,13.0,31,Y
IDCJAC0006,075041,2017,06,11.5,27,Y
IDCJAC0006,075041,2017,07,13.5,08,Y
IDCJAC0006,075041,2017,08,10.5,03,Y
IDCJAC0006,075041,2017,09,15.1,06,Y
IDCJAC0006,075041,2017,10,19.2,30,Y
IDCJAC0006,075041,2017,11,22.5,03,Y
IDCJAC0006,075041,2017,12,20.7,02,Y
IDCJAC0006,075041,2018,01,26.1,31,Y
IDCJAC0006,075041,2018,02,27.4,01,Y
IDCJAC0006,075041,2018,03,21.4,26,Y
IDCJAC0006,075041,2018,04,22.5,17,Y
IDCJAC0006,075041,2018,05,12.6,11,Y
IDCJAC0006,075041,2018,06,11.0,28,Y
IDCJAC0006,075041,2018,07,12.6,12,Y
IDCJAC0006,075041,2018,08,14.0,12,Y
IDCJAC0006,075041,2018,09,15.6,02,Y
