Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0006,069134,1991,,,,,,,,,,,,,,,,,,,,,17.8,30,18.5,12,
IDCJAC0006,069134,1992,19.1,08,17.8,24,19.0,22,17.7,22,16.1,22,13.2,15,13.3,20,13.3,29,15.2,19,16.0,21,17.0,29,17.9,15,13.2
IDCJAC0006,069134,1993,18.5,06,21.1,10,21.1,12,18.7,25,16.0,15,13.5,12,10.7,23,14.9,04,14.0,13,16.1,11,17.3,10,19.2,05,10.7
IDCJAC0006,069134,1994,20.4,14,19.7,18,20.2,17,14.7,12,15.1,09,12.5,27,14.8,22,14.4,19,14.9,07,14.5,20,16.2,13,16.5,08,12.5
IDCJAC0006,069134,1995,17.9,02,19.7,10,19.0,28,16.2,27,15.9,30,11.9,15,12.0,21,15.1,05,13.8,25,12.5,21,17.1,20,16.9,05,11.9
IDCJAC0006,069134,1996,18.1,03,21.0,24,18.0,20,15.4,17,16.7,31,13.0,16,11.9,26,12.1,19,15.6,27,15.5,06,14.7,04,18.0,17,11.9
IDCJAC0006,069134,1997,19.9,07,18.9,11,19.7,09,18.0,07,15.5,21,15.3,25,13.7,11,15.0,03,14.0,24,17.2,04,16.8,03,19.5,05,13.7
IDCJAC0006,069134,1998,18.5,05,21.8,17,19.4,24,18.0,10,14.5,20,13.2,23,12.8,20,13.2,17,16.5,24,16.1,08,17.2,08,18.9,05,12.8
IDCJAC0006,069134,1999,19.9,20,21.0,08,19.6,31,15.5,27,16.6,16,15.6,23,14.9,25,15.6,17,16.3,20,15.2,23,16.8,08,17.2,19,14.9
IDCJAC0006,069134,2000,19.7,25,20.1,27,19.6,23,19.8,18,12.8,28,13.7,29,13.8,27,15.3,13,14.5,25,15.4,09,14.9,05,19.0,01,12.8
IDCJAC0006,069134,2001,20.9,30,21.1,25,21.0,28,17.8,30,16.0,22,15.3,11,12.7,06,13.2,27,16.4,01,17.7,20,18.0,20,17.8,08,12.7
IDCJAC0006,069134,2002,19.3,16,18.1,06,19.9,29,18.0,14,13.8,29,11.7,20,14.2,29,14.8,17,13.1,17,16.7,09,17.2,15,18.7,10,11.7
IDCJAC0006,069134,2003,21.5,27,21.0,17,18.2,02,18.2,18,15.4,26,12.7,13,10.9,02,12.8,11,15.5,01,15.2,11,15.5,23,18.8,05,10.9
IDCJAC0006,069134,2004,19.3,25,20.2,24,20.3,07,16.4,28,15.3,27,15.5,18,12.8,18,14.2,18,12.6,05,14.3,01,18.5,09,19.2,03,12.6
IDCJAC0006,069134,2005,20.8,10,19.2,02,19.9,18,19.9,30,14.9,19,13.9,23,12.0,12,13.8,12,14.9,01,20.3,30,18.4,20,20.7,18,12.0
IDCJAC0006,069134,2006,18.5,18,22.0,20,21.8,21,18.0,29,12.1,23,12.7,11,12.5,24,12.3,25,14.5,09,16.8,15,15.8,07,18.3,12,12.1
IDCJAC0006,069134,2007,19.5,31,23.5,08,19.6,26,17.0,28,17.8,18,10.7,26,13.4,16,12.4,12,14.7,04,15.9,12,16.8,05,18.2,11,10.7
IDCJAC0006,069134,2008,21.7,22,19.7,28,18.4,21,17.7,28,16.5,23,15.3,08,9.5,09,10.8,05,14.7,09,15.9,14,17.0,22,18.2,11,9.5
IDCJAC0006,069134,2009,20.4,09,17.2,12,19.5,08,16.4,29,14.9,31,13.3,10,13.8,07,16.1,04,15.5,07,13.2,03,17.7,05,18.8,26,13.2
IDCJAC0006,069134,2010,20.2,17,22.1,13,18.4,01,18.2,27,17.0,22,12.1,09,12.9,02,15.0,07,13.0,02,16.1,07,14.5,04,18.3,27,12.1
IDCJAC0006,069134,2011,17.4,03,21.2,09,18.4,31,18.9,05,15.1,14,12.7,07,12.2,21,14.0,30,13.0,24,14.5,02,17.5,03,17.9,06,12.2
IDCJAC0006,069134,2012,20.5,14,19.0,29,18.4,02,17.7,10,16.2,30,13.3,26,14.5,31,14.8,12,15.1,13,12.8,11,16.6,16,19.1,02,12.8
IDCJAC0006,069134,2013,20.3,13,17.8,28,21.1,29,16.5,20,15.1,24,11.7,23,14.4,09,15.0,21,15.1,14,17.0,04,18.4,04,17.0,05,11.7
IDCJAC0006,069134,2014,21.3,08,19.5,27,21.0,25,18.5,27,17.0,03,14.6,24,14.6,21,13.8,11,16.6,04,13.0,14,18.4,15,20.0,12,13.0
IDCJAC0006,069134,2015,20.7,19,21.8,09,19.5,24,15.1,21,15.5,13,14.0,20,11.5,10,13.4,04,14.7,23,17.6,07,17.6,14,19.1,02,11.5
IDCJAC0006,069134,2016,20.4,06,21.9,20,20.5,29,20.0,22,14.8,31,13.2,27,12.8,05,13.0,02,14.5,02,15.0,22,19.5,19,17.2,15,12.8
IDCJAC0006,069134,2017,22.8,19,20.7,01,21.0,08,17.4,03,17.0,29,13.8,07,14.0,03,13.2,03,16.4,20,18.0,14,15.4,06,18.2,04,13.2
IDCJAC0006,069134,2018,21.5,03,18.2,25,21.1,13,19.8,27,15.7,17,17.0,02,,,14.5,28,14.7,03,,,,,,,
