Product code,Station Number,Year,Jan,Day,Feb,Day,Mar,Day,Apr,Day,May,Day,Jun,Day,Jul,Day,Aug,Day,Sep,Day,Oct,Day,Nov,Day,Dec,Day,Annual
IDCJAC0007,069134,1991,,,,,,,,,,,,,,,,,,,,,16.2,26,18.1,27,
IDCJAC0007,069134,1992,20.6,23,18.5,07,18.6,04,16.9,07,13.8,12,12.0,02,10.0,04,11.0,07,14.0,29,15.6,29,18.0,21,17.5,23,20.6
IDCJAC0007,069134,1993,21.0,21,20.4,04,16.8,28,15.6,14,13.2,09,10.4,02,11.2,07,11.7,16,15.1,02,16.8,09,19.0,19,19.0,02,21.0
IDCJAC0007,069134,1994,19.7,17,20.6,11,17.9,09,15.2,02,14.5,27,12.9,02,8.0,31,13.7,13,11.0,05,13.1,18,15.7,25,19.1,21,20.6
IDCJAC0007,069134,1995,18.8,17,18.4,17,19.3,09,11.8,14,15.8,02,14.0,09,7.5,19,12.7,17,12.7,15,14.9,13,16.2,29,19.6,31,19.6
IDCJAC0007,069134,1996,21.0,19,18.4,07,18.6,05,13.0,07,16.8,06,13.9,04,11.8,24,13.0,04,16.2,16,19.4,11,18.2,26,18.3,25,21.0
IDCJAC0007,069134,1997,18.6,28,20.6,24,18.0,04,14.3,11,14.2,05,12.8,27,12.1,09,10.9,17,14.4,08,16.8,31,17.4,11,16.4,14,20.6
IDCJAC0007,069134,1998,17.8,03,20.4,13,18.4,24,16.1,07,15.2,17,12.6,05,9.0,07,12.0,08,15.0,23,21.5,02,16.2,12,20.5,13,21.5
IDCJAC0007,069134,1999,21.3,08,19.6,15,19.9,03,15.4,09,14.0,09,10.1,24,12.5,14,12.6,29,14.0,04,16.8,11,16.7,15,18.8,09,21.3
IDCJAC0007,069134,2000,18.5,16,19.7,23,20.5,18,14.5,04,14.1,05,9.1,17,11.2,26,11.8,10,14.3,29,16.8,25,18.4,29,20.1,23,20.5
IDCJAC0007,069134,2001,22.3,25,21.6,05,18.8,20,17.3,02,13.7,07,12.0,13,12.0,10,11.3,29,17.2,25,17.8,24,17.4,06,18.7,21,22.3
IDCJAC0007,069134,2002,21.1,07,19.5,02,18.0,28,16.8,18,12.5,14,13.8,08,10.5,06,12.9,12,12.9,23,15.0,17,19.5,25,19.9,04,21.1
IDCJAC0007,069134,2003,19.9,01,20.0,23,17.9,20,15.1,28,14.9,17,11.9,03,9.5,23,8.8,13,17.9,24,12.8,22,17.0,21,17.6,31,20.0
IDCJAC0007,069134,2004,19.2,17,20.5,16,16.5,21,14.7,17,13.1,09,11.7,15,8.4,11,11.0,28,13.2,23,16.0,13,16.0,19,18.2,09,20.5
IDCJAC0007,069134,2005,18.0,30,19.9,19,18.6,16,18.5,11,14.9,07,12.2,30,8.9,09,17.2,31,15.0,10,17.3,31,19.0,01,18.6,24,19.9
IDCJAC0007,069134,2006,21.5,28,20.0,23,20.0,10,13.8,13,11.2,01,10.6,06,11.2,18,11.6,25,16.2,20,14.8,13,16.0,26,20.2,23,21.5
IDCJAC0007,069134,2007,20.0,16,20.0,05,21.5,04,14.8,04,16.0,04,11.8,29,8.4,09,15.2,11,11.7,27,17.0,16,17.3,30,21.5,22,21.5
IDCJAC0007,069134,2008,20.5,28,20.3,04,18.1,07,13.4,19,10.2,11,12.8,04,7.9,01,7.9,31,11.9,14,19.0,27,15.8,28,16.5,05,20.5
IDCJAC0007,069134,2009,20.5,24,21.4,07,17.8,27,19.0,02,14.2,22,11.8,05,10.2,02,11.5,17,18.0,13,15.5,29,18.2,26,18.6,23,21.4
IDCJAC0007,069134,2010,21.6,01,22.0,05,22.0,07,17.9,08,12.0,26,11.4,04,10.9,31,10.1,15,12.7,14,18.2,31,19.0,14,19.9,31,22.0
IDCJAC0007,069134,2011,22.2,13,22.3,03,19.7,14,15.2,26,11.8,01,10.7,12,10.7,21,11.0,28,13.5,20,14.9,23,19.9,10,17.4,20,22.3
IDCJAC0007,069134,2012,21.0,30,20.3,28,16.8,12,18.2,19,13.1,25,10.6,03,7.6,11,10.1,12,15.9,06,15.2,16,18.2,30,21.8,01,21.8
IDCJAC0007,069134,2013,20.6,26,21.0,25,18.0,22,15.8,01,12.0,01,11.4,26,11.1,16,8.9,17,13.0,08,18.7,23,17.0,09,20.3,10,21.0
IDCJAC0007,069134,2014,19.0,03,20.3,16,19.2,27,16.5,30,12.4,23,10.2,29,10.1,31,11.4,26,12.4,10,16.6,26,18.1,15,19.4,04,20.3
IDCJAC0007,069134,2015,20.4,09,19.5,24,18.0,12,16.5,17,13.0,02,7.0,25,9.0,25,12.5,27,12.4,19,17.0,19,17.9,02,19.8,11,20.4
IDCJAC0007,069134,2016,21.5,22,20.4,15,18.1,14,15.5,18,11.2,21,14.5,09,13.8,20,9.0,23,13.0,14,17.2,17,16.6,19,23.1,30,23.1
IDCJAC0007,069134,2017,21.0,18,22.2,10,21.9,21,12.5,25,15.0,20,8.8,08,12.0,31,13.0,17,19.2,24,14.0,29,16.9,29,21.5,20,22.2
IDCJAC0007,069134,2018,23.1,13,20.6,09,18.5,06,17.3,07,14.6,04,12.2,03,,,10.9,07,12.1,11,,,,,,,
