Product code,Station number,Year,Month,Highest minimum temperature (°C),Day,Quality
IDCJAC0007,066037,1942,07,13.3,03,Y
IDCJAC0007,066037,1942,08,20.2,21,Y
IDCJAC0007,066037,1942,09,17.2,22,Y
IDCJAC0007,066037,1942,10,16.7,30,Y
IDCJAC0007,066037,1942,11,17.6,10,Y
IDCJAC0007,066037,1942,12,20.8,28,Y
IDCJAC0007,066037,1943,01,21.1,02,Y
IDCJAC0007,066037,1943,02,23.8,18,Y
IDCJAC0007,066037,1943,03,21.3,13,Y
IDCJAC0007,066037,1943,04,18.1,01,Y
IDCJAC0007,066037,1943,05,13.8,21,Y
IDCJAC0007,066037,1943,06,10.5,06,Y
IDCJAC0007,066037,1943,07,10.5,31,Y
IDCJAC0007,066037,1943,08,9.9,25,Y
IDCJAC0007,066037,1943,09,13.1,25,Y
IDCJAC0007,066037,1943,10,15.6,06,Y
IDCJAC0007,066037,1943,11,18.0,04,Y
IDCJAC0007,066037,1943,12,19.4,26,Y
IDCJAC0007,066037,1944,01,22.8,03,Y
IDCJAC0007,066037,1944,02,20.7,08,Y
IDCJAC0007,066037,1944,03,20.7,05,Y
IDCJAC0007,066037,1944,04,17.9,08,Y
IDCJAC0007,066037,1944,05,15.8,25,Y
IDCJAC0007,066037,1944,06,11.4,09,Y
IDCJAC0007,066037,1944,07,11.2,02,Y
IDCJAC0007,066037,1944,08,12.8,23,Y
IDCJAC0007,066037,1944,09,13.9,21,Y
IDCJAC0007,066037,1944,10,16.9,14,Y
IDCJAC0007,066037,1944,11,18.9,14,Y
IDCJAC0007,066037,1944,12,19.9,11,Y
IDCJAC0007,066037,1945,01,20.0,25,Y
IDCJAC0007,066037,1945,02,20.4,10,Y
IDCJAC0007,066037,1945,03,19.8,03,Y
IDCJAC0007,066037,1945,04,16.4,19,Y
IDCJAC0007,066037,1945,05,15.0,07,Y
IDCJAC0007,066037,1945,06,15.2,14,Y
IDCJAC0007,066037,1945,07,11.0,12,Y
IDCJAC0007,066037,1945,08,13.8,21,Y
IDCJAC0007,066037,1945,09,13.9,12,Y
IDCJAC0007,066037,1945,10,16.2,26,Y
IDCJAC0007,066037,1945,11,18.7,18,Y
IDCJAC0007,066037,1945,12,20.1,24,Y
IDCJAC0007,066037,1946,01,22.2,22,Y
IDCJAC0007,066037,1946,02,23.3,03,Y
IDCJAC0007,066037,1946,03,18.9,06,Y
IDCJAC0007,066037,1946,04,19.6,04,Y
IDCJAC0007,066037,1946,05,14.4,07,Y
IDCJAC0007,066037,1946,06,11.5,29,Y
IDCJAC0007,066037,1946,07,13.3,23,Y
IDCJAC0007,066037,1946,08,19.3,12,Y
IDCJAC0007,066037,1946,09,21.2,12,Y
IDCJAC0007,066037,1946,10,17.2,14,Y
IDCJAC0007,066037,1946,11,17.9,26,Y
IDCJAC0007,066037,1946,12,22.6,28,Y
IDCJAC0007,066037,1947,01,22.7,24,Y
IDCJAC0007,066037,1947,02,21.7,08,Y
IDCJAC0007,066037,1947,03,20.9,30,Y
IDCJAC0007,066037,1947,04,16.0,02,Y
IDCJAC0007,066037,1947,05,16.2,18,Y
IDCJAC0007,066037,1947,06,14.2,17,Y
IDCJAC0007,066037,1947,07,11.5,05,Y
IDCJAC0007,066037,1947,08,12.2,20,Y
IDCJAC0007,066037,1947,09,14.9,28,Y
IDCJAC0007,066037,1947,10,19.0,20,Y
IDCJAC0007,066037,1947,11,17.1,22,Y
IDCJAC0007,066037,1947,12,20.8,31,Y
IDCJAC0007,066037,1948,01,20.5,26,Y
IDCJAC0007,066037,1948,02,22.1,20,Y
IDCJAC0007,066037,1948,03,20.1,09,Y
IDCJAC0007,066037,1948,04,17.2,07,Y
IDCJAC0007,066037,1948,05,19.0,03,Y
IDCJAC0007,066037,1948,06,13.3,09,Y
IDCJAC0007,066037,1948,07,10.6,27,Y
IDCJAC0007,066037,1948,08,12.2,10,Y
IDCJAC0007,066037,1948,09,13.8,06,Y
IDCJAC0007,066037,1948,10,19.6,27,Y
IDCJAC0007,066037,1948,11,19.3,07,Y
IDCJAC0007,066037,1948,12,19.9,27,Y
IDCJAC0007,066037,1949,01,19.4,25,Y
IDCJAC0007,066037,1949,02,22.9,06,Y
IDCJAC0007,066037,1949,03,22.1,10,Y
IDCJAC0007,066037,1949,04,19.7,08,Y
IDCJAC0007,066037,1949,05,17.2,21,Y
IDCJAC0007,066037,1949,06,14.6,18,Y
IDCJAC0007,066037,1949,07,10.7,26,Y
IDCJAC0007,066037,1949,08,13.1,11,Y
IDCJAC0007,066037,1949,09,15.3,22,Y
IDCJAC0007,066037,1949,10,20.9,22,Y
IDCJAC0007,066037,1949,11,18.9,21,Y
IDCJAC0007,066037,1949,12,20.8,31,Y
IDCJAC0007,066037,1950,01,20.4,18,Y
IDCJAC0007,066037,1950,02,20.9,20,Y
IDCJAC0007,066037,1950,03,20.4,05,Y
IDCJAC0007,066037,1950,04,17.8,03,Y
IDCJAC0007,066037,1950,05,15.4,03,Y
IDCJAC0007,066037,1950,06,14.6,19,Y
IDCJAC0007,066037,1950,07,13.8,19,Y
IDCJAC0007,066037,1950,08,13.3,01,Y
IDCJAC0007,066037,1950,09,17.2,25,Y
IDCJAC0007,066037,1950,10,17.7,12,Y
IDCJAC0007,066037,1950,11,18.5,29,Y
IDCJAC0007,066037,1950,12,21.6,07,Y
IDCJAC0007,066037,1951,01,21.2,11,Y
IDCJAC0007,066037,1951,02,23.9,17,Y
IDCJAC0007,066037,1951,03,22.8,02,Y
IDCJAC0007,066037,1951,04,15.3,02,Y
IDCJAC0007,066037,1951,05,15.5,24,Y
IDCJAC0007,066037,1951,06,16.8,09,Y
IDCJAC0007,066037,1951,07,12.1,16,Y
IDCJAC0007,066037,1951,08,11.8,22,Y
IDCJAC0007,066037,1951,09,15.7,22,Y
IDCJAC0007,066037,1951,10,16.2,23,Y
IDCJAC0007,066037,1951,11,18.2,26,Y
IDCJAC0007,066037,1951,12,20.2,06,Y
IDCJAC0007,066037,1952,01,23.5,05,Y
IDCJAC0007,066037,1952,02,22.0,10,Y
IDCJAC0007,066037,1952,03,19.9,06,Y
IDCJAC0007,066037,1952,04,18.9,14,Y
IDCJAC0007,066037,1952,05,14.6,13,Y
IDCJAC0007,066037,1952,06,15.7,05,Y
IDCJAC0007,066037,1952,07,13.9,27,Y
IDCJAC0007,066037,1952,08,13.7,06,Y
IDCJAC0007,066037,1952,09,18.2,03,Y
IDCJAC0007,066037,1952,10,19.2,10,Y
IDCJAC0007,066037,1952,11,18.4,26,Y
IDCJAC0007,066037,1952,12,21.1,26,Y
IDCJAC0007,066037,1953,01,21.5,05,Y
IDCJAC0007,066037,1953,02,21.4,03,Y
IDCJAC0007,066037,1953,03,20.7,06,Y
IDCJAC0007,066037,1953,04,19.1,09,Y
IDCJAC0007,066037,1953,05,15.6,02,Y
IDCJAC0007,066037,1953,06,11.1,04,Y
IDCJAC0007,066037,1953,07,11.2,04,Y
IDCJAC0007,066037,1953,08,10.6,29,Y
IDCJAC0007,066037,1953,09,15.1,30,Y
IDCJAC0007,066037,1953,10,16.8,29,Y
IDCJAC0007,066037,1953,11,19.3,21,Y
IDCJAC0007,066037,1953,12,21.1,21,Y
IDCJAC0007,066037,1954,01,22.3,23,Y
IDCJAC0007,066037,1954,02,22.4,08,Y
IDCJAC0007,066037,1954,03,20.3,02,Y
IDCJAC0007,066037,1954,04,17.8,05,Y
IDCJAC0007,066037,1954,05,14.7,26,Y
IDCJAC0007,066037,1954,06,14.4,04,Y
IDCJAC0007,066037,1954,07,14.9,13,Y
IDCJAC0007,066037,1954,08,14.9,22,Y
IDCJAC0007,066037,1954,09,12.4,25,Y
IDCJAC0007,066037,1954,10,16.4,26,Y
IDCJAC0007,066037,1954,11,19.7,01,Y
IDCJAC0007,066037,1954,12,21.1,29,Y
IDCJAC0007,066037,1955,01,21.8,26,Y
IDCJAC0007,066037,1955,02,22.5,13,Y
IDCJAC0007,066037,1955,03,21.7,03,Y
IDCJAC0007,066037,1955,04,19.9,10,Y
IDCJAC0007,066037,1955,05,16.8,01,Y
IDCJAC0007,066037,1955,06,13.3,14,Y
IDCJAC0007,066037,1955,07,10.1,28,Y
IDCJAC0007,066037,1955,08,13.2,24,Y
IDCJAC0007,066037,1955,09,14.3,23,Y
IDCJAC0007,066037,1955,10,18.8,21,Y
IDCJAC0007,066037,1955,11,18.5,24,Y
IDCJAC0007,066037,1955,12,19.2,13,Y
IDCJAC0007,066037,1956,01,22.7,17,Y
IDCJAC0007,066037,1956,02,22.8,14,Y
IDCJAC0007,066037,1956,03,23.4,04,Y
IDCJAC0007,066037,1956,04,20.6,01,Y
IDCJAC0007,066037,1956,05,16.9,01,Y
IDCJAC0007,066037,1956,06,12.9,24,Y
IDCJAC0007,066037,1956,07,12.4,30,Y
IDCJAC0007,066037,1956,08,11.8,10,Y
IDCJAC0007,066037,1956,09,12.8,20,Y
IDCJAC0007,066037,1956,10,17.1,15,Y
IDCJAC0007,066037,1956,11,19.7,25,Y
IDCJAC0007,066037,1956,12,20.7,13,Y
IDCJAC0007,066037,1957,01,19.8,22,Y
IDCJAC0007,066037,1957,02,21.1,10,Y
IDCJAC0007,066037,1957,03,20.6,04,Y
IDCJAC0007,066037,1957,04,18.4,01,Y
IDCJAC0007,066037,1957,05,14.4,13,Y
IDCJAC0007,066037,1957,06,14.6,29,Y
IDCJAC0007,066037,1957,07,11.3,31,Y
IDCJAC0007,066037,1957,08,12.9,22,Y
IDCJAC0007,066037,1957,09,13.9,25,Y
IDCJAC0007,066037,1957,10,16.6,28,Y
IDCJAC0007,066037,1957,11,18.3,17,Y
IDCJAC0007,066037,1957,12,22.1,25,Y
IDCJAC0007,066037,1958,01,22.7,27,Y
IDCJAC0007,066037,1958,02,22.2,28,Y
IDCJAC0007,066037,1958,03,21.7,01,Y
IDCJAC0007,066037,1958,04,20.3,02,Y
IDCJAC0007,066037,1958,05,18.0,15,Y
IDCJAC0007,066037,1958,06,14.7,09,Y
IDCJAC0007,066037,1958,07,11.1,01,Y
IDCJAC0007,066037,1958,08,13.1,14,Y
IDCJAC0007,066037,1958,09,14.8,25,Y
IDCJAC0007,066037,1958,10,18.8,12,Y
IDCJAC0007,066037,1958,11,19.8,28,Y
IDCJAC0007,066037,1958,12,21.2,25,Y
IDCJAC0007,066037,1959,01,22.6,15,Y
IDCJAC0007,066037,1959,02,22.1,04,Y
IDCJAC0007,066037,1959,03,22.1,08,Y
IDCJAC0007,066037,1959,04,22.2,01,Y
IDCJAC0007,066037,1959,05,13.2,20,Y
IDCJAC0007,066037,1959,06,14.8,29,Y
IDCJAC0007,066037,1959,07,12.2,21,Y
IDCJAC0007,066037,1959,08,11.1,27,Y
IDCJAC0007,066037,1959,09,15.0,15,Y
IDCJAC0007,066037,1959,10,18.4,29,Y
IDCJAC0007,066037,1959,11,20.0,29,Y
IDCJAC0007,066037,1959,12,19.4,26,Y
IDCJAC0007,066037,1960,01,21.8,31,Y
IDCJAC0007,066037,1960,02,20.7,14,Y
IDCJAC0007,066037,1960,03,19.7,28,Y
IDCJAC0007,066037,1960,04,18.4,04,Y
IDCJAC0007,066037,1960,05,14.4,01,Y
IDCJAC0007,066037,1960,06,13.1,04,Y
IDCJAC0007,066037,1960,07,14.2,31,Y
IDCJAC0007,066037,1960,08,10.8,20,Y
IDCJAC0007,066037,1960,09,12.3,22,Y
IDCJAC0007,066037,1960,10,16.9,29,Y
IDCJAC0007,066037,1960,11,18.2,21,Y
IDCJAC0007,066037,1960,12,20.4,27,Y
IDCJAC0007,066037,1961,01,21.1,30,Y
IDCJAC0007,066037,1961,02,21.6,24,Y
IDCJAC0007,066037,1961,03,19.6,26,Y
IDCJAC0007,066037,1961,04,17.1,02,Y
IDCJAC0007,066037,1961,05,11.8,27,Y
IDCJAC0007,066037,1961,06,14.6,05,Y
IDCJAC0007,066037,1961,07,10.6,30,Y
IDCJAC0007,066037,1961,08,12.8,11,Y
IDCJAC0007,066037,1961,09,11.8,08,Y
IDCJAC0007,066037,1961,10,17.2,21,Y
IDCJAC0007,066037,1961,11,19.1,01,Y
IDCJAC0007,066037,1961,12,20.3,29,Y
IDCJAC0007,066037,1962,01,21.1,17,Y
IDCJAC0007,066037,1962,02,21.5,05,Y
IDCJAC0007,066037,1962,03,19.4,06,Y
IDCJAC0007,066037,1962,04,16.8,08,Y
IDCJAC0007,066037,1962,05,13.5,12,Y
IDCJAC0007,066037,1962,06,10.0,20,Y
IDCJAC0007,066037,1962,07,12.8,24,Y
IDCJAC0007,066037,1962,08,14.4,28,Y
IDCJAC0007,066037,1962,09,13.7,18,Y
IDCJAC0007,066037,1962,10,16.8,20,Y
IDCJAC0007,066037,1962,11,17.8,16,Y
IDCJAC0007,066037,1962,12,20.8,30,Y
IDCJAC0007,066037,1963,01,21.6,02,Y
IDCJAC0007,066037,1963,02,23.8,28,Y
IDCJAC0007,066037,1963,03,20.6,24,Y
IDCJAC0007,066037,1963,04,17.8,27,Y
IDCJAC0007,066037,1963,05,17.3,08,Y
IDCJAC0007,066037,1963,06,13.8,13,Y
IDCJAC0007,066037,1963,07,11.3,28,Y
IDCJAC0007,066037,1963,08,10.6,25,Y
IDCJAC0007,066037,1963,09,13.2,27,Y
IDCJAC0007,066037,1963,10,18.2,23,Y
IDCJAC0007,066037,1963,11,18.3,22,Y
IDCJAC0007,066037,1963,12,21.4,29,Y
IDCJAC0007,066037,1964,01,21.7,09,Y
IDCJAC0007,066037,1964,02,22.0,03,Y
IDCJAC0007,066037,1964,03,20.7,20,Y
IDCJAC0007,066037,1964,04,19.4,20,Y
IDCJAC0007,066037,1964,05,16.6,03,Y
IDCJAC0007,066037,1964,06,12.7,09,Y
IDCJAC0007,066037,1964,07,11.3,12,Y
IDCJAC0007,066037,1964,08,13.8,05,Y
IDCJAC0007,066037,1964,09,15.7,11,Y
IDCJAC0007,066037,1964,10,16.6,22,Y
IDCJAC0007,066037,1964,11,19.3,26,Y
IDCJAC0007,066037,1964,12,20.3,25,Y
IDCJAC0007,066037,1965,01,19.9,18,Y
IDCJAC0007,066037,1965,02,21.8,26,Y
IDCJAC0007,066037,1965,03,22.9,09,Y
IDCJAC0007,066037,1965,04,18.4,06,Y
IDCJAC0007,066037,1965,05,17.6,12,Y
IDCJAC0007,066037,1965,06,11.2,28,Y
IDCJAC0007,066037,1965,07,15.1,21,Y
IDCJAC0007,066037,1965,08,13.2,16,Y
IDCJAC0007,066037,1965,09,19.3,27,Y
IDCJAC0007,066037,1965,10,18.3,31,Y
IDCJAC0007,066037,1965,11,18.4,24,Y
IDCJAC0007,066037,1965,12,22.1,31,Y
IDCJAC0007,066037,1966,01,22.0,30,Y
IDCJAC0007,066037,1966,02,22.8,16,Y
IDCJAC0007,066037,1966,03,21.3,16,Y
IDCJAC0007,066037,1966,04,16.1,14,Y
IDCJAC0007,066037,1966,05,11.8,05,Y
IDCJAC0007,066037,1966,06,12.6,15,Y
IDCJAC0007,066037,1966,07,8.9,02,Y
IDCJAC0007,066037,1966,08,14.0,19,Y
IDCJAC0007,066037,1966,09,17.3,30,Y
IDCJAC0007,066037,1966,10,18.5,31,Y
IDCJAC0007,066037,1966,11,20.3,30,Y
IDCJAC0007,066037,1966,12,21.1,30,Y
IDCJAC0007,066037,1967,01,21.8,15,Y
IDCJAC0007,066037,1967,02,22.4,24,Y
IDCJAC0007,066037,1967,03,19.1,19,Y
IDCJAC0007,066037,1967,04,18.3,03,Y
IDCJAC0007,066037,1967,05,16.1,01,Y
IDCJAC0007,066037,1967,06,15.2,13,Y
IDCJAC0007,066037,1967,07,12.3,28,Y
IDCJAC0007,066037,1967,08,13.2,23,Y
IDCJAC0007,066037,1967,09,14.9,27,Y
IDCJAC0007,066037,1967,10,17.3,29,Y
IDCJAC0007,066037,1967,11,20.0,22,Y
IDCJAC0007,066037,1967,12,22.6,31,Y
IDCJAC0007,066037,1968,01,23.3,31,Y
IDCJAC0007,066037,1968,02,22.8,01,Y
IDCJAC0007,066037,1968,03,22.3,01,Y
IDCJAC0007,066037,1968,04,20.4,30,Y
IDCJAC0007,066037,1968,05,17.2,03,Y
IDCJAC0007,066037,1968,06,10.0,16,Y
IDCJAC0007,066037,1968,07,8.9,19,Y
IDCJAC0007,066037,1968,08,15.4,09,Y
IDCJAC0007,066037,1968,09,15.0,30,Y
IDCJAC0007,066037,1968,10,19.2,22,Y
IDCJAC0007,066037,1968,11,18.2,19,Y
IDCJAC0007,066037,1968,12,19.7,20,Y
IDCJAC0007,066037,1969,01,23.2,13,Y
IDCJAC0007,066037,1969,02,21.7,06,Y
IDCJAC0007,066037,1969,03,20.9,26,Y
IDCJAC0007,066037,1969,04,19.0,12,Y
IDCJAC0007,066037,1969,05,15.6,13,Y
IDCJAC0007,066037,1969,06,13.4,21,Y
IDCJAC0007,066037,1969,07,11.5,21,Y
IDCJAC0007,066037,1969,08,15.2,31,Y
IDCJAC0007,066037,1969,09,16.7,03,Y
IDCJAC0007,066037,1969,10,17.6,26,Y
IDCJAC0007,066037,1969,11,18.7,05,Y
IDCJAC0007,066037,1969,12,20.8,11,Y
IDCJAC0007,066037,1970,01,20.9,11,Y
IDCJAC0007,066037,1970,02,21.9,06,Y
IDCJAC0007,066037,1970,03,19.8,08,Y
IDCJAC0007,066037,1970,04,18.3,23,Y
IDCJAC0007,066037,1970,05,13.4,03,Y
IDCJAC0007,066037,1970,06,10.4,01,Y
IDCJAC0007,066037,1970,07,7.8,02,Y
IDCJAC0007,066037,1970,08,12.2,27,Y
IDCJAC0007,066037,1970,09,14.4,09,Y
IDCJAC0007,066037,1970,10,22.7,05,Y
IDCJAC0007,066037,1970,11,20.1,11,Y
IDCJAC0007,066037,1970,12,22.1,21,Y
IDCJAC0007,066037,1971,01,23.1,28,Y
IDCJAC0007,066037,1971,02,23.7,08,Y
IDCJAC0007,066037,1971,03,20.0,16,Y
IDCJAC0007,066037,1971,04,18.9,01,Y
IDCJAC0007,066037,1971,05,14.2,22,Y
IDCJAC0007,066037,1971,06,11.3,06,Y
IDCJAC0007,066037,1971,07,10.8,18,Y
IDCJAC0007,066037,1971,08,12.0,24,Y
IDCJAC0007,066037,1971,09,16.1,26,Y
IDCJAC0007,066037,1971,10,19.4,01,Y
IDCJAC0007,066037,1971,11,18.7,20,Y
IDCJAC0007,066037,1971,12,23.2,31,Y
IDCJAC0007,066037,1972,01,20.9,04,Y
IDCJAC0007,066037,1972,02,21.3,14,Y
IDCJAC0007,066037,1972,03,20.6,03,Y
IDCJAC0007,066037,1972,04,19.1,01,Y
IDCJAC0007,066037,1972,05,13.9,11,Y
IDCJAC0007,066037,1972,06,12.2,24,Y
IDCJAC0007,066037,1972,07,10.8,31,Y
IDCJAC0007,066037,1972,08,11.9,26,Y
IDCJAC0007,066037,1972,09,18.5,07,Y
IDCJAC0007,066037,1972,10,18.2,20,Y
IDCJAC0007,066037,1972,11,20.0,10,Y
IDCJAC0007,066037,1972,12,24.9,23,Y
IDCJAC0007,066037,1973,01,22.8,23,Y
IDCJAC0007,066037,1973,02,24.5,04,Y
IDCJAC0007,066037,1973,03,22.2,09,Y
IDCJAC0007,066037,1973,04,18.3,28,Y
IDCJAC0007,066037,1973,05,18.4,01,Y
IDCJAC0007,066037,1973,06,15.9,25,Y
IDCJAC0007,066037,1973,07,14.2,01,Y
IDCJAC0007,066037,1973,08,14.7,08,Y
IDCJAC0007,066037,1973,09,15.4,13,Y
IDCJAC0007,066037,1973,10,19.2,20,Y
IDCJAC0007,066037,1973,11,20.1,25,Y
IDCJAC0007,066037,1973,12,21.6,30,Y
IDCJAC0007,066037,1974,01,21.8,15,Y
IDCJAC0007,066037,1974,02,21.0,18,Y
IDCJAC0007,066037,1974,03,22.4,08,Y
IDCJAC0007,066037,1974,04,19.4,01,Y
IDCJAC0007,066037,1974,05,15.6,17,Y
IDCJAC0007,066037,1974,06,15.3,04,Y
IDCJAC0007,066037,1974,07,13.3,18,Y
IDCJAC0007,066037,1974,08,13.2,27,Y
IDCJAC0007,066037,1974,09,15.7,13,Y
IDCJAC0007,066037,1974,10,16.3,28,Y
IDCJAC0007,066037,1974,11,17.7,01,Y
IDCJAC0007,066037,1974,12,20.5,28,Y
IDCJAC0007,066037,1975,01,22.4,25,Y
IDCJAC0007,066037,1975,02,23.7,12,Y
IDCJAC0007,066037,1975,03,21.0,18,Y
IDCJAC0007,066037,1975,04,19.5,06,Y
IDCJAC0007,066037,1975,05,16.4,14,Y
IDCJAC0007,066037,1975,06,12.1,24,Y
IDCJAC0007,066037,1975,07,16.6,31,Y
IDCJAC0007,066037,1975,08,14.4,04,Y
IDCJAC0007,066037,1975,09,16.9,23,Y
IDCJAC0007,066037,1975,10,18.3,31,Y
IDCJAC0007,066037,1975,11,20.1,23,Y
IDCJAC0007,066037,1975,12,22.0,13,Y
IDCJAC0007,066037,1976,01,21.9,29,Y
IDCJAC0007,066037,1976,02,22.0,28,Y
IDCJAC0007,066037,1976,03,23.0,20,Y
IDCJAC0007,066037,1976,04,17.4,03,Y
IDCJAC0007,066037,1976,05,13.7,13,Y
IDCJAC0007,066037,1976,06,15.8,02,Y
IDCJAC0007,066037,1976,07,12.3,26,Y
IDCJAC0007,066037,1976,08,13.1,31,Y
IDCJAC0007,066037,1976,09,12.4,20,Y
IDCJAC0007,066037,1976,10,19.0,05,Y
IDCJAC0007,066037,1976,11,20.4,14,Y
IDCJAC0007,066037,1976,12,23.8,12,Y
IDCJAC0007,066037,1977,01,22.7,16,Y
IDCJAC0007,066037,1977,02,22.2,16,Y
IDCJAC0007,066037,1977,03,21.5,15,Y
IDCJAC0007,066037,1977,04,19.1,06,Y
IDCJAC0007,066037,1977,05,15.3,17,Y
IDCJAC0007,066037,1977,06,12.3,20,Y
IDCJAC0007,066037,1977,07,12.7,08,Y
IDCJAC0007,066037,1977,08,13.4,31,Y
IDCJAC0007,066037,1977,09,15.6,30,Y
IDCJAC0007,066037,1977,10,18.1,29,Y
IDCJAC0007,066037,1977,11,18.5,29,Y
IDCJAC0007,066037,1977,12,21.9,25,Y
IDCJAC0007,066037,1978,01,25.7,15,Y
IDCJAC0007,066037,1978,02,23.5,21,Y
IDCJAC0007,066037,1978,03,21.4,13,Y
IDCJAC0007,066037,1978,04,19.5,09,Y
IDCJAC0007,066037,1978,05,16.6,10,Y
IDCJAC0007,066037,1978,06,13.0,01,Y
IDCJAC0007,066037,1978,07,12.1,23,Y
IDCJAC0007,066037,1978,08,13.4,08,Y
IDCJAC0007,066037,1978,09,16.7,27,Y
IDCJAC0007,066037,1978,10,19.5,13,Y
IDCJAC0007,066037,1978,11,19.7,19,Y
IDCJAC0007,066037,1978,12,21.7,26,Y
IDCJAC0007,066037,1979,01,21.8,25,Y
IDCJAC0007,066037,1979,02,22.5,01,Y
IDCJAC0007,066037,1979,03,21.0,23,Y
IDCJAC0007,066037,1979,04,19.1,22,Y
IDCJAC0007,066037,1979,05,16.0,02,Y
IDCJAC0007,066037,1979,06,15.7,22,Y
IDCJAC0007,066037,1979,07,11.0,22,Y
IDCJAC0007,066037,1979,08,12.4,28,Y
IDCJAC0007,066037,1979,09,16.8,29,Y
IDCJAC0007,066037,1979,10,17.5,22,Y
IDCJAC0007,066037,1979,11,19.4,20,Y
IDCJAC0007,066037,1979,12,22.2,02,Y
IDCJAC0007,066037,1980,01,22.7,26,Y
IDCJAC0007,066037,1980,02,23.6,01,Y
IDCJAC0007,066037,1980,03,23.4,05,Y
IDCJAC0007,066037,1980,04,17.0,26,Y
IDCJAC0007,066037,1980,05,18.4,10,Y
IDCJAC0007,066037,1980,06,13.3,01,Y
IDCJAC0007,066037,1980,07,12.0,28,Y
IDCJAC0007,066037,1980,08,16.3,31,Y
IDCJAC0007,066037,1980,09,16.3,09,Y
IDCJAC0007,066037,1980,10,19.1,07,Y
IDCJAC0007,066037,1980,11,20.4,28,Y
IDCJAC0007,066037,1980,12,21.8,03,Y
IDCJAC0007,066037,1981,01,23.1,25,Y
IDCJAC0007,066037,1981,02,23.6,18,Y
IDCJAC0007,066037,1981,03,21.1,03,Y
IDCJAC0007,066037,1981,04,19.6,03,Y
IDCJAC0007,066037,1981,05,15.6,23,Y
IDCJAC0007,066037,1981,06,13.2,03,Y
IDCJAC0007,066037,1981,07,13.1,21,Y
IDCJAC0007,066037,1981,08,10.8,21,Y
IDCJAC0007,066037,1981,09,15.5,19,Y
IDCJAC0007,066037,1981,10,25.5,03,Y
IDCJAC0007,066037,1981,11,18.2,10,Y
IDCJAC0007,066037,1981,12,21.5,12,Y
IDCJAC0007,066037,1982,01,22.1,21,Y
IDCJAC0007,066037,1982,02,22.5,12,Y
IDCJAC0007,066037,1982,03,20.9,24,Y
IDCJAC0007,066037,1982,04,18.5,04,Y
IDCJAC0007,066037,1982,05,14.8,06,Y
IDCJAC0007,066037,1982,06,12.0,06,Y
IDCJAC0007,066037,1982,07,10.2,15,Y
IDCJAC0007,066037,1982,08,15.6,31,Y
IDCJAC0007,066037,1982,09,15.0,18,Y
IDCJAC0007,066037,1982,10,16.6,28,Y
IDCJAC0007,066037,1982,11,21.0,25,Y
IDCJAC0007,066037,1982,12,22.7,16,Y
IDCJAC0007,066037,1983,01,24.3,09,Y
IDCJAC0007,066037,1983,02,23.3,09,Y
IDCJAC0007,066037,1983,03,22.2,06,Y
IDCJAC0007,066037,1983,04,19.7,11,Y
IDCJAC0007,066037,1983,05,17.7,02,Y
IDCJAC0007,066037,1983,06,13.9,20,Y
IDCJAC0007,066037,1983,07,10.7,04,Y
IDCJAC0007,066037,1983,08,13.9,26,Y
IDCJAC0007,066037,1983,09,16.7,30,Y
IDCJAC0007,066037,1983,10,18.2,14,Y
